"","condition_RL3_vs_ctl"
"CAALFM_C101680CA",-0.113676021481046
"LSC1",0.761370319670079
"ARP8",0.0673026110378003
"CAALFM_C101710WA",-0.456876986587451
"CAALFM_C101720CA",0.73993814476148
"tA(AGC)3",-0.0108502575907309
"CTN1",3.53089149917733
"CAALFM_C101750WA",-0.573555116735372
"FGR38",1.37913078149873
"MAK32",2.32796851352481
"HOL4",-0.122205762202271
"SWI4",-1.27261571376317
"CAALFM_C101800WA",0.274652266568779
"UGA2",2.00725987070919
"CAALFM_C101820CA",-0.194060366634071
"UBC8",1.96091363933029
"CAALFM_C101840CA",1.77650513176436
"CAALFM_C101850CA",-0.619222496880453
"CAALFM_C101860WA",-0.706022153969254
"CYS4",-1.3546641861692
"PTR3",0.247262089736605
"CAALFM_C101890CA",-0.0121475615798172
"CAALFM_C101900CA",-0.504948041687971
"CAALFM_C101910WA",-1.8616699697408
"ROA1",-2.67999281750398
"CAALFM_C101930WA",3.4345733155587
"CAALFM_C101940CA",-0.185439173747409
"CAALFM_C101950CA",1.0566760696645
"CAALFM_C101970WA",-3.3840821396459
"HGT1",5.92478580619341
"HSP30",-0.353436548607041
"CAALFM_C102000WA",0.827001228547848
"ZCF24",2.20308678545392
"CAALFM_C102020WA",1.56042743547995
"CAALFM_C102030CA",0.320511333266228
"CAALFM_C102040CA",2.26389215389865
"PHO91",0.0548659496875958
"CAALFM_C102060WA",5.29508125991409
"HSP31",-0.413915597697064
"SET6",-1.64259805921941
"CAALFM_C102090CA",-1.24873458340819
"CAALFM_C102100WA",0.768809775406645
"HGT2",3.3447760607406
"SHA3",0.0960692135225417
"GAL1",3.18739548492182
"GAL10",3.87836548637836
"CAALFM_C102160WA",0.86112648573107
"GAL102",1.16625998003655
"GAL7",0.335806602925009
"ABP140",-1.615007570578
"CAALFM_C102200CA",1.06803721522122
"CAALFM_C102210WA",1.02705472152862
"CAALFM_C102220CA",1.07107841442736
"SEP7",-0.224313356362785
"CAALFM_C102240WA",-0.59051709778897
"CWH8",0.501545818656671
"AGE3",0.586411903277149
"CAALFM_C102270CA",2.66483817311151
"PSY2",-0.31756980353243
"CAALFM_C102290CA",0.234493102117134
"CAALFM_C102300WA",0.258200570400434
"CAALFM_C102310CA",0.361368241416713
"CAALFM_C102320CA",0.78112876198567
"CAALFM_C102330CA",-0.572496024293029
"tR(CCG)1",0.117861087234612
"TIM21",-0.129025956247464
"PGA5",-0.284335789839114
"CAALFM_C102370CA",-0.710562560807674
"CAALFM_C102380CA",-0.411883297965085
"CAALFM_C102390WA",-0.934535217944699
"MNN11",-0.463328332511774
"CAALFM_C102410CA",0.289332768599863
"GSC1",-1.52115273687581
"CAALFM_C102430CA",-1.11280470487195
"CAALFM_C102440CA",1.23675405034793
"CAALFM_C102450CA",-1.27162545274054
"RPL10",-0.585398102046215
"CAALFM_C102470WA",0.902838303415504
"PMM1",-0.334621230151151
"CAALFM_C102490CA",-0.608405409493562
"CAALFM_C102500WA",0.294225041820673
"CAALFM_C102510WA",-0.120858912517656
"SCW4",-2.02442807602477
"DIP5",-0.49701629490974
"tR(UCU)4",5.45060643837704
"PUT4",0.0601484193061847
"HNM4",-0.665138760748204
"SNZ1",8.4710303631628
"SNO1",7.65738950369512
"IML1",0.863262506878826
"HOM6",0.887673531191964
"EXG2",0.982327682474936
"TOM20",-0.884249330753052
"CAALFM_C102650WA",-0.309208094314783
"MGM101",-0.664213853039992
"CAALFM_C102670CA",-0.643635626985113
"CAALFM_C102680CA",0.275570143431208
"CAALFM_C102690CA",-0.0997093878939924
"CAALFM_C102700CA",5.03965231000861
"FRS2",-0.651921651376614
"CAALFM_C102720WA",0.0161411661564316
"CAALFM_C102730WA",0.976938974098035
"CAALFM_C102740CA",0.951611497133698
"CAALFM_C102750CA",-0.384690177643563
"CAALFM_C102760WA",0.220029942411999
"CAALFM_C102770WA",0.779506921290648
"CAALFM_C102780WA",3.87773247329588
"TIF34",-1.13812243326706
"CAALFM_C102800WA",-1.55183766106556
"RAD16",-2.30632362199216
"LYS2",2.25428923947941
"CAALFM_C102830WA",0.596869764162969
"PDE2",-0.846548224977952
"CAALFM_C102850WA",-1.12878513212148
"YKT6",0.594465214727147
"YPT7",0.541472162087075
"MIA40",-0.859484583247357
"CAALFM_C102890CA",-0.240776479063795
"CAALFM_C102900CA",-0.520197070306734
"CAALFM_C102910CA",2.09249698137138
"CDC73",0.046044650005164
"MST1",-0.323801815202379
"CAALFM_C102940CA",0.0336311136466195
"CAALFM_C102950WA",0.4959770139644
"CAALFM_C102960CA",0.0622727507221028
"CAALFM_C102970WA",2.51103907736084
"GOR1",3.534451579918
"XOG1",-0.19914660285966
"HOL1",0.599920115574695
"RPP1A",-0.577684081750743
"RPL13",-0.563758169639355
"RPS16A",-0.433980065402235
"CAALFM_C103040WA",-0.38329830953121
"CAALFM_C103050WA",-0.0252483377794871
"TSR2",-1.25657077437106
"ORC1",0.333201085290592
"TEM1",1.25616537983161
"RPS1",-0.678514180139301
"CAALFM_C103100WA",2.63205508513498
"RPL6",-0.649323014378479
"CAALFM_C103120WA",-0.167893621764706
"GGA2",1.09196545528193
"CAALFM_C103140WA",2.67198581296037
"CAALFM_C103150CA",4.59778175173475
"COQ4",1.02913630575643
"CAALFM_C103170CA",1.25355418002059
"CAALFM_C103180WA",0.577827690209644
"ECM33",-0.0504159228289123
"ARO80",0.484422705725552
"CDC12",0.0988474047023355
"BMH1",0.543474538134838
"ARX1",-2.37272295601015
"CAALFM_C103240WA",0.717212298101173
"SPP1",0.188225354036078
"CAALFM_C103260WA",-0.730265307641324
"CAALFM_C103270WA",0.758221694861628
"CAALFM_C103280WA",-0.49187437835841
"NGG1",-0.0852176691366056
"MAS1",-0.542983030611811
"CAALFM_C103310WA",-0.185816726936402
"EHD3",1.99845537582582
"CAALFM_C103330CA",0.563639105007602
"SEC62",-0.388722608809057
"RLI1",-1.7035993850165
"CAALFM_C103360WA",-0.0625515188124987
"CAALFM_C103370WA",-2.45115707860596
"TPS2",1.87812543625655
"EHT1",-1.92867163201631
"CAALFM_C103400WA",-0.123509898323637
"CAALFM_C103410WA",0.349301382837671
"tN(GUU)3",0.0556813465558462
"CAALFM_C103430WA",0.990243483285926
"CAALFM_C103440CA",-0.0406172134746134
"CAALFM_C103450CA",2.07977474077832
"CAALFM_C103460CA",-2.68049422423303
"CAALFM_C103470CA",-0.735256340422551
"AGE1",1.30654982886576
"CAALFM_C103490WA",2.26028837666157
"YPT1",-0.147084834437562
"CAALFM_C103510CA",3.39761791754314
"RPN3",0.0420039375784715
"MED17",-0.34135012977762
"CAALFM_C103540CA",-0.0474101846490668
"COQ6",0.6004514997928
"SUA71",-1.3045036345943
"tL(UAA)3",-0.0185546727646763
"CAALFM_C103580WA",0.0765066255318783
"CAALFM_C103600WA",1.03001202964542
"IMP1",0.101554225924521
"CAALFM_C103620CA",-0.412786663081013
"CAALFM_C103630WA",-0.824198777597226
"HFL1",-0.637837275576608
"MRPL27",-0.542475841365468
"CAALFM_C103660WA",1.48417546889405
"DAO1",4.33786252140828
"ENG1",0.504825096249501
"CAALFM_C103690WA",0.896154884207259
"tT(CGU)1",-0.0908695875457514
"MSB1",-0.626617287723668
"CAALFM_C103720CA",3.0784183308243
"MNS1",1.61807958986229
"WAR1",-0.282493607356082
"CAALFM_C103750WA",0.862665695764123
"STR2",-0.149752194203678
"SKO1",-0.738681760073403
"HMG1",-0.00273094177627389
"CAALFM_C103790CA",-1.92914861273919
"RPP1",-1.38189853978457
"ELA1",-0.664955018411131
"PDR16",-1.74273825979592
"CAALFM_C103830CA",-1.25790539048072
"CAALFM_C103840WA",-0.650546405645491
"BNI4",-0.483496968039346
"CAALFM_C103870CA",-3.32049610899269
"CAALFM_C103880CA",-0.319701520833126
"CAALFM_C103890WA",-1.56390011086691
"SEN15",-0.555796475294931
"CAALFM_C103910CA",-0.0300619791046736
"CAALFM_C103920CA",0.346995923235254
"CAALFM_C103930WA",-0.257991258766529
"CAALFM_C103940WA",0.0648657565383611
"CAALFM_C103950CA",0.427166216140075
"CAALFM_C103960CA",0.196187447481169
"SPC19",-0.373324539589031
"CAALFM_C103990WA",-0.431055746250039
"KTR4",-0.333081854350023
"CAALFM_C104010CA",0.610629931511968
"CSH1",4.58349597351206
"CAALFM_C104030WA",0.497757533394912
"CAALFM_C104040CA",-1.93494958742398
"MFALPHA",4.5285045304486
"IFI3",2.39623605438912
"BET4",0.960790098199393
"MAD2",0.477419249630057
"CAALFM_C104090CA",-0.788060023776075
"POR1",1.84798931627228
"CAALFM_C104110WA",-0.0600272067097656
"CAALFM_C104120CA",0.108627038042724
"ERB1",-1.81247205793836
"IFD6",0.413568090496258
"CAALFM_C104150CA",0.802942763520167
"CAALFM_C104160CA",0.260008363525681
"HTA2",-0.304602529923346
"CAALFM_C104180WA",-0.0561729914342273
"CAALFM_C104190CA",0.274900084617996
"CAALFM_C104200CA",1.22650102951918
"CDC3",0.551737956487657
"CAALFM_C104220CA",0.667724474910698
"CAALFM_C104230WA",0.319250309338035
"HHF1",-0.393440920305843
"HHT21",-0.265542311899564
"CAALFM_C104270CA",-1.55017342425861
"CAALFM_C104280CA",0.221058844483022
"ACS2",1.07559650601619
"SSA2",1.25769857205182
"GIG1",1.64425357291782
"GPM2",2.27257034717876
"RPN4",-1.54378815628944
"CAALFM_C104340CA",0.304265903549702
"CAALFM_C104350CA",-0.523522618940478
"CAALFM_C104360CA",2.24386247348189
"CAALFM_C104370CA",-0.622171636529262
"SIT4",-0.750603875548562
"NOP4",-2.50439591930519
"APE2",0.339051426506407
"ESS1",-0.26317968443559
"URA6",0.283672473005442
"CAALFM_C104430CA",2.59824154157446
"CAALFM_C104440WA",NA
"FMA1",-2.76123237705149
"CAALFM_C104460CA",0.0679443085040764
"CAALFM_C104470CA",-0.224280174121819
"TUS1",2.41071013491532
"CAALFM_C104490WA",-0.826679549055664
"ICL1",0.201824414483052
"CAALFM_C104510WA",-0.988560147893342
"PHO85",0.746345362871707
"CAALFM_C104530CA",-0.587452326437511
"VPS16",1.08021592620015
"ELC1",0.5715613054758
"CAALFM_C104560WA",3.17034271308319
"CHL4",0.00524408203496068
"CAALFM_C104580CA",0.27237454226279
"CAALFM_C104590WA",0.599442036075616
"CAALFM_C104600CA",-0.617028801133201
"ATP1",0.476910460516631
"CAALFM_C104620WA",0.0309905277698451
"CAALFM_C104630CA",-0.146494489137074
"CAALFM_C104640WA",3.36493018996622
"DUR3",-0.155745423695871
"DUR1%2C2",-0.495732445134347
"HAT1",0.212903422272216
"PIL1",3.04818033474809
"CAALFM_C104690CA",-1.53894088293342
"CAALFM_C104700CA",1.20620740882695
"CAALFM_C104710CA",-1.2822274115578
"CAALFM_C104720WA",0.199704970980116
"LYS21",-0.803190551040168
"LPG20",4.09726398044601
"IFE1",-1.45244972337701
"SYG1",0.343334499513196
"ERG3",-0.227671099334926
"CAALFM_C104780CA",0.312925790252699
"CAALFM_C104790WA",-0.301162484341444
"CAALFM_C104800CA",0.644834676573304
"TCO89",0.581127172691295
"CAALFM_C104820CA",-0.655346603729042
"SEC21",-0.179944356001527
"CAALFM_C104840CA",-0.29767725888842
"CAALFM_C104850CA",-0.706536928623367
"CAALFM_C104860WA",1.12952377878523
"SAP7",-1.63004222854755
"MRPL37",-0.572259934968276
"YBN5",-0.623890391790247
"MNN15",0.372717000356835
"CAALFM_C104910CA",0.575104438880766
"CAALFM_C104930CA",2.72274080618136
"CAALFM_C104940CA",-1.68936617694722
"RPM2",-0.595279188242357
"CAALFM_C104960CA",0.425179095809198
"CAALFM_C104970WA",-1.07110251590812
"CAALFM_C104980CA",0.190377690509826
"CAALFM_C104990CA",0.665266241886083
"RHD1",-3.11339425071835
"CAALFM_C105010CA",0.108436311693126
"ARG2",0.891597652694409
"PSF2",-0.304189796609689
"RRP6",-1.86416951193692
"REI1",-2.00927941964035
"GPI7",1.01771963363527
"GPT1",-0.360101559612449
"TRY2",-0.684269261545059
"CAALFM_C105100WA",-0.216888517003168
"ARO4",-1.06458350959451
"CAALFM_C105120WA",0.440550758372766
"BRG1",0.978803366036761
"CAALFM_C105150CA",0.511952084512243
"CAALFM_C105160CA",6.49272964945014
"CUE5",2.7130727472691
"CAALFM_C105180CA",-0.399799948021089
"CAALFM_C105190CA",-0.303495721720996
"CAALFM_C105200CA",0.245226309014059
"CAALFM_C105210CA",-0.69433679981578
"CAALFM_C105220CA",-1.56540570687254
"CAALFM_C105230WA",-0.233277565886175
"RPT1",-0.360834236983316
"CAALFM_C105250WA",NA
"SDH1",0.455657102944272
"CAALFM_C105270CA",-0.676955118132335
"CAALFM_C105280WA",0.63836870622639
"GRS1",-0.909440585004261
"PRD1",4.68306907363715
"tP(UGG)1",0.351392281351752
"CAALFM_C105320CA",0.105181874201256
"CAALFM_C105330CA",-0.405161035092073
"ZCF2",-0.873210957297084
"YPT53",0.0679063829831272
"CAALFM_C105360CA",-1.11668188025052
"CAALFM_C105370CA",1.26667639165089
"CAALFM_C105380CA",-1.45781064748943
"CAALFM_C105390CA",-0.238442313210477
"CAALFM_C105400CA",0.293465385171386
"TRP99",2.76501419046336
"CAALFM_C105420WA",0.0891530929760919
"SPT20",0.0265232811840199
"CAALFM_C105440CA",1.79478452822466
"CAALFM_C105450WA",NA
"KOG1",0.217851785528986
"MTM1",-0.650710632617666
"CAALFM_C105480CA",-0.895884929701437
"CAALFM_C105490CA",0.414656912283259
"RSM22",-1.90023930819335
"RPS27A",0.317073230832402
"CAALFM_C105520WA",0.572208068498171
"SSH1",-0.124896251011301
"CAALFM_C105540CA",0.885704437995271
"CAALFM_C105550CA",0.0924997912839083
"RIB4",4.30415786851757
"tN(GUU)2",-0.0342502161721334
"tN(GUU)1",0.805066921455397
"tT(AGU)1",0.0364090003825395
"GSL1",0.774624344675756
"CAALFM_C105610WA",0.4128272487637
"STE3",-0.748947043313878
"CAALFM_C105630CA",-1.87565244310794
"FAL1",-1.65863978737161
"CAALFM_C105650WA",-0.738572987190877
"CAALFM_C105660CA",-0.617649571795852
"CAALFM_C105670WA",2.21330867808104
"RIM1",1.30911335929791
"CAALFM_C105690CA",0.00488322583666404
"AUT7",3.81250085896871
"UGA4",0.662623157154354
"CAALFM_C105720WA",-1.18014586634615
"CAALFM_C105730WA",-1.0939198178424
"CAALFM_C105740CA",-0.860052202126519
"CAALFM_C105750CA",-0.0453842502446011
"PGA26",4.32514183047452
"PRC3",3.38579241706479
"CAALFM_C105780WA",-0.659236615708805
"CAALFM_C105790WA",0.116380682359987
"CAALFM_C105800CA",0.132408549044795
"GIM5",0.212163402590803
"RAD10",0.0765578562913261
"CAALFM_C105830WA",-0.675836635476866
"PRN1",-1.36112850587959
"POL32",-1.38437318540686
"PRN2",0.0473450925180942
"PRN3",-0.35811498205717
"PRN4",-0.00655979720366091
"CAALFM_C105890WA",0.779641141681917
"CAALFM_C105900WA",-0.433321715903981
"SIP5",1.81207729620966
"CAALFM_C105920WA",1.48206483839729
"CAALFM_C105930CA",0.445230085403357
"PHO87",-1.6729509972537
"CAALFM_C105950CA",1.06663841257546
"PGA45",0.599988892621029
"CAALFM_C105970WA",0.482344015265245
"CAALFM_C105980WA",0.520086304925895
"CAALFM_C105990CA",5.30074593517464
"CAALFM_C106000WA",-1.48678530843192
"CHS7",-0.46149026759029
"RGD1",0.293140987440805
"CAALFM_C106030CA",0.114496070439985
"RTT101",0.313059757201174
"CAALFM_C106050CA",-0.298660969224499
"ACP1",-0.438113200456206
"CAALFM_C106070WA",-0.0109987871896436
"ARC35",1.60250206415297
"CAALFM_C106090CA",-0.957684128239326
"MSI3",-1.13366831960408
"NPL4",0.185558616684521
"CAALFM_C106120CA",0.534602961339287
"HAC1",-0.442713977418531
"CAALFM_C106150WA",-0.107485040159328
"CAALFM_C106160WA",-0.378995855848263
"TLO34",5.57997728526725
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.34039533723022
"BUD16",-0.548897017579018
"CAALFM_C106220CA",-1.30249772878621
"MDM34",-0.189006813772369
"CAALFM_C106250WA",-0.00349863681351407
"PGA50",0.33983198756536
"CAALFM_C106270WA",1.16121840879695
"UME6",4.26250999448133
"CAALFM_C106300WA",-0.798158778210432
"CAALFM_C106310WA",-1.10953177817081
"CAALFM_C106320WA",-0.866643854936754
"CAALFM_C106340WA",4.94053287040213
"CAALFM_C106350WA",-1.37810797962783
"CAALFM_C106360WA",-0.552455219104443
"PBR1",-2.33419453004806
"CAALFM_C106380CA",-0.577646906093762
"CAALFM_C106390WA",1.03854596416857
"CAALFM_C106400CA",-0.128209197527332
"CAALFM_C106410WA",0.138457800629051
"CAALFM_C106420CA",-0.00685701864147379
"CAALFM_C106430CA",-3.18886809659213
"CAALFM_C106440CA",-0.776333623162973
"RPS14B",-0.6550735957594
"RPS22A",-0.730264339711578
"CAALFM_C106470WA",0.0635786592488732
"CAALFM_C106480CA",-0.0933063935419982
"CAALFM_C106490CA",-1.66228738421555
"CAALFM_C106500WA",1.54639937866059
"CAALFM_C106510CA",-0.485083909411381
"BPH1",5.72457561866858
"CAALFM_C106530CA",-0.336011314921752
"CAALFM_C106540CA",-1.13041837745516
"GLT1",1.98513653815417
"CAALFM_C106560WA",0.213893960472887
"ANT1",0.996294461685239
"RPS23A",-0.369621534014093
"CAALFM_C106590CA",-0.493582287908938
"CAALFM_C106600WA",0.479040683103145
"HAK1",-0.166598625620536
"CAALFM_C106620CA",-1.47067025653273
"CAALFM_C106630WA",-1.76968086414137
"CAALFM_C106640CA",0.687522911192052
"CAALFM_C106650WA",0.792893307175441
"CAALFM_C106660WA",1.67666468082063
"CAALFM_C106670WA",-0.324265067720141
"VPS34",1.5964874160349
"CYK3",-0.500943270266939
"CAALFM_C106700WA",0.261639648141465
"CAALFM_C106710WA",0.16559538127246
"CAALFM_C106720CA",1.62401875997292
"RAC1",-0.385331731606119
"NOP6",-1.63932516849982
"CAALFM_C106750WA",1.24269174609024
"CAALFM_C106760CA",-1.84193492219648
"CAALFM_C106770WA",-0.593467875165629
"NPR1",0.616353543723266
"MRPL19",-0.43151981190753
"CAALFM_C106800WA",-1.33020560346259
"CAT1",-3.18235039615426
"CAALFM_C106820WA",-1.35435923547315
"CAALFM_C106830WA",-0.38420521358748
"CAALFM_C106840CA",-0.17798284992712
"PCL7",0.335465012795193
"CAALFM_C106860WA",-0.513017402308752
"CAALFM_C106870CA",-1.65347134390249
"SPO22",-1.08568718771886
"CAALFM_C106890CA",-0.693627167447509
"MMD1",4.72684845473552
"CAALFM_C106910CA",-0.371735263848752
"CAALFM_C106920CA",0.172704365505757
"PGA63",-0.269610835103729
"ATC1",3.17510641024678
"tP(AGG)1",-0.483920467011198
"SUI2",-0.882906351134763
"CAALFM_C106970CA",-0.617251216595592
"CAALFM_C106980CA",-2.28754493789758
"tL(UAA)4",-0.694176733063765
"MEF2",-1.35669372815231
"CAALFM_C107010WA",-0.317608920951741
"PUT3",-0.145483328913777
"RBT4",0.326467388929516
"CAALFM_C107040CA",3.74132940951871
"CAALFM_C107050CA",-0.208641626371277
"CAALFM_C107060CA",0.971498224348903
"DHH1",-0.672074412871813
"CAALFM_C107080WA",4.37176088256443
"CAALFM_C107090CA",-1.39867611405368
"CAALFM_C107100CA",1.37345383982131
"TAF145",0.145908581741677
"GAP4",0.485154881857857
"CAALFM_C107130CA",-1.00245866914511
"RIA1",-0.922677293924437
"CAALFM_C107150WA",-0.548150968014144
"CAALFM_C107160CA",-0.118208482349467
"ZCF23",1.88355856980745
"CCS1",1.79767323759565
"SOG2",0.167801629040049
"YMC1",-0.0930189498230082
"CAALFM_C107210CA",-0.211369622854539
"CAALFM_C107220WA",-1.8905730225876
"PHO15",3.96071873354047
"YPD1",-0.0181676826814777
"ALG9",0.404201619732356
"CAALFM_C107260CA",0.0422115520672377
"SEC34",0.277419200811813
"CAALFM_C107280CA",0.384665218747361
"tL(AAG)2",0.789741594625968
"CAALFM_C107320WA",-0.797253866521287
"RME1",-3.26681618209328
"CAALFM_C107340WA",-1.17024951018992
"GPX3",1.84255318459791
"CAALFM_C107360WA",-1.23564162514759
"CPH1",0.208207238201384
"KSP1",-0.386090712153882
"CAALFM_C107390WA",-0.0112989713647658
"CAALFM_C107400CA",-0.203157410675591
"SKP1",1.46476337814604
"PEX3",0.696340573984081
"PHO100",-0.46588562364512
"CAALFM_C107440WA",0.832595881087441
"CAALFM_C107450WA",1.25016657297517
"GPI8",0.0517536969133844
"CAALFM_C107470CA",-0.215274602924773
"CAALFM_C107480CA",-0.457708371340036
"CAALFM_C107490CA",-1.44427052919747
"LHP1",-1.66716650323256
"CAALFM_C107510WA",-0.193904375799564
"IST2",2.69889659577706
"CAALFM_C107530WA",0.8534198937286
"BBC1",2.66130643711833
"SWD2",-0.20896375104351
"CAALFM_C107560WA",0.0398730307033585
"CAALFM_C107570CA",-0.453659249642979
"PRY1",-0.0146507297586636
"CAALFM_C107590CA",0.586423175493459
"ATP7",0.873405226271971
"CAALFM_C107610CA",2.15932354633315
"PIR32",0.309153616965942
"CAALFM_C107630WA",-0.652039287156858
"CAALFM_C107640CA",-0.819520577593103
"CAALFM_C107650WA",0.0320215443081499
"CAALFM_C107660WA",-0.337788292864546
"ZCF4",1.58565672361896
"HAP2",0.18293370401231
"CAALFM_C107690CA",-0.570328405468535
"VRG4",-1.51931226688574
"ADE4",-0.705042298758731
"FGR6-3",-1.2225954834084
"CAALFM_C107780WA",0.791698676122121
"CAALFM_C107790CA",-1.41421017651247
"MTO1",-1.67956030788148
"CAALFM_C107810CA",-1.03097459031566
"CAALFM_C107820WA",0.0589309817681914
"CAALFM_C107830CA",0.986189076218515
"CAALFM_C107840WA",3.97735810063936
"CAALFM_C107850CA",-0.659669759159949
"CAALFM_C107860WA",-0.816159125610497
"SMI1",0.397783013066478
"GCS1",-1.53413976080856
"ADE5%2C7",0.149151977220675
"COI1",-0.789318789900229
"MRPL3",-1.31274323769047
"CAALFM_C107920WA",0.467283504072488
"ERD1",1.07187500813121
"CAALFM_C107940WA",0.000440676353096743
"CAALFM_C107950CA",-1.58384613870429
"CAALFM_C107960WA",-1.59404656278336
"IRE1",-0.112908052441497
