"","condition_YS3_vs_ctl"
"TRS20",0.283615537463373
"CTA9",0.342856920662696
"MED22",0.232501126584758
"CAALFM_C101290CA",0.649834747779899
"CAALFM_C101300WA",0.909923583156914
"MRS7",0.14660636949418
"DUT1",-1.25486658765028
"CAALFM_C101340CA",0.318212210692042
"TIF",-0.588054874775777
"CAALFM_C101360CA",2.1995625943668
"RPS21B",0.198258598335315
"TRM2",-0.762666399860697
"CAALFM_C101390CA",-0.0247196004881685
"CAALFM_C101400CA",0.634238249872758
"CRL1",0.339080985701925
"POX18",1.67164483676972
"ABC1",-0.0145049779705257
"CAALFM_C101460WA",0.192914659452116
"CAALFM_C101470WA",-0.561365429094119
"RPS21",0.0892536720437267
"CAALFM_C101490WA",4.16830350928748
"CAALFM_C101510WA",3.06718390050725
"SOD2",3.1637657722744
"CAALFM_C101530CA",-0.143931397069091
"CAALFM_C101540WA",0.962035814273736
"VPS17",0.307291976437469
"SIZ1",-0.773110779370072
"RPB7",-0.209663342130114
"CAALFM_C101580WA",0.288902838774654
"CAALFM_C101590CA",-0.504180598610543
"MRP20",0.301486889374377
"CAALFM_C101610CA",-0.0591024061709764
"CAALFM_C101620CA",1.2000464776328
"CAALFM_C101630WA",-0.0844918003811334
"RPS42",-0.919325252907643
"ISN1",0.332963599212793
"tS(UGA)1",-0.0650210241645379
"ESP1",0.268505152948452
"CAALFM_C101680CA",0.10300876595988
"LSC1",0.299009151796287
"ARP8",0.420305281613449
"CAALFM_C101710WA",0.0932122138279698
"CAALFM_C101720CA",-0.329916049258948
"tA(AGC)3",-0.00568811165335748
"CTN1",3.31692391313079
"CAALFM_C101750WA",0.145846206725223
"FGR38",0.398436505723799
"MAK32",2.28257294156495
"HOL4",-0.975172106734609
"SWI4",-0.863512826924299
"CAALFM_C101800WA",-0.0272822828445913
"UGA2",0.411675231984211
"CAALFM_C101820CA",0.210396921809523
"UBC8",1.41935276942229
"CAALFM_C101840CA",-0.147762614852845
"CAALFM_C101850CA",-0.281897288865406
"CAALFM_C101860WA",-0.675756706750914
"CYS4",-0.58053574631369
"PTR3",0.109102069656388
"CAALFM_C101890CA",-0.665858013484689
"CAALFM_C101900CA",-0.218914929007105
"CAALFM_C101910WA",-0.720326787209222
"ROA1",-1.1676517342443
"CAALFM_C101930WA",1.30336904110222
"CAALFM_C101940CA",-0.00599080196092123
"CAALFM_C101950CA",1.16195464406038
"CAALFM_C101970WA",-0.956471649419363
"HGT1",4.40292683480785
"HSP30",0.00749220384253137
"CAALFM_C102000WA",0.00624684985064537
"ZCF24",1.1256692054589
"CAALFM_C102020WA",1.36989296294529
"CAALFM_C102030CA",0.6121404174275
"CAALFM_C102040CA",1.8576467232536
"PHO91",-0.105618233307342
"CAALFM_C102060WA",4.14792694398277
"HSP31",0.0322431677576741
"SET6",-0.48981952152842
"CAALFM_C102090CA",-0.297194017781775
"CAALFM_C102100WA",-0.0108691986927298
"HGT2",1.75249599232869
"SHA3",1.92829866478103
"GAL1",3.33430257583969
"GAL10",3.5347782025708
"CAALFM_C102160WA",0.533478015157946
"GAL102",0.663796571963305
"GAL7",1.27080277218672
"ABP140",-0.96353558095111
"CAALFM_C102200CA",1.20682148392598
"CAALFM_C102210WA",0.990907956319885
"CAALFM_C102220CA",0.418738317140939
"SEP7",-0.509321168780181
"CAALFM_C102240WA",-0.45370331137269
"CWH8",-0.542951137677769
"AGE3",0.241414411023668
"CAALFM_C102270CA",1.63349193113606
"PSY2",-0.461569107040095
"CAALFM_C102290CA",0.658830835467336
"CAALFM_C102300WA",0.0137039381806506
"CAALFM_C102310CA",0.121666245104011
"CAALFM_C102320CA",0.842059062611664
"CAALFM_C102330CA",0.0465735887312281
"tR(CCG)1",-0.249742052289386
"TIM21",0.621037131074479
"PGA5",0.197868185689337
"CAALFM_C102370CA",-0.871985850147711
"CAALFM_C102380CA",-0.723810145110254
"CAALFM_C102390WA",-0.987105477925704
"MNN11",-0.905635043674639
"CAALFM_C102410CA",0.117681429399235
"GSC1",-1.17190489361545
"CAALFM_C102430CA",-0.378037640132184
"CAALFM_C102440CA",1.24563873111157
"CAALFM_C102450CA",-0.721383224940723
"RPL10",0.0413856006232144
"CAALFM_C102470WA",-0.0676868683027545
"PMM1",-0.859312049421849
"CAALFM_C102490CA",0.332807790088137
"CAALFM_C102500WA",-0.231910175883657
"CAALFM_C102510WA",-0.371465354235267
"SCW4",-0.813187755888993
"DIP5",0.507392821224284
"tR(UCU)4",-0.1743918080937
"PUT4",0.0571762367931458
"HNM4",-1.58485514852433
"SNZ1",7.55771025823118
"SNO1",7.13832336335982
"IML1",0.99194912286698
"HOM6",1.09211436890692
"EXG2",-1.01933139032937
"TOM20",-0.375334250783243
"CAALFM_C102650WA",0.417937311725043
"MGM101",-0.0656793290439372
"CAALFM_C102670CA",-0.146008885664605
"CAALFM_C102680CA",-0.553466012668523
"CAALFM_C102690CA",0.22682518868539
"CAALFM_C102700CA",4.86389622285506
"FRS2",-0.241944906143655
"CAALFM_C102720WA",0.274233422511644
"CAALFM_C102730WA",1.20538366792994
"CAALFM_C102740CA",0.365110859430614
"CAALFM_C102750CA",-0.24127989800814
"CAALFM_C102760WA",0.102228653387431
"CAALFM_C102770WA",0.0484922898124562
"CAALFM_C102780WA",2.98065983160486
"TIF34",-0.5377659093768
"CAALFM_C102800WA",-1.47996147637899
"RAD16",-1.73166605733965
"LYS2",3.24423842312423
"CAALFM_C102830WA",0.570777072625898
"PDE2",0.0575775115602011
"CAALFM_C102850WA",-0.648665174546704
"YKT6",0.0447809616778658
"YPT7",0.22463627111372
"MIA40",0.244030533339282
"CAALFM_C102890CA",0.207795058434146
"CAALFM_C102900CA",0.032583022332007
"CAALFM_C102910CA",1.47802853727025
"CDC73",0.294973447073573
"MST1",0.28417041180407
"CAALFM_C102940CA",-0.231537318759251
"CAALFM_C102950WA",-0.210127714463379
"CAALFM_C102960CA",-0.205368136190746
"CAALFM_C102970WA",2.86341537913671
"GOR1",4.23787481212235
"XOG1",-2.06326433356404
"HOL1",-0.120410552694273
"RPP1A",0.121942810724838
"RPL13",0.0520548658573893
"RPS16A",0.159014082233252
"CAALFM_C103040WA",-0.610337747144859
"CAALFM_C103050WA",-0.0531897045620104
"TSR2",-0.563435399457946
"ORC1",0.000309568085302788
"TEM1",0.481052812843467
"RPS1",0.0934694928980165
"CAALFM_C103100WA",1.90891314316448
"RPL6",0.128647088046843
"CAALFM_C103120WA",-0.404438359510201
"GGA2",1.40122326109904
"CAALFM_C103140WA",2.12361833979261
"CAALFM_C103150CA",3.62052506160231
"COQ4",0.929159885328566
"CAALFM_C103170CA",0.355234352766753
"CAALFM_C103180WA",0.450776674898802
"ECM33",-0.491890745023263
"ARO80",0.199982787897277
"CDC12",-0.565778747623879
"BMH1",0.673286106432091
"ARX1",-0.866245521992163
"CAALFM_C103240WA",0.72874686020175
"SPP1",-0.245137176867428
"CAALFM_C103260WA",-0.887875861427849
"CAALFM_C103270WA",0.112144538347896
"CAALFM_C103280WA",0.0468795064530841
"NGG1",-0.117313053923329
"MAS1",-0.0805551067151219
"CAALFM_C103310WA",-0.337707671544777
"EHD3",0.492612871609885
"CAALFM_C103330CA",-0.249151033239181
"SEC62",-1.54003980160846
"RLI1",-0.623876827332124
"CAALFM_C103360WA",0.130461136105342
"CAALFM_C103370WA",-1.03730591262707
"TPS2",1.15326785791992
"EHT1",-1.17345901368924
"CAALFM_C103400WA",0.0800287661263002
"CAALFM_C103410WA",0.15418324413735
"tN(GUU)3",-0.19815951097732
"CAALFM_C103430WA",0.594815320115693
"CAALFM_C103440CA",0.263876696092377
"CAALFM_C103450CA",1.48336952359134
"CAALFM_C103460CA",-1.35904616799492
"CAALFM_C103470CA",-1.35209535377775
"AGE1",1.45797928566198
"CAALFM_C103490WA",1.6867744945606
"YPT1",-0.435368591081122
"CAALFM_C103510CA",2.66388498114045
"RPN3",0.17890079640345
"MED17",-0.424271382030015
"CAALFM_C103540CA",-0.433565957533265
"COQ6",0.556697475862093
"SUA71",-0.778135200361053
"tL(UAA)3",-0.0106396772404048
"CAALFM_C103580WA",-0.299917992014925
"CAALFM_C103600WA",0.537550405672862
"IMP1",-0.00176570309128192
"CAALFM_C103620CA",-0.105563361040286
"CAALFM_C103630WA",-0.406469567153657
"HFL1",-0.845674045483994
"MRPL27",-0.153679977123666
"CAALFM_C103660WA",0.201600119524562
"DAO1",4.08786840166049
"ENG1",0.643385407137576
"CAALFM_C103690WA",0.846362152099369
"tT(CGU)1",-0.19508072882872
"MSB1",-0.730898720470548
"CAALFM_C103720CA",2.65904031811939
"MNS1",0.903366438863188
"WAR1",0.0119406615051551
"CAALFM_C103750WA",0.158437910691252
"STR2",0.0392386962403858
"SKO1",-0.942941489503771
"HMG1",-0.235200475223657
"CAALFM_C103790CA",-0.738862982069359
"RPP1",-0.387936902516276
"ELA1",-0.884102687861387
"PDR16",-2.68969384352243
"CAALFM_C103830CA",-0.477514206074077
"CAALFM_C103840WA",-0.27525830822202
"BNI4",-0.550648049035785
"CAALFM_C103870CA",-0.129792138420569
"CAALFM_C103880CA",-0.0805960509146543
"CAALFM_C103890WA",-0.607541417995778
"SEN15",0.115130587146926
"CAALFM_C103910CA",0.0786985201652376
"CAALFM_C103920CA",0.285733210637457
"CAALFM_C103930WA",0.211239860769662
"CAALFM_C103940WA",0.754510183163544
"CAALFM_C103950CA",0.311160414125206
"CAALFM_C103960CA",-0.0264987146223306
"SPC19",-0.387237728907353
"CAALFM_C103990WA",-0.320505363741334
"KTR4",0.160870379761933
"CAALFM_C104010CA",-1.65821107931979
"CSH1",0.673620070607492
"CAALFM_C104030WA",0.841587143133078
"CAALFM_C104040CA",-0.704922969924606
"MFALPHA",-0.0332419201033299
"IFI3",1.87437891671448
"BET4",0.521329068900964
"MAD2",-0.299490803729482
"CAALFM_C104090CA",-0.32187833189478
"POR1",2.15544627141756
"CAALFM_C104110WA",-0.550025642628471
"CAALFM_C104120CA",-0.0911262648285355
"ERB1",-0.654043310185953
"IFD6",-0.480565451602947
"CAALFM_C104150CA",-1.07449913800272
"CAALFM_C104160CA",-0.234748811303407
"HTA2",-0.124648251778995
"CAALFM_C104180WA",0.0374326199555905
"CAALFM_C104190CA",-0.182897578922315
"CAALFM_C104200CA",0.643665728327955
"CDC3",-0.400779752699092
"CAALFM_C104220CA",0.125720252781881
"CAALFM_C104230WA",0.246297572280845
"HHF1",-0.391506026869131
"HHT21",0.100602315899079
"CAALFM_C104270CA",-3.33427939632305
"CAALFM_C104280CA",-0.255269011762206
"ACS2",1.6111867042064
"SSA2",1.6037073227331
"GIG1",0.20509329616457
"GPM2",1.98682280876897
"RPN4",-1.03909633306294
"CAALFM_C104340CA",0.200640231844487
"CAALFM_C104350CA",-0.605705281896538
"CAALFM_C104360CA",2.2195600193701
"CAALFM_C104370CA",0.201630892060336
"SIT4",0.121585947691344
"NOP4",-0.934359804012199
"APE2",1.78794729768147
"ESS1",-0.0529548285884067
"URA6",-0.116470975277226
"CAALFM_C104430CA",1.40294602147241
"CAALFM_C104440WA",NA
"FMA1",1.15068605123709
"CAALFM_C104460CA",-0.147611822011863
"CAALFM_C104470CA",0.516821177957462
"TUS1",1.26844061334375
"CAALFM_C104490WA",-0.676818684080917
"ICL1",0.604867143945264
"CAALFM_C104510WA",-0.452619790789997
"PHO85",0.362901444436505
"CAALFM_C104530CA",-0.567508076253635
"VPS16",1.08522884827517
"ELC1",0.285392482962312
"CAALFM_C104560WA",2.6396847292271
"CHL4",-0.189110102539632
"CAALFM_C104580CA",-0.191369042298482
"CAALFM_C104590WA",-0.348429865980555
"CAALFM_C104600CA",-0.0975223551654168
"ATP1",0.742006639348903
"CAALFM_C104620WA",-0.582820513556779
"CAALFM_C104630CA",-0.512171917393874
"CAALFM_C104640WA",3.52107303715315
"DUR3",-0.247178480064863
"DUR1%2C2",-0.409248844368255
"HAT1",0.0943847989463907
"PIL1",2.78171638838707
"CAALFM_C104690CA",-1.12350454452521
"CAALFM_C104700CA",0.495783772173685
"CAALFM_C104710CA",-0.320580894394839
"CAALFM_C104720WA",-0.546396680909491
"LYS21",-0.257525221508195
"LPG20",3.80961788167541
"IFE1",0.225132153128044
"SYG1",-0.26665017915192
"ERG3",-0.672637469413245
"CAALFM_C104780CA",0.257793466247766
"CAALFM_C104790WA",-0.17396988376115
"CAALFM_C104800CA",-0.271285101875728
"TCO89",0.389115161223607
"CAALFM_C104820CA",-0.256778619353193
"SEC21",-0.423652362697061
"CAALFM_C104840CA",-0.654010920517556
"CAALFM_C104850CA",-0.606770606153813
"CAALFM_C104860WA",0.749146693591911
"SAP7",-0.80490283956025
"MRPL37",0.0833142542171993
"YBN5",-0.429481449084515
"MNN15",0.237925617127397
"CAALFM_C104910CA",1.17736501509243
"CAALFM_C104930CA",0.727254889726476
"CAALFM_C104940CA",-2.71085911718542
"RPM2",0.470323704570766
"CAALFM_C104960CA",0.343931185434359
"CAALFM_C104970WA",0.131239326727336
"CAALFM_C104980CA",-0.0765309154941616
"CAALFM_C104990CA",0.64573267155685
"RHD1",-0.117514161931803
"CAALFM_C105010CA",-0.395784917169206
"ARG2",1.3098459694629
"PSF2",-0.974103310800373
"RRP6",-0.662107236008746
"REI1",-0.635827437266189
"GPI7",0.992226749917058
"GPT1",-0.291434462637944
"TRY2",-0.314885093672806
"CAALFM_C105100WA",-0.836340150308094
"ARO4",-0.042231721726068
"CAALFM_C105120WA",-0.117500961823697
"BRG1",0.596140985261564
"CAALFM_C105150CA",0.408649344372387
"CAALFM_C105160CA",5.62557483322268
"CUE5",2.41549352362491
"CAALFM_C105180CA",0.378360650262817
"CAALFM_C105190CA",0.206299233988138
"CAALFM_C105200CA",-0.268709093197549
"CAALFM_C105210CA",-0.251709107388236
"CAALFM_C105220CA",-0.898574460803426
"CAALFM_C105230WA",-0.192518364963478
"RPT1",-0.44244463528339
"CAALFM_C105250WA",NA
"SDH1",0.285483822850053
"CAALFM_C105270CA",-0.166426026715358
"CAALFM_C105280WA",0.300371297982457
"GRS1",-0.351918528841944
"PRD1",3.24722473708062
"tP(UGG)1",0.394973106639168
"CAALFM_C105320CA",-0.425262232480384
"CAALFM_C105330CA",-0.890827247146997
"ZCF2",-0.199111990462974
"YPT53",-0.252831842685617
"CAALFM_C105360CA",-0.5188150604906
"CAALFM_C105370CA",0.233905366721712
"CAALFM_C105380CA",-1.22027714388172
"CAALFM_C105390CA",-0.210297541390312
"CAALFM_C105400CA",-0.0594073090975258
"TRP99",2.81290947552748
"CAALFM_C105420WA",0.17202817606442
"SPT20",-0.0319010554768114
"CAALFM_C105440CA",0.0595551632387206
"CAALFM_C105450WA",NA
"KOG1",-0.124422068510818
"MTM1",-0.637988273715518
"CAALFM_C105480CA",-0.642435124751954
"CAALFM_C105490CA",0.652337405799763
"RSM22",-0.572301138550485
"RPS27A",-0.139566292202704
"CAALFM_C105520WA",-0.163678387259111
"SSH1",0.00576237192334418
"CAALFM_C105540CA",-0.331716919198936
"CAALFM_C105550CA",-0.267927403101097
"RIB4",3.39824399753861
"tN(GUU)2",-0.0203426445720919
"tN(GUU)1",0.816086765892734
"tT(AGU)1",-0.0196316510403575
"GSL1",0.325175482497352
"CAALFM_C105610WA",0.523263796721244
"STE3",-0.810933209586787
"CAALFM_C105630CA",-1.02191164588917
"FAL1",-0.707454385406017
"CAALFM_C105650WA",-0.39843941026518
"CAALFM_C105660CA",-0.179517204944178
"CAALFM_C105670WA",1.79471054265106
"RIM1",1.17318276807919
"CAALFM_C105690CA",-0.017174562849878
"AUT7",2.23473853910789
"UGA4",0.917705685071348
"CAALFM_C105720WA",-0.363909609840812
"CAALFM_C105730WA",-1.61103035981967
"CAALFM_C105740CA",-1.49274956013375
"CAALFM_C105750CA",-0.111460683995309
"PGA26",4.45686918056105
"PRC3",2.75709562433209
"CAALFM_C105780WA",-0.329175210094033
"CAALFM_C105790WA",0.137205036396888
"CAALFM_C105800CA",-0.166402286661372
"GIM5",0.100354857131291
"RAD10",-0.0846714933610146
"CAALFM_C105830WA",-0.743999686163052
"PRN1",-0.484671775445021
"POL32",-1.12423840802736
"PRN2",-0.468966241195484
"PRN3",-0.726264977238057
"PRN4",-0.352132305643686
"CAALFM_C105890WA",0.325195274423001
"CAALFM_C105900WA",-1.24149068874965
"SIP5",0.674871024898421
"CAALFM_C105920WA",-2.0226675384646
"CAALFM_C105930CA",0.975370953429602
"PHO87",0.33342052039045
"CAALFM_C105950CA",0.868645551549425
"PGA45",2.19281226829278
"CAALFM_C105970WA",-0.245385044055087
"CAALFM_C105980WA",0.0398070945472967
"CAALFM_C105990CA",5.2259992163263
"CAALFM_C106000WA",0.103953262395483
"CHS7",-0.993376523937217
"RGD1",-0.0773438891369009
"CAALFM_C106030CA",0.180212196674681
"RTT101",0.487416562787419
"CAALFM_C106050CA",0.427247340669177
"ACP1",0.00718371550247197
"CAALFM_C106070WA",0.155997004562215
"ARC35",1.35813569906049
"CAALFM_C106090CA",-0.409777664433551
"MSI3",-0.477695252754918
"NPL4",0.388207937000137
"CAALFM_C106120CA",0.0619961077804229
"HAC1",-0.760088838026804
"CAALFM_C106150WA",-0.166333657294782
"CAALFM_C106160WA",-0.83337387961953
"TLO34",2.8180994158457
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",-0.112958674966855
"BUD16",-0.124903349817569
"CAALFM_C106220CA",-2.66249473855604
"MDM34",0.0469000249806088
"CAALFM_C106250WA",-0.806277927918703
"PGA50",0.069482017978254
"CAALFM_C106270WA",0.406079600362744
"UME6",-0.262944672526675
"CAALFM_C106300WA",-0.621161335577501
"CAALFM_C106310WA",-2.13712944187369
"CAALFM_C106320WA",-0.127529411552278
"CAALFM_C106340WA",-0.21301208966085
"CAALFM_C106350WA",-0.640019048817829
"CAALFM_C106360WA",0.0266149674866858
"PBR1",-4.6896285685341
"CAALFM_C106380CA",-0.374524805215569
"CAALFM_C106390WA",0.635757734513
"CAALFM_C106400CA",-0.465199910592043
"CAALFM_C106410WA",0.33005988184891
"CAALFM_C106420CA",-0.153389228258658
"CAALFM_C106430CA",-2.6412911938841
"CAALFM_C106440CA",-0.167231329241304
"RPS14B",-0.0835505456068428
"RPS22A",-0.149419266036789
"CAALFM_C106470WA",0.316912105731101
"CAALFM_C106480CA",-0.475175944130407
"CAALFM_C106490CA",-1.25443054444154
"CAALFM_C106500WA",1.11125097772881
"CAALFM_C106510CA",-0.692879468210373
"BPH1",5.13152681332208
"CAALFM_C106530CA",-0.0355443724985589
"CAALFM_C106540CA",-0.314224367307706
"GLT1",2.37850753794959
"CAALFM_C106560WA",0.827592898639083
"ANT1",0.348397470466189
"RPS23A",0.0650531205742804
"CAALFM_C106590CA",-0.157232940538373
"CAALFM_C106600WA",0.280738459572847
"HAK1",0.0161426737822116
"CAALFM_C106620CA",-0.531079812708803
"CAALFM_C106630WA",-1.55590301225472
"CAALFM_C106640CA",0.941951290873102
"CAALFM_C106650WA",0.892501217717493
"CAALFM_C106660WA",3.8776986835335
"CAALFM_C106670WA",-0.724928266506006
"VPS34",1.23488735587393
"CYK3",0.22500413496055
"CAALFM_C106700WA",0.164233711634337
"CAALFM_C106710WA",0.368017040473028
"CAALFM_C106720CA",2.07563284566588
"RAC1",-0.776518029056611
"NOP6",-0.588146187984692
"CAALFM_C106750WA",0.433159521776456
"CAALFM_C106760CA",-0.630357396380277
"CAALFM_C106770WA",-0.335987500439961
"NPR1",0.631297174902831
"MRPL19",0.153821564331267
"CAALFM_C106800WA",-0.447366812098178
"CAT1",-3.54190743198435
"CAALFM_C106820WA",-1.05124688702262
"CAALFM_C106830WA",-0.656114805302168
"CAALFM_C106840CA",0.282462070979107
"PCL7",0.491781743169698
"CAALFM_C106860WA",1.68327614687411
"CAALFM_C106870CA",3.10672903531067
"SPO22",-0.108191746933954
"CAALFM_C106890CA",-0.166953237756384
"MMD1",4.202063991243
"CAALFM_C106910CA",-0.353570964812024
"CAALFM_C106920CA",-0.903924659032912
"PGA63",-0.773269180041911
"ATC1",1.94640462317709
"tP(AGG)1",0.259625798541913
"SUI2",-0.501305129711821
"CAALFM_C106970CA",-0.636354200137732
"CAALFM_C106980CA",-0.752202165552404
"tL(UAA)4",-0.134691912873424
"MEF2",-0.554259325081801
"CAALFM_C107010WA",-1.23730899848967
"PUT3",-0.16235260726074
"RBT4",-0.287479986042963
"CAALFM_C107040CA",-0.332628106454715
"CAALFM_C107050CA",-0.302716082399763
"CAALFM_C107060CA",-0.109711556413848
"DHH1",-0.142470598981664
"CAALFM_C107080WA",2.40460221592704
"CAALFM_C107090CA",-0.743557976845782
"CAALFM_C107100CA",0.956984586614572
"TAF145",0.167224891233772
"GAP4",-0.788247850992003
"CAALFM_C107130CA",-0.541105994762676
"RIA1",-0.272578655778428
"CAALFM_C107150WA",0.0435642389277155
"CAALFM_C107160CA",-0.199511525101795
"ZCF23",0.910825637427028
"CCS1",1.02214793553816
"SOG2",-0.254319173866341
"YMC1",0.327456023471478
"CAALFM_C107210CA",-0.253521534251544
"CAALFM_C107220WA",-0.0710583915302804
"PHO15",2.96280595333069
"YPD1",-0.132409110608948
"ALG9",-0.132836117325619
"CAALFM_C107260CA",-0.304390896983408
"SEC34",0.142489059695004
"CAALFM_C107280CA",0.19373624478708
"tL(AAG)2",0.986556142776416
"CAALFM_C107320WA",-0.707518377225328
"RME1",-0.361965230155905
"CAALFM_C107340WA",-1.02456729508097
"GPX3",1.20566880133932
"CAALFM_C107360WA",-1.17212358444887
"CPH1",-0.623825813127077
"KSP1",0.110447903739144
"CAALFM_C107390WA",0.343400577526392
"CAALFM_C107400CA",-0.309227193687168
"SKP1",0.385789633904192
"PEX3",0.961543957269962
"PHO100",0.0770115470463144
"CAALFM_C107440WA",0.27710239039146
"CAALFM_C107450WA",-1.03430794689996
"GPI8",-0.598181541729056
"CAALFM_C107470CA",0.0257072328555531
"CAALFM_C107480CA",-0.862260558873774
"CAALFM_C107490CA",-1.42258048730055
"LHP1",-0.739125224286172
"CAALFM_C107510WA",0.0392084744952041
"IST2",1.86298683384695
"CAALFM_C107530WA",0.107260910480079
"BBC1",1.86200716166554
"SWD2",-0.23542887494796
"CAALFM_C107560WA",0.196687187984587
"CAALFM_C107570CA",0.0959339173890438
"PRY1",0.383187992352397
"CAALFM_C107590CA",0.293548985221796
"ATP7",0.479192753462343
"CAALFM_C107610CA",1.11665024518584
"PIR32",0.528764550571232
"CAALFM_C107630WA",-0.0497361868480529
"CAALFM_C107640CA",-0.525824741440723
"CAALFM_C107650WA",-0.6884332603553
"CAALFM_C107660WA",1.15017650944682
"ZCF4",-2.67841690414408
"HAP2",0.0281284051637663
"CAALFM_C107690CA",-0.214924461616221
"VRG4",-1.44091829207455
"ADE4",0.0201006677581106
"FGR6-3",-1.12667161599328
"CAALFM_C107780WA",0.711243316534243
"CAALFM_C107790CA",-0.532002540013022
"MTO1",-0.752830161174363
"CAALFM_C107810CA",-0.545258040484799
"CAALFM_C107820WA",0.784534371876065
"CAALFM_C107830CA",0.557607986035007
"CAALFM_C107840WA",4.09697173124624
"CAALFM_C107850CA",-0.643329167591879
"CAALFM_C107860WA",-1.00187396608542
"SMI1",0.378162237589151
"GCS1",-0.60351038580939
"ADE5%2C7",0.917123798985985
"COI1",-2.78314596538287
"MRPL3",-0.31741852361244
"CAALFM_C107920WA",1.1907794511029
"ERD1",0.446190013773808
"CAALFM_C107940WA",-0.261008349323547
"CAALFM_C107950CA",-0.691140150066756
"CAALFM_C107960WA",-0.815128480193911
