"","condition_RS3_vs_ctl"
"CAALFM_C101340CA",0.551617463267017
"TIF",-0.781574301778791
"CAALFM_C101360CA",2.19998953758674
"RPS21B",-0.0519374790663442
"TRM2",-0.756335875027784
"CAALFM_C101390CA",0.011709953565126
"CAALFM_C101400CA",0.705574292574004
"CRL1",0.472181535909896
"POX18",1.35949199521959
"ABC1",-0.190914004953495
"CAALFM_C101460WA",0.439190404545218
"CAALFM_C101470WA",-0.841286569048254
"RPS21",-0.280804219551344
"CAALFM_C101490WA",4.53391786205011
"CAALFM_C101510WA",3.57042355862571
"SOD2",2.91105234593248
"CAALFM_C101530CA",-0.263640862743723
"CAALFM_C101540WA",0.906205923991027
"VPS17",0.363044050247812
"SIZ1",-0.734198514159125
"RPB7",-0.572854885483076
"CAALFM_C101580WA",-0.136326191858678
"CAALFM_C101590CA",-0.687054573397029
"MRP20",-0.10637623543602
"CAALFM_C101610CA",0.365901046505228
"CAALFM_C101620CA",1.31108968006907
"CAALFM_C101630WA",-0.161829150334433
"RPS42",-1.18180392692505
"ISN1",0.451883111184609
"tS(UGA)1",0.0376412731253612
"ESP1",0.300563295866282
"CAALFM_C101680CA",-0.277385635160231
"LSC1",0.673553833721424
"ARP8",0.404768637268246
"CAALFM_C101710WA",0.456855225535061
"CAALFM_C101720CA",-0.34215081891569
"tA(AGC)3",-0.00796454142597292
"CTN1",3.2952582345059
"CAALFM_C101750WA",-0.125069113195959
"FGR38",0.790808544121167
"MAK32",2.32214018028718
"HOL4",0.0788845668833346
"SWI4",-1.10543679666699
"CAALFM_C101800WA",-0.04736419967784
"UGA2",1.8159768314959
"CAALFM_C101820CA",0.194681854770145
"UBC8",1.39998506270348
"CAALFM_C101840CA",0.787716053418912
"CAALFM_C101850CA",-0.381365977711208
"CAALFM_C101860WA",-0.716511063720532
"CYS4",-0.73367939729261
"PTR3",0.214149072783098
"CAALFM_C101890CA",-0.770274277468674
"CAALFM_C101900CA",-0.262062426068462
"CAALFM_C101910WA",-0.950478126362004
"ROA1",-2.2821586547254
"CAALFM_C101930WA",2.18118431555915
"CAALFM_C101940CA",-0.280278177575627
"CAALFM_C101950CA",1.0266648191179
"CAALFM_C101970WA",-2.99068885701892
"HGT1",5.65034691290977
"HSP30",-0.233010250226344
"CAALFM_C102000WA",-0.0925520825797329
"ZCF24",1.18267733836043
"CAALFM_C102020WA",1.53156788243364
"CAALFM_C102030CA",0.201712949038655
"CAALFM_C102040CA",2.4734043963583
"PHO91",0.599004870763341
"CAALFM_C102060WA",4.39079943636195
"HSP31",-0.13789821766549
"SET6",-0.470963483738863
"CAALFM_C102090CA",-0.373796797860186
"CAALFM_C102100WA",0.181047227308612
"HGT2",2.02219318301819
"SHA3",1.42407958111394
"GAL1",2.51500764393376
"GAL10",2.48104834297472
"CAALFM_C102160WA",0.559196490709752
"GAL102",0.339444367476604
"GAL7",0.182866864277693
"ABP140",-0.872557200607978
"CAALFM_C102200CA",1.01146289627382
"CAALFM_C102210WA",1.16762416377694
"CAALFM_C102220CA",0.500231137331075
"SEP7",-0.502891340699912
"CAALFM_C102240WA",-0.525218894445071
"CWH8",0.212826402924382
"AGE3",0.172072858391908
"CAALFM_C102270CA",1.70416403345071
"PSY2",-0.35140739720533
"CAALFM_C102290CA",0.407664763488443
"CAALFM_C102300WA",0.0852335996354207
"CAALFM_C102310CA",0.337327843055086
"CAALFM_C102320CA",0.604805647384094
"CAALFM_C102330CA",-0.252128123965297
"tR(CCG)1",0.369677997047625
"TIM21",0.258311222580001
"PGA5",-0.264657690179662
"CAALFM_C102370CA",-1.0709625555836
"CAALFM_C102380CA",-0.716078972228457
"CAALFM_C102390WA",-0.742383913056695
"MNN11",-1.03003108813658
"CAALFM_C102410CA",-0.108750798983221
"GSC1",-1.27132480196687
"CAALFM_C102430CA",-0.734779599864772
"CAALFM_C102440CA",1.242592901664
"CAALFM_C102450CA",-0.555694328040303
"RPL10",-0.255271815034288
"CAALFM_C102470WA",0.35681328751882
"PMM1",-0.572012593819754
"CAALFM_C102490CA",-0.0685990552564266
"CAALFM_C102500WA",-0.5661386901941
"CAALFM_C102510WA",-0.506182469337816
"SCW4",-1.21701924357416
"DIP5",-0.210780852411232
"tR(UCU)4",0.0220440519697694
"PUT4",0.0452856933031622
"HNM4",-0.484619587714652
"SNZ1",8.69723200442447
"SNO1",7.75795792780658
"IML1",1.01121239596085
"HOM6",0.93294999015437
"EXG2",0.473835886502583
"TOM20",-0.610732536352597
"CAALFM_C102650WA",0.0397013987926255
"MGM101",-0.39017845047638
"CAALFM_C102670CA",0.157382444688023
"CAALFM_C102680CA",-0.0956132110253308
"CAALFM_C102690CA",0.327021155214026
"CAALFM_C102700CA",5.62729930910744
"FRS2",-0.278591032180927
"CAALFM_C102720WA",0.189340524444118
"CAALFM_C102730WA",1.40516302662641
"CAALFM_C102740CA",0.237165745573214
"CAALFM_C102750CA",-0.506545472354409
"CAALFM_C102760WA",0.0982290641011678
"CAALFM_C102770WA",0.581292193049751
"CAALFM_C102780WA",3.66824085296929
"TIF34",-0.712174416935346
"CAALFM_C102800WA",-0.919032435477862
"RAD16",-1.7682442565094
"LYS2",2.93052036134842
"CAALFM_C102830WA",0.486294287712497
"PDE2",0.213836440334566
"CAALFM_C102850WA",-0.651011856708094
"YKT6",0.369047331587922
"YPT7",0.45615019547416
"MIA40",-0.477138818890756
"CAALFM_C102890CA",-0.150205106157305
"CAALFM_C102900CA",0.0518646525927006
"CAALFM_C102910CA",1.68986913586603
"CDC73",-0.0795183926417165
"MST1",-0.0211162517741151
"CAALFM_C102940CA",-0.521629762485905
"CAALFM_C102950WA",0.105312320741924
"CAALFM_C102960CA",-0.13745421234339
"CAALFM_C102970WA",2.6609581632155
"GOR1",3.50013232139011
"XOG1",-0.244668589485155
"HOL1",0.422693746606155
"RPP1A",-0.338512395421745
"RPL13",-0.359765364828892
"RPS16A",-0.128074998549882
"CAALFM_C103040WA",-0.430070062369508
"CAALFM_C103050WA",0.0535011287078706
"TSR2",-0.487266418364903
"ORC1",0.048013969438949
"TEM1",0.533219286102294
"RPS1",-0.234162164337142
"CAALFM_C103100WA",2.38273638580627
"RPL6",-0.161486706254872
"CAALFM_C103120WA",-0.578817941330284
"GGA2",1.22037276675685
"CAALFM_C103140WA",2.34693875947151
"CAALFM_C103150CA",4.30358245867624
"COQ4",0.58724469178454
"CAALFM_C103170CA",0.463388239688572
"CAALFM_C103180WA",0.509386465370037
"ECM33",-0.444921772999975
"ARO80",0.264989692812947
"CDC12",-0.510430980081708
"BMH1",0.533280032480498
"ARX1",-0.913437356381894
"CAALFM_C103240WA",0.900608627347739
"SPP1",-0.0446638170707055
"CAALFM_C103260WA",-0.666647406001413
"CAALFM_C103270WA",0.2834716153001
"CAALFM_C103280WA",-0.345913298286506
"NGG1",-0.282063773312949
"MAS1",-0.346288767402578
"CAALFM_C103310WA",-0.625097794202349
"EHD3",0.743706964067555
"CAALFM_C103330CA",0.155502563172489
"SEC62",-1.40308017943869
"RLI1",-0.82715769839442
"CAALFM_C103360WA",-0.0581862829629549
"CAALFM_C103370WA",-1.47428641406754
"TPS2",1.50710739511979
"EHT1",-1.56213062384182
"CAALFM_C103400WA",0.239768671054429
"CAALFM_C103410WA",0.0528001412777524
"tN(GUU)3",0.273394406915424
"CAALFM_C103430WA",0.593650909719261
"CAALFM_C103440CA",0.0877097737621509
"CAALFM_C103450CA",1.69952824055563
"CAALFM_C103460CA",-2.22100401339722
"CAALFM_C103470CA",-0.530334078390662
"AGE1",1.42357744172929
"CAALFM_C103490WA",1.81545438748431
"YPT1",-0.291186624142285
"CAALFM_C103510CA",2.68349065079693
"RPN3",0.0826493390459775
"MED17",-0.491730811799471
"CAALFM_C103540CA",-0.416442538558098
"COQ6",0.458449632634388
"SUA71",-0.845719620341302
"tL(UAA)3",-0.0145719987532052
"CAALFM_C103580WA",-0.155081925261102
"CAALFM_C103600WA",0.531116724078015
"IMP1",-0.0170734253186347
"CAALFM_C103620CA",-0.477664052204411
"CAALFM_C103630WA",-0.439737097205107
"HFL1",-0.796564137455642
"MRPL27",-0.537844908099147
"CAALFM_C103660WA",1.09511106267828
"DAO1",4.07250539756306
"ENG1",1.15566245021372
"CAALFM_C103690WA",0.630202848599035
"tT(CGU)1",-0.011946795202198
"MSB1",-0.850569460715043
"CAALFM_C103720CA",2.57134867788736
"MNS1",1.2476719004891
"WAR1",-0.0101304182800933
"CAALFM_C103750WA",0.396557698424328
"STR2",0.454860022491858
"SKO1",-0.650247714862227
"HMG1",-0.259695763837696
"CAALFM_C103790CA",-0.742265137205007
"RPP1",-0.231945117693967
"ELA1",-0.733128288324735
"PDR16",-3.08235014894377
"CAALFM_C103830CA",-0.448099448588859
"CAALFM_C103840WA",-0.240133372970054
"BNI4",-0.650524685828388
"CAALFM_C103870CA",-2.13532851784874
"CAALFM_C103880CA",-0.243382015128614
"CAALFM_C103890WA",-0.997488531000925
"SEN15",0.0521834381700229
"CAALFM_C103910CA",0.0575877076475456
"CAALFM_C103920CA",0.358157368445796
"CAALFM_C103930WA",0.0656270353260959
"CAALFM_C103940WA",0.447849502016019
"CAALFM_C103950CA",0.0921496929801964
"CAALFM_C103960CA",-0.177487335900024
"SPC19",-0.375683357646988
"CAALFM_C103990WA",-0.543510131296068
"KTR4",0.0765592487885417
"CAALFM_C104010CA",-0.495596540883824
"CSH1",3.28762565667152
"CAALFM_C104030WA",0.721697548022219
"CAALFM_C104040CA",-0.64628913776149
"MFALPHA",3.55534307896201
"IFI3",2.55527346928183
"BET4",0.427948257346868
"MAD2",-0.111738952507918
"CAALFM_C104090CA",-0.520558781211273
"POR1",2.15669578174124
"CAALFM_C104110WA",-0.453930037899712
"CAALFM_C104120CA",0.0412416234336093
"ERB1",-0.633302099676421
"IFD6",-0.045616247164535
"CAALFM_C104150CA",-0.382264747612527
"CAALFM_C104160CA",0.0268956423336489
"HTA2",-0.43502813273495
"CAALFM_C104180WA",-0.236888911853331
"CAALFM_C104190CA",-0.0572931421103264
"CAALFM_C104200CA",0.838074430403404
"CDC3",-0.0949834647254759
"CAALFM_C104220CA",0.0656505919304406
"CAALFM_C104230WA",0.173521312802105
"HHF1",-0.698916231066012
"HHT21",-0.332740163516066
"CAALFM_C104270CA",-2.56141689973292
"CAALFM_C104280CA",0.0800837133776734
"ACS2",1.87273825649426
"SSA2",0.685941102640005
"GIG1",0.519226008493766
"GPM2",2.04145827279519
"RPN4",-1.29686657980692
"CAALFM_C104340CA",0.190021922736918
"CAALFM_C104350CA",-0.133504053142387
"CAALFM_C104360CA",1.93367938116606
"CAALFM_C104370CA",-0.27984328462453
"SIT4",-0.307244420400407
"NOP4",-0.910123653247957
"APE2",0.868621437606558
"ESS1",-0.168362296627698
"URA6",-0.221522188710588
"CAALFM_C104430CA",2.21202638629118
"CAALFM_C104440WA",NA
"FMA1",-2.75950651443126
"CAALFM_C104460CA",-0.368126044599523
"CAALFM_C104470CA",0.535109784624475
"TUS1",1.65129884991092
"CAALFM_C104490WA",-0.74787722653065
"ICL1",0.102195847683611
"CAALFM_C104510WA",-0.313041907620493
"PHO85",0.548231596372022
"CAALFM_C104530CA",-0.4846709522119
"VPS16",1.06828517311593
"ELC1",0.431765364626931
"CAALFM_C104560WA",2.70451777090816
"CHL4",-0.42870561203539
"CAALFM_C104580CA",-0.11144805341999
"CAALFM_C104590WA",-0.296295963866893
"CAALFM_C104600CA",-0.555770516310452
"ATP1",0.301620796872246
"CAALFM_C104620WA",-0.12724551580242
"CAALFM_C104630CA",-0.341422066290262
"CAALFM_C104640WA",3.44465507195457
"DUR3",0.0670656787562734
"DUR1%2C2",-0.266835793145837
"HAT1",0.20348956890622
"PIL1",3.52313791957965
"CAALFM_C104690CA",-2.22187989524093
"CAALFM_C104700CA",1.01157583512848
"CAALFM_C104710CA",-0.234367307955761
"CAALFM_C104720WA",-0.175587499368052
"LYS21",-0.208288783430102
"LPG20",4.09871738972413
"IFE1",-1.28052816591091
"SYG1",-0.0448057875984716
"ERG3",-0.929711776415623
"CAALFM_C104780CA",0.189922931539906
"CAALFM_C104790WA",-0.327391446829171
"CAALFM_C104800CA",0.903422048431052
"TCO89",0.23736578553566
"CAALFM_C104820CA",-0.675101999659501
"SEC21",-0.313489669759148
"CAALFM_C104840CA",-0.509758198576596
"CAALFM_C104850CA",-0.343388110113847
"CAALFM_C104860WA",0.870615471956181
"SAP7",-0.03946252634596
"MRPL37",-0.304191122970177
"YBN5",-0.580121419317084
"MNN15",0.367218268234456
"CAALFM_C104910CA",1.22600171778621
"CAALFM_C104930CA",2.12104226848919
"CAALFM_C104940CA",-2.24537170179886
"RPM2",-0.050189041845805
"CAALFM_C104960CA",0.505317378554232
"CAALFM_C104970WA",-0.258424292112448
"CAALFM_C104980CA",0.0516320076834954
"CAALFM_C104990CA",0.723816793962185
"RHD1",-1.39190355944775
"CAALFM_C105010CA",0.0685832338818156
"ARG2",1.05393598573006
"PSF2",-0.836583119956779
"RRP6",-0.60647561140548
"REI1",-0.651921407896628
"GPI7",1.00469632880213
"GPT1",0.294940468378463
"TRY2",-0.334269968844677
"CAALFM_C105100WA",-0.816113438402411
"ARO4",-0.3182386214607
"CAALFM_C105120WA",-0.00319378709790831
"BRG1",1.39555404017026
"CAALFM_C105150CA",0.580932031921598
"CAALFM_C105160CA",5.76437996244707
"CUE5",2.32802458877819
"CAALFM_C105180CA",0.0681078097983825
"CAALFM_C105190CA",-0.0169669021642212
"CAALFM_C105200CA",-0.565659700390178
"CAALFM_C105210CA",-0.483840204421533
"CAALFM_C105220CA",-0.7123389139977
"CAALFM_C105230WA",-0.407976706651407
"RPT1",-0.493506418393818
"CAALFM_C105250WA",NA
"SDH1",0.347058878901018
"CAALFM_C105270CA",-0.620125559768821
"CAALFM_C105280WA",0.258961397439781
"GRS1",-0.536955052178742
"PRD1",4.29583186469781
"tP(UGG)1",0.167977703295171
"CAALFM_C105320CA",-0.333767433590253
"CAALFM_C105330CA",-0.660513178374677
"ZCF2",-0.48111891930389
"YPT53",-0.18807330647809
"CAALFM_C105360CA",-0.413676608271975
"CAALFM_C105370CA",0.445172873498878
"CAALFM_C105380CA",-1.27911703408931
"CAALFM_C105390CA",-0.38341265856117
"CAALFM_C105400CA",-0.10188702302339
"TRP99",2.73688604398108
"CAALFM_C105420WA",-0.108889517092083
"SPT20",-0.204230139947372
"CAALFM_C105440CA",0.718141172032779
"CAALFM_C105450WA",NA
"KOG1",-0.212728622634427
"MTM1",-0.957969785973997
"CAALFM_C105480CA",-0.408146572003967
"CAALFM_C105490CA",0.244847803206438
"RSM22",-0.759701112695345
"RPS27A",-0.0725113513013922
"CAALFM_C105520WA",0.273866530617629
"SSH1",-0.0617332476464364
"CAALFM_C105540CA",-0.0423446731719077
"CAALFM_C105550CA",0.264054690788114
"RIB4",3.63076565328416
"tN(GUU)2",-0.0262982257837271
"tN(GUU)1",0.0996533817493796
"tT(AGU)1",-0.0248366254079143
"GSL1",0.498212902248897
"CAALFM_C105610WA",0.525904106384972
"STE3",-0.91595356063944
"CAALFM_C105630CA",-1.12759421390371
"FAL1",-0.633953425481269
"CAALFM_C105650WA",-0.122020110449965
"CAALFM_C105660CA",-0.21957403401967
"CAALFM_C105670WA",1.82541840121557
"RIM1",1.06252980882057
"CAALFM_C105690CA",-0.039392632005778
"AUT7",3.14538831982869
"UGA4",1.4753838101186
"CAALFM_C105720WA",-0.737362950255178
"CAALFM_C105730WA",-1.83127755739838
"CAALFM_C105740CA",-1.63025370209408
"CAALFM_C105750CA",0.0145405745639531
"PGA26",4.69970812633744
"PRC3",3.26562622320644
"CAALFM_C105780WA",-0.559819119147862
"CAALFM_C105790WA",-0.235796119913292
"CAALFM_C105800CA",-0.234578100291829
"GIM5",0.0624020111889719
"RAD10",-0.0974314383617305
"CAALFM_C105830WA",-0.480386145111535
"PRN1",-0.581512994150077
"POL32",-1.34740684936254
"PRN2",0.128119628625013
"PRN3",-0.107688903214546
"PRN4",0.104093253511827
"CAALFM_C105890WA",0.547402647246364
"CAALFM_C105900WA",-1.1796359952059
"SIP5",0.816020025953299
"CAALFM_C105920WA",0.445599615378123
"CAALFM_C105930CA",1.06899480428945
"PHO87",-0.320990011635264
"CAALFM_C105950CA",1.50003874272453
"PGA45",2.38758351313726
"CAALFM_C105970WA",0.0651459715225909
"CAALFM_C105980WA",0.372218603587167
"CAALFM_C105990CA",5.58476697042753
"CAALFM_C106000WA",0.0796725967749158
"CHS7",-0.713144647143937
"RGD1",-0.0765541156387692
"CAALFM_C106030CA",0.133778024219257
"RTT101",0.463648682322606
"CAALFM_C106050CA",0.0816719916595286
"ACP1",-0.183697662038487
"CAALFM_C106070WA",-0.256192087377705
"ARC35",1.32169903909089
"CAALFM_C106090CA",-0.441817774373452
"MSI3",-0.690969221777436
"NPL4",0.276836426264821
"CAALFM_C106120CA",-0.282430133578222
"HAC1",-0.192399120644681
"CAALFM_C106150WA",-0.255488895612449
"CAALFM_C106160WA",-0.230089640252261
"TLO34",3.86886565076452
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",-0.0457784438938323
"BUD16",-0.473252551255452
"CAALFM_C106220CA",-1.66043967952516
"MDM34",-0.243286416545664
"CAALFM_C106250WA",-0.643840189447455
"PGA50",0.576205213820835
"CAALFM_C106270WA",0.381802633008268
"UME6",3.13213926080526
"CAALFM_C106300WA",-1.10793404918979
"CAALFM_C106310WA",-2.0209653208152
"CAALFM_C106320WA",-0.723443248128949
"CAALFM_C106340WA",4.95294425611556
"CAALFM_C106350WA",-0.88523823088917
"CAALFM_C106360WA",-0.115875367128225
"PBR1",-2.10427480148226
"CAALFM_C106380CA",-0.228631492465242
"CAALFM_C106390WA",0.574873019796224
"CAALFM_C106400CA",-0.423088669870878
"CAALFM_C106410WA",0.169173189786982
"CAALFM_C106420CA",-0.242429380780457
"CAALFM_C106430CA",-2.9639897612011
"CAALFM_C106440CA",-0.139612698049355
"RPS14B",-0.385645070347096
"RPS22A",-0.407256992049317
"CAALFM_C106470WA",-0.104288221969831
"CAALFM_C106480CA",-0.465141188710118
"CAALFM_C106490CA",-1.86543146085437
"CAALFM_C106500WA",1.17580384973259
"CAALFM_C106510CA",-0.570073768047673
"BPH1",5.34896448793787
"CAALFM_C106530CA",-0.100363361067476
"CAALFM_C106540CA",-0.304248869284684
"GLT1",2.93855952060019
"CAALFM_C106560WA",0.552786685204985
"ANT1",0.82970221014
"RPS23A",-0.241679775411914
"CAALFM_C106590CA",-0.288744530008338
"CAALFM_C106600WA",0.479047799169828
"HAK1",0.466239541652099
"CAALFM_C106620CA",-1.02483426455434
"CAALFM_C106630WA",-1.76237288021708
"CAALFM_C106640CA",0.758632356030665
"CAALFM_C106650WA",0.284283519923703
"CAALFM_C106660WA",2.88717388987671
"CAALFM_C106670WA",-0.245379823599372
"VPS34",1.45591606191665
"CYK3",0.380635513350258
"CAALFM_C106700WA",0.290824196875496
"CAALFM_C106710WA",0.101126639415124
"CAALFM_C106720CA",1.80660078123225
"RAC1",-0.796338899327483
"NOP6",-0.663791851205802
"CAALFM_C106750WA",0.838863891008264
"CAALFM_C106760CA",-0.581218534921151
"CAALFM_C106770WA",-0.117360208807574
"NPR1",0.503752074328562
"MRPL19",-0.443262072997804
"CAALFM_C106800WA",-0.359793214316929
"CAT1",-3.68341027245876
"CAALFM_C106820WA",-1.45078444582723
"CAALFM_C106830WA",-0.514982934751178
"CAALFM_C106840CA",0.139837601882908
"PCL7",0.473987844720379
"CAALFM_C106860WA",0.468639815722178
"CAALFM_C106870CA",-0.228883483899415
"SPO22",-0.544700914702433
"CAALFM_C106890CA",-0.537784847776635
"MMD1",4.52791394582542
"CAALFM_C106910CA",-0.0739451163725478
"CAALFM_C106920CA",-0.801359855073181
"PGA63",-0.715709099035708
"ATC1",2.96439226723973
"tP(AGG)1",-0.562989807648265
"SUI2",-0.608789791266745
"CAALFM_C106970CA",-0.837969472962231
"CAALFM_C106980CA",-2.78373361535572
"tL(UAA)4",-0.12225831022834
"MEF2",-0.935939852176892
"CAALFM_C107010WA",-1.34909066492718
"PUT3",-0.248617437701747
"RBT4",-0.0369302669075903
"CAALFM_C107040CA",0.558088177971126
"CAALFM_C107050CA",-0.0512657582578434
"CAALFM_C107060CA",0.318347812146
"DHH1",-0.744579679879046
"CAALFM_C107080WA",3.33005895633142
"CAALFM_C107090CA",-0.752743148090045
"CAALFM_C107100CA",1.06191938216508
"TAF145",0.096375650839784
"GAP4",-0.410651392547767
"CAALFM_C107130CA",-0.536078144740636
"RIA1",-0.353867892723705
"CAALFM_C107150WA",0.0250266942238208
"CAALFM_C107160CA",-0.268946835663677
"ZCF23",0.809823950340184
"CCS1",1.43147704125489
"SOG2",-0.215054690366036
"YMC1",0.280974626954602
"CAALFM_C107210CA",-0.315209875451945
"CAALFM_C107220WA",-0.165879609341476
"PHO15",3.4537448611942
"YPD1",-0.0426127280255971
"ALG9",0.00365654153129005
"CAALFM_C107260CA",-0.249634273516368
"SEC34",0.12934655743506
"CAALFM_C107280CA",0.14874896585184
"tL(AAG)2",0.261700007356077
"CAALFM_C107320WA",-1.73931775300696
"RME1",-2.7208257405541
"CAALFM_C107340WA",-1.04893337930873
"GPX3",0.942597740153721
"CAALFM_C107360WA",-1.43215905619249
"CPH1",-0.464585513917998
"KSP1",-0.05885578783549
"CAALFM_C107390WA",0.160974098104488
"CAALFM_C107400CA",-0.397033103238342
"SKP1",0.685291654595911
"PEX3",0.962292327539975
"PHO100",2.03682390954129
"CAALFM_C107440WA",0.473659808791913
"CAALFM_C107450WA",-0.513995599914732
"GPI8",-0.818590154317706
"CAALFM_C107470CA",-0.238441852663138
"CAALFM_C107480CA",-0.58153578243194
"CAALFM_C107490CA",-1.68562773924614
"LHP1",-0.900056749767598
"CAALFM_C107510WA",-0.000216071735404968
"IST2",2.16555957162949
"CAALFM_C107530WA",0.801531740008159
"BBC1",2.14579646287821
"SWD2",-0.253764044599339
"CAALFM_C107560WA",0.261855541818351
"CAALFM_C107570CA",0.182253283925916
"PRY1",0.270081008262908
"CAALFM_C107590CA",0.520554101505645
"ATP7",0.34563970735984
"CAALFM_C107610CA",1.3145433806395
"PIR32",0.407080102026993
"CAALFM_C107630WA",-0.282008343570724
"CAALFM_C107640CA",-0.0344091056266876
"CAALFM_C107650WA",0.264998876119452
"CAALFM_C107660WA",1.38424137908875
"ZCF4",-0.834906554879316
"HAP2",-0.1316915059967
"CAALFM_C107690CA",-0.234162758399425
"VRG4",-1.40165332955517
"ADE4",0.161319540462225
"FGR6-3",-1.38106816886088
"CAALFM_C107780WA",0.674206608353148
"CAALFM_C107790CA",-0.557265917671864
"MTO1",-0.970768006314048
"CAALFM_C107810CA",-0.90781014328373
"CAALFM_C107820WA",0.621675554470111
"CAALFM_C107830CA",0.535556738661926
"CAALFM_C107840WA",4.01826835381142
"CAALFM_C107850CA",-0.917713118958555
"CAALFM_C107860WA",-1.33195380770806
"SMI1",0.333968183069049
"GCS1",-0.290944514015476
"ADE5%2C7",1.37795614334605
"COI1",-1.92627130774668
"MRPL3",-0.75444161718199
"CAALFM_C107920WA",0.751894222693334
"ERD1",0.594294739128389
"CAALFM_C107940WA",-0.261713781404572
"CAALFM_C107950CA",-0.848775516662516
