"","condition_SS3_vs_ctl"
"CAALFM_C100890WA",1.07897597596481
"RRS1",-1.28633696245295
"CAALFM_C100910WA",0.0912461684122064
"CAALFM_C100920WA",0.264910147039642
"SIN3",-0.267055132898456
"RPB11",-0.31838718175993
"CDC5",-0.162974172883521
"SET1",-0.593968226532518
"CAALFM_C100970WA",0.5494466778975
"CAALFM_C100980WA",-0.0898977812419593
"NMA111",-1.55091417371754
"CAALFM_C101000CA",0.304416628377276
"CAALFM_C101010WA",0.0911266296783848
"tA(AGC)4",0.169163469476981
"HMT1",-1.74920604131765
"CAALFM_C101040WA",-0.811932440893951
"CAALFM_C101050CA",0.840942702621194
"MBF1",-0.115396914366153
"CAALFM_C101070CA",0.0273927104482529
"CAALFM_C101080WA",0.185973227504444
"CAALFM_C101090CA",-0.269303590038101
"CCH1",-0.0786599723704719
"ZPR1",-1.32412240474791
"CAALFM_C101130WA",-0.331492233775163
"CAALFM_C101140CA",1.26604107864041
"CAALFM_C101150CA",-0.565993825993686
"CAALFM_C101160CA",-0.865980847724729
"ZCF17",-0.633058477637168
"CAALFM_C101180CA",-0.320367298857742
"CAALFM_C101190CA",0.793069572875355
"STB5",1.27089099463389
"CAALFM_C101210WA",-1.69489257274138
"CAALFM_C101220CA",-0.0734275759558039
"IFD3",4.23922119896461
"CAALFM_C101250WA",1.33242515444808
"TRS20",0.252929104128947
"CTA9",0.308926058871283
"MED22",0.422511895354879
"CAALFM_C101290CA",0.710241524632934
"CAALFM_C101300WA",0.563587716724938
"MRS7",-0.0701177373096943
"DUT1",-1.23573841493398
"CAALFM_C101340CA",1.15052022596652
"TIF",-1.02094184921296
"CAALFM_C101360CA",2.93033458574648
"RPS21B",-0.353519641711516
"TRM2",-0.814772852127314
"CAALFM_C101390CA",-0.0400213968046687
"CAALFM_C101400CA",0.709748909520903
"CRL1",-0.416545447402474
"POX18",1.83496449182248
"ABC1",0.0603862779167231
"CAALFM_C101460WA",0.235960260046301
"CAALFM_C101470WA",-0.882933488280964
"RPS21",-0.484648678661399
"CAALFM_C101490WA",4.95699160998458
"CAALFM_C101510WA",0.0586544655669285
"SOD2",2.93928882454692
"CAALFM_C101530CA",-0.495511861510828
"CAALFM_C101540WA",1.04447071187347
"VPS17",0.399989614707601
"SIZ1",-0.809869053447362
"RPB7",-0.549490289569636
"CAALFM_C101580WA",-0.237239545406118
"CAALFM_C101590CA",-0.75586822710837
"MRP20",-0.198094013910526
"CAALFM_C101610CA",0.592514401396581
"CAALFM_C101620CA",1.17699188289943
"CAALFM_C101630WA",0.148101887909612
"RPS42",-1.37405212547402
"ISN1",0.362557339001675
"tS(UGA)1",-0.106870838063234
"ESP1",0.183671637360985
"CAALFM_C101680CA",-0.321162722061808
"LSC1",0.212990984675702
"ARP8",0.417807278532859
"CAALFM_C101710WA",0.261492350976554
"CAALFM_C101720CA",-0.878405737471509
"tA(AGC)3",-0.010285063734788
"CTN1",4.3930283399262
"CAALFM_C101750WA",-0.54079283783311
"FGR38",0.761894777890483
"MAK32",2.42417913318941
"HOL4",-0.589536943444511
"SWI4",-0.932531654715484
"CAALFM_C101800WA",-0.0563636314284852
"UGA2",1.86927855719611
"CAALFM_C101820CA",0.274738936305166
"UBC8",1.30581371397768
"CAALFM_C101840CA",2.25476512680362
"CAALFM_C101850CA",-0.391484812636089
"CAALFM_C101860WA",-0.97304128674322
"CYS4",-0.439878387275955
"PTR3",0.451763438402547
"CAALFM_C101890CA",-0.423631040368398
"CAALFM_C101900CA",-0.332359628786903
"CAALFM_C101910WA",-0.980297458720538
"ROA1",-0.163434211905485
"CAALFM_C101930WA",2.07888237580674
"CAALFM_C101940CA",-0.211067303982939
"CAALFM_C101950CA",0.985675088850768
"CAALFM_C101970WA",-1.57933857588014
"HGT1",6.42094748987082
"HSP30",0.499925442098943
"CAALFM_C102000WA",0.152840968292515
"ZCF24",1.52060577735377
"CAALFM_C102020WA",1.60437259570953
"CAALFM_C102030CA",0.419730923467774
"CAALFM_C102040CA",1.43675049012345
"PHO91",0.46407695129861
"CAALFM_C102060WA",4.55930394081983
"HSP31",0.819581055690747
"SET6",-0.766899787941805
"CAALFM_C102090CA",-0.414816460824489
"CAALFM_C102100WA",0.211928854411228
"HGT2",4.65758731791245
"SHA3",2.11913083857628
"GAL1",4.56782513654582
"GAL10",5.6975503755834
"CAALFM_C102160WA",0.661991105107449
"GAL102",1.77980505488023
"GAL7",1.54579222122491
"ABP140",-1.23621723921037
"CAALFM_C102200CA",1.48447094678782
"CAALFM_C102210WA",1.5726005887664
"CAALFM_C102220CA",0.589626451659242
"SEP7",-0.732564646860503
"CAALFM_C102240WA",-0.585615912110578
"CWH8",0.715708237702533
"AGE3",0.247060345380882
"CAALFM_C102270CA",7.67271426785558
"PSY2",-0.378812429645446
"CAALFM_C102290CA",0.39748580380604
"CAALFM_C102300WA",0.00246038036349422
"CAALFM_C102310CA",0.12305400171438
"CAALFM_C102320CA",1.06315171027374
"CAALFM_C102330CA",-0.590454674380011
"tR(CCG)1",0.00879494870222871
"TIM21",0.286167042653785
"PGA5",-0.335436044193012
"CAALFM_C102370CA",-0.666022479077271
"CAALFM_C102380CA",-0.542940618157329
"CAALFM_C102390WA",-0.762508483980287
"MNN11",-1.26722503391321
"CAALFM_C102410CA",0.11242728144015
"GSC1",-1.34866715796495
"CAALFM_C102430CA",-0.884718581736603
"CAALFM_C102440CA",0.993418874276
"CAALFM_C102450CA",-0.966372475907315
"RPL10",-0.497702806414517
"CAALFM_C102470WA",0.884773466466696
"PMM1",-1.08623131583755
"CAALFM_C102490CA",0.0372247835104816
"CAALFM_C102500WA",-0.157368863275226
"CAALFM_C102510WA",-0.326307152604466
"SCW4",-0.00314573360525204
"DIP5",1.02994940059476
"tR(UCU)4",0.025587564074558
"PUT4",0.581584898252823
"HNM4",-0.655125483361489
"SNZ1",8.21647497403834
"SNO1",7.34697585174973
"IML1",0.982334317646044
"HOM6",0.697759976950269
"EXG2",-1.95750172183932
"TOM20",-0.88712027234431
"CAALFM_C102650WA",0.274900261568131
"MGM101",-0.383381421907009
"CAALFM_C102670CA",0.230936850532403
"CAALFM_C102680CA",0.0552721064585231
"CAALFM_C102690CA",0.0652023024942786
"CAALFM_C102700CA",3.26429899684088
"FRS2",-0.622925709896137
"CAALFM_C102720WA",0.304115884202958
"CAALFM_C102730WA",0.944091349429623
"CAALFM_C102740CA",0.635853500369908
"CAALFM_C102750CA",-0.49652285341784
"CAALFM_C102760WA",0.0603853811899238
"CAALFM_C102770WA",0.258433785373773
"CAALFM_C102780WA",3.14986219573939
"TIF34",-0.871293861267925
"CAALFM_C102800WA",-0.6685450219655
"RAD16",-1.80391003034922
"LYS2",2.59379724555081
"CAALFM_C102830WA",0.529314192210879
"PDE2",0.0890292104740615
"CAALFM_C102850WA",-0.318507471508013
"YKT6",0.109337566656784
"YPT7",0.107116787087198
"MIA40",-0.260903835846023
"CAALFM_C102890CA",0.810792194238056
"CAALFM_C102900CA",0.0805252445218361
"CAALFM_C102910CA",1.65195287552027
"CDC73",0.0142115026654438
"MST1",-0.0839271380789039
"CAALFM_C102940CA",-0.308044974881555
"CAALFM_C102950WA",0.151363588514613
"CAALFM_C102960CA",-0.143050040931284
"CAALFM_C102970WA",2.05890449425265
"GOR1",4.47517938133659
"XOG1",-0.00774735017862922
"HOL1",0.342423035734986
"RPP1A",-0.583657012120216
"RPL13",-0.594870907443084
"RPS16A",-0.334715247741125
"CAALFM_C103040WA",-0.414881875455126
"CAALFM_C103050WA",-0.0715472479035849
"TSR2",-0.648511323602502
"ORC1",-0.0975497151742722
"TEM1",0.719659721471513
"RPS1",-0.520359067099562
"CAALFM_C103100WA",1.63860496942267
"RPL6",-0.380631199282911
"CAALFM_C103120WA",0.100121207553319
"GGA2",1.35219597369089
"CAALFM_C103140WA",2.44172754659505
"CAALFM_C103150CA",4.41333560068063
"COQ4",0.789954879266614
"CAALFM_C103170CA",0.78744932448259
"CAALFM_C103180WA",0.448278953164141
"ECM33",-0.576946109513998
"ARO80",0.264325341094821
"CDC12",-0.66183353930036
"BMH1",0.377089324123604
"ARX1",-1.11689913747405
"CAALFM_C103240WA",0.479895975905546
"SPP1",-0.126495261765233
"CAALFM_C103260WA",-0.755032808777548
"CAALFM_C103270WA",0.648878814919965
"CAALFM_C103280WA",-0.330081439099237
"NGG1",-0.00348096509780678
"MAS1",-0.347534963353268
"CAALFM_C103310WA",-0.470200301905486
"EHD3",2.89759306242123
"CAALFM_C103330CA",0.147821567126164
"SEC62",-1.41308783874354
"RLI1",-1.06684410467581
"CAALFM_C103360WA",-0.0614217404713678
"CAALFM_C103370WA",-1.78689446923263
"TPS2",1.28277864465467
"EHT1",-2.53699054461099
"CAALFM_C103400WA",0.301978131702358
"CAALFM_C103410WA",0.073534873450764
"tN(GUU)3",-0.153532407148643
"CAALFM_C103430WA",0.646226807561264
"CAALFM_C103440CA",0.148320844125392
"CAALFM_C103450CA",1.86317445125595
"CAALFM_C103460CA",-1.03614253780871
"CAALFM_C103470CA",-0.459007384598826
"AGE1",1.60266692710041
"CAALFM_C103490WA",1.80651047025952
"YPT1",-0.45808004811322
"CAALFM_C103510CA",2.77953292203555
"RPN3",-0.00237379522296014
"MED17",-0.594820493138755
"CAALFM_C103540CA",-0.252723288720778
"COQ6",0.122210197980395
"SUA71",-1.12240295062919
"tL(UAA)3",0.0773848102343199
"CAALFM_C103580WA",-0.501059531994912
"CAALFM_C103600WA",0.605292020124618
"IMP1",0.102085733184546
"CAALFM_C103620CA",-0.65012497761899
"CAALFM_C103630WA",-0.441223168902141
"HFL1",-0.79125666858853
"MRPL27",-0.636544667296354
"CAALFM_C103660WA",1.08372163647469
"DAO1",4.63258150398507
"ENG1",1.66704193782714
"CAALFM_C103690WA",0.655982022095969
"tT(CGU)1",-0.979958984359453
"MSB1",-0.897916713822648
"CAALFM_C103720CA",3.13037622337502
"MNS1",1.1251388160934
"WAR1",0.0659417599967937
"CAALFM_C103750WA",-0.0808902520001171
"STR2",-0.130972369241871
"SKO1",-1.19528121753635
"HMG1",-0.545409768512976
"CAALFM_C103790CA",-1.09190794110076
"RPP1",-0.372618423568268
"ELA1",-0.682272133935512
"PDR16",-2.51470750350509
"CAALFM_C103830CA",-0.616862056599691
"CAALFM_C103840WA",-0.586676007029149
"BNI4",-0.700180126246473
"CAALFM_C103870CA",-1.96369810940006
"CAALFM_C103880CA",-0.30556675330306
"CAALFM_C103890WA",-1.02208512163529
"SEN15",-0.0639333571865964
"CAALFM_C103910CA",0.0492827373847098
"CAALFM_C103920CA",0.312609538063902
"CAALFM_C103930WA",0.196643504496184
"CAALFM_C103940WA",0.528221636492379
"CAALFM_C103950CA",0.432328101157959
"CAALFM_C103960CA",0.179839650956737
"SPC19",-0.286347290403595
"CAALFM_C103990WA",-0.529377216776842
"KTR4",-0.293837215044469
"CAALFM_C104010CA",-0.870890433824666
"CSH1",4.23375010516481
"CAALFM_C104030WA",0.741332154413214
"CAALFM_C104040CA",-0.811433535996391
"MFALPHA",-0.0580907239055763
"IFI3",3.15248128705927
"BET4",0.371702248180023
"MAD2",-0.0384921638682982
"CAALFM_C104090CA",-0.450724082064873
"POR1",2.18679526884199
"CAALFM_C104110WA",-0.509880765309567
"CAALFM_C104120CA",0.187311950795734
"ERB1",-0.820731202772242
"IFD6",-0.496896570123637
"CAALFM_C104150CA",-0.571588532036894
"CAALFM_C104160CA",0.175171167549836
"HTA2",-0.111889696051552
"CAALFM_C104180WA",0.0615668748832091
"CAALFM_C104190CA",-0.0116894534304012
"CAALFM_C104200CA",0.901550660217701
"CDC3",-0.260386337176834
"CAALFM_C104220CA",-0.0209064277803973
"CAALFM_C104230WA",0.199806681240938
"HHF1",-0.419297592155281
"HHT21",-0.00396057475308937
"CAALFM_C104270CA",-2.51807137338281
"CAALFM_C104280CA",-0.0829198261720011
"ACS2",1.18676552812034
"SSA2",0.427569175673797
"GIG1",-0.192828162478151
"GPM2",1.92547330475929
"RPN4",-1.04198723207587
"CAALFM_C104340CA",0.00677719240043515
"CAALFM_C104350CA",0.0254564130915453
"CAALFM_C104360CA",2.3090820768913
"CAALFM_C104370CA",-0.197648201361157
"SIT4",-0.0599105896417373
"NOP4",-1.10275315937177
"APE2",1.05841434817325
"ESS1",-0.141292540124036
"URA6",-0.384312641266213
"CAALFM_C104430CA",2.2010400027298
"CAALFM_C104440WA",NA
"FMA1",0.0765114113091558
"CAALFM_C104460CA",2.47080572512573
"CAALFM_C104470CA",-1.20305585153501
"TUS1",1.46473463925701
"CAALFM_C104490WA",-0.944995456752749
"ICL1",0.932168986969485
"CAALFM_C104510WA",-0.636585064469807
"PHO85",0.459683210813156
"CAALFM_C104530CA",-0.542857826754454
"VPS16",1.1825632237411
"ELC1",-0.0172958959487248
"CAALFM_C104560WA",2.94363154801032
"CHL4",-0.0877145549731198
"CAALFM_C104580CA",-0.477012829467694
"CAALFM_C104590WA",0.45738420630458
"CAALFM_C104600CA",-0.596221833701164
"ATP1",0.458234147184791
"CAALFM_C104620WA",-0.62393554009169
"CAALFM_C104630CA",-0.48346106486013
"CAALFM_C104640WA",3.22635824898884
"DUR3",0.0909192915557759
"DUR1%2C2",-0.331812556040874
"HAT1",0.138187631379352
"PIL1",3.48309862035737
"CAALFM_C104690CA",-1.94634979226464
"CAALFM_C104700CA",1.43738740475481
"CAALFM_C104710CA",-0.552617921122372
"CAALFM_C104720WA",-0.418330558446981
"LYS21",-0.349605492608439
"LPG20",4.74545121364491
"IFE1",0.750162919533338
"SYG1",-0.263728008452692
"ERG3",-0.831424485657181
"CAALFM_C104780CA",0.220645904285893
"CAALFM_C104790WA",-0.290446469546901
"CAALFM_C104800CA",1.3566700286312
"TCO89",0.293560780932854
"CAALFM_C104820CA",-0.846450478361339
"SEC21",-0.39183247158367
"CAALFM_C104840CA",-0.96596242756752
"CAALFM_C104850CA",-0.775975467922001
"CAALFM_C104860WA",0.936187801847408
"SAP7",-1.35462150800225
"MRPL37",-0.429005833740902
"YBN5",-1.15656332471781
"MNN15",-0.434285627849293
"CAALFM_C104910CA",0.968454049937556
"CAALFM_C104930CA",2.1325806308209
"CAALFM_C104940CA",-0.806592203442226
"RPM2",0.216397336549646
"CAALFM_C104960CA",0.409315529733816
"CAALFM_C104970WA",-0.359980192080138
"CAALFM_C104980CA",-0.0505750891128682
"CAALFM_C104990CA",0.312322440497752
"RHD1",-3.80358479773989
"CAALFM_C105010CA",0.1092595271846
"ARG2",0.952282900183847
"PSF2",-0.802463983022164
"RRP6",-0.75358693059957
"REI1",-0.839107664178614
"GPI7",0.948746174260096
"GPT1",0.178363866667798
"TRY2",-0.21761705713192
"CAALFM_C105100WA",-0.770594377558552
"ARO4",-0.785293486504394
"CAALFM_C105120WA",0.199986342216663
"BRG1",1.00686625082022
"CAALFM_C105150CA",1.00350218127732
"CAALFM_C105160CA",6.86042980656584
"CUE5",2.42595118056279
"CAALFM_C105180CA",0.210282789700018
"CAALFM_C105190CA",-0.0556520950006292
"CAALFM_C105200CA",0.223015940635769
"CAALFM_C105210CA",-0.493012785012016
"CAALFM_C105220CA",-0.880508475776303
"CAALFM_C105230WA",-0.550628969022816
"RPT1",-0.64498918508502
"CAALFM_C105250WA",NA
"SDH1",0.237355059563679
"CAALFM_C105270CA",-0.458399069291259
"CAALFM_C105280WA",0.427080962635256
"GRS1",-0.908156204859488
"PRD1",4.25745185091255
"tP(UGG)1",0.464540650102389
"CAALFM_C105320CA",-0.354438091441099
"CAALFM_C105330CA",-0.966387574283881
"ZCF2",-0.320301346852352
"YPT53",-0.00187344806062664
"CAALFM_C105360CA",-0.536219216108898
"CAALFM_C105370CA",0.493426467521411
"CAALFM_C105380CA",-1.25828722341577
"CAALFM_C105390CA",-0.219448858229691
"CAALFM_C105400CA",0.130039414178754
"TRP99",3.11117459760725
"CAALFM_C105420WA",0.0065453753996166
"SPT20",-0.135613729735765
"CAALFM_C105440CA",0.362337765926137
"CAALFM_C105450WA",NA
"KOG1",0.0417579892384784
"MTM1",-0.825921547130291
"CAALFM_C105480CA",-0.57626082953152
"CAALFM_C105490CA",0.498596001642455
"RSM22",-0.813006982451728
"RPS27A",-0.108571239690906
"CAALFM_C105520WA",0.651211540937873
"SSH1",-0.315853007318749
"CAALFM_C105540CA",-0.0729227200535373
"CAALFM_C105550CA",-0.0176241488250583
"RIB4",3.49885136993908
"tN(GUU)2",0.0539150866294789
"tN(GUU)1",1.41852411484741
"tT(AGU)1",-0.0310921532788772
"GSL1",0.2252226281138
"CAALFM_C105610WA",0.507281761553871
"STE3",-1.24687844270334
"CAALFM_C105630CA",-1.55282351043969
"FAL1",-0.724696346928086
"CAALFM_C105650WA",-0.32127175881312
"CAALFM_C105660CA",-0.246616063382461
"CAALFM_C105670WA",1.95028828770636
"RIM1",1.0444793204454
"CAALFM_C105690CA",0.329636341423164
"AUT7",2.77294767576602
"UGA4",0.482381715480393
"CAALFM_C105720WA",-0.980561702444782
"CAALFM_C105730WA",-1.96067316800277
"CAALFM_C105740CA",-1.10461372220414
"CAALFM_C105750CA",-0.0171030852350077
"PGA26",3.04397839730221
"PRC3",3.48746266799619
"CAALFM_C105780WA",-0.413378201307463
"CAALFM_C105790WA",-0.343244307413164
"CAALFM_C105800CA",-0.204258482699985
"GIM5",-0.0790396270478138
"RAD10",-0.170169399041994
"CAALFM_C105830WA",-0.376791277320541
"PRN1",-0.80299548957108
"POL32",-1.25229058971449
"PRN2",-0.200265350032975
"PRN3",-0.554933725790061
"PRN4",-0.635274506561882
"CAALFM_C105890WA",3.07998421279544
"CAALFM_C105900WA",-1.88627999064736
"SIP5",1.18816223246971
"CAALFM_C105920WA",-2.53360445488621
"CAALFM_C105930CA",1.54649714637859
"PHO87",-1.34593376096674
"CAALFM_C105950CA",0.911531670446962
"PGA45",0.610985346165636
"CAALFM_C105970WA",1.11265726158888
"CAALFM_C105980WA",0.293763016601014
"CAALFM_C105990CA",5.0039408570051
"CAALFM_C106000WA",-1.47398060726279
"CHS7",-0.804791331079439
"RGD1",0.106006283617189
"CAALFM_C106030CA",0.108224645778644
"RTT101",0.529319450024725
"CAALFM_C106050CA",0.272488860228048
"ACP1",-0.123497226206959
"CAALFM_C106070WA",-0.250933274785705
"ARC35",1.43602179452267
"CAALFM_C106090CA",-0.588730078154501
"MSI3",-1.04617384647785
"NPL4",0.287271414327721
"CAALFM_C106120CA",-0.0857707441827756
"HAC1",-0.207565737474848
"CAALFM_C106150WA",0.439661852582368
"CAALFM_C106160WA",1.40049489305145
"TLO34",3.58161605168018
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",-0.115187119595258
"BUD16",-0.39249373870691
"CAALFM_C106220CA",-2.3611828252445
"MDM34",0.0126111470004067
"CAALFM_C106250WA",-0.820374899668199
"PGA50",0.00127761686744087
"CAALFM_C106270WA",0.675557264305042
"UME6",0.201033190683743
"CAALFM_C106300WA",-0.688048151863249
"CAALFM_C106310WA",-1.33894271238406
"CAALFM_C106320WA",-0.347356894476924
"CAALFM_C106340WA",1.77117440001957
"CAALFM_C106350WA",-0.610500374542412
"CAALFM_C106360WA",0.19942185296037
"PBR1",-4.98406218032164
"CAALFM_C106380CA",-0.369472488439529
"CAALFM_C106390WA",0.78082663011311
"CAALFM_C106400CA",-0.443555091358339
"CAALFM_C106410WA",0.577421783862838
"CAALFM_C106420CA",-0.0666637439143224
"CAALFM_C106430CA",-3.07674199949617
"CAALFM_C106440CA",-0.198828993970709
"RPS14B",-0.582473316616724
"RPS22A",-0.7190778444727
"CAALFM_C106470WA",-0.381477553375066
"CAALFM_C106480CA",-0.520032594006042
"CAALFM_C106490CA",-1.3933941731198
"CAALFM_C106500WA",1.02547894493713
"CAALFM_C106510CA",-0.314055001256083
"BPH1",5.58197665126024
"CAALFM_C106530CA",0.065982151427418
"CAALFM_C106540CA",-0.379752379801561
"GLT1",2.63849013189448
"CAALFM_C106560WA",1.03267664785572
"ANT1",4.30686032879254
"RPS23A",-0.520840495380235
"CAALFM_C106590CA",-0.235782233983971
"CAALFM_C106600WA",0.372580798358341
"HAK1",1.58799078179203
"CAALFM_C106620CA",-0.691316115399525
"CAALFM_C106630WA",-1.58464882522855
"CAALFM_C106640CA",0.569635460228243
"CAALFM_C106650WA",0.262236889778477
"CAALFM_C106660WA",2.37840259963011
"CAALFM_C106670WA",-1.1554335286731
"VPS34",1.38550672112629
"CYK3",-0.00611486985881298
"CAALFM_C106700WA",-0.195403710607314
"CAALFM_C106710WA",0.344242398648856
"CAALFM_C106720CA",2.1196146705008
"RAC1",-0.668262385410199
"NOP6",-0.850358915631903
"CAALFM_C106750WA",0.934637398416821
"CAALFM_C106760CA",-0.772629182973513
"CAALFM_C106770WA",-0.209683089213172
"NPR1",0.854195822283234
"MRPL19",-0.505554353299251
"CAALFM_C106800WA",-0.503793129552416
"CAT1",-0.566600139622843
"CAALFM_C106820WA",-1.25394661400136
"CAALFM_C106830WA",-0.0433719340572073
"CAALFM_C106840CA",0.211392678924344
"PCL7",0.449166620156668
"CAALFM_C106860WA",0.376300061392909
"CAALFM_C106870CA",2.67561407696211
"SPO22",-0.161759720403871
"CAALFM_C106890CA",-0.821574469041667
"MMD1",4.21606364346095
"CAALFM_C106910CA",-0.344461009028235
"CAALFM_C106920CA",-0.290700069941155
"PGA63",-0.814575390935567
"ATC1",2.991485653173
"tP(AGG)1",0.230066858106298
"SUI2",-0.803693323494253
"CAALFM_C106970CA",-0.537007432413002
"CAALFM_C106980CA",-1.45366954714981
"tL(UAA)4",-0.895407781003951
"MEF2",-0.824505235650541
"CAALFM_C107010WA",-1.31011604496001
"PUT3",-0.257438732192994
"RBT4",-1.22601327638766
"CAALFM_C107040CA",-0.169870269538831
"CAALFM_C107050CA",-0.108897457653774
"CAALFM_C107060CA",-0.0190392113825483
"DHH1",-0.60891355879841
"CAALFM_C107080WA",4.16240299201613
"CAALFM_C107090CA",-0.870597503641204
"CAALFM_C107100CA",1.23427227773069
"TAF145",0.107953464537983
"GAP4",-0.0249202494733323
"CAALFM_C107130CA",-0.672826041854041
"RIA1",-0.430794628964508
"CAALFM_C107150WA",-0.242151498322778
"CAALFM_C107160CA",0.217605666545789
"ZCF23",1.22143337445645
"CCS1",1.15767602087932
"SOG2",-0.439420080391959
"YMC1",-0.102166242031935
"CAALFM_C107210CA",-0.176325921071771
"CAALFM_C107220WA",2.48002148256855
"PHO15",2.3291469002006
"YPD1",-0.492604244276695
"ALG9",0.0603612918385207
"CAALFM_C107260CA",-0.189243122247864
"SEC34",0.104268389161038
"CAALFM_C107280CA",0.0439232216633708
"tL(AAG)2",0.143781011111295
"CAALFM_C107320WA",-0.605265355179309
"RME1",-2.85597196941324
"CAALFM_C107340WA",-1.12756731389851
"GPX3",1.14585443612844
"CAALFM_C107360WA",-1.32878930428138
"CPH1",-0.731275993022849
"KSP1",-0.202197904014396
"CAALFM_C107390WA",0.160566833715206
"CAALFM_C107400CA",-0.611441405805475
"SKP1",0.335827443096139
"PEX3",1.34745100839136
"PHO100",-0.42209838237447
"CAALFM_C107440WA",0.569923674892511
"CAALFM_C107450WA",-0.587332112394975
"GPI8",-0.697745191949208
"CAALFM_C107470CA",-0.120499305113338
"CAALFM_C107480CA",-0.216011669608056
"CAALFM_C107490CA",-1.39337552627227
"LHP1",-1.16131296090012
"CAALFM_C107510WA",-0.0650743655651353
"IST2",2.08142710280617
"CAALFM_C107530WA",0.901238120674375
"BBC1",2.14674823514869
"SWD2",-0.0542025511890015
"CAALFM_C107560WA",0.705431046273739
"CAALFM_C107570CA",0.151719372111764
"PRY1",0.590400222910759
"CAALFM_C107590CA",0.437042770529069
"ATP7",0.338006840539464
"CAALFM_C107610CA",1.41877935756307
"PIR32",0.608152507428254
"CAALFM_C107630WA",-0.293186046514883
"CAALFM_C107640CA",-0.320603684725007
"CAALFM_C107650WA",-0.116791860873179
"CAALFM_C107660WA",0.803045891231668
"ZCF4",-2.05793472835987
"HAP2",-0.36489635635488
"CAALFM_C107690CA",-0.392163065194326
"VRG4",-1.43857019324229
"ADE4",-0.163039906191468
"FGR6-3",-0.784186429112023
"CAALFM_C107780WA",0.744273022345288
"CAALFM_C107790CA",-0.855424773374744
"MTO1",-0.95989668491039
"CAALFM_C107810CA",-0.37515556605733
"CAALFM_C107820WA",0.630168747941101
"CAALFM_C107830CA",0.652392073800576
"CAALFM_C107840WA",4.11236295374731
"CAALFM_C107850CA",-0.608924463199674
"CAALFM_C107860WA",-1.14400743660238
"SMI1",0.320246442228492
"GCS1",-0.136680974509705
"ADE5%2C7",0.815992640176905
"COI1",-2.32606807066292
"MRPL3",-0.755711730198955
"CAALFM_C107920WA",0.906891436544093
"ERD1",0.218662193651386
"CAALFM_C107940WA",-0.728251253969239
"CAALFM_C107950CA",-1.04107440832046
