"","condition_FS3_vs_ctl"
"ATC1",2.90485519015446
"tP(AGG)1",0.552188569873281
"SUI2",-0.83802035495038
"CAALFM_C106970CA",-0.585438950537374
"CAALFM_C106980CA",-2.22949272870455
"tL(UAA)4",0.0261115197673962
"MEF2",-1.1519502720425
"CAALFM_C107010WA",-1.1693337692861
"PUT3",-0.250626747840027
"RBT4",0.804411819667493
"CAALFM_C107040CA",2.274969087299
"CAALFM_C107050CA",-0.0588629434375959
"CAALFM_C107060CA",0.471883293293306
"DHH1",-0.570622375314799
"CAALFM_C107080WA",3.12046518008774
"CAALFM_C107090CA",-0.670728773121542
"CAALFM_C107100CA",0.809146365048988
"TAF145",-0.0155280457544058
"GAP4",-0.1485591190513
"CAALFM_C107130CA",-0.429055998299737
"RIA1",-0.370477763931269
"CAALFM_C107150WA",0.505373196076778
"CAALFM_C107160CA",-0.125795097008253
"ZCF23",0.459931978213068
"CCS1",1.18368348840586
"SOG2",-0.260431022769519
"YMC1",0.299591843728052
"CAALFM_C107210CA",-0.377871665306661
"CAALFM_C107220WA",-0.433092030644487
"PHO15",3.61096521386194
"YPD1",-0.638868434631696
"ALG9",0.0732786825564362
"CAALFM_C107260CA",-0.248321388259866
"SEC34",-0.168326704734019
"CAALFM_C107280CA",0.208932068676422
"tL(AAG)2",0.472439776893643
"CAALFM_C107320WA",-0.636669623571837
"RME1",-2.6580483794502
"CAALFM_C107340WA",-1.15961587251592
"GPX3",1.06228480007541
"CAALFM_C107360WA",-1.62032489168419
"CPH1",-0.212677571278977
"KSP1",-0.0425387069566292
"CAALFM_C107390WA",0.0247443355487202
"CAALFM_C107400CA",-1.09179247124458
"SKP1",0.747671948069759
"PEX3",0.842727356773679
"PHO100",3.34558400096077
"CAALFM_C107440WA",0.640486540175888
"CAALFM_C107450WA",-0.972466024403605
"GPI8",-0.763739443838486
"CAALFM_C107470CA",-0.515408959334646
"CAALFM_C107480CA",-0.653074748341497
"CAALFM_C107490CA",-1.71776802901972
"LHP1",-1.11024041700421
"CAALFM_C107510WA",-0.153962719372281
"IST2",2.10647857822878
"CAALFM_C107530WA",0.569495154171902
"BBC1",2.20827988768187
"SWD2",-0.44509447689799
"CAALFM_C107560WA",0.566476656987179
"CAALFM_C107570CA",0.143970428160345
"PRY1",-0.444603677522438
"CAALFM_C107590CA",0.433885939483284
"ATP7",0.216287864832213
"CAALFM_C107610CA",0.899829678783037
"PIR32",0.456163992664537
"CAALFM_C107630WA",-0.998192827220984
"CAALFM_C107640CA",-0.36465328882735
"CAALFM_C107650WA",0.421186459948436
"CAALFM_C107660WA",1.4904753392751
"ZCF4",2.38062400035515
"HAP2",0.287114637524707
"CAALFM_C107690CA",-0.539348097830984
"VRG4",-1.60628476212933
"ADE4",-0.0297341683662687
"FGR6-3",-1.07176994026247
"CAALFM_C107780WA",0.43744620127578
"CAALFM_C107790CA",-0.636131654617572
"MTO1",-1.0339733994633
"CAALFM_C107810CA",-0.654162273166586
"CAALFM_C107820WA",0.339482987518371
"CAALFM_C107830CA",0.435977017017837
"CAALFM_C107840WA",3.73624217585516
"CAALFM_C107850CA",-1.01834838619455
"CAALFM_C107860WA",-1.46786273270379
"SMI1",0.344132287739881
"GCS1",0.283975811994312
"ADE5%2C7",1.0895385306983
"COI1",-1.12804914138806
"MRPL3",-1.20341643484794
"CAALFM_C107920WA",0.428927299040535
"ERD1",0.472202193069222
"CAALFM_C107940WA",-0.427100812975384
"CAALFM_C107950CA",-0.56911889274683
"CAALFM_C107960WA",-0.500100413703319
"IRE1",-0.0820360440207505
