"","condition_FL30_vs_ctl"
"CAALFM_C101840CA",1.08377719080994
"CAALFM_C101850CA",-0.149599076865817
"CAALFM_C101860WA",-0.562880823268195
"CYS4",-1.17305701815313
"PTR3",-0.18634770275664
"CAALFM_C101890CA",0.322183419898433
"CAALFM_C101900CA",-0.30246534383577
"CAALFM_C101910WA",-1.46207919238363
"ROA1",0.095622755854863
"CAALFM_C101930WA",1.72690027562165
"CAALFM_C101940CA",-0.206130774201632
"CAALFM_C101950CA",-0.00410574784315752
"CAALFM_C101970WA",2.37563379193714
"HGT1",5.92909306053992
"HSP30",3.7121796478026
"CAALFM_C102000WA",0.168513506810006
"ZCF24",1.99815063164444
"CAALFM_C102020WA",1.26699606163921
"CAALFM_C102030CA",-0.201779988084568
"CAALFM_C102040CA",2.94578807227408
"PHO91",0.287016470713273
"CAALFM_C102060WA",2.50019710048901
"HSP31",1.88717678365379
"SET6",-1.05284909687458
"CAALFM_C102090CA",-0.915009203388846
"CAALFM_C102100WA",0.969630293818748
"HGT2",3.55584917123113
"SHA3",1.68930944407641
"GAL1",2.6307627662313
"GAL10",4.27701958343337
"CAALFM_C102160WA",1.04995135429234
"GAL102",1.04150510919659
"GAL7",0.276015137480341
"ABP140",-1.43943654466908
"CAALFM_C102200CA",0.523030594621895
"CAALFM_C102210WA",0.148502584966378
"CAALFM_C102220CA",0.610489685152214
"SEP7",0.129177380964605
"CAALFM_C102240WA",-0.159335281819165
"CWH8",-1.48529934526361
"AGE3",0.399410865656531
"CAALFM_C102270CA",1.00353670563341
"PSY2",-0.357048758992571
"CAALFM_C102290CA",-0.0297562800041522
"CAALFM_C102300WA",0.0206047724852092
"CAALFM_C102310CA",-0.16913279181444
"CAALFM_C102320CA",0.759476585740394
"CAALFM_C102330CA",-0.256249782856166
"tR(CCG)1",-0.429054782451497
"TIM21",-0.767679837799375
"PGA5",0.319437551357049
"CAALFM_C102370CA",-3.81429882207763
"CAALFM_C102380CA",-1.08278381350024
"CAALFM_C102390WA",-1.05752347839887
"MNN11",-0.570495214098054
"CAALFM_C102410CA",-0.241949698861928
"GSC1",-0.133736295372711
"CAALFM_C102430CA",-0.542625726981884
"CAALFM_C102440CA",0.85674658427902
"CAALFM_C102450CA",-0.980174444462636
"RPL10",-0.16229623255092
"CAALFM_C102470WA",2.45265666176749
"PMM1",0.628955261126533
"CAALFM_C102490CA",-0.310211535365167
"CAALFM_C102500WA",0.928552903901472
"CAALFM_C102510WA",1.06674615582948
"SCW4",1.1737044149021
"DIP5",-0.804110146973813
"tR(UCU)4",0.0919829771135396
"PUT4",-0.0682560401491241
"HNM4",1.26380411990318
"SNZ1",3.33955227453087
"SNO1",3.14502100519926
"IML1",-0.0553739200274538
"HOM6",0.0780526369879554
"EXG2",0.593211084241528
"TOM20",-0.52848430631724
"CAALFM_C102650WA",-0.253358584343106
"MGM101",-0.681706825877371
"CAALFM_C102670CA",1.76785604642464
"CAALFM_C102680CA",0.299117977664668
"CAALFM_C102690CA",1.91758573584371
"CAALFM_C102700CA",1.66389527385882
"FRS2",-0.637252856233604
"CAALFM_C102720WA",-0.0764183404466284
"CAALFM_C102730WA",0.245976200974373
"CAALFM_C102740CA",0.0671622848918161
"CAALFM_C102750CA",-0.267724386555945
"CAALFM_C102760WA",0.864404022280252
"CAALFM_C102770WA",0.296511551342843
"CAALFM_C102780WA",2.40730995509981
"TIF34",-0.839332674311118
"CAALFM_C102800WA",1.55713685188416
"RAD16",-1.09057842940636
"LYS2",0.0597631983138543
"CAALFM_C102830WA",0.279564383550606
"PDE2",0.844177151465249
"CAALFM_C102850WA",-0.536630089079565
"YKT6",1.31897793753898
"YPT7",0.816726548795863
"MIA40",0.0074902049684566
"CAALFM_C102890CA",0.501510308415573
"CAALFM_C102900CA",-0.791858332091666
"CAALFM_C102910CA",0.533705594528611
"CDC73",-0.241529923220037
"MST1",-0.518277854094262
"CAALFM_C102940CA",0.114813835274657
"CAALFM_C102950WA",0.947472184429232
"CAALFM_C102960CA",-0.336507261419475
"CAALFM_C102970WA",1.19464269226937
"GOR1",1.87931141348772
"XOG1",-0.109175830014483
"HOL1",-0.454883486205562
"RPP1A",-0.518834997660815
"RPL13",-0.452336481934167
"RPS16A",-0.350698804298559
"CAALFM_C103040WA",0.351200116360012
"CAALFM_C103050WA",0.348062426750174
"TSR2",-1.69356793832265
"ORC1",0.461645666607906
"TEM1",0.902291108716913
"RPS1",-0.394219703122312
"CAALFM_C103100WA",1.68743567133526
"RPL6",-0.507651751243132
"CAALFM_C103120WA",0.261817197842466
"GGA2",0.944469703914915
"CAALFM_C103140WA",1.41778624050181
"CAALFM_C103150CA",2.22006770139347
"COQ4",0.47707719455689
"CAALFM_C103170CA",0.671039533776851
"CAALFM_C103180WA",0.217068069520343
"ECM33",0.32309372433889
"ARO80",0.292364117192904
"CDC12",0.868542340893817
"BMH1",0.501118652167718
"ARX1",-1.8333063718256
"CAALFM_C103240WA",-0.867707607673001
"SPP1",-0.502740780226199
"CAALFM_C103260WA",-0.870304273639766
"CAALFM_C103270WA",1.30695652485229
"CAALFM_C103280WA",-0.57648530639468
"NGG1",-0.165003727341498
"MAS1",-0.258094474925966
"CAALFM_C103310WA",-0.232541314725852
"EHD3",2.23571560371812
"CAALFM_C103330CA",2.08190443909877
"SEC62",0.774745563886524
"RLI1",-0.581478474834653
"CAALFM_C103360WA",0.0625442552178388
"CAALFM_C103370WA",-1.04547582706523
"TPS2",0.86029764860869
"EHT1",-1.5252845496557
"CAALFM_C103400WA",0.0531690948544847
"CAALFM_C103410WA",-0.0529874338591876
"tN(GUU)3",0.273149981976093
"CAALFM_C103430WA",0.13703875797513
"CAALFM_C103440CA",-0.376374485805556
"CAALFM_C103450CA",1.0129063069596
"CAALFM_C103460CA",-3.10599847742316
"CAALFM_C103470CA",2.20290709714717
"AGE1",0.829885056428069
"CAALFM_C103490WA",2.76869599296171
"YPT1",0.464469201301985
"CAALFM_C103510CA",3.15356037995221
"RPN3",0.227830119062613
"MED17",-0.514955782749254
"CAALFM_C103540CA",-0.349343047210699
"COQ6",0.228875809557803
"SUA71",-0.347784055868182
"tL(UAA)3",-0.0166786301362087
"CAALFM_C103580WA",0.059276245718824
"CAALFM_C103600WA",1.53681736285394
"IMP1",-0.265886194735343
"CAALFM_C103620CA",-0.62493807698593
"CAALFM_C103630WA",-0.850530842021349
"HFL1",-0.476901635411668
"MRPL27",-0.863596522883507
"CAALFM_C103660WA",0.955408246080604
"DAO1",1.93750067915136
"ENG1",-0.863681500351409
"CAALFM_C103690WA",0.34030678975058
"tT(CGU)1",-0.231618083071678
"MSB1",0.0203808016643359
"CAALFM_C103720CA",1.9472612019879
"MNS1",1.91859968593159
"WAR1",-0.368003727564661
"CAALFM_C103750WA",0.214800773801372
"STR2",-0.253489595451809
"SKO1",-0.458601107730026
"HMG1",-0.662837428841248
"CAALFM_C103790CA",-1.04873864263067
"RPP1",-0.518382745990796
"ELA1",0.135388965349504
"PDR16",0.905003690213205
"CAALFM_C103830CA",-0.76509942126449
"CAALFM_C103840WA",-0.503752164353243
"BNI4",-0.133433860236501
"CAALFM_C103870CA",-4.67711065182853
"CAALFM_C103880CA",0.0812229112553137
"CAALFM_C103890WA",1.29135403340056
"SEN15",-0.450911655992922
"CAALFM_C103910CA",0.124221277712102
"CAALFM_C103920CA",-0.61077349863208
"CAALFM_C103930WA",-0.453925194895331
"CAALFM_C103940WA",0.344640087628014
"CAALFM_C103950CA",0.338780378358942
"CAALFM_C103960CA",-0.0965761100720276
"SPC19",-0.0596779388918354
"CAALFM_C103990WA",1.85584651111422
"KTR4",-1.00955052664119
"CAALFM_C104010CA",0.129593991687011
"CSH1",1.68694618403731
"CAALFM_C104030WA",0.186307748433956
"CAALFM_C104040CA",-1.12800742160245
"MFALPHA",4.50791255863312
"IFI3",1.24190834197435
"BET4",0.380730569666563
"MAD2",-0.0218394839733495
"CAALFM_C104090CA",-0.177322677245617
"POR1",2.81349137442775
"CAALFM_C104110WA",0.393248677113973
"CAALFM_C104120CA",-0.509113679716435
"ERB1",-1.30937098939642
"IFD6",0.504491497970105
"CAALFM_C104150CA",0.698367234221772
"CAALFM_C104160CA",-0.565775626923721
"HTA2",-2.32401590869301
"CAALFM_C104180WA",-2.22545212338423
"CAALFM_C104190CA",0.762162551448353
"CAALFM_C104200CA",0.880416034777381
"CDC3",0.892171736660468
"CAALFM_C104220CA",0.144177749951464
"CAALFM_C104230WA",0.397398824551473
"HHF1",-1.66504668587086
"HHT21",-2.05493109459739
"CAALFM_C104270CA",0.87967518834288
"CAALFM_C104280CA",0.637314789935681
"ACS2",2.15223703867687
"SSA2",0.138313792011839
"GIG1",1.33890387895784
"GPM2",1.14617626952606
"RPN4",0.948044488434177
"CAALFM_C104340CA",-0.690216467192955
"CAALFM_C104350CA",-0.127570137656385
"CAALFM_C104360CA",1.16093509001803
"CAALFM_C104370CA",-0.653900487814703
"SIT4",0.273439661438091
"NOP4",-1.09289496721231
"APE2",-0.010922821950071
"ESS1",0.028925469858585
"URA6",0.323805322983112
"CAALFM_C104430CA",1.9878221398883
"CAALFM_C104440WA",NA
"FMA1",-1.74725786900989
"CAALFM_C104460CA",1.07702784641843
"CAALFM_C104470CA",0.888960551645099
"TUS1",2.24099784129005
"CAALFM_C104490WA",-1.85189279315368
"ICL1",-0.300371657563495
"CAALFM_C104510WA",-0.450828803633998
"PHO85",1.25023681272721
"CAALFM_C104530CA",-0.54068836991006
"VPS16",0.163263404099051
"ELC1",0.475765054795228
"CAALFM_C104560WA",2.13784491607986
"CHL4",-0.981999613652799
"CAALFM_C104580CA",-0.0191741954286829
"CAALFM_C104590WA",0.377324665340369
"CAALFM_C104600CA",-0.74117352259283
"ATP1",0.08196327964333
"CAALFM_C104620WA",-0.00141886773753729
"CAALFM_C104630CA",0.448822556174822
"CAALFM_C104640WA",2.36383887138595
"DUR3",0.251905045515141
"DUR1%2C2",-0.693230410708858
"HAT1",0.331381211033452
"PIL1",0.636231941387409
"CAALFM_C104690CA",3.00775299015055
"CAALFM_C104700CA",0.896885911932738
"CAALFM_C104710CA",-0.779279904734452
"CAALFM_C104720WA",0.507341449677437
"LYS21",-0.558293230177148
"LPG20",2.31161872420497
"IFE1",0.250309515169303
"SYG1",-1.61742548177167
"ERG3",-0.53462182932041
"CAALFM_C104780CA",0.805182044315632
"CAALFM_C104790WA",0.076980189297183
"CAALFM_C104800CA",3.1608204970145
"TCO89",0.885517768195513
"CAALFM_C104820CA",-0.683706672516161
"SEC21",0.965020193273103
"CAALFM_C104840CA",0.338370846995529
"CAALFM_C104850CA",0.320906595724976
"CAALFM_C104860WA",0.989555239012798
"SAP7",1.06258983210607
"MRPL37",-0.714553952190432
"YBN5",-0.681087573860695
"MNN15",0.831636708601318
"CAALFM_C104910CA",0.711188154582321
"CAALFM_C104930CA",4.31456930773667
"CAALFM_C104940CA",0.133216627476663
"RPM2",-0.947933592843237
"CAALFM_C104960CA",0.0136310998633561
"CAALFM_C104970WA",-1.08991033296601
"CAALFM_C104980CA",0.136937892973929
"CAALFM_C104990CA",-0.414258930887663
"RHD1",-6.99132290548846
"CAALFM_C105010CA",0.955652197095452
"ARG2",0.496252886450325
"PSF2",-0.436690415824064
"RRP6",-0.671138172066169
"REI1",-0.844601760847004
"GPI7",0.760926924682842
"GPT1",-0.718482899375557
"TRY2",-0.465993099117338
"CAALFM_C105100WA",0.307564437758484
"ARO4",-0.373975668309989
"CAALFM_C105120WA",0.277313201039776
"BRG1",4.4103168489909
"CAALFM_C105150CA",3.03995225616904
"CAALFM_C105160CA",0.837735269006662
"CUE5",2.11792196859538
"CAALFM_C105180CA",-0.107946091382522
"CAALFM_C105190CA",-0.139391568074861
"CAALFM_C105200CA",-0.427409774406415
"CAALFM_C105210CA",-1.01836207246069
"CAALFM_C105220CA",-0.84701452512105
"CAALFM_C105230WA",-1.21115639088318
"RPT1",0.121515220821766
"CAALFM_C105250WA",NA
"SDH1",0.400293078818322
"CAALFM_C105270CA",-0.632979213151447
"CAALFM_C105280WA",0.0678075766841546
"GRS1",-0.572662853866421
"PRD1",4.06911674155435
"tP(UGG)1",0.553167223690881
"CAALFM_C105320CA",1.25504641296502
"CAALFM_C105330CA",0.133726378119225
"ZCF2",-0.230694107760666
"YPT53",0.381813097782968
"CAALFM_C105360CA",-1.33108313061232
"CAALFM_C105370CA",1.1944943960983
"CAALFM_C105380CA",-1.4368920231601
"CAALFM_C105390CA",-0.328933140733881
"CAALFM_C105400CA",-0.183995001658633
"TRP99",1.64683518986987
"CAALFM_C105420WA",0.0597064686626873
"SPT20",-0.449264567185212
"CAALFM_C105440CA",1.12981463317237
"CAALFM_C105450WA",NA
"KOG1",0.428154715168867
"MTM1",-0.430658119552162
"CAALFM_C105480CA",0.472335211392937
"CAALFM_C105490CA",0.50854780009397
"RSM22",-1.32856862549868
"RPS27A",0.605691363579722
"CAALFM_C105520WA",-0.0435268727472109
"SSH1",-0.211556431262818
"CAALFM_C105540CA",0.132881483696207
"CAALFM_C105550CA",0.439294776711369
"RIB4",2.84520032836295
"tN(GUU)2",-0.0280656370505378
"tN(GUU)1",-0.0626528710336639
"tT(AGU)1",0.0186185881825108
"GSL1",0.34911330017648
"CAALFM_C105610WA",-0.435125181697212
"STE3",0.0838811691591536
"CAALFM_C105630CA",-1.54092732517588
"FAL1",-1.04854907051224
"CAALFM_C105650WA",-0.883460053886111
"CAALFM_C105660CA",-0.813170180418535
"CAALFM_C105670WA",0.576398859656571
"RIM1",0.290648057565858
"CAALFM_C105690CA",2.6954661461193
"AUT7",2.43761072664405
"UGA4",0.0865583894753478
"CAALFM_C105720WA",-1.06925899555593
"CAALFM_C105730WA",-1.00458090896247
"CAALFM_C105740CA",0.598084998895466
"CAALFM_C105750CA",0.163298431999878
"PGA26",0.390517494778121
"PRC3",1.53104350548974
"CAALFM_C105780WA",-0.271281976070983
"CAALFM_C105790WA",-0.386792303908899
"CAALFM_C105800CA",-0.374200838178859
"GIM5",-0.19240555429176
"RAD10",0.375472368597078
"CAALFM_C105830WA",1.71640814915231
"PRN1",1.9466765781611
"POL32",-1.64104169741556
"PRN2",1.70209861365721
"PRN3",2.80329244512582
"PRN4",3.3161721906392
"CAALFM_C105890WA",0.938737842642496
"CAALFM_C105900WA",-0.104485617214622
"SIP5",0.855300218138134
"CAALFM_C105920WA",2.73330847282553
"CAALFM_C105930CA",0.0529597226432322
"PHO87",-1.87141533309295
"CAALFM_C105950CA",2.13763104574747
"PGA45",2.81608691081443
"CAALFM_C105970WA",2.21581435471566
"CAALFM_C105980WA",0.106964425547593
"CAALFM_C105990CA",2.30957474620595
"CAALFM_C106000WA",0.418887494278311
"CHS7",-0.257309723058155
"RGD1",0.601577832620134
"CAALFM_C106030CA",0.218958662393528
"RTT101",0.15616559635614
"CAALFM_C106050CA",-0.132291934263793
"ACP1",-0.114246721057359
"CAALFM_C106070WA",-0.610961658245662
"ARC35",1.07583945169334
"CAALFM_C106090CA",-0.95680705864616
"MSI3",-1.06439299367419
"NPL4",1.4733882928586
"CAALFM_C106120CA",3.47985178360883
"HAC1",2.13785751144795
"CAALFM_C106150WA",2.82665396553619
"CAALFM_C106160WA",3.59872215293973
"TLO34",3.13065606756776
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.076099379102178
"BUD16",-0.5476131990658
"CAALFM_C106220CA",1.1120436190814
"MDM34",0.313061339273404
"CAALFM_C106250WA",-2.91618873453613
"PGA50",0.919646461019422
"CAALFM_C106270WA",0.68581826507846
"UME6",7.74409628011356
"CAALFM_C106300WA",2.05975688053425
"CAALFM_C106310WA",2.24751486241598
"CAALFM_C106320WA",-0.577145527199408
"CAALFM_C106340WA",5.70010745388694
"CAALFM_C106350WA",-1.1239313641659
"CAALFM_C106360WA",-0.404391214494421
"PBR1",1.94304331540806
"CAALFM_C106380CA",-0.489016535074088
"CAALFM_C106390WA",0.785526461517167
"CAALFM_C106400CA",-0.820023667682769
"CAALFM_C106410WA",0.102683771153785
"CAALFM_C106420CA",0.156422835766637
"CAALFM_C106430CA",2.61833709786387
"CAALFM_C106440CA",-0.937137697262846
"RPS14B",-0.324710120116518
"RPS22A",-0.32376908467017
"CAALFM_C106470WA",-0.23238799979326
"CAALFM_C106480CA",0.887891279616973
"CAALFM_C106490CA",0.343309828151398
"CAALFM_C106500WA",0.287482761412683
"CAALFM_C106510CA",-0.187361024735539
"BPH1",3.56571005767761
"CAALFM_C106530CA",-0.699905004168082
"CAALFM_C106540CA",-0.750717311336637
"GLT1",1.31350763379639
"CAALFM_C106560WA",0.0966600713421708
"ANT1",0.662350127353076
"RPS23A",-0.371454072084956
"CAALFM_C106590CA",-0.390099909743263
"CAALFM_C106600WA",0.892830112199475
"HAK1",1.56614027142241
"CAALFM_C106620CA",2.04418330603578
"CAALFM_C106630WA",-2.24842593121512
"CAALFM_C106640CA",0.118274220808243
"CAALFM_C106650WA",0.441211022468306
"CAALFM_C106660WA",2.14963796068547
"CAALFM_C106670WA",0.193176540530642
"VPS34",0.246408840388095
"CYK3",-0.478988661755015
"CAALFM_C106700WA",-0.0973758650523125
"CAALFM_C106710WA",0.205788259873303
"CAALFM_C106720CA",1.01002732355302
"RAC1",1.13875096936636
"NOP6",-1.32701856515296
"CAALFM_C106750WA",0.740305039837435
"CAALFM_C106760CA",-0.753837556649124
"CAALFM_C106770WA",-0.281416876960211
"NPR1",0.344705206291485
"MRPL19",-1.02191290379734
"CAALFM_C106800WA",-0.35349274747444
"CAT1",1.13763404428733
"CAALFM_C106820WA",-0.685498683735778
"CAALFM_C106830WA",-0.171187749202606
"CAALFM_C106840CA",-0.539409453598999
"PCL7",0.542861974846571
"CAALFM_C106860WA",4.16201960288946
"CAALFM_C106870CA",2.62066617183133
"SPO22",1.70209716750467
"CAALFM_C106890CA",-0.438407155897715
"MMD1",2.08571170417212
"CAALFM_C106910CA",-0.438076479413336
"CAALFM_C106920CA",0.244335379991179
"PGA63",0.84045345415423
"ATC1",1.43233613047053
"tP(AGG)1",0.349949460932366
"SUI2",-0.707984645450758
"CAALFM_C106970CA",-1.01338100059513
"CAALFM_C106980CA",-1.80493892513672
"tL(UAA)4",0.204060865546317
"MEF2",-1.34190676041352
"CAALFM_C107010WA",-0.440339152670983
"PUT3",0.0214760980452093
"RBT4",2.14977853888486
"CAALFM_C107040CA",4.20874837823072
"CAALFM_C107050CA",0.0397424621111708
"CAALFM_C107060CA",0.250224442593603
"DHH1",-0.300755742529078
"CAALFM_C107080WA",3.69412013969078
"CAALFM_C107090CA",-0.461681313485654
"CAALFM_C107100CA",1.74492226171668
"TAF145",-0.228622844099392
"GAP4",-1.36024526713649
"CAALFM_C107130CA",-0.490997854012184
"RIA1",-1.07543938890622
"CAALFM_C107150WA",-1.10413655258139
"CAALFM_C107160CA",0.386753935281679
"ZCF23",3.34582459524909
"CCS1",2.24997150821328
"SOG2",0.722903064464304
"YMC1",-0.346168973487333
"CAALFM_C107210CA",0.0067234959427125
"CAALFM_C107220WA",0.613334877643267
"PHO15",2.73507026354456
"YPD1",0.066590289373025
"ALG9",-0.114488080130348
"CAALFM_C107260CA",0.243510526447156
"SEC34",0.619097177447027
"CAALFM_C107280CA",0.144271887923361
"tL(AAG)2",0.377155329821399
"CAALFM_C107320WA",1.65531803820308
"RME1",0.364115216530859
"CAALFM_C107340WA",-1.07910355839054
"GPX3",0.450097576990312
"CAALFM_C107360WA",-1.38100080601817
"CPH1",2.50957700240156
"KSP1",0.125389137564124
"CAALFM_C107390WA",0.337544837417987
"CAALFM_C107400CA",-0.26016770163879
"SKP1",0.778291605422948
"PEX3",0.297689658998997
"PHO100",0.800143805831579
"CAALFM_C107440WA",0.448793183559431
"CAALFM_C107450WA",1.21924363194612
"GPI8",0.397602243122213
"CAALFM_C107470CA",-0.402202951505216
"CAALFM_C107480CA",0.447719737229072
"CAALFM_C107490CA",-2.4598438962422
"LHP1",-1.27758861178544
"CAALFM_C107510WA",-0.352921237525127
"IST2",0.973628417789007
"CAALFM_C107530WA",1.03175950822814
"BBC1",2.12361861055729
"SWD2",-0.646596081181131
"CAALFM_C107560WA",0.0120212432539957
"CAALFM_C107570CA",-0.101727108711531
"PRY1",1.817350348166
"CAALFM_C107590CA",0.331761422208619
"ATP7",0.472367834053723
"CAALFM_C107610CA",1.57291988713992
"PIR32",1.50513700077225
"CAALFM_C107630WA",-0.508846645789331
"CAALFM_C107640CA",0.418651642842296
"CAALFM_C107650WA",1.02508231271707
"CAALFM_C107660WA",-1.82133739523409
"ZCF4",2.51351751618168
"HAP2",0.10354280753141
"CAALFM_C107690CA",-0.753983398168797
"VRG4",-1.02604177296128
"ADE4",-0.783889564389885
"FGR6-3",-2.39999308179061
"CAALFM_C107780WA",0.515556487894328
"CAALFM_C107790CA",-1.09318207821226
"MTO1",-0.80516126443116
"CAALFM_C107810CA",-1.00236262794467
"CAALFM_C107820WA",-0.345142083535859
"CAALFM_C107830CA",0.555864442182051
"CAALFM_C107840WA",2.71352433937548
"CAALFM_C107850CA",-0.488989133432734
"CAALFM_C107860WA",1.12456181486383
"SMI1",0.511333624773885
"GCS1",0.0650255349242499
"ADE5%2C7",-1.03747059718474
"COI1",-2.17636475509444
"MRPL3",-0.888494259804963
"CAALFM_C107920WA",0.335911955164387
"ERD1",1.52169405119901
"CAALFM_C107940WA",-0.591702889881956
"CAALFM_C107950CA",-0.503105221193965
"CAALFM_C107960WA",-0.821550244393423
"IRE1",-0.123472880667213
"CAALFM_C107980CA",1.66247241069563
"CAALFM_C107990CA",-0.0249031465627742
"NRP1",-0.323376479349552
"DPM1",1.70844830786138
