"","condition_YL3_vs_ctl"
"CAALFM_C201040WA",-0.0989144815109531
"CAALFM_C201050WA",-0.27675288635206
"CAALFM_C201060CA",-0.715282991944756
"CAALFM_C201070WA",-0.733928191127523
"tL(CAA)2",-0.0180781906266218
"ERG28",1.57059528208988
"BCY1",0.915786017143583
"KAR2",-1.05477744074109
"NOT3",-0.596535007708454
"CAALFM_C201140CA",-0.459648707962839
"PEX12",4.47931393890636
"CAALFM_C201160WA",0.230842272833142
"CAALFM_C201170CA",0.344040471847471
"COX17",0.0311322654802945
"CAALFM_C201190CA",-0.145040576647806
"REG1",-0.244640042386999
"HNM1",-0.182230996327649
"CAALFM_C201220WA",-0.321853745913375
"CAALFM_C201230WA",0.142398555513682
"CAALFM_C201240CA",-1.33997306852119
"CAALFM_C201250WA",-0.922591694063436
"CAALFM_C201260WA",0.742771107988318
"CHA1",5.25605617816081
"tL(UAA)1",0.510751546015969
"MNN24",2.21577821377289
"CAALFM_C201310WA",0.479947054008115
"CAALFM_C201320WA",0.106738794821893
"SIR2",-0.385255388435751
"CAALFM_C201340WA",0.36110486717595
"SNX4",0.823412163720052
"DCW1",-0.663061068326764
"CAALFM_C201370CA",-0.291759478209886
"PLB4.5",0.563413978157115
"CAALFM_C201390WA",0.135922989455994
"ESC4",-1.34866564899276
"CLB2",-0.250717054397168
"CAALFM_C201420CA",-0.681107118047599
"APT1",-0.297412249083498
"CAALFM_C201440CA",0.682249076710622
"CAALFM_C201450CA",2.23308408969241
"CAALFM_C201460CA",0.0636029355457514
"SRB9",0.444994812569858
"SPT5",-0.816994446055349
"CAALFM_C201490CA",-0.276632369701925
"CAALFM_C201500WA",-1.52161363549911
"CAALFM_C201510CA",-0.317467948851868
"PPE1",0.59082817899528
"CAALFM_C201530CA",0.899407344272619
"CAALFM_C201540WA",0.622660001810191
"SMP2",1.31144931971361
"BMT5",0.441383582491651
"CAALFM_C201570WA",0.00538739112629265
"REX2",-0.115625747217846
"COX13",1.27354438962865
"CDC55",0.962308232513509
"RPS26A",0.397460714871667
"COX4",0.45629516811596
"CAALFM_C201630WA",-0.895903309320005
"SLA1",0.20296081299822
"CAALFM_C201650WA",0.830341606202436
"CAALFM_C201660CA",2.6590841898923
"STT3",0.524177732298415
"CAALFM_C201680CA",-0.526426363400013
"CAALFM_C201690WA",0.860233173119708
"HAP42",-0.403475273870224
"HSK3",-0.31029013223388
"CAALFM_C201720CA",-0.246702553640753
"CAALFM_C201730WA",0.100513547792597
"CAALFM_C201740CA",1.10747651139961
"CAALFM_C201750CA",-0.904561789256414
"CAALFM_C201760CA",-0.265935804031578
"tL(CAA)1",0.169763748111776
"MSB2",-1.20041154822758
"CAALFM_C201800WA",-0.557587987140536
"CAALFM_C201820CA",0.0974626068396641
"PRP39",-0.0178128416128921
"RAD7",-1.09608974541484
"RAD23",-0.549966748515414
"CAALFM_C201860CA",1.01999694768025
"CAALFM_C201870CA",0.143179825094082
"ZCF6",-0.524420047521861
"CTF1",-0.138429586762891
"CAALFM_C201900CA",0.355589828134684
"CAALFM_C201910WA",0.563856916494887
"CAALFM_C201920CA",1.8931237019286
"CAALFM_C201930CA",-0.31261263636848
"AMN1",0.562444602178254
"CAALFM_C201960CA",-0.00745741256517365
"ROD1",-1.5571199195903
"SRD1",-0.349539452979421
"FAB1",1.17475576175899
"CAALFM_C202000WA",0.325894655388433
"CHT4",0.694548585897886
"CAALFM_C202020WA",0.643403664514344
"ARO3",0.721470170932484
"CAALFM_C202040WA",-0.756704758995152
"CAALFM_C202050CA",0.395861756835531
"FMO1",0.426388511395166
"SPR3",-0.900628939766596
"CAALFM_C202080WA",0.155759078837791
"CAALFM_C202090WA",0.443713826821064
"SNF2",-0.396549212574101
"CAALFM_C202110CA",-0.022351424834313
"CAALFM_C202120WA",-0.307967706714849
"CAALFM_C202130CA",-2.9493962992225
"CAALFM_C202140CA",-3.51804567618748
"CAALFM_C202150CA",-0.428918431243345
"SAM37",0.551954562258103
"CAALFM_C202170WA",-0.304233023535913
"CAALFM_C202180WA",0.0289308972213248
"CAALFM_C202190CA",-0.620592326868031
"CAALFM_C202200WA",-0.129558874113288
"TLG2",0.463144986464614
"CAALFM_C202220CA",-1.8871949710567
"CAALFM_C202230CA",-1.47055577102724
"HEX3",-1.26146243043405
"OPI1",-0.224509681698395
"CAALFM_C202260WA",0.767537019355939
"CAALFM_C202270CA",0.150177878794943
"CAALFM_C202280WA",0.569364855898188
"CAALFM_C202290CA",0.937751661373644
"CAALFM_C202300WA",0.291411550847107
"CAALFM_C202310WA",0.563054467382106
"CPR3",1.25679380753975
"CAALFM_C202330WA",-2.94350560456314
"ENT3",-0.373742718020688
"SAC3",-0.0911051477921627
"CAALFM_C202360CA",0.89352212638225
"HOM2",-0.130248723962888
"POB3",-0.300041184604397
"CAALFM_C202390WA",1.0186700856128
"ECM3",-0.682963457742188
"CAALFM_C202410WA",1.50766802473579
"CAALFM_C202420CA",-1.33123889845937
"UTP21",-0.985644327821954
"CAALFM_C202440WA",0.425919195371835
"UTP22",-1.03836969898829
"ERG7",2.35646746629336
"ATO7",-1.35754221085427
"tV(AAC)1",0.800950327857111
"CAALFM_C202490CA",-0.387844340448114
"CAALFM_C202500WA",0.490047086687703
"PRS1",-0.397668079893867
"CAALFM_C202520WA",-0.00125317116817128
"CAALFM_C202530WA",-1.80547368373091
"CAALFM_C202540WA",-0.704802268103743
"CAALFM_C202550CA",0.455502272558775
"CAALFM_C202570WA",-0.76538689165307
"CAALFM_C202580WA",-0.547782070322089
"ZRT2",-0.584335758581266
"FGR22",1.13713823452205
"HGT20",1.60540494379005
"CAALFM_C202620WA",-0.0493079911540164
"CAALFM_C202630WA",-1.00147157312066
"CAALFM_C202640CA",2.63767818359763
"CAALFM_C202660WA",0.103308503145398
"CAALFM_C202670CA",1.41986584641567
"PDR17",-0.973081714377154
"SER2",0.652360076937888
"CAALFM_C202700CA",0.577376924790113
"CAALFM_C202710CA",-0.579573230792945
"CAALFM_C202720WA",-0.573939964662558
"CAALFM_C202730WA",-0.25155317603532
"HPT1",-0.620917089796571
"CAALFM_C202750CA",-0.608166781107887
"LHS1",0.3854085955545
"CAALFM_C202770WA",-0.251688555429701
"BUB2",-0.388610602976627
"CAALFM_C202790CA",-0.61937138452508
"CAALFM_C202800WA",0.771098253803455
"NCB2",-0.527453510019587
"CAALFM_C202820CA",-0.620978456898561
"SGT2",-0.258478306194204
"CAALFM_C202840CA",0.409036774683716
"UGA6",-0.999788098721898
"SUR2",-1.05155636678028
"CAALFM_C202870WA",0.021885142809243
"EBP7",1.63557374038772
"SCT2",4.4912187266945
"CAALFM_C202900WA",0.0925874021371259
"CAALFM_C202910WA",-0.520272037509746
"CAALFM_C202920WA",0.300681854230196
"CAALFM_C202930CA",-0.357952395765805
"MET1",0.668465676295032
"CAALFM_C202950WA",3.3754469361404
"CAALFM_C202960CA",-0.362616643604591
"ALD5",2.76629744161525
"DLD1",3.24881238739567
"HYU1",2.24706755609164
"CAALFM_C203000CA",-0.671755510485891
"RNR21",-1.50997696171943
"CAALFM_C203020CA",-0.705455711059639
"LIG4",-0.0578032628300168
"PLC2",2.23608439649276
"SHE9",3.57106986174438
"PR26",0.0937354396890915
"SMP3",-0.102891077441063
"IDH2",0.0253763970653184
"ADE8",0.0673590109235551
"EFT2",-0.273934223336091
"CAALFM_C203110WA",-4.21849129546458
"AMO1",0.358396062820541
"CAALFM_C203130WA",-0.521119577439491
"CAALFM_C203140CA",0.100643642203652
"CAALFM_C203150CA",-0.0867821980997029
"RNR1",-2.17601519701704
"CAALFM_C203170WA",-0.671795380447393
"TOM1",-0.0918460144795172
"PRP3",-0.513740724688852
"CAALFM_C203210WA",1.93029127521639
"STP4",-2.43530666973814
"FEN12",-0.624764744743206
"ROM2",-0.408112747035416
"AVT7",0.997056235260828
"CAALFM_C203260WA",2.13411438483467
"GPM1",3.10335615348147
"NSP1",0.656116896288392
"CAALFM_C203290WA",2.53663400036226
"HEM2",0.871428021528941
"VPS20",1.07697459433449
"CHK1",-0.428282116556855
"HOG1",-0.681431528324813
"CAALFM_C203340WA",0.641976308856958
"PGA17",-0.96247791037029
"CAALFM_C203360WA",-0.610450506530255
"THI20",-0.136295766098502
"PAN1",0.418960482628783
"HSP78",1.15844502134078
"DFG16",-0.200456393279483
"CAALFM_C203410WA",-0.521277630986875
"CAALFM_C203420CA",-0.749915336481088
"NBN1",-0.537744278123281
"PGA33",-0.944921990770923
"CAALFM_C203450WA",-0.267110072738512
"CAALFM_C203460CA",0.485609817314485
"COX6",0.512325713483241
"CAALFM_C203490CA",-0.0513260093017199
"CAALFM_C203500WA",-0.369850078696084
"ADAEC",-0.445070964310115
"CAALFM_C203530WA",0.449981536189962
"RAD32",-1.113355634633
"CAALFM_C203550CA",-0.194259591012595
"CAALFM_C203560CA",-0.0661729427021656
"CAALFM_C203570CA",-0.223590215227899
"CAALFM_C203580WA",-0.230416629462568
"CAP4",0.664786639856364
"BMT8",1.51614248256955
"FMO2",0.724536356658854
"IFK2",1.4849474493456
"CAALFM_C203630WA",-0.00990701781258402
"UGA11",1.63518281379117
"tE(CUC)1",0.08308974565481
"SAP99",-1.09351238828793
"SAP98",0.460658247579682
"CAALFM_C203690CA",-0.0380245011970248
"CAALFM_C203700WA",0.11240055048488
"CAALFM_C203710WA",-1.69786991257561
"PGA16",0.248466250253538
"tR(UCU)2",NA
"tF(GAA)2",1.165917097329
"YIM1",-1.78225974257584
"CAALFM_C203760CA",0.738377973896532
"STE11",0.263775624633322
"CAALFM_C203780CA",-0.145274093769066
"ASR3",2.44011939308168
"CAALFM_C203800CA",0.23027768808861
"RPL21A",0.0098289024787977
"RPS9B",-0.431602709292405
"CAALFM_C203830WA",-0.0427969658835661
"INO4",3.35700783873376
"tR(UCU)3",-0.00854717420105116
"tF(GAA)3",-0.054733529294822
"GNA1",-0.239262102244584
"CAALFM_C203880CA",0.576538917929091
"CAALFM_C203890WA",0.542796020640015
"CAALFM_C203900CA",0.416197522728503
"CAALFM_C203910CA",1.14934599050937
"GPI13",-0.596283032273838
"CAALFM_C203930CA",-0.0541357340411397
"SCH9",-0.872252003536756
"CAALFM_C203950WA",0.227129823299761
"RPL39",0.367118400001156
"CAALFM_C203970WA",0.0439497874693377
"MED1",0.702953734826789
"GCD7",-0.17778499063758
"CAALFM_C204000CA",-0.428572669770312
"HSP21",-0.325783381733347
"SDS22",0.260089778130339
"ACP12",0.424181532593349
"DCK2",1.71319571640135
"DCK1",-1.60220584668027
"SSY1",-0.768751214076685
"CAALFM_C204070CA",-0.580752011491391
"CAALFM_C204080WA",-1.10957375480357
"CAALFM_C204090WA",-2.80558345736865
"CAALFM_C204100WA",-0.614175437230389
"CAALFM_C204110WA",-1.7743251169877
"CAALFM_C204120CA",-1.11739188476826
"CAALFM_C204130WA",-0.207095325942868
"CHS5",1.06932557964976
"VMA7",1.58339128878375
"CAALFM_C204160WA",-0.0261193108297448
"CAALFM_C204170CA",0.66588719892873
"CAALFM_C204180CA",0.916818207788106
"UGA1",1.36723467866794
"TBF1",-0.72381373016268
"STE4",-0.0434697659594452
"TAF14",0.367499571375835
"BAT21",0.866341681218432
"HYM1",0.309139892087371
"VPS36",0.81175371679958
"SSN3",0.377170843169812
"CAK1",0.242368636759115
"CAALFM_C204280WA",4.38941064483486
"RIM11",3.96218063693726
"CAALFM_C204300CA",0.307198965192517
"ERG10",0.863747741908454
"CAALFM_C204320WA",0.702439888726968
"CAALFM_C204330CA",0.360841557272949
"CAALFM_C204340CA",3.06453051630257
"SUV3",-0.776927472256419
"CAALFM_C204360WA",-0.437679888162373
"CAALFM_C204370WA",-0.350178876694177
"CAALFM_C204380CA",0.63871866080297
"CAALFM_C204390WA",0.555115110746459
"CAALFM_C204400WA",0.388371604265895
"CAALFM_C204410WA",0.815698382297429
"IFA4",-0.799136457390333
"CAALFM_C204430WA",-0.464087676676967
"CAALFM_C204440WA",-0.586232570916844
"CAALFM_C204450WA",0.3662957102099
"LYS22",2.65864401255467
"ADH3",-0.169925027139551
"CAALFM_C204480WA",1.20043115044347
"CAALFM_C204490WA",0.446432294480061
"CAALFM_C204500WA",-0.122222463532034
"RIM2",-0.389580024558064
"CAALFM_C204520CA",-0.17548372872591
"MED8",0.241824387748394
"GDT1",-0.951081153823522
"NDH51",-0.109225000332746
"KTR2",-0.71467344865785
"CAALFM_C204570WA",-0.946082626119281
"ERG20",1.4543941277613
"QCR8",0.436869095318206
"RPL17B",0.0296072292714957
"CAALFM_C204610CA",0.353797082786098
"CAALFM_C204620WA",-0.395310058013828
"SNU114",-0.222179179696936
"RPB4",0.494169141871246
"YAK1",0.775462543941876
"CAALFM_C204670WA",0.264250103168406
"TIM17",-0.473069587248105
"TPO5",-0.00386856950158509
"CAALFM_C204700CA",-0.489845197771064
"URE2",0.262372970461084
"FGR51",-0.795534172918815
"CAALFM_C204730WA",0.120724462290694
"CAALFM_C204740CA",0.573711468420574
"CAALFM_C204750WA",-0.0634136040763534
"KIC1",0.510743038734979
"CAALFM_C204770WA",-0.502832842136144
"CAALFM_C204780WA",-0.517716204549141
"CAALFM_C204790CA",-0.0313747582666373
"MDM10",0.272483668716139
"HIS3",-0.377152637134353
"CAALFM_C204820WA",-0.273731177120672
"CAALFM_C204830WA",-0.653587004916162
"CAALFM_C204850CA",3.30348604461511
"PZF1",-0.470410667345785
"CAALFM_C204870CA",-0.40244515058594
"ARH2",0.639843430154017
"tD(GUC)5",0.294173229024569
"tG(GCC)3",0.122690028696984
"CRK1",-0.626503115832838
"ITR1",-2.09911821826563
"CYT1",0.611270590301369
"CAALFM_C204960CA",0.068705372022673
"ABP2",-0.361392821688651
"CKA2",-0.35727950623837
"CAALFM_C204990WA",0.227915577503126
"MRPL10",0.537954035813416
"tT(AGU)4",-0.0943946341865902
"CAALFM_C205020WA",-0.281699349020966
"RHO3",-0.400479316010642
"CAALFM_C205040CA",-0.962350383540977
"CAALFM_C205050CA",-1.30460471591404
"CAALFM_C205060CA",-4.04924913342524
"FRE9",-2.49652506147438
"CAALFM_C205080CA",-0.717394122529295
"MAK5",-1.36506797834347
"ERF1",-0.715008230617613
"LEM3",0.350885423820756
"CAALFM_C205130WA",-0.604176084689648
"CDC15",-0.596149145672983
"PEX2",0.995070128362204
"CAALFM_C205160CA",-1.18234717100718
"CAALFM_C205170WA",0.995804805691221
"WH11",-0.29104856534798
"CDC21",-1.10065974568996
"SGO1",-0.847553117514913
"DAD2",-0.504610835385996
"CAALFM_C205220CA",-0.219707075705834
"RPF2",-1.13241969882589
"tQ(UUG)3",-0.119862194581712
"AAT1",3.81427515351315
"BUD14",-1.11355514392874
"CAALFM_C205270WA",-0.577785237678311
"GPI19",0.501981295880062
"CAALFM_C205290CA",0.188847040453806
"CAALFM_C205300CA",0.045776788522934
"CAALFM_C205310CA",-1.37519237092643
"CDC7",-1.12881634619694
"CAALFM_C205330CA",-0.134538066343107
"RPC40",-0.726374757506539
"CAALFM_C205350CA",0.27726776327782
"BIO32",-0.671833164636017
"RXT3",0.902426664968392
"CAALFM_C205380WA",-0.237008790404349
"CAALFM_C205390CA",0.376723092496746
"CAALFM_C205400WA",1.55069801424371
"CAALFM_C205410WA",0.0996384019293242
"CAALFM_C205420CA",0.883692202349684
"tI(AAU)3",-0.12387517634309
"PEX6",5.88075003517021
"MDJ2",0.0736339945903604
"CDC19",0.924406386955398
"COQ5",-0.0808819288957584
"CAALFM_C205480CA",-0.0476943068431299
"CAALFM_C205490WA",-0.751720433590426
"ATP4",1.32981904940823
"CAALFM_C205510CA",-0.936687359791083
"CAALFM_C205520WA",-0.0990361556791878
"CAALFM_C205530CA",-0.468856423876407
"CAALFM_C205540CA",-0.224657489019103
"CAALFM_C205550WA",3.6534071042947
"CAALFM_C205560WA",2.07236194993222
"CAALFM_C205570CA",1.43936458395385
"CAALFM_C205580WA",-1.44467974384436
"CAALFM_C205590CA",0.542542605806679
"CAALFM_C205600WA",0.66039365584825
"RPS8A",0.0184937888811814
"KTI11",-0.981519145882063
"tS(AGA)4",0.0362499548271786
"CAALFM_C205640WA",-0.770029175884363
"VPS35",2.03979720811497
"PNG2",-0.180640922727169
"CAALFM_C205670CA",-0.137181084364439
"COG4",0.476511114706432
"YTH1",0.25636626136233
"OSM1",0.836619550283395
"CAALFM_C205710CA",0.606765329472467
"CAALFM_C205720CA",0.333231743769151
"GWT1",2.48948177155362
"SPO7",-0.00220936095950152
"CAALFM_C205750WA",-1.29552368680259
"CAALFM_C205760CA",0.810253490361387
"CAALFM_C205770WA",-0.152183310553884
"MKK2",0.501555537741829
"RFC1",-0.399646504344317
"CAALFM_C205800CA",-0.0288984523997033
"CAALFM_C205810WA",-1.20215793803842
"CAALFM_C205820WA",-0.683567133180107
"CAALFM_C205830CA",-0.969573211546745
"CAALFM_C205840WA",-0.747112203149097
"CAALFM_C205850CA",0.220003554206628
"CAALFM_C205860CA",-0.671526378678169
"CAALFM_C205870WA",-0.750459789561925
"CAALFM_C205880WA",NA
"IDP1",1.04687961769478
"CAALFM_C205900WA",-1.0946382560027
"CAALFM_C205910WA",-1.49146108714731
"COX8",0.546710585057967
"COX9",0.759280741985107
"VPS33",0.648147366642114
"TES15",2.05829985924717
"CAALFM_C205960CA",0.164083010172943
"TES1",-0.574950692306641
"CAALFM_C205980CA",-0.186838031634207
"CAALFM_C205990CA",-0.475445321123991
"LAS1",-0.232197442811
"SPO72",0.808994450772201
"CNT",-0.837175859173336
"CAALFM_C206030WA",1.01641323303416
"CAALFM_C206040CA",1.6281607907063
"tM(CAU)3",0.278384111263003
"FAA2-1",3.5150717250916
"CAALFM_C206080CA",0.731947372646553
"CAALFM_C206090WA",-0.551070221022826
"PMT4",-0.109494679486811
"CAALFM_C206110WA",0.416177185809893
"CAALFM_C206120CA",-1.36587406904918
"CSM3",-1.62911298259036
"CAALFM_C206140CA",-1.72934256173944
"RPN10",0.132126704189243
"CAALFM_C206160WA",-0.615157487901599
"ECM17",1.76877112830125
"FGR12",-0.496073787957207
"ILV1",0.596324438412656
"CAALFM_C206200CA",-0.288038280032252
"SER1",2.7132064455392
"MEC3",0.0092372572212684
"CAALFM_C206230WA",-0.788844088855835
"SMD2",0.768643084347244
"CDC46",-1.67851238674567
"CAALFM_C206260WA",-0.305091282507206
"CAALFM_C206270WA",-0.401807252762234
"CAALFM_C206280CA",-0.0643607173133425
"ATP14",0.856011897510893
"CAALFM_C206300WA",-0.0161801283397759
"GSP1",-0.22596731868194
"CAALFM_C206320WA",-1.46870731113842
"AVT1",-0.306122814317757
"EFH1",-1.20374104612749
"CAALFM_C206350CA",-1.75652534236449
"MAK16",-0.933026641699673
"SCP1",-0.758168519981976
"IMH3",-0.427149883085515
"CAALFM_C206400CA",-1.27593577133257
"CAALFM_C206410WA",0.257074254341696
"RTS1",0.922070910059767
"CAALFM_C206430CA",0.879750387546573
"CAALFM_C206440CA",-0.647397253408605
"CAALFM_C206450CA",-0.309368380629837
"RTA3",-2.12185804616827
"RTA2",-0.0785280159272423
"CAALFM_C206480WA",-0.223244030647582
"CAALFM_C206490WA",0.371520126672843
"tI(AAU)1",-0.00977079967716914
"CAALFM_C206510WA",0.829075362498149
"CAALFM_C206520CA",-0.584244103833216
"CAALFM_C206530WA",-0.893869658241418
"SPF1",-0.115398370254172
"CAALFM_C206550WA",0.0306835070330041
"CAALFM_C206560WA",-0.165292972117143
"CAALFM_C206570CA",1.88453107336803
"GIT1",0.402205065463281
"CAALFM_C206600WA",0.132203099222748
"CAALFM_C206610CA",0.834348907009538
"CAALFM_C206620WA",1.31540068720686
"CAALFM_C206630CA",2.53645666138573
"VAS1",-0.338260634083195
"CAALFM_C206650CA",0.547471793024555
"CAALFM_C206660WA",-0.417610120984957
"DBF2",0.288675748511097
"FRP3",1.18424937479936
"PEX22",0.911976720498061
"AMO2",2.89120604043981
"CAALFM_C206710WA",1.53927099568877
"GRE2",0.90981900877134
"LSP1",1.32580477302389
"CAALFM_C206740WA",-0.991751445343175
"CAALFM_C206750CA",0.369926072084878
"CAALFM_C206760CA",0.420686167550511
"CAALFM_C206770WA",2.60603049843938
"CAALFM_C206780CA",-0.338872048502193
"CAALFM_C206790WA",0.324995476514412
"CAALFM_C206800CA",-0.614304329789522
"RPL11",0.233480477302653
"PRE2",0.582621131803505
"FHL1",-1.04967418167899
"SPR1",1.43416598885657
"CAALFM_C206850WA",-1.11889375861944
"LTE1",-0.306487960775697
"PST1",1.68137615981723
"PRB1",2.19236438124784
"CAALFM_C206890CA",1.59917957778811
"YPT72",1.21115177160378
"CAALFM_C206920CA",0.527188122902184
"CAALFM_C206930CA",-1.07950975166257
"ARE2",1.07666031068183
"CAALFM_C206950CA",0.382644382070008
"SPE3",-0.247235017114829
"AAH1",-1.40983951575415
"CAALFM_C206980WA",0.259211343402338
"CAALFM_C206990WA",-1.37169550366395
"CAALFM_C207000WA",-0.502948053080299
"CAALFM_C207010WA",0.528466792697238
"CAALFM_C207020CA",-1.08896206944528
"CAALFM_C207030CA",-0.00856518380048732
"CAALFM_C207040WA",-0.877762231830299
"CAALFM_C207060WA",-0.666244320052405
"CAALFM_C207070WA",0.0289682197648222
"CAALFM_C207080CA",1.33191858015844
"OLE2",-0.824713310590145
"CAALFM_C207100WA",-0.045810452342323
"CAALFM_C207110CA",-0.808689983980476
"RFA2",-1.03088822779111
"RCK2",-0.534061792395481
"CAALFM_C207140WA",3.78840413117083
"SMF12",-0.331473508472652
"AFT2",-0.680967550267037
"CAALFM_C207180WA",0.522262515986804
"CAALFM_C207190CA",0.239813549402588
"CAALFM_C207200WA",0.410814534558582
"TPK2",1.79473101895196
"CAALFM_C207220WA",0.332796110860284
"ZCF10",-0.648894457284288
"CAALFM_C207240CA",-0.653227988858391
"CAALFM_C207250CA",-0.869580664682622
"DQD1",1.47693182422035
"CAALFM_C207270WA",2.77037168447046
"CAALFM_C207280WA",-1.94670371758736
"CAALFM_C207290WA",-0.798744969674122
"RPA12",-0.716830463619945
"CCT5",-0.53109072351384
"ARP3",1.79203995510414
"TOR1",0.544970361845466
"NOC4",-0.898547399651973
"MCM3",-1.61685481307688
"CAALFM_C207360WA",-0.637658460525956
"CAALFM_C207370WA",0.362832755511099
"SSC1",0.0926866387605139
"CAALFM_C207390CA",1.29125111812733
"APR1",2.63402191628972
"CAALFM_C207410WA",-0.332504912746576
"CAALFM_C207420WA",0.138929900237643
"CAALFM_C207430CA",1.94387673932505
"CAALFM_C207440CA",-0.565931648301391
"RCL1",-0.900207364459786
"TAF4",-0.0277400800925088
"YCS4",-1.09951435920255
"LPT1",0.925809965447536
"HEM15",0.511899915278768
"MED4",0.139021408237177
"CAALFM_C207510WA",1.32123658040581
"CAALFM_C207520CA",-0.38486285307805
"CAALFM_C207530CA",0.320244382923706
"CAALFM_C207540WA",0.446908471706747
"CAALFM_C207550WA",0.465266251722601
"SWR1",-0.569156666238249
"RNR22",-1.7090706483742
"CAALFM_C207580WA",0.0507642417943452
"VMA10",1.03306114150728
"MSC7",0.705000227072402
"CAALFM_C207610CA",-0.417207415732387
"CAALFM_C207620WA",-0.46142888216946
"CAALFM_C207630CA",0.773812966323429
"CAALFM_C207640WA",0.773619716908715
"CAALFM_C207650CA",1.1479843055613
"PDS5",-1.33945773695992
"GLE1",-0.462607396368681
"CAALFM_C207680WA",-0.0939244586328062
"CAALFM_C207690WA",-0.505399866049954
"CAALFM_C207700CA",-0.0153116050020324
"CAALFM_C207710WA",-1.33715832187832
"CAALFM_C207720CA",-0.0123541835594166
"YVC1",-0.920870359873821
"CAALFM_C207740WA",-0.546863722105073
"RHO2",0.640729356435413
"CAALFM_C207760WA",0.226878665266172
"CAALFM_C207770CA",0.255540651779936
"CAALFM_C207790CA",-0.259767410334875
"CAALFM_C207800WA",0.0343674160439851
"CAALFM_C207810WA",0.52992613850289
"PHO86",1.33940457002307
"FLC3",-0.84494226978862
"CAALFM_C207840WA",-1.37516679792833
"tM(CAU)2",0.0507894519548328
"CAALFM_C207860WA",1.27418579825881
"CAALFM_C207870CA",NA
"APM4",0.398349991987657
"PRS5",-0.58265414443783
"GDH2",2.54518568225034
"CAALFM_C207910CA",2.07577693074457
"CAALFM_C207920WA",-0.515560105322595
"VRP1",0.844572680598738
"ALG7",-0.211906336411918
"SEH1",0.439720061599031
"NSA1",-0.846257403555392
"tI(AAU)2",0.0880728622598704
"CAALFM_C207980WA",0.599382959159149
"tA(AGC)1",0.412532673221857
"KRE30",-0.803545433118939
"BLM3",-0.440477742224057
"CAALFM_C208020CA",0.212515489092014
"CAALFM_C208030WA",0.0719406370450098
"RPS10",-0.058323367762051
"SIT1",-2.83403013267756
"RPR1",0.440068156740629
"CAALFM_C208060WA",1.64493414578052
"MRS4",-0.0628063686843882
"IFM3",-0.58307085966749
"CAALFM_C208090WA",-0.917637161157116
"CAALFM_C208100WA",-0.49727763217468
"RAD57",-0.855882437640096
"MAF1",3.7140460989364
"ARA1",3.46866679416302
"PHM7",1.61424127091001
"CAALFM_C208150WA",-0.952709472854099
"CAALFM_C208160CA",0.411545961955847
"CAALFM_C208170WA",-0.302501136945897
"CAALFM_C208180CA",-1.22300168216804
"VMA5",0.426654402828995
"CAALFM_C208200WA",-2.54456064851365
"MFA1",-4.26741137391851
"CAALFM_C208240WA",0.679956699504103
"CAALFM_C208260WA",-1.04774847823609
"CAALFM_C208270CA",0.309617525227822
"EAF3",0.0865994106535771
"UCF1",0.191580189020824
"TIM22",-0.235920068473226
"CAALFM_C208320CA",-0.926249801225836
"CAALFM_C208330WA",-0.733824312003457
"CAALFM_C208340CA",-1.82838110369612
"CAALFM_C208350CA",-0.425329382103335
"OPT5",-1.82000334718993
"TEF1",0.209188922505652
"CAALFM_C208380CA",-0.472266284417529
"CAALFM_C208390WA",2.86453710254096
"CAALFM_C208400CA",0.61481922343649
"CAALFM_C208420WA",-0.706107043835741
"PGA46",-0.521713666015749
"CAALFM_C208450WA",-0.375267643611364
"CAALFM_C208460CA",3.1602192379216
"STN1",-0.658855242703303
"RRP8",-0.648461719351813
"DSE1",1.41311277990852
"RSP5",-0.755148436984914
"CAALFM_C208510WA",0.348996737900913
"CAALFM_C208520CA",-1.27275195622354
"CAALFM_C208530CA",-0.655649593577679
"CAALFM_C208540CA",1.20961939299118
"MSU1",-0.765076138409331
"SMC2",-0.302170760891632
"ANP1",-0.568830855876596
"CAALFM_C208580WA",0.107411695065225
"YWP1",3.64662126049623
"GTR1",0.400770739337039
"ERG9",0.179167418711899
"CAALFM_C208620WA",1.82948842967755
"CAALFM_C208630CA",0.03825706863946
"PST2",2.2603394999753
"CAALFM_C208650WA",0.570270671354628
"CAALFM_C208660CA",-1.55297723049541
"UTP15",-0.887605199614948
"MSH3",-0.277498896255597
"CAALFM_C208690CA",-0.380508302343236
"CAALFM_C208700CA",-0.470864564767814
"PEX17",0.762285233324717
"CAALFM_C208720WA",-0.467583433795057
"MFG1",-0.355539389724807
"CAALFM_C208740WA",-0.0817100365213361
"CAALFM_C208750WA",0.388716993901759
"TIF4631",-0.896099818468262
"CAALFM_C208770CA",0.650859560804006
"RPT6",0.128933343668653
"JEM1",-0.231622211775627
"APE3",1.65832700567094
"IPP1",2.45365164633609
"SPO11",-0.645954682158787
"CAALFM_C208830WA",-0.668450058738249
"CAALFM_C208840WA",-0.75000799986915
"CAALFM_C208850CA",2.01662769753035
"CAALFM_C208860WA",0.200671054535037
"PIR1",-0.58574983797846
"BUD20",-0.205815757893918
"CAALFM_C208890WA",-1.03665724305239
"CAALFM_C208900WA",0.531617641540281
"CAALFM_C208910CA",1.29803965165615
"CAALFM_C208920WA",1.1920197314847
"CAALFM_C208930WA",0.458241698648244
"VPS28",0.200365486147154
"CAALFM_C208950WA",0.000547647794366091
