"","condition_RL30_vs_ctl"
"ZCF17",-0.630179731650818
"CAALFM_C101180CA",-0.0817583715609117
"CAALFM_C101190CA",0.897496848711082
"STB5",0.979925056796927
"CAALFM_C101210WA",-0.162385912020961
"CAALFM_C101220CA",-0.593276601081781
"IFD3",1.33198366869053
"CAALFM_C101250WA",0.416128725984596
"TRS20",0.844776733363993
"CTA9",0.320223082476105
"MED22",0.486442504684706
"CAALFM_C101290CA",0.706658739921064
"CAALFM_C101300WA",0.307801786665249
"MRS7",-0.237257144679836
"DUT1",-1.40056796536297
"CAALFM_C101340CA",1.2417212207757
"TIF",-0.432758258066114
"CAALFM_C101360CA",2.08511208238659
"RPS21B",-0.298218313339998
"TRM2",-1.00649163490279
"CAALFM_C101390CA",0.777281445796796
"CAALFM_C101400CA",0.505926309964309
"CRL1",-0.526686075956377
"POX18",0.326694988686979
"ABC1",-0.524639144799029
"CAALFM_C101460WA",0.458658571770013
"CAALFM_C101470WA",-0.805023469296577
"RPS21",-0.47109174514515
"CAALFM_C101490WA",2.54868715501964
"CAALFM_C101510WA",-0.214885379597225
"SOD2",-0.190927156975965
"CAALFM_C101530CA",-0.841084265473843
"CAALFM_C101540WA",0.778288946766978
"VPS17",0.728129545445772
"SIZ1",-0.177543098261591
"RPB7",-0.280850764042046
"CAALFM_C101580WA",-0.521295380721485
"CAALFM_C101590CA",-0.405480708773901
"MRP20",-0.513119809294384
"CAALFM_C101610CA",0.223974750224253
"CAALFM_C101620CA",1.21979155584081
"CAALFM_C101630WA",0.0504734010386273
"RPS42",-1.01179579089107
"ISN1",1.36217425179758
"tS(UGA)1",-0.0663626113535347
"ESP1",-0.306642015031389
"CAALFM_C101680CA",-0.325731768855617
"LSC1",0.743877701313678
"ARP8",0.382383150658614
"CAALFM_C101710WA",0.931832178327168
"CAALFM_C101720CA",-0.0651189667728864
"tA(AGC)3",-0.00674249442380787
"CTN1",2.070714336976
"CAALFM_C101750WA",-0.522583254908663
"FGR38",1.60852793634658
"MAK32",1.32075907341408
"HOL4",-0.0249396217412218
"SWI4",-0.791784377632749
"CAALFM_C101800WA",0.101335784921106
"UGA2",-0.610660949654531
"CAALFM_C101820CA",-0.20356261837176
"UBC8",1.18093190780972
"CAALFM_C101840CA",1.21222828627697
"CAALFM_C101850CA",-0.332751091409821
"CAALFM_C101860WA",-0.501436180806708
"CYS4",-0.979857642885877
"PTR3",0.38299588009582
"CAALFM_C101890CA",0.142994924727723
"CAALFM_C101900CA",-0.11721032746033
"CAALFM_C101910WA",-1.27188151591079
"ROA1",-1.77091094979348
"CAALFM_C101930WA",1.12029216940787
"CAALFM_C101940CA",-0.0377502186000527
"CAALFM_C101950CA",0.266638139744407
"CAALFM_C101970WA",-0.275131938447784
"HGT1",5.42984735856804
"HSP30",0.494015473508457
"CAALFM_C102000WA",0.0806139227964105
"ZCF24",1.47807934578472
"CAALFM_C102020WA",1.51117743417653
"CAALFM_C102030CA",-0.107110410492121
"CAALFM_C102040CA",2.60846559611341
"PHO91",0.357566882712461
"CAALFM_C102060WA",3.05215913567497
"HSP31",0.176856338600634
"SET6",-1.01354693953304
"CAALFM_C102090CA",-0.730227121562771
"CAALFM_C102100WA",0.567193318602838
"HGT2",2.96950043138137
"SHA3",0.827323265248288
"GAL1",2.62073508750246
"GAL10",3.47813961569626
"CAALFM_C102160WA",0.957544708327238
"GAL102",0.829725020605989
"GAL7",0.129548161830415
"ABP140",-1.09479752406115
"CAALFM_C102200CA",0.406071833630927
"CAALFM_C102210WA",0.257902582774147
"CAALFM_C102220CA",0.329408818334369
"SEP7",-0.0427831385345706
"CAALFM_C102240WA",-0.0801735470423059
"CWH8",-1.55285011211356
"AGE3",0.406062333329943
"CAALFM_C102270CA",0.450440439567903
"PSY2",-0.14317332207809
"CAALFM_C102290CA",0.0945798102058773
"CAALFM_C102300WA",0.194987383687258
"CAALFM_C102310CA",0.323000564496494
"CAALFM_C102320CA",0.0880448859162613
"CAALFM_C102330CA",-0.328402195887688
"tR(CCG)1",0.239557504640839
"TIM21",-0.3671659963492
"PGA5",-0.959717263800528
"CAALFM_C102370CA",-1.20748150062688
"CAALFM_C102380CA",-0.317116116723257
"CAALFM_C102390WA",-0.438423466530105
"MNN11",-0.516885731019337
"CAALFM_C102410CA",-0.290509908797076
"GSC1",-0.569527248634167
"CAALFM_C102430CA",-0.577683088242754
"CAALFM_C102440CA",-0.158538034344504
"CAALFM_C102450CA",-0.927212784922241
"RPL10",-0.372518051306721
"CAALFM_C102470WA",0.488656463127982
"PMM1",0.241988941965
"CAALFM_C102490CA",-0.489654249816697
"CAALFM_C102500WA",0.739464974998587
"CAALFM_C102510WA",0.588293103858824
"SCW4",-0.454317014620723
"DIP5",0.257411386083948
"tR(UCU)4",0.0631185097264748
"PUT4",-0.0756891352100154
"HNM4",-0.493828958531704
"SNZ1",6.25543743643646
"SNO1",6.22858343199692
"IML1",0.952419015725493
"HOM6",0.822949107526128
"EXG2",0.922143771748581
"TOM20",-0.423550994520545
"CAALFM_C102650WA",-0.297723706312827
"MGM101",-0.872487333430515
"CAALFM_C102670CA",0.432647502383091
"CAALFM_C102680CA",0.681615341153747
"CAALFM_C102690CA",1.92501366860608
"CAALFM_C102700CA",1.60718362029337
"FRS2",-0.260374547782565
"CAALFM_C102720WA",0.223502771657254
"CAALFM_C102730WA",0.326895223858845
"CAALFM_C102740CA",0.52448854564411
"CAALFM_C102750CA",-0.383836164344016
"CAALFM_C102760WA",0.433842996132358
"CAALFM_C102770WA",0.673010094763608
"CAALFM_C102780WA",2.79180906388163
"TIF34",-0.63753705837301
"CAALFM_C102800WA",-0.0303296931439493
"RAD16",-0.61555836211803
"LYS2",2.18267296265501
"CAALFM_C102830WA",0.495276397478281
"PDE2",-0.156760939188717
"CAALFM_C102850WA",-0.666753535768721
"YKT6",0.973834795527697
"YPT7",0.533448746532137
"MIA40",-0.932332902586551
"CAALFM_C102890CA",-0.30436343519142
"CAALFM_C102900CA",-0.521547792254448
"CAALFM_C102910CA",1.42908588005921
"CDC73",-0.040962448373434
"MST1",-0.473439124919759
"CAALFM_C102940CA",0.0947275178197799
"CAALFM_C102950WA",0.774774581928478
"CAALFM_C102960CA",-0.192211112817175
"CAALFM_C102970WA",1.86883781209365
"GOR1",1.04339656103348
"XOG1",0.715895296916394
"HOL1",0.402260088969498
"RPP1A",-0.477217293020609
"RPL13",-0.394967301796769
"RPS16A",-0.340493819341543
"CAALFM_C103040WA",0.131815890434768
"CAALFM_C103050WA",0.120446024621386
"TSR2",-0.851014854222148
"ORC1",0.371524327164622
"TEM1",0.843804531961866
"RPS1",-0.405018349330287
"CAALFM_C103100WA",1.46980754551905
"RPL6",-0.431219233939709
"CAALFM_C103120WA",-0.0206504450864841
"GGA2",0.795886577688993
"CAALFM_C103140WA",0.993184216039987
"CAALFM_C103150CA",1.7725240767039
"COQ4",0.333908386800075
"CAALFM_C103170CA",0.756491446964223
"CAALFM_C103180WA",0.18169019742091
"ECM33",0.0842184638307734
"ARO80",0.0562506063167121
"CDC12",0.407060724556066
"BMH1",0.433444707505661
"ARX1",-1.45718535683941
"CAALFM_C103240WA",0.136171465649626
"SPP1",0.11730639684042
"CAALFM_C103260WA",-0.458846237585845
"CAALFM_C103270WA",-0.0692921085607778
"CAALFM_C103280WA",-0.466660708706386
"NGG1",0.01751193607558
"MAS1",-0.491449262044573
"CAALFM_C103310WA",-0.135255548192717
"EHD3",0.17930285673318
"CAALFM_C103330CA",0.295545142336012
"SEC62",0.401464883971416
"RLI1",-0.593010122973345
"CAALFM_C103360WA",-0.0499887195861355
"CAALFM_C103370WA",-1.03718016575276
"TPS2",1.36941293686582
"EHT1",-1.90126127862983
"CAALFM_C103400WA",-0.0320463436860341
"CAALFM_C103410WA",-0.189778047921624
"tN(GUU)3",-0.469629782962559
"CAALFM_C103430WA",0.778964068722532
"CAALFM_C103440CA",-0.124841514830364
"CAALFM_C103450CA",1.23716804609548
"CAALFM_C103460CA",-2.53750621340629
"CAALFM_C103470CA",-0.583635736171427
"AGE1",1.01286927166144
"CAALFM_C103490WA",1.56142888183463
"YPT1",0.084392401716637
"CAALFM_C103510CA",1.00991361427884
"RPN3",0.0730231099470283
"MED17",-0.114711251498126
"CAALFM_C103540CA",-0.284145527194924
"COQ6",0.11225512307357
"SUA71",-0.770602322833691
"tL(UAA)3",0.0378664766273555
"CAALFM_C103580WA",-0.0165327221638671
"CAALFM_C103600WA",0.945685422936118
"IMP1",-0.0967319613719419
"CAALFM_C103620CA",-0.944690157097872
"CAALFM_C103630WA",-0.157283778667664
"HFL1",-0.367357188507341
"MRPL27",-0.653149282820035
"CAALFM_C103660WA",1.44806606136883
"DAO1",2.50270524661012
"ENG1",-0.785953861854409
"CAALFM_C103690WA",0.448058306407194
"tT(CGU)1",-0.43028639428689
"MSB1",-0.0150860628577297
"CAALFM_C103720CA",1.92250836789348
"MNS1",1.38193681315994
"WAR1",-0.0802606262139619
"CAALFM_C103750WA",0.230790048785888
"STR2",0.297950268694594
"SKO1",0.0116674379866487
"HMG1",-0.465897018359543
"CAALFM_C103790CA",-1.01960713348538
"RPP1",-0.838776787567138
"ELA1",-0.205588458062573
"PDR16",-1.0057138872657
"CAALFM_C103830CA",-0.913067675090002
"CAALFM_C103840WA",-0.560002161528784
"BNI4",0.00900833059588044
"CAALFM_C103870CA",-5.39547513905073
"CAALFM_C103880CA",-0.0542491482235232
"CAALFM_C103890WA",-2.13795720977064
"SEN15",-0.412432172895065
"CAALFM_C103910CA",-0.0890716654163555
"CAALFM_C103920CA",0.104723187591446
"CAALFM_C103930WA",-0.224541628980726
"CAALFM_C103940WA",0.420021944204774
"CAALFM_C103950CA",0.00416121515161537
"CAALFM_C103960CA",0.260059792273967
"SPC19",-0.150424968307905
"CAALFM_C103990WA",-0.16028864430253
"KTR4",-0.692459898553263
"CAALFM_C104010CA",1.09916435171785
"CSH1",2.94028306391949
"CAALFM_C104030WA",0.15802327919159
"CAALFM_C104040CA",-1.20856672046691
"MFALPHA",0.580443976945815
"IFI3",1.67897305888564
"BET4",0.1815861400915
"MAD2",0.0608413427889185
"CAALFM_C104090CA",-0.206449181458954
"POR1",1.977837147203
"CAALFM_C104110WA",0.0301983029758741
"CAALFM_C104120CA",-0.471377038835984
"ERB1",-1.23373975025871
"IFD6",1.13782506263014
"CAALFM_C104150CA",0.403600362225314
"CAALFM_C104160CA",-0.176476106081768
"HTA2",-1.0460852420456
"CAALFM_C104180WA",-0.910598839531263
"CAALFM_C104190CA",0.410355015905865
"CAALFM_C104200CA",0.916863348882773
"CDC3",0.595334031204726
"CAALFM_C104220CA",0.125728497479871
"CAALFM_C104230WA",0.137432796154517
"HHF1",-0.585852341771756
"HHT21",-0.796536740365939
"CAALFM_C104270CA",-1.93162038482885
"CAALFM_C104280CA",0.290192446793353
"ACS2",2.04177663981969
"SSA2",0.435285815929345
"GIG1",0.840349156540915
"GPM2",0.489585744618318
"RPN4",-0.218151975935802
"CAALFM_C104340CA",-0.248580445674529
"CAALFM_C104350CA",-0.111365385447063
"CAALFM_C104360CA",0.914558559531583
"CAALFM_C104370CA",-0.600482499898204
"SIT4",-0.30424883463328
"NOP4",-1.34829745961827
"APE2",-0.405274089804134
"ESS1",0.0490964791738006
"URA6",0.229706871393113
"CAALFM_C104430CA",1.80009479370977
"CAALFM_C104440WA",NA
"FMA1",-5.02949892356934
"CAALFM_C104460CA",-0.429099055822335
"CAALFM_C104470CA",0.681422955893488
"TUS1",2.1258566685549
"CAALFM_C104490WA",-1.24883305063793
"ICL1",0.462650149072246
"CAALFM_C104510WA",-0.563696688733544
"PHO85",1.00936049511064
"CAALFM_C104530CA",-0.313649563785189
"VPS16",0.573064501327884
"ELC1",0.289446334394393
"CAALFM_C104560WA",2.0989123143852
"CHL4",-0.566388179276566
"CAALFM_C104580CA",0.346796246614555
"CAALFM_C104590WA",0.728887337403004
"CAALFM_C104600CA",-0.472310043975053
"ATP1",-0.055604955866996
"CAALFM_C104620WA",0.185233998880985
"CAALFM_C104630CA",0.234964780149183
"CAALFM_C104640WA",2.33698686946529
"DUR3",0.479480643815226
"DUR1%2C2",-0.460219374238881
"HAT1",0.271462622238311
"PIL1",2.12259355855301
"CAALFM_C104690CA",-0.909077339407605
"CAALFM_C104700CA",0.316555740519051
"CAALFM_C104710CA",-0.700623529800471
"CAALFM_C104720WA",0.114397887653366
"LYS21",-0.186263088081441
"LPG20",2.59869364048347
"IFE1",-0.43921870294031
"SYG1",0.0686711548919614
"ERG3",-0.304758504934679
"CAALFM_C104780CA",0.771072616956446
"CAALFM_C104790WA",-0.139583974726021
"CAALFM_C104800CA",0.941856673098151
"TCO89",0.738008887537422
"CAALFM_C104820CA",-0.461409526826013
"SEC21",0.665707125456342
"CAALFM_C104840CA",0.444785455747411
"CAALFM_C104850CA",0.39350426590889
"CAALFM_C104860WA",1.1746273919285
"SAP7",-0.494753979817716
"MRPL37",-0.634957294519204
"YBN5",-0.487137616078075
"MNN15",0.0257602727983254
"CAALFM_C104910CA",0.682023657870582
"CAALFM_C104930CA",3.83742802112676
"CAALFM_C104940CA",0.115184234950173
"RPM2",-0.41064268772957
"CAALFM_C104960CA",0.308419804344936
"CAALFM_C104970WA",-0.812983059059627
"CAALFM_C104980CA",-0.0432534480542875
"CAALFM_C104990CA",-0.291339909860095
"RHD1",-4.74032223988593
"CAALFM_C105010CA",0.163964618478493
"ARG2",0.59205335228869
"PSF2",0.032533234803087
"RRP6",-1.09903488599846
"REI1",-1.15811390649045
"GPI7",0.394302999294632
"GPT1",-0.125446434369818
"TRY2",-0.438666705494618
"CAALFM_C105100WA",-0.46952979411516
"ARO4",-0.357354370631158
"CAALFM_C105120WA",0.027188721669149
"BRG1",3.0545725313184
"CAALFM_C105150CA",1.45705361510751
"CAALFM_C105160CA",1.48639760936906
"CUE5",2.12133932328781
"CAALFM_C105180CA",-0.183847998139137
"CAALFM_C105190CA",-0.278730678477049
"CAALFM_C105200CA",-0.201382124888231
"CAALFM_C105210CA",-0.767318590686669
"CAALFM_C105220CA",-0.81071369508519
"CAALFM_C105230WA",-0.915639582819714
"RPT1",-0.00324161257802165
"CAALFM_C105250WA",NA
"SDH1",0.263306522337198
"CAALFM_C105270CA",-0.618922350919324
"CAALFM_C105280WA",0.410028102661423
"GRS1",-0.401081644882317
"PRD1",3.77963048586215
"tP(UGG)1",0.21614975070599
"CAALFM_C105320CA",0.773979555410195
"CAALFM_C105330CA",-0.276455968061666
"ZCF2",-0.410116811161747
"YPT53",0.162061000600305
"CAALFM_C105360CA",-0.686842858831624
"CAALFM_C105370CA",-0.0132616885991578
"CAALFM_C105380CA",-1.12319602672083
"CAALFM_C105390CA",-0.0728330441463336
"CAALFM_C105400CA",0.246055752057819
"TRP99",1.81411248035676
"CAALFM_C105420WA",0.00302876368875551
"SPT20",0.0710537466636895
"CAALFM_C105440CA",0.841045144185679
"CAALFM_C105450WA",NA
"KOG1",0.570744927791167
"MTM1",-0.982342260343043
"CAALFM_C105480CA",-0.258009443725596
"CAALFM_C105490CA",0.480100989975273
"RSM22",-1.28139924271201
"RPS27A",0.58350345392764
"CAALFM_C105520WA",-0.323054353780046
"SSH1",-0.0793485863932701
"CAALFM_C105540CA",0.425141059925867
"CAALFM_C105550CA",0.0330389943181651
"RIB4",3.13714728880036
"tN(GUU)2",0.0383811414778866
"tN(GUU)1",0.0791585718692286
"tT(AGU)1",-0.0181359433050302
"GSL1",0.794512413260855
"CAALFM_C105610WA",0.177940606557436
"STE3",-0.61703879517549
"CAALFM_C105630CA",-1.09969766719165
"FAL1",-0.925567020908984
"CAALFM_C105650WA",-0.623754986892635
"CAALFM_C105660CA",-0.461040052272292
"CAALFM_C105670WA",1.15804149087163
"RIM1",0.312756834433277
"CAALFM_C105690CA",0.356980730542089
"AUT7",2.22910903360561
"UGA4",0.480495299870071
"CAALFM_C105720WA",-0.926265724438507
"CAALFM_C105730WA",-0.961484028612319
"CAALFM_C105740CA",-1.135217352187
"CAALFM_C105750CA",0.105980733042167
"PGA26",1.42414393901889
"PRC3",2.43143858268243
"CAALFM_C105780WA",-0.261011057144431
"CAALFM_C105790WA",-0.356964477728321
"CAALFM_C105800CA",-0.153786736992404
"GIM5",-0.0801641183960872
"RAD10",-0.0902375004321107
"CAALFM_C105830WA",-0.794315235554317
"PRN1",-1.35624645266724
"POL32",-1.568019368657
"PRN2",0.280856291497979
"PRN3",0.518806189574412
"PRN4",0.185963778875154
"CAALFM_C105890WA",0.404431136581844
"CAALFM_C105900WA",0.0751474899334996
"SIP5",1.06937650759197
"CAALFM_C105920WA",2.86836698307913
"CAALFM_C105930CA",-0.00758120949028634
"PHO87",-1.738529276221
"CAALFM_C105950CA",1.3854355244942
"PGA45",0.864992149005332
"CAALFM_C105970WA",0.352333430991945
"CAALFM_C105980WA",0.553420592571163
"CAALFM_C105990CA",2.38329130027291
"CAALFM_C106000WA",-0.356069192799384
"CHS7",-0.102555136449487
"RGD1",0.522464627111627
"CAALFM_C106030CA",0.246987734504453
"RTT101",0.272825055815888
"CAALFM_C106050CA",-0.139733996028522
"ACP1",-0.187433063898051
"CAALFM_C106070WA",-0.513088070619392
"ARC35",1.13717541176531
"CAALFM_C106090CA",-0.716060236965693
"MSI3",-0.86091541546766
"NPL4",0.138776789411466
"CAALFM_C106120CA",1.02580470256098
"HAC1",2.08743521593913
"CAALFM_C106150WA",1.1486870645283
"CAALFM_C106160WA",1.57698916263155
"TLO34",3.58117858961637
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.212566632140201
"BUD16",-0.188905082940585
"CAALFM_C106220CA",-0.617131390294722
"MDM34",-0.197226554016042
"CAALFM_C106250WA",-1.24297262032648
"PGA50",-0.234080513250611
"CAALFM_C106270WA",0.382935964494114
"UME6",6.31977284532606
"CAALFM_C106300WA",-1.00134817567338
"CAALFM_C106310WA",-1.82738801815682
"CAALFM_C106320WA",-0.148612151045681
"CAALFM_C106340WA",7.04028447382694
"CAALFM_C106350WA",-0.349164782252231
"CAALFM_C106360WA",-0.230679856032444
"PBR1",1.73659455419442
"CAALFM_C106380CA",-0.403336505272701
"CAALFM_C106390WA",0.494654028855755
"CAALFM_C106400CA",-0.212613976268564
"CAALFM_C106410WA",0.211066327304784
"CAALFM_C106420CA",0.285747751423259
"CAALFM_C106430CA",-0.274401741286544
"CAALFM_C106440CA",-0.670344780024742
"RPS14B",-0.321651935177768
"RPS22A",-0.339766605440682
"CAALFM_C106470WA",-0.265910509224398
"CAALFM_C106480CA",0.534407461112665
"CAALFM_C106490CA",-1.92716983206098
"CAALFM_C106500WA",0.820513195316583
"CAALFM_C106510CA",-0.564151631803904
"BPH1",3.02479695378913
"CAALFM_C106530CA",-0.324995955136099
"CAALFM_C106540CA",-0.746728774519129
"GLT1",2.77968610070219
"CAALFM_C106560WA",0.229592832937277
"ANT1",0.0906219918825568
"RPS23A",-0.289136698878349
"CAALFM_C106590CA",-0.347158861984142
"CAALFM_C106600WA",0.588287318957534
"HAK1",1.89985126037426
"CAALFM_C106620CA",-0.182596394480416
"CAALFM_C106630WA",-1.52549238277551
"CAALFM_C106640CA",0.327026856578229
"CAALFM_C106650WA",0.596522838543961
"CAALFM_C106660WA",2.5418772375585
"CAALFM_C106670WA",0.415206976500739
"VPS34",1.00345530582747
"CYK3",0.0513331472150513
"CAALFM_C106700WA",0.241524257201804
"CAALFM_C106710WA",0.158102282224761
"CAALFM_C106720CA",0.615859314306486
"RAC1",0.990684045594365
"NOP6",-1.36430414659948
"CAALFM_C106750WA",0.512315994393541
"CAALFM_C106760CA",-1.04617257837399
"CAALFM_C106770WA",-0.412953684321801
"NPR1",0.726990691228162
"MRPL19",-0.783341524289312
"CAALFM_C106800WA",-0.763529355834681
"CAT1",-1.16337870614146
"CAALFM_C106820WA",-0.582165033982973
"CAALFM_C106830WA",-0.944129580620757
"CAALFM_C106840CA",-0.0658921708082537
"PCL7",0.245430153662509
"CAALFM_C106860WA",0.896947581205108
"CAALFM_C106870CA",-0.552590291707026
"SPO22",-0.938289325302503
"CAALFM_C106890CA",-0.411243699328466
"MMD1",2.89984957244704
"CAALFM_C106910CA",-0.252553224842347
"CAALFM_C106920CA",0.221857764460445
"PGA63",0.404170678459604
"ATC1",1.72079185497497
"tP(AGG)1",-0.313092076387756
"SUI2",-0.440618222032877
"CAALFM_C106970CA",-1.00123800226596
"CAALFM_C106980CA",-5.31550692502363
"tL(UAA)4",-0.539425110081359
"MEF2",-1.18084080685095
"CAALFM_C107010WA",-0.381499904618256
"PUT3",0.192810616461626
"RBT4",0.0753415290611736
"CAALFM_C107040CA",1.24089001736381
"CAALFM_C107050CA",-0.0675577221443132
"CAALFM_C107060CA",0.171524773741497
"DHH1",-0.414129882501089
"CAALFM_C107080WA",3.03154689402395
"CAALFM_C107090CA",-0.421914773090383
"CAALFM_C107100CA",1.79113621802345
"TAF145",0.14061320409889
"GAP4",-0.0334961078793827
"CAALFM_C107130CA",-0.526055206557905
"RIA1",-0.62855934686345
"CAALFM_C107150WA",-0.747765858968701
"CAALFM_C107160CA",-0.0287060658193342
"ZCF23",2.53348589138855
"CCS1",1.60843089138986
"SOG2",0.00912359138022469
"YMC1",-0.298997635728646
"CAALFM_C107210CA",-0.087766779753607
"CAALFM_C107220WA",-0.636856156958401
"PHO15",2.59685501749736
"YPD1",-0.0426191718952606
"ALG9",-0.00526893376071815
"CAALFM_C107260CA",0.18409779794743
"SEC34",0.424282823879693
"CAALFM_C107280CA",0.344699513076303
"tL(AAG)2",-0.0608404034906634
"CAALFM_C107320WA",-0.938114147111386
"RME1",-2.47164628372498
"CAALFM_C107340WA",-0.572848152227608
"GPX3",0.290955835414801
"CAALFM_C107360WA",-0.78171527413435
"CPH1",1.06178057813567
"KSP1",-0.293518896412094
"CAALFM_C107390WA",-0.0101987613598274
"CAALFM_C107400CA",-0.206670496800037
"SKP1",0.505103054057869
"PEX3",0.270431228190481
"PHO100",-0.192526422932475
"CAALFM_C107440WA",0.635465080035644
"CAALFM_C107450WA",0.253061484720986
"GPI8",0.168040568991133
"CAALFM_C107470CA",-0.399924151211779
"CAALFM_C107480CA",-0.735962653059443
"CAALFM_C107490CA",-1.43418761867574
"LHP1",-1.01941324500808
"CAALFM_C107510WA",-0.166823053115602
"IST2",1.08316780219662
"CAALFM_C107530WA",0.142654141461005
"BBC1",1.89780706744699
"SWD2",-0.503249309407739
"CAALFM_C107560WA",-0.0170347250208186
"CAALFM_C107570CA",-0.297195958906788
"PRY1",-0.837652454454341
"CAALFM_C107590CA",0.453099121549727
"ATP7",0.246228006996315
"CAALFM_C107610CA",0.752013890516098
"PIR32",-0.0582447507067209
"CAALFM_C107630WA",-0.397236514241706
"CAALFM_C107640CA",0.0105262519296051
"CAALFM_C107650WA",0.101375911280976
"CAALFM_C107660WA",-0.754320251624679
"ZCF4",-0.141775586753098
"HAP2",0.0514625053698853
"CAALFM_C107690CA",-0.334378732672382
"VRG4",-0.915607899329101
"ADE4",-0.491991573048552
"FGR6-3",-0.82059664550622
"CAALFM_C107780WA",0.863183620015119
"CAALFM_C107790CA",-0.97221893042419
"MTO1",-0.96942452207051
"CAALFM_C107810CA",-0.652053018152308
"CAALFM_C107820WA",0.17324082935152
"CAALFM_C107830CA",0.138897483863792
"CAALFM_C107840WA",2.37835647600947
"CAALFM_C107850CA",-0.803954855071862
"CAALFM_C107860WA",-0.983923845103348
"SMI1",-0.0779861709205379
"GCS1",-1.18364790637794
"ADE5%2C7",0.0474807690516122
"COI1",-1.29730846863202
"MRPL3",-0.868440593820831
"CAALFM_C107920WA",0.0565991886596114
"ERD1",0.547909630678254
"CAALFM_C107940WA",-1.18516398679652
"CAALFM_C107950CA",-0.914396110782513
"CAALFM_C107960WA",-0.89707224882395
"IRE1",0.155570441043448
