"","condition_SL30_vs_ctl"
"TRS20",1.0847543740713
"CTA9",-0.0533386306656437
"MED22",0.375484163260196
"CAALFM_C101290CA",1.13462806777033
"CAALFM_C101300WA",0.202126810532431
"MRS7",0.3778284303822
"DUT1",-2.92764785183528
"CAALFM_C101340CA",1.82974822247812
"TIF",-1.17876479066956
"CAALFM_C101360CA",0.766684681913623
"RPS21B",-1.04485014764589
"TRM2",-1.85181156274272
"CAALFM_C101390CA",1.62976617363266
"CAALFM_C101400CA",1.57911763735525
"CRL1",-0.755878818035171
"POX18",3.97938150135799
"ABC1",0.626011039796181
"CAALFM_C101460WA",0.179346580515074
"CAALFM_C101470WA",-1.17275588747347
"RPS21",-1.25979080441143
"CAALFM_C101490WA",3.58943473846075
"CAALFM_C101510WA",0.352684032119376
"SOD2",1.56465855654285
"CAALFM_C101530CA",-2.24720159833362
"CAALFM_C101540WA",1.36874067377136
"VPS17",1.32769859891997
"SIZ1",0.258684313748931
"RPB7",-0.710614080551816
"CAALFM_C101580WA",-0.650250906425507
"CAALFM_C101590CA",-0.426772962278269
"MRP20",-0.632856049827509
"CAALFM_C101610CA",-1.13988286031524
"CAALFM_C101620CA",0.711785196845047
"CAALFM_C101630WA",-0.298418604765471
"RPS42",-1.73531675261068
"ISN1",1.86488591540355
"tS(UGA)1",-0.00179505717808919
"ESP1",-0.925534224254387
"CAALFM_C101680CA",-0.599266094631349
"LSC1",0.620215733090676
"ARP8",0.63299470866862
"CAALFM_C101710WA",1.28660159950762
"CAALFM_C101720CA",-0.784751463393775
"tA(AGC)3",0.0987516795385717
"CTN1",4.29190812168582
"CAALFM_C101750WA",-0.939748188916701
"FGR38",2.64431823927516
"MAK32",1.70102579480155
"HOL4",-0.570652972658673
"SWI4",-1.01899280426592
"CAALFM_C101800WA",-0.265438669969929
"UGA2",1.6739354791269
"CAALFM_C101820CA",-0.329796724261517
"UBC8",1.41909573028102
"CAALFM_C101840CA",3.0468300214409
"CAALFM_C101850CA",-0.391453652513426
"CAALFM_C101860WA",-1.19927024258618
"CYS4",-1.85950408643405
"PTR3",-0.0218590192674822
"CAALFM_C101890CA",0.186795052472704
"CAALFM_C101900CA",-0.0668507277322476
"CAALFM_C101910WA",-1.9200998382518
"ROA1",0.764790136704831
"CAALFM_C101930WA",-0.1430146223709
"CAALFM_C101940CA",-0.396702594401617
"CAALFM_C101950CA",0.847046836173871
"CAALFM_C101970WA",-0.156479473624817
"HGT1",8.60674774456453
"HSP30",1.15004511032221
"CAALFM_C102000WA",0.243562121565409
"ZCF24",2.49366606427998
"CAALFM_C102020WA",1.95066187190854
"CAALFM_C102030CA",0.160332563214961
"CAALFM_C102040CA",3.68601313247774
"PHO91",0.495341098411146
"CAALFM_C102060WA",3.83463264974991
"HSP31",2.49074352995488
"SET6",-2.210161163386
"CAALFM_C102090CA",-1.61576863665622
"CAALFM_C102100WA",1.16909873474356
"HGT2",7.13593356471344
"SHA3",0.815649582170942
"GAL1",6.54147175378453
"GAL10",5.98412291190858
"CAALFM_C102160WA",1.22993090199745
"GAL102",1.21635141677515
"GAL7",1.93343619976534
"ABP140",-2.56887970271162
"CAALFM_C102200CA",0.600188576561175
"CAALFM_C102210WA",0.305906622817437
"CAALFM_C102220CA",0.11728908394075
"SEP7",0.122057393002538
"CAALFM_C102240WA",0.147515875416173
"CWH8",-1.08038556814116
"AGE3",0.65493374684604
"CAALFM_C102270CA",9.56631556144515
"PSY2",-0.0488640260203565
"CAALFM_C102290CA",0.11449677272367
"CAALFM_C102300WA",-0.237710678311608
"CAALFM_C102310CA",-0.0999384154129903
"CAALFM_C102320CA",1.64322736043287
"CAALFM_C102330CA",-1.34597838136235
"tR(CCG)1",0.188424121824654
"TIM21",-0.27233517772896
"PGA5",-1.13626645305188
"CAALFM_C102370CA",-2.36777329688427
"CAALFM_C102380CA",-0.530666630338533
"CAALFM_C102390WA",-0.910835527856216
"MNN11",-1.12298581764936
"CAALFM_C102410CA",-0.174403617904094
"GSC1",-0.422414027188636
"CAALFM_C102430CA",-0.806887537388957
"CAALFM_C102440CA",0.38215915529956
"CAALFM_C102450CA",-2.43717537185823
"RPL10",-1.02249444681692
"CAALFM_C102470WA",0.881320595301779
"PMM1",0.0321825035243841
"CAALFM_C102490CA",-0.223801160131338
"CAALFM_C102500WA",1.12416767112544
"CAALFM_C102510WA",0.95146415862387
"SCW4",0.377326651392681
"DIP5",1.94973485309249
"tR(UCU)4",0.708912385927665
"PUT4",0.770624265149069
"HNM4",-0.369138108348749
"SNZ1",7.14329161419516
"SNO1",6.3955657347124
"IML1",0.878410055517218
"HOM6",-0.4089703521765
"EXG2",0.0746037538003239
"TOM20",-0.851707118383195
"CAALFM_C102650WA",0.108977844585618
"MGM101",-0.886498495697727
"CAALFM_C102670CA",1.47138907272316
"CAALFM_C102680CA",1.25307688479446
"CAALFM_C102690CA",1.50725289079608
"CAALFM_C102700CA",2.67626671897954
"FRS2",-0.824363019284575
"CAALFM_C102720WA",0.4649906637477
"CAALFM_C102730WA",-0.141144668048775
"CAALFM_C102740CA",0.377888872036935
"CAALFM_C102750CA",-0.202073216673346
"CAALFM_C102760WA",0.842736072762255
"CAALFM_C102770WA",0.0218583299926294
"CAALFM_C102780WA",3.20848329113162
"TIF34",-1.19884686209938
"CAALFM_C102800WA",0.140668204662956
"RAD16",-0.915070102284386
"LYS2",1.02359672924685
"CAALFM_C102830WA",0.388721023668313
"PDE2",0.186290693569103
"CAALFM_C102850WA",-0.805213792200738
"YKT6",1.41196064727789
"YPT7",0.604452776741689
"MIA40",-0.418578573450025
"CAALFM_C102890CA",1.02795155535778
"CAALFM_C102900CA",-0.843155440321728
"CAALFM_C102910CA",1.67541011923935
"CDC73",0.181201021410331
"MST1",-0.138069677744652
"CAALFM_C102940CA",0.321143128223619
"CAALFM_C102950WA",0.960998332820831
"CAALFM_C102960CA",-0.582518041140306
"CAALFM_C102970WA",1.19160286783366
"GOR1",2.04415253014374
"XOG1",-0.0786981843828577
"HOL1",-0.0241635650096695
"RPP1A",-1.35869324990554
"RPL13",-1.10569491308285
"RPS16A",-1.03247662378036
"CAALFM_C103040WA",0.408702878730964
"CAALFM_C103050WA",0.29852493803104
"TSR2",-2.76210228095832
"ORC1",0.792537161352861
"TEM1",1.09878564831296
"RPS1",-1.13690246267607
"CAALFM_C103100WA",1.96060984115196
"RPL6",-1.13565767121325
"CAALFM_C103120WA",0.104672575514169
"GGA2",1.57655865235157
"CAALFM_C103140WA",2.23327347564363
"CAALFM_C103150CA",2.85860979165143
"COQ4",1.0902784914311
"CAALFM_C103170CA",0.994429768582104
"CAALFM_C103180WA",0.0167527336065546
"ECM33",0.28988690352483
"ARO80",-0.0281327749895054
"CDC12",1.04958763271367
"BMH1",0.575246926426995
"ARX1",-3.5246610987355
"CAALFM_C103240WA",-1.31262598792643
"SPP1",0.0515857137365961
"CAALFM_C103260WA",-1.18197424825231
"CAALFM_C103270WA",0.466196988689735
"CAALFM_C103280WA",-0.30700843912008
"NGG1",0.255377994364906
"MAS1",-0.546432653002711
"CAALFM_C103310WA",-0.4018046041634
"EHD3",6.21965256458716
"CAALFM_C103330CA",1.46580619551373
"SEC62",0.758661390837545
"RLI1",-0.921155117014386
"CAALFM_C103360WA",-0.421656456009771
"CAALFM_C103370WA",-1.77099452803268
"TPS2",1.6300516879808
"EHT1",-4.3959501442695
"CAALFM_C103400WA",-0.537277744092883
"CAALFM_C103410WA",-0.979336818767895
"tN(GUU)3",-0.99283612412762
"CAALFM_C103430WA",0.969174683335321
"CAALFM_C103440CA",-0.0518755747329247
"CAALFM_C103450CA",1.95512374009751
"CAALFM_C103460CA",-2.53024160958639
"CAALFM_C103470CA",0.0428196784131129
"AGE1",2.14969349305909
"CAALFM_C103490WA",3.51389789117561
"YPT1",0.264087891197118
"CAALFM_C103510CA",2.0814967985972
"RPN3",0.503924147290689
"MED17",-0.409541528813274
"CAALFM_C103540CA",-0.509942046495386
"COQ6",-0.0356345351681625
"SUA71",-1.13845917791233
"tL(UAA)3",-0.0224690734204535
"CAALFM_C103580WA",0.312601777900312
"CAALFM_C103600WA",1.47877122642831
"IMP1",-0.108684677185923
"CAALFM_C103620CA",-1.80588328513634
"CAALFM_C103630WA",-0.657920039048984
"HFL1",-0.754971633904857
"MRPL27",-0.73065801382529
"CAALFM_C103660WA",1.47403186684631
"DAO1",4.98329108906685
"ENG1",-0.815210976767693
"CAALFM_C103690WA",0.654911155194266
"tT(CGU)1",-0.885821553236683
"MSB1",0.557034621461337
"CAALFM_C103720CA",4.45511758747407
"MNS1",2.4082860856835
"WAR1",0.938283217311921
"CAALFM_C103750WA",-0.701387336871478
"STR2",-0.468283407786739
"SKO1",-0.593661662247683
"HMG1",-0.918046569528751
"CAALFM_C103790CA",-3.0961552755994
"RPP1",-1.70439284114913
"ELA1",-0.34043743013773
"PDR16",-0.446341264609547
"CAALFM_C103830CA",-2.18562791165998
"CAALFM_C103840WA",-2.30835135060225
"BNI4",0.578261528578541
"CAALFM_C103870CA",-4.92640860919308
"CAALFM_C103880CA",-0.127384807758383
"CAALFM_C103890WA",-2.37308427339345
"SEN15",-1.16811340010388
"CAALFM_C103910CA",0.0625445370205151
"CAALFM_C103920CA",-0.149429737480089
"CAALFM_C103930WA",0.0192514639393444
"CAALFM_C103940WA",0.685592272732645
"CAALFM_C103950CA",-0.055598974947869
"CAALFM_C103960CA",0.159214406460335
"SPC19",-0.58346384749442
"CAALFM_C103990WA",0.244560922996318
"KTR4",-1.3355769277588
"CAALFM_C104010CA",0.469169331435588
"CSH1",1.98650414572489
"CAALFM_C104030WA",0.991761071603237
"CAALFM_C104040CA",-2.99248021498686
"MFALPHA",0.402699262691022
"IFI3",3.84011675950162
"BET4",-0.602917322581493
"MAD2",-0.471176740783431
"CAALFM_C104090CA",-0.297886488208747
"POR1",2.74862023264371
"CAALFM_C104110WA",-0.0410217984159723
"CAALFM_C104120CA",-1.34936905407193
"ERB1",-2.95506731678632
"IFD6",0.170069540214115
"CAALFM_C104150CA",-0.184878040412079
"CAALFM_C104160CA",-0.415616934945789
"HTA2",-2.66548274370054
"CAALFM_C104180WA",-2.50050795934084
"CAALFM_C104190CA",0.602385857150294
"CAALFM_C104200CA",1.37996040032274
"CDC3",0.845197286785813
"CAALFM_C104220CA",0.117581018742899
"CAALFM_C104230WA",0.265409324214497
"HHF1",-1.83153427789226
"HHT21",-2.55848439003479
"CAALFM_C104270CA",-2.14500839450578
"CAALFM_C104280CA",0.308199623662752
"ACS2",2.05354123043249
"SSA2",0.185025756615048
"GIG1",0.681052750993944
"GPM2",0.953148195195007
"RPN4",0.521897673902197
"CAALFM_C104340CA",-0.643366673703116
"CAALFM_C104350CA",-0.523612447195316
"CAALFM_C104360CA",2.05353196986272
"CAALFM_C104370CA",-0.513035809330651
"SIT4",0.326641583908298
"NOP4",-2.86415107751613
"APE2",1.47202698622472
"ESS1",-0.14101349157232
"URA6",0.260198402439945
"CAALFM_C104430CA",2.75532896143949
"CAALFM_C104440WA",NA
"FMA1",-0.262453669439363
"CAALFM_C104460CA",4.31799096202421
"CAALFM_C104470CA",0.777588364964887
"TUS1",2.70048462035596
"CAALFM_C104490WA",-1.99891829268441
"ICL1",5.19700716206361
"CAALFM_C104510WA",-1.18754968407588
"PHO85",1.27446839560771
"CAALFM_C104530CA",-0.738572082348586
"VPS16",1.00586459623601
"ELC1",0.122063147618146
"CAALFM_C104560WA",2.90813232965494
"CHL4",-1.10370544664095
"CAALFM_C104580CA",0.149085419421087
"CAALFM_C104590WA",1.26071165777682
"CAALFM_C104600CA",-0.302336072878483
"ATP1",0.646838489937465
"CAALFM_C104620WA",0.177535858355734
"CAALFM_C104630CA",0.941788200206628
"CAALFM_C104640WA",3.2846750201508
"DUR3",0.311874975531791
"DUR1%2C2",-0.573002666440333
"HAT1",0.211587904721604
"PIL1",2.77483368401584
"CAALFM_C104690CA",-0.677853688509589
"CAALFM_C104700CA",1.10247767815964
"CAALFM_C104710CA",-1.83281411323074
"CAALFM_C104720WA",0.0579054518382988
"LYS21",-0.954778857239472
"LPG20",2.45866671232559
"IFE1",0.831849297584256
"SYG1",-0.874666151299991
"ERG3",-0.347972988837259
"CAALFM_C104780CA",1.43051749965386
"CAALFM_C104790WA",-0.146729703328749
"CAALFM_C104800CA",2.62395179272271
"TCO89",1.53505734418201
"CAALFM_C104820CA",-0.694272062767923
"SEC21",1.14233566522419
"CAALFM_C104840CA",-0.457713816356734
"CAALFM_C104850CA",-0.386641085966369
"CAALFM_C104860WA",1.74199307865612
"SAP7",-1.15276444105017
"MRPL37",-0.80166884996182
"YBN5",-1.10652042337512
"MNN15",-0.241177346295748
"CAALFM_C104910CA",1.19294693171567
"CAALFM_C104930CA",4.98492274984262
"CAALFM_C104940CA",0.28618969690503
"RPM2",-0.348121531416306
"CAALFM_C104960CA",0.298084070607783
"CAALFM_C104970WA",-0.620636355481934
"CAALFM_C104980CA",0.347628874889848
"CAALFM_C104990CA",-0.51288681757467
"RHD1",-7.47671375677318
"CAALFM_C105010CA",-0.149795068755043
"ARG2",0.544266751751445
"PSF2",-0.329258192004388
"RRP6",-2.35224899511176
"REI1",-2.5530894131014
"GPI7",1.05324079482848
"GPT1",0.0833891192225828
"TRY2",-0.798623478353025
"CAALFM_C105100WA",-0.573916679094395
"ARO4",-1.07815823171162
"CAALFM_C105120WA",-0.608482385762171
"BRG1",4.19712371960704
"CAALFM_C105150CA",1.53919663089768
"CAALFM_C105160CA",5.12956885879362
"CUE5",3.02207607687996
"CAALFM_C105180CA",-0.0110780879682177
"CAALFM_C105190CA",-0.142309189289874
"CAALFM_C105200CA",-0.0756654093606903
"CAALFM_C105210CA",-1.0460321869313
"CAALFM_C105220CA",-1.52134190920364
"CAALFM_C105230WA",-2.38916506584358
"RPT1",0.423487005636589
"CAALFM_C105250WA",NA
"SDH1",0.684244047207324
"CAALFM_C105270CA",-0.500324556473438
"CAALFM_C105280WA",0.30745481587552
"GRS1",-0.853844303854389
"PRD1",5.32641694153139
"tP(UGG)1",0.258069988899741
"CAALFM_C105320CA",1.35063065765223
"CAALFM_C105330CA",-0.533944576000707
"ZCF2",-0.400704085383647
"YPT53",0.334484527941115
"CAALFM_C105360CA",-1.7282531645585
"CAALFM_C105370CA",0.779031179106097
"CAALFM_C105380CA",-1.84232386674029
"CAALFM_C105390CA",-0.0183276578376462
"CAALFM_C105400CA",0.791931020190959
"TRP99",2.92050482510499
"CAALFM_C105420WA",-0.32776379570981
"SPT20",0.18679570956803
"CAALFM_C105440CA",0.735228397191696
"CAALFM_C105450WA",NA
"KOG1",0.894883785082581
"MTM1",0.306913049100477
"CAALFM_C105480CA",0.0318558860636924
"CAALFM_C105490CA",0.90307677632964
"RSM22",-1.81971559253058
"RPS27A",0.93871681398409
"CAALFM_C105520WA",-0.33068206586367
"SSH1",-0.523101350829387
"CAALFM_C105540CA",-0.20677194487844
"CAALFM_C105550CA",-0.0343583929246447
"RIB4",3.19017312632131
"tN(GUU)2",0.105126213686248
"tN(GUU)1",-0.361788210544919
"tT(AGU)1",0.0224360003188657
"GSL1",0.426154545066916
"CAALFM_C105610WA",0.16030402323167
"STE3",-0.700169614828162
"CAALFM_C105630CA",-2.84270592506092
"FAL1",-2.05406286919639
"CAALFM_C105650WA",-1.51207423045524
"CAALFM_C105660CA",-0.78779580153543
"CAALFM_C105670WA",1.36455581426432
"RIM1",0.286778093037766
"CAALFM_C105690CA",0.327133949405366
"AUT7",2.76716391852974
"UGA4",-0.0190324073129697
"CAALFM_C105720WA",-1.73387007568198
"CAALFM_C105730WA",-1.39192725644427
"CAALFM_C105740CA",-1.37354916034618
"CAALFM_C105750CA",0.222913127103089
"PGA26",-0.793024880913085
"PRC3",3.06739657419438
"CAALFM_C105780WA",-0.181358089521571
"CAALFM_C105790WA",-0.356374529184469
"CAALFM_C105800CA",-0.77048300009606
"GIM5",-0.610574014431023
"RAD10",-0.393839535698197
"CAALFM_C105830WA",-1.14517298443287
"PRN1",-2.02636171581003
"POL32",-2.25676952208945
"PRN2",0.276297592001113
"PRN3",0.10053867095169
"PRN4",-0.238104624024158
"CAALFM_C105890WA",3.24387883416248
"CAALFM_C105900WA",-0.0877211375151164
"SIP5",3.26975814793713
"CAALFM_C105920WA",2.19679559120717
"CAALFM_C105930CA",-0.104637763440432
"PHO87",-4.62174462868576
"CAALFM_C105950CA",0.997940223847158
"PGA45",0.621792236135649
"CAALFM_C105970WA",2.27149012301386
"CAALFM_C105980WA",0.299517346256035
"CAALFM_C105990CA",3.75263283572789
"CAALFM_C106000WA",0.140834737117604
"CHS7",-0.0304472846111977
"RGD1",0.801105057653206
"CAALFM_C106030CA",0.0154783595799488
"RTT101",0.404264704912542
"CAALFM_C106050CA",0.00246539419263406
"ACP1",-0.0350212567398604
"CAALFM_C106070WA",-0.490248713514015
"ARC35",1.4794725426277
"CAALFM_C106090CA",-1.16458840041279
"MSI3",-1.42576257758271
"NPL4",0.733918014605665
"CAALFM_C106120CA",0.937898697501815
"HAC1",2.36156882305437
"CAALFM_C106150WA",3.43993977193851
"CAALFM_C106160WA",3.68669699201393
"TLO34",3.286515597588
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.672921680860673
"BUD16",-1.06831898940944
"CAALFM_C106220CA",-1.73722813301713
"MDM34",-0.015553593906465
"CAALFM_C106250WA",-2.57491832884054
"PGA50",-0.143778910098741
"CAALFM_C106270WA",1.41007624094266
"UME6",7.27644296337917
"CAALFM_C106300WA",-1.23027027372162
"CAALFM_C106310WA",-2.05760125593876
"CAALFM_C106320WA",0.195477532404733
"CAALFM_C106340WA",5.13861171335307
"CAALFM_C106350WA",-0.334685838889922
"CAALFM_C106360WA",-0.098361003299572
"PBR1",-2.83150504658773
"CAALFM_C106380CA",-0.693810236147823
"CAALFM_C106390WA",0.813631176920423
"CAALFM_C106400CA",-0.273753864546263
"CAALFM_C106410WA",0.905212356530256
"CAALFM_C106420CA",0.493104844973769
"CAALFM_C106430CA",-0.521250349521043
"CAALFM_C106440CA",-1.308787239914
"RPS14B",-1.01643066165743
"RPS22A",-1.18726342185806
"CAALFM_C106470WA",-1.0117911686557
"CAALFM_C106480CA",0.609318458720887
"CAALFM_C106490CA",-2.02765508269496
"CAALFM_C106500WA",0.324618033277409
"CAALFM_C106510CA",-1.06632196733448
"BPH1",5.22571504429444
"CAALFM_C106530CA",-0.319584689746653
"CAALFM_C106540CA",-1.43173374662352
"GLT1",3.13049973028876
"CAALFM_C106560WA",0.543065105294623
"ANT1",5.67890802640151
"RPS23A",-1.16635369649956
"CAALFM_C106590CA",-0.555973515078326
"CAALFM_C106600WA",1.1790942598881
"HAK1",0.88696484674093
"CAALFM_C106620CA",-1.46148426885478
"CAALFM_C106630WA",-2.01448043704682
"CAALFM_C106640CA",0.219820832502205
"CAALFM_C106650WA",0.83712853175352
"CAALFM_C106660WA",2.38291509740072
"CAALFM_C106670WA",0.525123022591983
"VPS34",0.406704879072681
"CYK3",-0.000722551014025894
"CAALFM_C106700WA",-0.093810477033495
"CAALFM_C106710WA",0.178056521050863
"CAALFM_C106720CA",1.30315159933692
"RAC1",0.999060250862673
"NOP6",-2.89904389435352
"CAALFM_C106750WA",0.24180826039257
"CAALFM_C106760CA",-2.43583352870237
"CAALFM_C106770WA",-0.647161207472961
"NPR1",1.46805375320146
"MRPL19",-0.526440176018477
"CAALFM_C106800WA",-1.00907953001537
"CAT1",1.36613211823776
"CAALFM_C106820WA",-0.879511824211429
"CAALFM_C106830WA",-1.1998825225531
"CAALFM_C106840CA",-0.0477086225941807
"PCL7",0.4851718857682
"CAALFM_C106860WA",3.77817588327691
"CAALFM_C106870CA",3.800212650113
"SPO22",-0.954711017803201
"CAALFM_C106890CA",-1.18876108717542
"MMD1",2.89523772339983
"CAALFM_C106910CA",-0.543848630997182
"CAALFM_C106920CA",1.8120181656426
"PGA63",1.27470913569292
"ATC1",3.69243623174078
"tP(AGG)1",-0.580123112610223
"SUI2",-1.37477570536722
"CAALFM_C106970CA",-1.40189733968755
"CAALFM_C106980CA",-3.10518644202624
"tL(UAA)4",-0.608122604014134
"MEF2",-1.19886620232653
"CAALFM_C107010WA",-0.832822583670802
"PUT3",0.266323161595837
"RBT4",1.9824090844675
"CAALFM_C107040CA",0.862239032776885
"CAALFM_C107050CA",-0.0455455343654371
"CAALFM_C107060CA",-0.328988356242253
"DHH1",0.346966266256838
"CAALFM_C107080WA",6.4572674357858
"CAALFM_C107090CA",-0.615292927536637
"CAALFM_C107100CA",2.39939451121875
"TAF145",0.564526027187076
"GAP4",-0.504155712470692
"CAALFM_C107130CA",-0.877698733940087
"RIA1",-1.55106225007917
"CAALFM_C107150WA",-2.21445572628045
"CAALFM_C107160CA",0.1905666169944
"ZCF23",3.5194529832148
"CCS1",2.22174576239155
"SOG2",0.0308789114607483
"YMC1",-1.568599856224
"CAALFM_C107210CA",0.693930259364009
"CAALFM_C107220WA",4.06025733682398
"PHO15",2.00953784738662
"YPD1",-0.610750758180896
"ALG9",0.192694855155845
"CAALFM_C107260CA",0.384991810921845
"SEC34",0.954489467731449
"CAALFM_C107280CA",-0.161195824256709
"tL(AAG)2",-0.652042318925873
"CAALFM_C107320WA",-0.698741330957652
"RME1",-2.33758074572902
"CAALFM_C107340WA",-0.853008686848117
"GPX3",0.712213111692796
"CAALFM_C107360WA",-1.28726952859462
"CPH1",1.93170895813273
"KSP1",0.177745791248678
"CAALFM_C107390WA",0.649057371764099
"CAALFM_C107400CA",-0.291250517974634
"SKP1",0.582457253923362
"PEX3",1.83742241948523
"PHO100",-0.778665739320905
"CAALFM_C107440WA",0.796512942390617
"CAALFM_C107450WA",0.276794719210293
"GPI8",0.429401435502768
"CAALFM_C107470CA",-0.244843025566731
"CAALFM_C107480CA",-0.664505537854161
"CAALFM_C107490CA",-2.63087925067705
"LHP1",-2.31481193182099
"CAALFM_C107510WA",-0.567614336042158
"IST2",1.23909173482637
"CAALFM_C107530WA",0.791275927347664
"BBC1",3.51092646766177
"SWD2",-0.305247401518203
"CAALFM_C107560WA",0.843804190136639
"CAALFM_C107570CA",-0.427704258532416
"PRY1",0.931142627904942
"CAALFM_C107590CA",0.810334972157405
"ATP7",0.191755519186218
"CAALFM_C107610CA",0.765085000089267
"PIR32",0.1501560174383
"CAALFM_C107630WA",-0.520836380817842
"CAALFM_C107640CA",-0.455191721606071
"CAALFM_C107650WA",0.973422975653313
"CAALFM_C107660WA",-2.85860301334016
"ZCF4",-1.47151643091278
"HAP2",-0.731583603392449
"CAALFM_C107690CA",-1.01381858581619
"VRG4",-1.46258772786624
"ADE4",-1.57088374057954
"FGR6-3",-1.28442141879342
"CAALFM_C107780WA",1.37756580146643
"CAALFM_C107790CA",-2.65348819995411
"MTO1",-1.19712942159965
"CAALFM_C107810CA",-1.36877855515748
"CAALFM_C107820WA",0.185324367286123
"CAALFM_C107830CA",-0.0430709686261687
"CAALFM_C107840WA",4.18754007366831
"CAALFM_C107850CA",-1.30219656763644
"CAALFM_C107860WA",-1.94674996845384
"SMI1",0.220660016693476
"GCS1",-1.6572859680958
"ADE5%2C7",-1.88122215575502
"COI1",-2.30850776712359
"MRPL3",-1.07523864829428
"CAALFM_C107920WA",0.351020960934755
"ERD1",-0.180468947951804
"CAALFM_C107940WA",-1.86184459577964
"CAALFM_C107950CA",-2.19936380846802
"CAALFM_C107960WA",-2.02893424664446
"IRE1",0.305652818388291
"CAALFM_C107980CA",1.90151149576143
"CAALFM_C107990CA",-1.04278628601569
