"","condition_LS30_vs_ctl"
"LRO1",-0.286879852759986
"CAALFM_C100880WA",4.02097966276222
"CAALFM_C100890WA",1.55344184112531
"RRS1",-1.8203419548498
"CAALFM_C100910WA",-0.512517403730939
"CAALFM_C100920WA",0.60636486639888
"SIN3",-0.48859347587407
"RPB11",0.296598161171439
"CDC5",-0.434939645797026
"SET1",-1.20078467615782
"CAALFM_C100970WA",0.362121207350242
"CAALFM_C100980WA",-0.619925305279259
"NMA111",-2.84255180361046
"CAALFM_C101000CA",-0.453425903695193
"CAALFM_C101010WA",-0.371749278862778
"tA(AGC)4",-0.356662959000473
"HMT1",-2.53017060275472
"CAALFM_C101040WA",0.0951267914019487
"CAALFM_C101050CA",0.66034735338557
"MBF1",1.30609075638925
"CAALFM_C101070CA",-0.662636863937644
"CAALFM_C101080WA",-0.25142375138748
"CAALFM_C101090CA",-0.168085509978241
"CCH1",-0.385331195550312
"ZPR1",-2.33262590638596
"CAALFM_C101130WA",-0.274342343140281
"CAALFM_C101140CA",4.84376835341396
"CAALFM_C101150CA",-1.42473588007786
"CAALFM_C101160CA",-2.07945624197229
"ZCF17",-1.47316771510051
"CAALFM_C101180CA",0.21998978826025
"CAALFM_C101190CA",0.862153796672018
"STB5",2.219999871511
"CAALFM_C101210WA",-0.0654962134471388
"CAALFM_C101220CA",3.2612267280619
"IFD3",4.43829186216513
"CAALFM_C101250WA",1.24568802995979
"TRS20",2.07750953764656
"CTA9",2.1521445419059
"MED22",1.22089253225501
"CAALFM_C101290CA",1.42706419837321
"CAALFM_C101300WA",1.74229135103658
"MRS7",-0.34104027031797
"DUT1",-0.865780473042647
"CAALFM_C101340CA",2.25914101157928
"TIF",-1.74939467459561
"CAALFM_C101360CA",5.13676055951951
"RPS21B",-0.355344721360576
"TRM2",-1.96772997279478
"CAALFM_C101390CA",-1.51775129281267
"CAALFM_C101400CA",0.999354158963755
"CRL1",-1.13310595533855
"POX18",4.08997407274564
"ABC1",-0.904466110027644
"CAALFM_C101460WA",1.09276622637233
"CAALFM_C101470WA",-1.49485896060206
"RPS21",-0.883023032724466
"CAALFM_C101490WA",4.92742374395571
"CAALFM_C101510WA",-0.532954118621884
"SOD2",1.93350385501401
"CAALFM_C101530CA",-0.565816670113395
"CAALFM_C101540WA",2.84854314572383
"VPS17",0.79622636668345
"SIZ1",-0.989612159107179
"RPB7",-0.960574404024024
"CAALFM_C101580WA",-0.995803020917015
"CAALFM_C101590CA",-1.30978553439843
"MRP20",-1.01325980220234
"CAALFM_C101610CA",3.85468676528995
"CAALFM_C101620CA",2.75569085268081
"CAALFM_C101630WA",2.8392169443785
"RPS42",-2.36943809656249
"ISN1",2.72933457345643
"tS(UGA)1",0.0106152818987518
"ESP1",-0.175751985244418
"CAALFM_C101680CA",-0.383890053616649
"LSC1",-0.0981250588722234
"ARP8",2.06060349513692
"CAALFM_C101710WA",2.39851028474142
"CAALFM_C101720CA",1.65249231150457
"tA(AGC)3",-0.0129980968001803
"CTN1",9.03304730950778
"CAALFM_C101750WA",1.8792773470011
"FGR38",2.10985015802501
"MAK32",1.95582485466672
"HOL4",0.360124429347947
"SWI4",-1.14075748869493
"CAALFM_C101800WA",-0.273735353269752
"UGA2",2.5703211173877
"CAALFM_C101820CA",0.0922084552488344
"UBC8",3.95486755621612
"CAALFM_C101840CA",4.60507444490608
"CAALFM_C101850CA",0.23687332745115
"CAALFM_C101860WA",-1.79485261260729
"CYS4",-1.75506808524171
"PTR3",0.948071068209449
"CAALFM_C101890CA",1.06911843528444
"CAALFM_C101900CA",-0.680357300079167
"CAALFM_C101910WA",-1.38081839942668
"ROA1",-2.14217831948508
"CAALFM_C101930WA",6.19944728615399
"CAALFM_C101940CA",0.00067333648006619
"CAALFM_C101950CA",1.35739808430799
"CAALFM_C101970WA",-0.515083543693642
"HGT1",7.24153470016059
"HSP30",8.83769457112305
"CAALFM_C102000WA",0.745504626790981
"ZCF24",1.55288628071304
"CAALFM_C102020WA",0.65188134775596
"CAALFM_C102030CA",-0.497367618175452
"CAALFM_C102040CA",3.83693047296419
"PHO91",0.917038226962612
"CAALFM_C102060WA",5.65680203010116
"HSP31",5.43837552277474
"SET6",-2.73052579717358
"CAALFM_C102090CA",-1.53562817977165
"CAALFM_C102100WA",0.0145849484364315
"HGT2",10.7236928508489
"SHA3",4.34748921787066
"GAL1",8.24558463022964
"GAL10",9.55021387688092
"CAALFM_C102160WA",1.10650413256075
"GAL102",3.99750720223414
"GAL7",5.24795768835445
"ABP140",-2.34581712711136
"CAALFM_C102200CA",2.88165843367746
"CAALFM_C102210WA",1.4422875003124
"CAALFM_C102220CA",1.47431650681485
"SEP7",-0.880064129916143
"CAALFM_C102240WA",-1.43152627249052
"CWH8",-0.368592646162294
"AGE3",1.21466871596816
"CAALFM_C102270CA",4.0875681522964
"PSY2",-0.34444813584871
"CAALFM_C102290CA",-0.103679119062667
"CAALFM_C102300WA",-0.244675682358563
"CAALFM_C102310CA",0.112203324667322
"CAALFM_C102320CA",1.87752833609257
"CAALFM_C102330CA",0.301491808277562
"tR(CCG)1",-1.02153532246027
"TIM21",-0.792964651623399
"PGA5",-1.15617328246275
"CAALFM_C102370CA",-0.941154644016757
"CAALFM_C102380CA",-0.0474233940896225
"CAALFM_C102390WA",-0.698299945189205
"MNN11",-2.0378545314035
"CAALFM_C102410CA",0.863639104856099
"GSC1",-1.3253939714958
"CAALFM_C102430CA",-1.75504601790178
"CAALFM_C102440CA",0.759410637945692
"CAALFM_C102450CA",-1.53743877083046
"RPL10",-0.901021450107855
"CAALFM_C102470WA",1.25318527231408
"PMM1",0.275245527959685
"CAALFM_C102490CA",-0.352868732904626
"CAALFM_C102500WA",1.3511166097508
"CAALFM_C102510WA",-0.0462648880575967
"SCW4",0.494039506165203
"DIP5",0.905808781047326
"tR(UCU)4",0.871112094118128
"PUT4",0.68567350823217
"HNM4",1.71288321397899
"SNZ1",9.47928431492654
"SNO1",8.42895314270644
"IML1",0.516447024844076
"HOM6",1.73737151772165
"EXG2",-1.49182674557081
"TOM20",-0.689620981608584
"CAALFM_C102650WA",-0.000968023225089977
"MGM101",-1.3617627661517
"CAALFM_C102670CA",0.436380763263429
"CAALFM_C102680CA",1.35166519149711
"CAALFM_C102690CA",-0.621369118569877
"CAALFM_C102700CA",7.33771673954177
"FRS2",-0.944171724074149
"CAALFM_C102720WA",0.541740715981581
"CAALFM_C102730WA",0.275621619692534
"CAALFM_C102740CA",0.820170929174983
"CAALFM_C102750CA",-0.678694518416891
"CAALFM_C102760WA",0.460044813458782
"CAALFM_C102770WA",-0.164815135697287
"CAALFM_C102780WA",4.09791023526054
"TIF34",-1.691192819019
"CAALFM_C102800WA",2.28303739502599
"RAD16",-1.48166698723475
"LYS2",4.21826460890819
"CAALFM_C102830WA",-0.438376083384849
"PDE2",-0.696127537740466
"CAALFM_C102850WA",-1.50164192294246
"YKT6",1.80460686973404
"YPT7",-0.247584960790437
"MIA40",-1.14728634183768
"CAALFM_C102890CA",0.309261377902343
"CAALFM_C102900CA",-1.36911215363329
"CAALFM_C102910CA",1.45755982587096
"CDC73",0.00956242612021798
"MST1",-1.29443809932137
"CAALFM_C102940CA",0.315165101095909
"CAALFM_C102950WA",0.843184279189259
"CAALFM_C102960CA",-0.724902830696011
"CAALFM_C102970WA",4.37318994315339
"GOR1",7.34518987397245
"XOG1",-0.724591881085321
"HOL1",1.03552155876435
"RPP1A",-1.26049647493022
"RPL13",-1.47120000727384
"RPS16A",-1.16580871147261
"CAALFM_C103040WA",-0.793211367919351
"CAALFM_C103050WA",-0.590520203324156
"TSR2",-2.54076336344506
"ORC1",-0.486340926367496
"TEM1",0.641045158533439
"RPS1",-0.841669754891271
"CAALFM_C103100WA",2.51769975365852
"RPL6",-1.18964148105083
"CAALFM_C103120WA",2.25657297334509
"GGA2",1.67211941376087
"CAALFM_C103140WA",3.61113919127588
"CAALFM_C103150CA",4.56972473799269
"COQ4",1.63718485351364
"CAALFM_C103170CA",0.693520136370759
"CAALFM_C103180WA",-0.917220427265569
"ECM33",-0.826264814103428
"ARO80",-1.2216157535226
"CDC12",-0.425833332510757
"BMH1",0.603118549971086
"ARX1",-2.25320400828986
"CAALFM_C103240WA",-0.114730942384762
"SPP1",-0.154809810598426
"CAALFM_C103260WA",-1.34975097858343
"CAALFM_C103270WA",3.75895382925729
"CAALFM_C103280WA",-1.35991838652035
"NGG1",-0.3749358789651
"MAS1",-0.867320436958778
"CAALFM_C103310WA",-0.593019053513965
"EHD3",3.9981238147387
"CAALFM_C103330CA",1.18057728850514
"SEC62",-1.46788476185754
"RLI1",-1.77237161523735
"CAALFM_C103360WA",0.104977742604868
"CAALFM_C103370WA",-2.12670782296762
"TPS2",5.31243526549737
"EHT1",-2.4670886677223
"CAALFM_C103400WA",1.74094572140586
"CAALFM_C103410WA",0.321314780522628
"tN(GUU)3",0.290315943767292
"CAALFM_C103430WA",0.897789136991973
"CAALFM_C103440CA",-0.226966128890322
"CAALFM_C103450CA",3.21634031294436
"CAALFM_C103460CA",-1.54986339276966
"CAALFM_C103470CA",-0.378261271799623
"AGE1",1.34956491046166
"CAALFM_C103490WA",1.77470743560053
"YPT1",0.285010738820794
"CAALFM_C103510CA",4.04888288559342
"RPN3",1.01559671314161
"MED17",-0.471080143436779
"CAALFM_C103540CA",-1.01295043348678
"COQ6",0.737570870957511
"SUA71",-0.535642631041823
"tL(UAA)3",-0.0213377175501084
"CAALFM_C103580WA",0.104417531087772
"CAALFM_C103600WA",0.565414748102869
"IMP1",-0.838454578207922
"CAALFM_C103620CA",-0.327296139018799
"CAALFM_C103630WA",-1.38543038701754
"HFL1",-1.55611030166976
"MRPL27",-1.11819338690786
"CAALFM_C103660WA",1.44544773896079
"DAO1",4.83688917763149
"ENG1",-0.0451626560886777
"CAALFM_C103690WA",0.61125841137888
"tT(CGU)1",-0.826026664937581
"MSB1",-1.86647771581158
"CAALFM_C103720CA",4.14185458479833
"MNS1",1.52232981204649
"WAR1",-0.118084683015704
"CAALFM_C103750WA",1.97015390846183
"STR2",0.903744901322667
"SKO1",-1.34277256431554
"HMG1",-1.47602204951178
"CAALFM_C103790CA",-2.25727864483078
"RPP1",-2.60868090442572
"ELA1",-1.73733794144721
"PDR16",-2.23967981328463
"CAALFM_C103830CA",-2.08054740844379
"CAALFM_C103840WA",-1.17899607497241
"BNI4",-0.90569681496876
"CAALFM_C103870CA",-0.437416393817097
"CAALFM_C103880CA",0.247351211041719
"CAALFM_C103890WA",-1.44709080809311
"SEN15",-0.557451391466951
"CAALFM_C103910CA",-0.154389918616935
"CAALFM_C103920CA",-0.181956951014946
"CAALFM_C103930WA",-0.410105605448188
"CAALFM_C103940WA",1.16901026074533
"CAALFM_C103950CA",1.26942599140589
"CAALFM_C103960CA",1.67758308122524
"SPC19",0.431603454286736
"CAALFM_C103990WA",1.39239894261666
"KTR4",-0.278040329004599
"CAALFM_C104010CA",1.52400010467164
"CSH1",3.55831400517215
"CAALFM_C104030WA",0.161647553782682
"CAALFM_C104040CA",-2.21509192670691
"MFALPHA",-0.077069075699224
"IFI3",3.17460359565583
"BET4",0.593914757938609
"MAD2",0.424484821802988
"CAALFM_C104090CA",-0.109897114206757
"POR1",1.71551559137732
"CAALFM_C104110WA",1.47026592163895
"CAALFM_C104120CA",-0.150658067116334
"ERB1",-2.6492941132691
"IFD6",1.76475374389143
"CAALFM_C104150CA",1.44027102211029
"CAALFM_C104160CA",0.206554287992584
"HTA2",0.265385592473857
"CAALFM_C104180WA",0.21532709883747
"CAALFM_C104190CA",0.0960383340802065
"CAALFM_C104200CA",0.920268739298461
"CDC3",-0.0984774871559483
"CAALFM_C104220CA",0.764796507367927
"CAALFM_C104230WA",0.999097193490426
"HHF1",0.30069790785955
"HHT21",0.566537714336876
"CAALFM_C104270CA",-1.30462934621527
"CAALFM_C104280CA",0.640879471673261
"ACS2",0.170770798725623
"SSA2",0.863132952873499
"GIG1",1.09273545329203
"GPM2",5.12955735142387
"RPN4",-0.512693185734442
"CAALFM_C104340CA",-0.391154300612548
"CAALFM_C104350CA",-1.3121502213128
"CAALFM_C104360CA",2.81716669594804
"CAALFM_C104370CA",-1.20260937544763
"SIT4",0.1708914882126
"NOP4",-2.70718050051709
"APE2",0.759892594224388
"ESS1",0.260864909084736
"URA6",-1.03292964117861
"CAALFM_C104430CA",1.1750089235284
"CAALFM_C104440WA",NA
"FMA1",-3.56870661433463
"CAALFM_C104460CA",3.02598917476356
"CAALFM_C104470CA",0.191280957614058
"TUS1",3.30296356993241
"CAALFM_C104490WA",-0.6381780730113
"ICL1",3.77461004087726
"CAALFM_C104510WA",-3.40373932803802
"PHO85",0.779984412141809
"CAALFM_C104530CA",-1.8733598772977
"VPS16",1.04440986909272
"ELC1",1.62219230180909
"CAALFM_C104560WA",4.44331016678149
"CHL4",-1.02590433668648
"CAALFM_C104580CA",0.657526702678474
"CAALFM_C104590WA",4.49341349393138
"CAALFM_C104600CA",-2.1533640234973
"ATP1",-0.376315390938642
"CAALFM_C104620WA",-0.906376917458727
"CAALFM_C104630CA",-0.499878585491875
"CAALFM_C104640WA",4.27227014557555
"DUR3",4.65007049109764
"DUR1%2C2",1.53403061455881
"HAT1",-0.254089023480608
"PIL1",4.73553242351457
"CAALFM_C104690CA",-0.0837085803133901
"CAALFM_C104700CA",3.70859081171525
"CAALFM_C104710CA",-2.57394322258289
"CAALFM_C104720WA",-0.876424458730067
"LYS21",-0.490050569746205
"LPG20",6.73603967096333
"IFE1",1.69851316956011
"SYG1",0.451668620564883
"ERG3",0.354102526711138
"CAALFM_C104780CA",0.503849339392857
"CAALFM_C104790WA",-0.971689580342447
"CAALFM_C104800CA",0.829608443332522
"TCO89",0.410824739012769
"CAALFM_C104820CA",-0.480243143841576
"SEC21",-0.00204480821134405
"CAALFM_C104840CA",-0.952197227594586
"CAALFM_C104850CA",-0.796965722908875
"CAALFM_C104860WA",1.28643429275308
"SAP7",-1.62368252147877
"MRPL37",-1.53337083619992
"YBN5",-1.52736996627919
"MNN15",0.42391814469919
"CAALFM_C104910CA",1.23836149210989
"CAALFM_C104930CA",3.99315227526015
"CAALFM_C104940CA",-0.204759253226103
"RPM2",1.26817651641492
"CAALFM_C104960CA",1.84250220879939
"CAALFM_C104970WA",-1.27498859952697
"CAALFM_C104980CA",-0.00675922747103209
"CAALFM_C104990CA",-0.314702829837852
"RHD1",-0.825191844868548
"CAALFM_C105010CA",1.15054231379497
"ARG2",1.23988980889537
"PSF2",-0.41443949481862
"RRP6",-2.31103070773961
"REI1",-2.44394422717015
"GPI7",0.530705769045558
"GPT1",1.57858191681682
"TRY2",-0.914519834354199
"CAALFM_C105100WA",-1.51568936477204
"ARO4",-0.476684368746846
"CAALFM_C105120WA",1.06156642984091
"BRG1",2.14631102751424
"CAALFM_C105150CA",3.48210590993532
"CAALFM_C105160CA",11.5135284004359
"CUE5",3.05727891885915
"CAALFM_C105180CA",0.374102722605784
"CAALFM_C105190CA",0.764153383376946
"CAALFM_C105200CA",0.927775422269106
"CAALFM_C105210CA",-2.3183114339851
"CAALFM_C105220CA",-2.44531665974192
"CAALFM_C105230WA",-0.89388695803821
"RPT1",0.0951094735618108
"CAALFM_C105250WA",NA
"SDH1",-0.616978727781799
"CAALFM_C105270CA",-1.80151736356447
"CAALFM_C105280WA",0.626129534182461
"GRS1",-0.22973462773424
"PRD1",5.42769087040105
"tP(UGG)1",0.287971633377707
"CAALFM_C105320CA",0.0543124297559113
"CAALFM_C105330CA",-1.42690127586077
"ZCF2",0.0891434337984639
"YPT53",0.625902576153194
"CAALFM_C105360CA",-2.00882003810536
"CAALFM_C105370CA",1.35451839313184
"CAALFM_C105380CA",-1.75669013026766
"CAALFM_C105390CA",-0.151956000560588
"CAALFM_C105400CA",-0.310847389130983
"TRP99",3.48295643942414
"CAALFM_C105420WA",0.962222557197092
"SPT20",-1.39260912288395
"CAALFM_C105440CA",6.93839745503546
"CAALFM_C105450WA",NA
"KOG1",0.841283600172243
"MTM1",-1.87042293459946
"CAALFM_C105480CA",-0.420400804799637
"CAALFM_C105490CA",0.692854315796561
"RSM22",-3.40879949251417
"RPS27A",1.78046205910549
"CAALFM_C105520WA",1.76661672372556
"SSH1",-0.627055233101956
"CAALFM_C105540CA",2.88872113242491
"CAALFM_C105550CA",1.61604294622956
"RIB4",3.95467332709763
"tN(GUU)2",-0.0365509192022649
"tN(GUU)1",0.102540945504129
"tT(AGU)1",0.0289468938478683
"GSL1",0.384587787124255
"CAALFM_C105610WA",-0.871784482581057
"STE3",-1.35667810853698
"CAALFM_C105630CA",-1.82903335206948
"FAL1",-1.87202766359513
"CAALFM_C105650WA",-1.52490943005875
"CAALFM_C105660CA",-0.78991520901976
"CAALFM_C105670WA",2.72567333547053
"RIM1",1.65540500487
"CAALFM_C105690CA",3.84073407012697
"AUT7",5.58183817608783
"UGA4",0.286678582147024
"CAALFM_C105720WA",-1.44368646002734
"CAALFM_C105730WA",-2.20221066124294
"CAALFM_C105740CA",-1.70238211945802
"CAALFM_C105750CA",-0.199046474033866
"PGA26",0.354949696640064
"PRC3",4.44530755112267
"CAALFM_C105780WA",-0.612491844444903
"CAALFM_C105790WA",0.678339241773741
"CAALFM_C105800CA",0.562337824816523
"GIM5",-0.300060382990781
"RAD10",-0.313842226134648
"CAALFM_C105830WA",5.66169281752645
"PRN1",-1.4085788570498
"POL32",-0.841929027752685
"PRN2",0.166774293818136
"PRN3",1.44660689616634
"PRN4",0.707267035058122
"CAALFM_C105890WA",3.42903920231291
"CAALFM_C105900WA",-0.954441187271414
"SIP5",2.57790852887849
"CAALFM_C105920WA",-2.63021433931083
"CAALFM_C105930CA",0.068922599710509
"PHO87",-1.98247260332819
"CAALFM_C105950CA",0.223437585492548
"PGA45",0.040455823312743
"CAALFM_C105970WA",1.46722686760971
"CAALFM_C105980WA",0.497833698564717
"CAALFM_C105990CA",6.21440584370238
"CAALFM_C106000WA",-0.257403187994237
"CHS7",-0.687711128404922
"RGD1",-0.00594282124788309
"CAALFM_C106030CA",0.883051519174984
"RTT101",0.895727339062342
"CAALFM_C106050CA",0.0826182646014671
"ACP1",-0.5241217925178
"CAALFM_C106070WA",-0.272817593086627
"ARC35",3.15857248960805
"CAALFM_C106090CA",-0.965502981381053
"MSI3",-0.629957850236575
"NPL4",0.948664474640261
"CAALFM_C106120CA",0.898658532959263
"HAC1",0.213041444919271
"CAALFM_C106150WA",0.912636699859679
"CAALFM_C106160WA",1.34386786485429
"TLO34",3.49395122232976
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.546799675627335
"BUD16",-0.53648618656947
"CAALFM_C106220CA",-1.29525303406875
"MDM34",2.56421018249231
"CAALFM_C106250WA",-1.00626310845168
"PGA50",0.0376846226251882
"CAALFM_C106270WA",0.801273066144188
"UME6",0.447871697855566
"CAALFM_C106300WA",-0.405967967148163
"CAALFM_C106310WA",-0.29971879997317
"CAALFM_C106320WA",-1.01736809946814
"CAALFM_C106340WA",1.37884293689028
"CAALFM_C106350WA",-0.585374388492252
"CAALFM_C106360WA",0.205344810545439
"PBR1",-2.9680771473296
"CAALFM_C106380CA",-0.940648449319863
"CAALFM_C106390WA",3.47514855901034
"CAALFM_C106400CA",-0.570450737778074
"CAALFM_C106410WA",0.985216380213713
"CAALFM_C106420CA",-0.372634846681281
"CAALFM_C106430CA",0.0185777232167207
"CAALFM_C106440CA",-1.92546225883321
"RPS14B",-1.09184443445667
"RPS22A",-1.00751817906933
"CAALFM_C106470WA",0.415670706606122
"CAALFM_C106480CA",-0.579827721198068
"CAALFM_C106490CA",0.282446571542562
"CAALFM_C106500WA",0.3935528677881
"CAALFM_C106510CA",-0.519021701287043
"BPH1",6.51077572726495
"CAALFM_C106530CA",-0.525441221932806
"CAALFM_C106540CA",-1.06062267547738
"GLT1",4.99112232632445
"CAALFM_C106560WA",0.815403378581727
"ANT1",1.62550125444991
"RPS23A",-0.76256525814156
"CAALFM_C106590CA",-0.772261849222222
"CAALFM_C106600WA",0.387702266498989
"HAK1",5.59419676735994
"CAALFM_C106620CA",1.05432049587954
"CAALFM_C106630WA",-1.35975159244972
"CAALFM_C106640CA",1.3850919250342
"CAALFM_C106650WA",2.70502742745652
"CAALFM_C106660WA",4.94644142715977
"CAALFM_C106670WA",-0.636219191818968
"VPS34",0.841236249688477
"CYK3",-0.253147212172006
"CAALFM_C106700WA",-0.58572144019281
"CAALFM_C106710WA",0.0545115865654366
"CAALFM_C106720CA",1.26424519817187
"RAC1",-0.503440304861686
"NOP6",-2.23770308522335
"CAALFM_C106750WA",-0.906866715050391
"CAALFM_C106760CA",-2.50720051683616
"CAALFM_C106770WA",-1.5273791580951
"NPR1",3.11590426850662
"MRPL19",-1.74923145752679
"CAALFM_C106800WA",-1.48705033951987
"CAT1",-0.217368938076611
"CAALFM_C106820WA",-2.37734540799176
"CAALFM_C106830WA",1.7257803038023
"CAALFM_C106840CA",1.66118964223244
"PCL7",2.34577735825545
"CAALFM_C106860WA",4.12490203282857
"CAALFM_C106870CA",3.84874903024101
"SPO22",0.241996318784258
"CAALFM_C106890CA",-1.57689939062293
"MMD1",3.59947403106918
"CAALFM_C106910CA",-0.822748640227905
"CAALFM_C106920CA",0.0259348782320658
"PGA63",-0.642268340034352
"ATC1",4.14840910658168
"tP(AGG)1",0.550106150396728
"SUI2",-1.66148800920437
"CAALFM_C106970CA",0.671270662535652
"CAALFM_C106980CA",-1.25016920958616
"tL(UAA)4",-0.106450806198137
"MEF2",-2.77811136309885
"CAALFM_C107010WA",-2.04464958877416
"PUT3",-0.786031381066164
"RBT4",-0.583265217073525
"CAALFM_C107040CA",1.99598151686246
"CAALFM_C107050CA",-0.870197820321583
"CAALFM_C107060CA",1.40646379985916
"DHH1",-0.47434864253432
"CAALFM_C107080WA",4.29581169565678
"CAALFM_C107090CA",-1.94003486250003
"CAALFM_C107100CA",2.05692674634116
"TAF145",-0.0682448206000986
"GAP4",-1.07401349228986
"CAALFM_C107130CA",-2.24286048436463
"RIA1",-1.18165258743106
"CAALFM_C107150WA",0.100579573416117
"CAALFM_C107160CA",8.48197279983292
"ZCF23",1.66720723688363
"CCS1",2.13528515019994
"SOG2",-1.02081410646309
"YMC1",-0.563228507931044
"CAALFM_C107210CA",-0.354439923338466
"CAALFM_C107220WA",2.68596071656146
"PHO15",4.24934053330747
"YPD1",-0.0663875039742937
"ALG9",0.240805483740168
"CAALFM_C107260CA",-0.154678412975434
"SEC34",0.525988273908092
"CAALFM_C107280CA",0.0585734048939061
"tL(AAG)2",0.426119708820791
"CAALFM_C107320WA",0.177775825761437
"RME1",0.748252830662622
"CAALFM_C107340WA",-1.20999992776935
"GPX3",3.86313463426233
"CAALFM_C107360WA",-0.97392622965876
"CPH1",-0.884096121229094
"KSP1",0.0407114803281108
"CAALFM_C107390WA",0.704761505052528
"CAALFM_C107400CA",-0.12429129115429
"SKP1",2.30254424256205
"PEX3",1.24243989537217
"PHO100",-0.260745614505497
"CAALFM_C107440WA",1.13013483256479
"CAALFM_C107450WA",1.65954590382753
"GPI8",-0.748671168480299
"CAALFM_C107470CA",-1.95034460014182
"CAALFM_C107480CA",-0.762094927535591
"CAALFM_C107490CA",-1.55230298938103
"LHP1",-1.47145832614173
"CAALFM_C107510WA",-0.127760505080969
"IST2",2.36050703883835
"CAALFM_C107530WA",2.1883977522289
"BBC1",3.49306600055243
"SWD2",-0.904046350074118
"CAALFM_C107560WA",0.314536226796965
"CAALFM_C107570CA",-0.514478601173598
"PRY1",0.837370536540959
"CAALFM_C107590CA",0.925511660359944
"ATP7",1.60490958968156
"CAALFM_C107610CA",1.2303861278118
"PIR32",0.00478506090432427
"CAALFM_C107630WA",-0.482562015929308
"CAALFM_C107640CA",2.26400412652091
"CAALFM_C107650WA",0.777181693228568
"CAALFM_C107660WA",1.17861182990318
"ZCF4",4.00335040459857
"HAP2",1.42189788719087
"CAALFM_C107690CA",-0.518842982198547
"VRG4",-1.61441621326319
"ADE4",-0.378813985754989
"FGR6-3",-0.499385578238078
"CAALFM_C107780WA",0.991245191073295
"CAALFM_C107790CA",-2.05569924499088
"MTO1",-4.06582761936787
"CAALFM_C107810CA",-1.24924114964882
"CAALFM_C107820WA",-0.0810440068133812
"CAALFM_C107830CA",1.58478787538876
"CAALFM_C107840WA",5.03385172446521
"CAALFM_C107850CA",-1.1758129025227
"CAALFM_C107860WA",-1.53974000523451
"SMI1",2.19634246922585
"GCS1",-0.767799281214953
"ADE5%2C7",0.608696978239805
"COI1",-0.984209137506265
"MRPL3",-2.29022806413903
"CAALFM_C107920WA",1.55234361838655
"ERD1",1.13199633034466
"CAALFM_C107940WA",0.4987241985471
"CAALFM_C107950CA",-1.27016161959204
"CAALFM_C107960WA",-2.41724237413429
"IRE1",0.939935686515274
"CAALFM_C107980CA",4.93241460897719
"CAALFM_C107990CA",0.941235082667394
"NRP1",-1.82429448491855
