"","condition_LL3_vs_ctl"
"CAALFM_C103580WA",-0.218939496767133
"CAALFM_C103600WA",0.693183793590923
"IMP1",-0.118000132474258
"CAALFM_C103620CA",-1.82776998105612
"CAALFM_C103630WA",-0.877471140030805
"HFL1",-0.80822500524428
"MRPL27",-1.04842782036764
"CAALFM_C103660WA",1.9764126671077
"DAO1",5.2149814835423
"ENG1",0.561508281123477
"CAALFM_C103690WA",0.652995153332072
"tT(CGU)1",-0.223219180346457
"MSB1",-0.277556360600686
"CAALFM_C103720CA",4.44046262224623
"MNS1",1.48652524918748
"WAR1",0.0273982268332788
"CAALFM_C103750WA",0.849040353251091
"STR2",-0.362995224479762
"SKO1",-0.816148622474972
"HMG1",-0.671120152446245
"CAALFM_C103790CA",-2.6548518730804
"RPP1",-1.49942080101076
"ELA1",-0.694555844118333
"PDR16",-1.11870290709666
"CAALFM_C103830CA",-1.61883900362793
"CAALFM_C103840WA",-0.986806691792057
"BNI4",-0.388549019820069
"CAALFM_C103870CA",-2.33801889271774
"CAALFM_C103880CA",-0.315194241176415
"CAALFM_C103890WA",-2.98340356033665
"SEN15",-0.887487109650859
"CAALFM_C103910CA",0.0631210217200433
"CAALFM_C103920CA",0.515202048967777
"CAALFM_C103930WA",-0.6313325429613
"CAALFM_C103940WA",-0.0781530125471937
"CAALFM_C103950CA",0.541746414428339
"CAALFM_C103960CA",0.351470619653746
"SPC19",-0.128034513077834
"CAALFM_C103990WA",-0.408709737210966
"KTR4",-0.467329778260038
"CAALFM_C104010CA",1.03855489754386
"CSH1",5.20201582783442
"CAALFM_C104030WA",0.0806217142209273
"CAALFM_C104040CA",-2.40980982103978
"MFALPHA",2.99707651946798
"IFI3",4.23075142062904
"BET4",0.981205255285784
"MAD2",0.384505782716198
"CAALFM_C104090CA",-0.848301432755803
"POR1",2.19711927506935
"CAALFM_C104110WA",-0.235814393241077
"CAALFM_C104120CA",-0.0986845968167918
"ERB1",-2.43079752536943
"IFD6",0.1533212146325
"CAALFM_C104150CA",0.470506943284162
"CAALFM_C104160CA",0.102372525827648
"HTA2",-0.320104980515294
"CAALFM_C104180WA",-0.120912632564115
"CAALFM_C104190CA",0.474601672013822
"CAALFM_C104200CA",1.17279535421594
"CDC3",0.767106922899154
"CAALFM_C104220CA",0.605157871816127
"CAALFM_C104230WA",0.344813123618214
"HHF1",-0.321956751310521
"HHT21",-0.368048766948705
"CAALFM_C104270CA",-0.86820997060285
"CAALFM_C104280CA",-0.0695130069282055
"ACS2",1.13016146343994
"SSA2",0.748285919290755
"GIG1",1.79684802949876
"GPM2",2.1974261734072
"RPN4",-0.830219259400962
"CAALFM_C104340CA",-0.0712277355838371
"CAALFM_C104350CA",0.594742645795952
"CAALFM_C104360CA",2.39835924793625
"CAALFM_C104370CA",-0.954383759008422
"SIT4",-0.726059543494314
"NOP4",-3.14414113680302
"APE2",0.375184811857037
"ESS1",-0.208031029266503
"URA6",-0.0383516094013709
"CAALFM_C104430CA",2.83294250037722
"CAALFM_C104440WA",NA
"FMA1",-2.04621742390827
"CAALFM_C104460CA",2.22481002753077
"CAALFM_C104470CA",0.298056018030725
"TUS1",2.94554634242523
"CAALFM_C104490WA",-0.812057496985359
"ICL1",7.5517504087893
"CAALFM_C104510WA",-1.38634281043379
"PHO85",0.619985285247287
"CAALFM_C104530CA",-0.807666908545304
"VPS16",1.26514011130926
"ELC1",0.501876305205262
"CAALFM_C104560WA",3.65256085858459
"CHL4",0.121357643193229
"CAALFM_C104580CA",0.665907254202026
"CAALFM_C104590WA",2.05608184880989
"CAALFM_C104600CA",-1.4015392837459
"ATP1",0.149331291561843
"CAALFM_C104620WA",0.0771592392947695
"CAALFM_C104630CA",-0.171284906428445
"CAALFM_C104640WA",3.50694107704493
"DUR3",0.267047385585753
"DUR1%2C2",0.105100839412463
"HAT1",0.166063994575008
"PIL1",3.86761313074777
"CAALFM_C104690CA",-0.386980875472904
"CAALFM_C104700CA",2.381244641285
"CAALFM_C104710CA",-1.78439114263283
"CAALFM_C104720WA",0.269337654263779
"LYS21",-0.553662078115145
"LPG20",5.28423671218713
"IFE1",-0.347345403891905
"SYG1",0.440901117033862
"ERG3",-0.679904334339685
"CAALFM_C104780CA",0.259510452841599
"CAALFM_C104790WA",-0.439257516518225
"CAALFM_C104800CA",1.05464681254493
"TCO89",0.747963691586277
"CAALFM_C104820CA",-1.0887102343505
"SEC21",-0.455665420619949
"CAALFM_C104840CA",-0.145331823110251
"CAALFM_C104850CA",-0.632171414542904
"CAALFM_C104860WA",1.29775691606753
"SAP7",-1.33307134786742
"MRPL37",-1.11910256188799
"YBN5",-1.30217651810299
"MNN15",0.564177168408886
"CAALFM_C104910CA",0.444684456502994
"CAALFM_C104930CA",2.94046509432388
"CAALFM_C104940CA",-0.284997320661494
"RPM2",-0.497970027063121
"CAALFM_C104960CA",0.571570663566817
"CAALFM_C104970WA",-1.71440060841747
"CAALFM_C104980CA",-0.401597285437119
"CAALFM_C104990CA",0.3537794411789
"RHD1",-6.34969576763275
"CAALFM_C105010CA",0.0467979156546303
"ARG2",1.07185604338247
"PSF2",-0.652526629114506
"RRP6",-2.33596595640796
"REI1",-2.52775919934456
"GPI7",1.19676789800973
"GPT1",0.426821994919016
"TRY2",-0.839413957647809
"CAALFM_C105100WA",-0.327587114013435
"ARO4",-1.38009474150574
"CAALFM_C105120WA",1.02103128055696
"BRG1",2.42365388824742
"CAALFM_C105150CA",1.45117033321326
"CAALFM_C105160CA",9.01684284008059
"CUE5",3.1185616111578
"CAALFM_C105180CA",-0.440178094470323
"CAALFM_C105190CA",-0.51825802628133
"CAALFM_C105200CA",0.37488287113006
"CAALFM_C105210CA",-1.42071359106916
"CAALFM_C105220CA",-2.14815542043918
"CAALFM_C105230WA",-1.06233662022439
"RPT1",-0.479070656434278
"CAALFM_C105250WA",NA
"SDH1",0.0119812714834428
"CAALFM_C105270CA",-1.11746281532989
"CAALFM_C105280WA",0.564615740098664
"GRS1",-0.814692126841299
"PRD1",4.96755764024807
"tP(UGG)1",0.453473712525161
"CAALFM_C105320CA",0.437621736908873
"CAALFM_C105330CA",-0.709487879020733
"ZCF2",-0.844847699665007
"YPT53",0.299280953560543
"CAALFM_C105360CA",-1.36380753190601
"CAALFM_C105370CA",1.69010460668213
"CAALFM_C105380CA",-1.35222782662766
"CAALFM_C105390CA",-0.341335448177033
"CAALFM_C105400CA",0.253129608946742
"TRP99",2.7386858716982
"CAALFM_C105420WA",-0.0768749470951818
"SPT20",-0.0337232617632949
"CAALFM_C105440CA",3.82720690777234
"CAALFM_C105450WA",NA
"KOG1",0.496159381192611
"MTM1",-1.03494289490947
"CAALFM_C105480CA",-1.2757414783285
"CAALFM_C105490CA",0.394321237256289
"RSM22",-2.31753606687525
"RPS27A",0.646285514189043
"CAALFM_C105520WA",0.529493007960789
"SSH1",-0.640188977233362
"CAALFM_C105540CA",0.546180681553991
"CAALFM_C105550CA",-0.228894779298821
"RIB4",3.64308775147642
"tN(GUU)2",-0.0343223970433609
"tN(GUU)1",0.084285917976571
"tT(AGU)1",0.041157052261443
"GSL1",0.853925891728288
"CAALFM_C105610WA",0.196190330026283
"STE3",-0.545861852407753
"CAALFM_C105630CA",-2.46709419343166
"FAL1",-2.00150465368586
"CAALFM_C105650WA",-1.06102028464548
"CAALFM_C105660CA",-0.875661910683049
"CAALFM_C105670WA",2.32486696463046
"RIM1",0.996011554142366
"CAALFM_C105690CA",1.20325604757398
"AUT7",5.12503398216105
"UGA4",0.138815096767533
"CAALFM_C105720WA",-1.92467721356023
"CAALFM_C105730WA",-1.30431939860417
"CAALFM_C105740CA",-0.40858929921423
"CAALFM_C105750CA",0.0128226763121124
"PGA26",1.29478449201317
"PRC3",3.74869169511759
"CAALFM_C105780WA",-0.679451130111891
"CAALFM_C105790WA",-0.339890171419704
"CAALFM_C105800CA",-0.125926725716723
"GIM5",-0.0299574596698468
"RAD10",-0.0258881899954679
"CAALFM_C105830WA",1.13439912119701
"PRN1",-1.48626761573745
"POL32",-1.41838917131867
"PRN2",0.438471185483382
"PRN3",-0.513321261559424
"PRN4",0.0766380084740685
"CAALFM_C105890WA",7.91670499318429
"CAALFM_C105900WA",-0.383489883498153
"SIP5",2.47170624621796
"CAALFM_C105920WA",1.76150673319452
"CAALFM_C105930CA",0.711763208928104
"PHO87",-3.05431467614351
"CAALFM_C105950CA",2.22098811267422
"PGA45",2.74335495007909
"CAALFM_C105970WA",1.07254878030325
"CAALFM_C105980WA",0.892063814049781
"CAALFM_C105990CA",5.42304414880893
"CAALFM_C106000WA",-1.24864854145422
"CHS7",-0.567885352832597
"RGD1",0.29441948115193
"CAALFM_C106030CA",0.458101130503718
"RTT101",0.448583815081258
"CAALFM_C106050CA",-0.206817971072582
"ACP1",-0.575546674097031
"CAALFM_C106070WA",-0.651277667952176
"ARC35",1.49011856938178
"CAALFM_C106090CA",-0.845558218625568
"MSI3",-1.18442636598181
"NPL4",-0.115569983384016
"CAALFM_C106120CA",0.398083570490066
"HAC1",0.147418974252352
"CAALFM_C106150WA",-0.069869389473903
"CAALFM_C106160WA",0.259536571722002
"TLO34",5.8542050544646
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.609295556885238
"BUD16",-0.901566176948773
"CAALFM_C106220CA",-1.97439817710277
"MDM34",0.38813355877299
"CAALFM_C106250WA",0.202625546937779
"PGA50",0.617078474090211
"CAALFM_C106270WA",1.27147465949034
"UME6",4.39316365991238
"CAALFM_C106300WA",-0.646332543070354
"CAALFM_C106310WA",-1.99892805309199
"CAALFM_C106320WA",-0.768592367364964
"CAALFM_C106340WA",2.95943947114439
"CAALFM_C106350WA",-1.27051550747432
"CAALFM_C106360WA",-0.197555533889417
"PBR1",-2.75946061803293
"CAALFM_C106380CA",-0.56887708887037
"CAALFM_C106390WA",1.02791965821462
"CAALFM_C106400CA",-0.47666959336274
"CAALFM_C106410WA",0.672338150365898
"CAALFM_C106420CA",0.0834460401711464
"CAALFM_C106430CA",-0.67329286050893
"CAALFM_C106440CA",-1.22595860330103
"RPS14B",-1.44767679176348
"RPS22A",-1.43382478169244
"CAALFM_C106470WA",-0.859888935163017
"CAALFM_C106480CA",-0.249050598174245
"CAALFM_C106490CA",-1.35200383827272
"CAALFM_C106500WA",1.29913022108338
"CAALFM_C106510CA",-0.321901800239371
"BPH1",6.35173634682879
"CAALFM_C106530CA",-0.421095167798487
"CAALFM_C106540CA",-1.59963670200887
"GLT1",2.36039384322644
"CAALFM_C106560WA",0.232549900643175
"ANT1",2.6358689208266
"RPS23A",-1.10125243071075
"CAALFM_C106590CA",-0.720675973074954
"CAALFM_C106600WA",0.597633487086462
"HAK1",0.0573420160664275
"CAALFM_C106620CA",-0.601783651661922
"CAALFM_C106630WA",-1.64504925542038
"CAALFM_C106640CA",0.306201225343425
"CAALFM_C106650WA",0.732644930861458
"CAALFM_C106660WA",2.94673154910101
"CAALFM_C106670WA",-0.200268502927223
"VPS34",1.81310871544656
"CYK3",-0.627363653164464
"CAALFM_C106700WA",0.0951705848728908
"CAALFM_C106710WA",0.0423869605643778
"CAALFM_C106720CA",1.25454521274935
"RAC1",-0.223026481433662
"NOP6",-2.20694857464213
"CAALFM_C106750WA",1.46730436105031
"CAALFM_C106760CA",-2.29963034807985
"CAALFM_C106770WA",-0.828234585061254
"NPR1",1.1003569592537
"MRPL19",-1.12537926923082
"CAALFM_C106800WA",-1.62836969955386
"CAT1",-0.817448890476712
"CAALFM_C106820WA",-1.47104581906595
"CAALFM_C106830WA",-0.207793590099197
"CAALFM_C106840CA",-0.573750814421855
"PCL7",0.297968967726841
"CAALFM_C106860WA",5.11954422907859
"CAALFM_C106870CA",4.05949500029686
"SPO22",-1.16422111595646
"CAALFM_C106890CA",-1.51537401030367
"MMD1",4.47995600454412
"CAALFM_C106910CA",-0.525864989795649
"CAALFM_C106920CA",0.782219137784842
"PGA63",-0.447323836575015
"ATC1",4.17453254770499
"tP(AGG)1",0.0913972303461163
"SUI2",-1.42983820658974
"CAALFM_C106970CA",0.360605432971646
"CAALFM_C106980CA",-0.660425953402245
"tL(UAA)4",0.380023148874508
"MEF2",-2.14849496704909
"CAALFM_C107010WA",-0.47962614562324
"PUT3",-0.192577288935774
"RBT4",1.82387899966133
"CAALFM_C107040CA",4.43165245486749
"CAALFM_C107050CA",0.104972358580865
"CAALFM_C107060CA",0.656469988772742
"DHH1",-0.881923912426071
"CAALFM_C107080WA",5.71384986508208
"CAALFM_C107090CA",-1.70599901010293
"CAALFM_C107100CA",1.68949438182281
"TAF145",0.445938267488622
"GAP4",-0.301445669545756
"CAALFM_C107130CA",-1.22083718726024
"RIA1",-1.0201476797103
"CAALFM_C107150WA",-0.644479664754759
"CAALFM_C107160CA",1.07266850466515
"ZCF23",2.23821245013978
"CCS1",1.8842383936408
"SOG2",0.0440119494836192
"YMC1",-0.545535284270469
"CAALFM_C107210CA",0.0640101688124095
"CAALFM_C107220WA",3.8243120352967
"PHO15",3.00419982540369
"YPD1",-0.403402504379474
"ALG9",0.541887805421903
"CAALFM_C107260CA",0.1859633366486
"SEC34",0.20463992964959
"CAALFM_C107280CA",0.177445894715973
"tL(AAG)2",0.0307068547582596
"CAALFM_C107320WA",-0.524630969087987
"RME1",-2.50557670620322
"CAALFM_C107340WA",-1.34912795720417
"GPX3",2.13460195261655
"CAALFM_C107360WA",-1.23210271528273
"CPH1",0.576727247406019
"KSP1",-0.0477328645558865
"CAALFM_C107390WA",-0.0103905329639866
"CAALFM_C107400CA",-0.613626694631888
"SKP1",0.936984278246596
"PEX3",1.22489375466768
"PHO100",-0.481693431911284
"CAALFM_C107440WA",1.07699840333421
"CAALFM_C107450WA",1.05380186221243
"GPI8",-0.0862135025382168
"CAALFM_C107470CA",-0.372352693148333
"CAALFM_C107480CA",-0.403760712932613
"CAALFM_C107490CA",-1.3812260149122
"LHP1",-2.24269894570365
"CAALFM_C107510WA",-0.595385644100998
"IST2",3.03901632526172
"CAALFM_C107530WA",2.16327726659398
"BBC1",3.09993276930491
"SWD2",-0.427218264241022
"CAALFM_C107560WA",0.159785624579197
"CAALFM_C107570CA",-0.591661513940064
"PRY1",5.68210061203662
"CAALFM_C107590CA",0.730128834413982
"ATP7",0.47392792694964
"CAALFM_C107610CA",2.15281708005065
"PIR32",0.228598097567523
"CAALFM_C107630WA",-1.07649399165567
"CAALFM_C107640CA",0.794651875889823
"CAALFM_C107650WA",0.836480448822744
"CAALFM_C107660WA",-0.796927716325158
"ZCF4",1.30555011647515
"HAP2",0.432731367008339
"CAALFM_C107690CA",-0.678604598723468
"VRG4",-1.76547703743686
"ADE4",-1.33392463745033
"FGR6-3",-0.546940820415579
"CAALFM_C107780WA",0.921063937350002
"CAALFM_C107790CA",-2.11834460705482
"MTO1",-2.06436564564693
"CAALFM_C107810CA",-1.11096473550049
"CAALFM_C107820WA",-0.260301598258984
"CAALFM_C107830CA",0.956873149727253
"CAALFM_C107840WA",4.24533208750186
"CAALFM_C107850CA",-0.468996860827916
"CAALFM_C107860WA",-0.769631004645331
"SMI1",0.683034376419187
"GCS1",-1.64284304474915
"ADE5%2C7",-0.650216313622148
"COI1",-1.5554832994273
"MRPL3",-1.97967854129032
"CAALFM_C107920WA",0.351394757979885
"ERD1",0.266261929786783
"CAALFM_C107940WA",-0.226605820194258
"CAALFM_C107950CA",-2.2782604712428
"CAALFM_C107960WA",-1.97319580687112
"IRE1",0.12641110506415
"CAALFM_C107980CA",1.17458665259091
