"","condition_SL3_vs_ctl"
"tA(AGC)4",0.312230524947151
"HMT1",-2.18534054372914
"CAALFM_C101040WA",-0.179463023693975
"CAALFM_C101050CA",0.906935943820655
"MBF1",-0.0197167651524346
"CAALFM_C101070CA",-0.0578323124316768
"CAALFM_C101080WA",0.172645300765907
"CAALFM_C101090CA",-0.303258392037848
"CCH1",0.113533760136482
"ZPR1",-1.97003055221464
"CAALFM_C101130WA",-0.408262543566441
"CAALFM_C101140CA",1.57443967029633
"CAALFM_C101150CA",-1.18354937540653
"CAALFM_C101160CA",-1.3048075431747
"ZCF17",-0.885427672998494
"CAALFM_C101180CA",1.00477929821293
"CAALFM_C101190CA",1.0193221480915
"STB5",1.62626779332036
"CAALFM_C101210WA",-1.53086640467617
"CAALFM_C101220CA",-0.0501809448603068
"IFD3",3.92194511081293
"CAALFM_C101250WA",1.39275714468316
"TRS20",0.540718458392084
"CTA9",0.608716194734765
"MED22",0.338264272500968
"CAALFM_C101290CA",1.01764734270326
"CAALFM_C101300WA",0.801804068860013
"MRS7",-0.209586833473379
"DUT1",-0.863501271675351
"CAALFM_C101340CA",1.50287665190398
"TIF",-1.23782703938004
"CAALFM_C101360CA",2.96962205083974
"RPS21B",-0.502640341698203
"TRM2",-1.51296275166245
"CAALFM_C101390CA",0.389583429681598
"CAALFM_C101400CA",0.976118741576849
"CRL1",-0.487870183049032
"POX18",2.17903760005864
"ABC1",-0.490363510160556
"CAALFM_C101460WA",0.396156560824849
"CAALFM_C101470WA",-1.11279664173793
"RPS21",-0.69715188089996
"CAALFM_C101490WA",4.63408320945468
"CAALFM_C101510WA",2.07795172113359
"SOD2",2.96956962675141
"CAALFM_C101530CA",-0.963042218326402
"CAALFM_C101540WA",1.01891606776603
"VPS17",0.461012948447056
"SIZ1",-0.62526690560768
"RPB7",-0.349399153728071
"CAALFM_C101580WA",-0.335634395171966
"CAALFM_C101590CA",-0.748241880392976
"MRP20",-0.440520433543676
"CAALFM_C101610CA",1.04975156932593
"CAALFM_C101620CA",1.26905053451044
"CAALFM_C101630WA",0.114929104962907
"RPS42",-1.58853661861794
"ISN1",0.814260737724003
"tS(UGA)1",-0.110328477945245
"ESP1",0.392017779163627
"CAALFM_C101680CA",-0.222286078718719
"LSC1",0.134810869477303
"ARP8",0.097876426253143
"CAALFM_C101710WA",0.117614025322673
"CAALFM_C101720CA",0.212525165712552
"tA(AGC)3",-0.0104445998879357
"CTN1",6.63143174974508
"CAALFM_C101750WA",-1.16182208585935
"FGR38",1.30598877637348
"MAK32",2.31756283435205
"HOL4",-0.340819440330085
"SWI4",-1.1156692305995
"CAALFM_C101800WA",-0.0513675634872295
"UGA2",2.05946808218247
"CAALFM_C101820CA",-0.224104852457265
"UBC8",1.76470293359593
"CAALFM_C101840CA",2.57321423572306
"CAALFM_C101850CA",-0.599326516421544
"CAALFM_C101860WA",-0.954020671263626
"CYS4",-0.834865216219918
"PTR3",0.196891318032762
"CAALFM_C101890CA",-0.138328351418623
"CAALFM_C101900CA",-0.379090374186335
"CAALFM_C101910WA",-1.4067060020586
"ROA1",-0.168744653652415
"CAALFM_C101930WA",3.24119440795663
"CAALFM_C101940CA",-0.208194403309861
"CAALFM_C101950CA",0.951316752681199
"CAALFM_C101970WA",-0.810242793113595
"HGT1",7.14639169491086
"HSP30",1.33533703718098
"CAALFM_C102000WA",0.56566603568632
"ZCF24",1.90205350436792
"CAALFM_C102020WA",1.53762687115453
"CAALFM_C102030CA",0.281982871838663
"CAALFM_C102040CA",2.43760112532954
"PHO91",0.229230359572484
"CAALFM_C102060WA",5.16088803252691
"HSP31",0.839753136079544
"SET6",-1.49471762374911
"CAALFM_C102090CA",-1.15600714558313
"CAALFM_C102100WA",0.754119173535907
"HGT2",5.77303111064136
"SHA3",0.711065542040107
"GAL1",4.75664764311289
"GAL10",5.91537562207058
"CAALFM_C102160WA",0.742296396189306
"GAL102",1.61423583504707
"GAL7",1.17820315316061
"ABP140",-1.57573330727172
"CAALFM_C102200CA",1.3405876158786
"CAALFM_C102210WA",1.41119056501906
"CAALFM_C102220CA",1.12870105922648
"SEP7",-0.399474005700023
"CAALFM_C102240WA",-0.60101466059231
"CWH8",1.11358757304544
"AGE3",0.493317087076058
"CAALFM_C102270CA",6.88219294015998
"PSY2",-0.36354170693829
"CAALFM_C102290CA",0.411198279470963
"CAALFM_C102300WA",0.0743839275887697
"CAALFM_C102310CA",0.287765836525903
"CAALFM_C102320CA",1.19977036691688
"CAALFM_C102330CA",-0.712145716058972
"tR(CCG)1",0.542382037613635
"TIM21",0.0332439573618123
"PGA5",-0.0694711745227848
"CAALFM_C102370CA",-0.740126396685682
"CAALFM_C102380CA",-0.417362255411768
"CAALFM_C102390WA",-0.737428375145899
"MNN11",-0.718817270590232
"CAALFM_C102410CA",0.303197956987736
"GSC1",-1.42121718538256
"CAALFM_C102430CA",-1.11162441139947
"CAALFM_C102440CA",1.27633165201628
"CAALFM_C102450CA",-1.15404500691274
"RPL10",-0.673658028596216
"CAALFM_C102470WA",0.804509909040647
"PMM1",-0.804656266998437
"CAALFM_C102490CA",-0.0383527644008032
"CAALFM_C102500WA",0.176489417231025
"CAALFM_C102510WA",-0.150128324336348
"SCW4",-0.231136462405177
"DIP5",0.793949918370189
"tR(UCU)4",5.66139692590987
"PUT4",0.430616754911678
"HNM4",-0.432687951253358
"SNZ1",7.95547606113352
"SNO1",7.01075978994867
"IML1",0.971186259339579
"HOM6",0.71147779942592
"EXG2",0.0466731164551772
"TOM20",-1.02286270628726
"CAALFM_C102650WA",0.159829623678484
"MGM101",-0.576937009109812
"CAALFM_C102670CA",0.128996852947712
"CAALFM_C102680CA",0.315610893514816
"CAALFM_C102690CA",0.829192206325506
"CAALFM_C102700CA",4.76219890962666
"FRS2",-0.75545122609742
"CAALFM_C102720WA",0.103357896353596
"CAALFM_C102730WA",1.17454052963118
"CAALFM_C102740CA",0.636926923149774
"CAALFM_C102750CA",-0.389532420370826
"CAALFM_C102760WA",0.170824794133392
"CAALFM_C102770WA",0.363861525550049
"CAALFM_C102780WA",3.20027863889594
"TIF34",-1.19749751477103
"CAALFM_C102800WA",-0.400721795287792
"RAD16",-2.17279646389005
"LYS2",2.24799399625845
"CAALFM_C102830WA",0.482543815943836
"PDE2",-0.132964904208523
"CAALFM_C102850WA",-1.02568049369344
"YKT6",0.383164674274063
"YPT7",0.373647056819173
"MIA40",-0.499685463268059
"CAALFM_C102890CA",0.598315077060381
"CAALFM_C102900CA",-0.406736602810459
"CAALFM_C102910CA",1.57095991723848
"CDC73",-0.0312506298723294
"MST1",-0.203672293160466
"CAALFM_C102940CA",-0.120467442072109
"CAALFM_C102950WA",0.49600516489688
"CAALFM_C102960CA",-0.112059902510297
"CAALFM_C102970WA",2.18554154998795
"GOR1",4.92220693539435
"XOG1",-0.42386093741808
"HOL1",0.387228764705898
"RPP1A",-0.678253923867841
"RPL13",-0.712398724444576
"RPS16A",-0.542870998060855
"CAALFM_C103040WA",-0.478352101278702
"CAALFM_C103050WA",-0.158406447321189
"TSR2",-1.27245146353281
"ORC1",0.0719737588869078
"TEM1",1.02571542459373
"RPS1",-0.730911782035231
"CAALFM_C103100WA",2.23006438811242
"RPL6",-0.684349914207371
"CAALFM_C103120WA",0.145160472361865
"GGA2",1.28509889711533
"CAALFM_C103140WA",2.58213356999419
"CAALFM_C103150CA",4.79596233019064
"COQ4",1.15043104238497
"CAALFM_C103170CA",0.97895354520678
"CAALFM_C103180WA",0.3494281532874
"ECM33",-0.103996268476237
"ARO80",0.29271604062172
"CDC12",0.0291875475477316
"BMH1",0.529218339972864
"ARX1",-2.06213521366796
"CAALFM_C103240WA",0.385371206604229
"SPP1",-0.0760346539429069
"CAALFM_C103260WA",-0.788342673097745
"CAALFM_C103270WA",1.41589733413385
"CAALFM_C103280WA",-0.408789523866286
"NGG1",-0.0727101722098468
"MAS1",-0.48757300835621
"CAALFM_C103310WA",-0.331602419759461
"EHD3",3.12005596608085
"CAALFM_C103330CA",0.517503680545966
"SEC62",-0.81814163005724
"RLI1",-1.47643866614393
"CAALFM_C103360WA",-0.0758698440000442
"CAALFM_C103370WA",-2.27520971531203
"TPS2",1.86783272136702
"EHT1",-2.52156403633381
"CAALFM_C103400WA",0.108173808693564
"CAALFM_C103410WA",0.122023611231581
"tN(GUU)3",0.413100492929164
"CAALFM_C103430WA",0.810353386276845
"CAALFM_C103440CA",0.00517651617410273
"CAALFM_C103450CA",2.20464416601449
"CAALFM_C103460CA",-1.61091151555418
"CAALFM_C103470CA",-0.217770100074712
"AGE1",1.60038829681699
"CAALFM_C103490WA",2.18233276872636
"YPT1",-0.291863326867932
"CAALFM_C103510CA",3.43641193347176
"RPN3",0.0669467453676916
"MED17",-0.516221163275044
"CAALFM_C103540CA",-0.184263664951929
"COQ6",0.506063336250795
"SUA71",-1.11781672946802
"tL(UAA)3",0.0806176456737819
"CAALFM_C103580WA",-0.518266908192535
"CAALFM_C103600WA",0.809238765310639
"IMP1",-0.0469571872559761
"CAALFM_C103620CA",-0.599234229649226
"CAALFM_C103630WA",-0.94073660617918
"HFL1",-0.794266364360721
"MRPL27",-0.686791541475103
"CAALFM_C103660WA",1.34555553180534
"DAO1",4.65810373959649
"ENG1",1.08430047126948
"CAALFM_C103690WA",0.720050031100959
"tT(CGU)1",-1.01892366715371
"MSB1",-0.441514066046851
"CAALFM_C103720CA",3.71811211855273
"MNS1",1.32178630837427
"WAR1",-0.2102429732118
"CAALFM_C103750WA",0.356483176520951
"STR2",-0.506814789918882
"SKO1",-1.17631348920102
"HMG1",-0.346967679164773
"CAALFM_C103790CA",-1.73476243825255
"RPP1",-0.809093867411043
"ELA1",-0.634185859701012
"PDR16",-1.59979793856309
"CAALFM_C103830CA",-1.05313766003679
"CAALFM_C103840WA",-0.706100431111976
"BNI4",-0.517098167374712
"CAALFM_C103870CA",-1.42958807903385
"CAALFM_C103880CA",-0.315635237681602
"CAALFM_C103890WA",-0.540743572268313
"SEN15",-0.494293899261423
"CAALFM_C103910CA",-0.0115589647577698
"CAALFM_C103920CA",0.300330180804656
"CAALFM_C103930WA",0.0637519369268792
"CAALFM_C103940WA",0.712253616255588
"CAALFM_C103950CA",0.638959015360875
"CAALFM_C103960CA",-0.0445928565731819
"SPC19",-0.188725339592452
"CAALFM_C103990WA",-0.373074742290536
"KTR4",-0.413605708823156
"CAALFM_C104010CA",0.661635924494051
"CSH1",4.37332966958361
"CAALFM_C104030WA",0.693483809331763
"CAALFM_C104040CA",-1.62194222613233
"MFALPHA",2.10577165351606
"IFI3",3.18256012871099
"BET4",0.679656452109145
"MAD2",0.302504521106551
"CAALFM_C104090CA",-0.65458260998024
"POR1",2.08921671541876
"CAALFM_C104110WA",-0.238889479886815
"CAALFM_C104120CA",0.258749194991502
"ERB1",-1.44511841178879
"IFD6",1.7937770245459
"CAALFM_C104150CA",0.224898787935791
"CAALFM_C104160CA",0.181916865877671
"HTA2",-0.240306637781123
"CAALFM_C104180WA",0.00735575623019862
"CAALFM_C104190CA",0.231126206114634
"CAALFM_C104200CA",1.1053443192621
"CDC3",0.43826515258438
"CAALFM_C104220CA",0.554435101143753
"CAALFM_C104230WA",0.377798280489174
"HHF1",-0.333094778032811
"HHT21",-0.188099362656079
"CAALFM_C104270CA",-1.23909805224467
"CAALFM_C104280CA",0.23365904589867
"ACS2",1.04824256087691
"SSA2",1.14576397969958
"GIG1",1.36028346084415
"GPM2",2.34397793275077
"RPN4",-0.859769935096947
"CAALFM_C104340CA",0.188438927049705
"CAALFM_C104350CA",-0.50185500985401
"CAALFM_C104360CA",2.42622414739919
"CAALFM_C104370CA",-0.406561126394515
"SIT4",-0.522859812367024
"NOP4",-1.9794981897209
"APE2",0.857239204931167
"ESS1",-0.268362981638254
"URA6",-0.0214613956664766
"CAALFM_C104430CA",2.58752915998807
"CAALFM_C104440WA",NA
"FMA1",-0.0506080977364991
"CAALFM_C104460CA",2.27801876729016
"CAALFM_C104470CA",-0.371405800459893
"TUS1",2.28769334647883
"CAALFM_C104490WA",-0.916906639287148
"ICL1",2.37855207599934
"CAALFM_C104510WA",-0.795796754120341
"PHO85",0.610667834950738
"CAALFM_C104530CA",-0.648193079091604
"VPS16",1.149454692191
"ELC1",0.371503203699784
"CAALFM_C104560WA",3.00342839407023
"CHL4",-0.118591105322557
"CAALFM_C104580CA",-0.00200994168965585
"CAALFM_C104590WA",0.637453175705922
"CAALFM_C104600CA",-0.629008551389229
"ATP1",0.48693037499589
"CAALFM_C104620WA",-0.300998841776123
"CAALFM_C104630CA",-0.299623211621004
"CAALFM_C104640WA",3.38435417175856
"DUR3",-0.182325343587247
"DUR1%2C2",-0.454771423097015
"HAT1",0.25716960488678
"PIL1",3.56031495004943
"CAALFM_C104690CA",-0.538461437809048
"CAALFM_C104700CA",1.7937835019167
"CAALFM_C104710CA",-1.06429227696516
"CAALFM_C104720WA",0.0339303052950414
"LYS21",-0.591009192333771
"LPG20",4.65964691263356
"IFE1",0.062895717153959
"SYG1",-0.204574584341686
"ERG3",-0.628873606678664
"CAALFM_C104780CA",0.223853403223116
"CAALFM_C104790WA",-0.335756175681838
"CAALFM_C104800CA",1.12211080142877
"TCO89",0.473149978946571
"CAALFM_C104820CA",-0.777303415539227
"SEC21",-0.322203225134837
"CAALFM_C104840CA",-0.550158653163142
"CAALFM_C104850CA",-0.794113048218285
"CAALFM_C104860WA",1.11768781153723
"SAP7",-1.66981967200849
"MRPL37",-0.548021281665617
"YBN5",-1.06940507263176
"MNN15",0.138424605105453
"CAALFM_C104910CA",0.687273054546734
"CAALFM_C104930CA",2.50122228590816
"CAALFM_C104940CA",-0.558357562662278
"RPM2",-0.277615306973728
"CAALFM_C104960CA",0.422163829264811
"CAALFM_C104970WA",-0.719901978763662
"CAALFM_C104980CA",-0.106913783168873
"CAALFM_C104990CA",0.466017917665641
"RHD1",-4.67769542571757
"CAALFM_C105010CA",-0.00549331504357868
"ARG2",0.895814536707657
"PSF2",-0.678650851277694
"RRP6",-1.44375269701307
"REI1",-1.54106697684159
"GPI7",1.2033700540581
"GPT1",-0.0510618321995017
"TRY2",-0.694296906239617
"CAALFM_C105100WA",-0.358319580632701
"ARO4",-1.20691040528054
"CAALFM_C105120WA",0.368070288405241
"BRG1",1.53873344808935
"CAALFM_C105150CA",1.86636616557589
"CAALFM_C105160CA",7.96738748942854
"CUE5",2.86980354826957
"CAALFM_C105180CA",0.108580962066093
"CAALFM_C105190CA",-0.0474339216054692
"CAALFM_C105200CA",0.342686388839764
"CAALFM_C105210CA",-0.674850729563191
"CAALFM_C105220CA",-1.45142805214385
"CAALFM_C105230WA",-0.564947606633863
"RPT1",-0.468517781884779
"CAALFM_C105250WA",NA
"SDH1",0.267942011983234
"CAALFM_C105270CA",-0.624478019191417
"CAALFM_C105280WA",0.378698778105646
"GRS1",-0.934550565663033
"PRD1",4.53125818070496
"tP(UGG)1",0.563262917087811
"CAALFM_C105320CA",-0.0266659390050414
"CAALFM_C105330CA",-0.742522333643451
"ZCF2",-0.545741517061647
"YPT53",-0.0384182545914079
"CAALFM_C105360CA",-1.09292637610223
"CAALFM_C105370CA",1.32156753211195
"CAALFM_C105380CA",-1.42812553614594
"CAALFM_C105390CA",-0.337661518547749
"CAALFM_C105400CA",0.426103026899267
"TRP99",3.22655991957431
"CAALFM_C105420WA",0.0766091248998251
"SPT20",-0.0783755319274298
"CAALFM_C105440CA",1.10392550588325
"CAALFM_C105450WA",NA
"KOG1",0.176224845209915
"MTM1",-0.964705340251366
"CAALFM_C105480CA",-0.690524625169927
"CAALFM_C105490CA",0.511863977746537
"RSM22",-1.39478968910066
"RPS27A",0.456801834873372
"CAALFM_C105520WA",0.559076262832176
"SSH1",-0.251383697704529
"CAALFM_C105540CA",0.0142239855927994
"CAALFM_C105550CA",0.53911408739244
"RIB4",3.56404556645904
"tN(GUU)2",-0.0338001419231349
"tN(GUU)1",0.691531262247419
"tT(AGU)1",0.109284139742676
"GSL1",0.479515468325528
"CAALFM_C105610WA",0.274720087690643
"STE3",-0.919452801826456
"CAALFM_C105630CA",-1.81965111811269
"FAL1",-1.32525845478324
"CAALFM_C105650WA",-0.668277678625031
"CAALFM_C105660CA",-0.564137765366085
"CAALFM_C105670WA",2.11255448216915
"RIM1",1.21526097062591
"CAALFM_C105690CA",-0.925975305154555
"AUT7",3.1784660227371
"UGA4",0.1506769137004
"CAALFM_C105720WA",-1.26174106620089
"CAALFM_C105730WA",-1.19569931721181
"CAALFM_C105740CA",-0.652350936875412
"CAALFM_C105750CA",-0.0730004755230067
"PGA26",2.23544115526624
"PRC3",3.51832808072848
"CAALFM_C105780WA",-0.563646120241703
"CAALFM_C105790WA",0.0172754980189499
"CAALFM_C105800CA",-0.153987652405578
"GIM5",0.120863991020841
"RAD10",0.0200932531027608
"CAALFM_C105830WA",2.32860012343457
"PRN1",-0.7159174151555
"POL32",-1.31515828512488
"PRN2",0.172367637049832
"PRN3",-0.384127855302272
"PRN4",-0.0425433974073513
"CAALFM_C105890WA",2.52157146661061
"CAALFM_C105900WA",-1.20413492987599
"SIP5",1.51921527990367
"CAALFM_C105920WA",0.622988622630771
"CAALFM_C105930CA",1.1340042760991
"PHO87",-1.65434585438516
"CAALFM_C105950CA",0.737505289841086
"PGA45",0.110385671730829
"CAALFM_C105970WA",1.05149519253398
"CAALFM_C105980WA",0.532773264604462
"CAALFM_C105990CA",5.09425421683244
"CAALFM_C106000WA",-0.40078049070805
"CHS7",-0.596280158515621
"RGD1",0.304119215291672
"CAALFM_C106030CA",0.241050186923478
"RTT101",0.397215636176765
"CAALFM_C106050CA",0.256182234759354
"ACP1",-0.147293496832345
"CAALFM_C106070WA",-0.0880091598586633
"ARC35",1.58372897964377
"CAALFM_C106090CA",-0.875886425778636
"MSI3",-1.04631370857562
"NPL4",0.198045323861975
"CAALFM_C106120CA",0.360813952592385
"HAC1",-0.333318404087634
"CAALFM_C106150WA",0.823547038209079
"CAALFM_C106160WA",1.05255652743366
"TLO34",4.98605869764978
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.301610675697151
"BUD16",-0.740924796694179
"CAALFM_C106220CA",-1.38499804097671
"MDM34",-0.00629042616281978
"CAALFM_C106250WA",-0.154863687832539
"PGA50",-0.441056638911281
"CAALFM_C106270WA",1.05832085714896
"UME6",3.7238526617924
"CAALFM_C106300WA",-0.727711650127977
"CAALFM_C106310WA",-1.10654565051183
"CAALFM_C106320WA",-0.615213968680522
"CAALFM_C106340WA",1.88874676314502
"CAALFM_C106350WA",-0.768560956104651
"CAALFM_C106360WA",-0.373691570558762
"PBR1",-1.66831207897838
"CAALFM_C106380CA",-0.594834567711343
"CAALFM_C106390WA",1.11523950278894
"CAALFM_C106400CA",-0.533889528082183
"CAALFM_C106410WA",0.310159395294876
"CAALFM_C106420CA",-0.00471902121714946
"CAALFM_C106430CA",-0.546163939500683
"CAALFM_C106440CA",-0.54783924695648
"RPS14B",-0.722015351665017
"RPS22A",-0.864262402497022
"CAALFM_C106470WA",-0.213857520336311
"CAALFM_C106480CA",-0.231875142161049
"CAALFM_C106490CA",-0.337856241057211
"CAALFM_C106500WA",1.20939410410327
"CAALFM_C106510CA",-0.319895769651556
"BPH1",5.89403288562031
"CAALFM_C106530CA",-0.253088997913332
"CAALFM_C106540CA",-0.963343095418469
"GLT1",2.40916976634988
"CAALFM_C106560WA",0.401909309711023
"ANT1",3.03233760558869
"RPS23A",-0.559938472807354
"CAALFM_C106590CA",-0.474449272268216
"CAALFM_C106600WA",0.470992508217228
"HAK1",0.698053597806844
"CAALFM_C106620CA",-0.419607040291606
"CAALFM_C106630WA",-1.62490818041865
"CAALFM_C106640CA",0.561803066328918
"CAALFM_C106650WA",0.659794335173147
"CAALFM_C106660WA",1.82586220776562
"CAALFM_C106670WA",-0.599119165846643
"VPS34",1.42800896156405
"CYK3",-0.258033228483305
"CAALFM_C106700WA",0.0886704474672848
"CAALFM_C106710WA",0.183050765408121
"CAALFM_C106720CA",1.69461070908258
"RAC1",-0.331077957622604
"NOP6",-1.36999961948467
"CAALFM_C106750WA",0.810519910580733
"CAALFM_C106760CA",-1.53733229222298
"CAALFM_C106770WA",-0.567652922006019
"NPR1",0.959238988388461
"MRPL19",-0.509215595608319
"CAALFM_C106800WA",-1.07251583184897
"CAT1",-0.707645967690739
"CAALFM_C106820WA",-1.27912430574446
"CAALFM_C106830WA",-0.373313017005854
"CAALFM_C106840CA",0.0439101426997662
"PCL7",0.317565703650591
"CAALFM_C106860WA",0.684867903743572
"CAALFM_C106870CA",3.50079753630222
"SPO22",-0.426898829342932
"CAALFM_C106890CA",-0.889963574763914
"MMD1",4.30442568580108
"CAALFM_C106910CA",-0.574962337669494
"CAALFM_C106920CA",0.0200197731491267
"PGA63",-0.469029770724221
"ATC1",3.2733487479085
"tP(AGG)1",0.448367983449456
"SUI2",-1.02350225302729
"CAALFM_C106970CA",-0.327469135037514
"CAALFM_C106980CA",-1.3342872109862
"tL(UAA)4",-0.272033889485658
"MEF2",-1.19705546600744
"CAALFM_C107010WA",-0.82442267852429
"PUT3",-0.316472615627327
"RBT4",0.685758105970195
"CAALFM_C107040CA",3.05417825788867
"CAALFM_C107050CA",-0.113631136695782
"CAALFM_C107060CA",0.517534591340671
"DHH1",-0.555675383426297
"CAALFM_C107080WA",4.83989085368797
"CAALFM_C107090CA",-1.24944615066982
"CAALFM_C107100CA",1.32127278094195
"TAF145",0.261179395068732
"GAP4",0.145256950540166
"CAALFM_C107130CA",-0.90701078900457
"RIA1",-0.834455024087048
"CAALFM_C107150WA",-0.455319214506543
"CAALFM_C107160CA",4.03866461519879
"ZCF23",1.70824033724893
"CCS1",1.44558669055828
"SOG2",-0.118508845086914
"YMC1",-0.272798574303624
"CAALFM_C107210CA",-0.243065004186156
"CAALFM_C107220WA",1.55184828016508
"PHO15",2.70771847674813
"YPD1",-0.364902351352889
"ALG9",0.443322455890091
"CAALFM_C107260CA",0.0158829411422223
"SEC34",0.106202499360935
"CAALFM_C107280CA",0.227075619600455
"tL(AAG)2",1.91997820232598
"CAALFM_C107320WA",-0.0744684247969164
"RME1",-2.64542433947343
"CAALFM_C107340WA",-1.20107858378216
"GPX3",1.9414890767843
"CAALFM_C107360WA",-1.21766688086077
"CPH1",0.0438566779144163
"KSP1",-0.246363001005174
"CAALFM_C107390WA",0.105813641271339
"CAALFM_C107400CA",-0.5769807703807
"SKP1",0.977991565660286
"PEX3",1.1355087491096
"PHO100",-0.849079461888458
"CAALFM_C107440WA",0.736752972087806
"CAALFM_C107450WA",1.12621995898089
"GPI8",-0.262645194661311
"CAALFM_C107470CA",-0.0780679014301932
"CAALFM_C107480CA",-0.0433176435277005
"CAALFM_C107490CA",-1.34009200508391
"LHP1",-1.4965577720562
"CAALFM_C107510WA",-0.181062620135766
"IST2",2.54155568276639
"CAALFM_C107530WA",0.902966530586938
"BBC1",2.68919108685698
"SWD2",-0.116039276231543
"CAALFM_C107560WA",0.242904994584021
"CAALFM_C107570CA",-0.27451605407961
"PRY1",0.757715815489223
"CAALFM_C107590CA",0.465203762128242
"ATP7",0.620653164934909
"CAALFM_C107610CA",1.88572569885917
"PIR32",1.00509431945375
"CAALFM_C107630WA",-0.396733242260562
"CAALFM_C107640CA",-0.327474553365921
"CAALFM_C107650WA",0.209383386965319
"CAALFM_C107660WA",0.397623733733262
"ZCF4",-0.617909351985762
"HAP2",-0.291393132432048
"CAALFM_C107690CA",-0.533367232773359
"VRG4",-1.54583816795812
"ADE4",-0.880066373664063
"FGR6-3",-0.638595179600584
"CAALFM_C107780WA",0.89896134207591
"CAALFM_C107790CA",-1.30907626610039
"MTO1",-1.4081038675378
"CAALFM_C107810CA",-0.964978463863926
"CAALFM_C107820WA",0.250562568060856
"CAALFM_C107830CA",0.968168512341518
"CAALFM_C107840WA",4.20415040210896
"CAALFM_C107850CA",-0.670820084143262
"CAALFM_C107860WA",-0.84038940682676
"SMI1",0.588539024421671
"GCS1",-0.67892213376645
"ADE5%2C7",-0.237963863813197
"COI1",-2.48388750601525
"MRPL3",-1.04560434091374
"CAALFM_C107920WA",0.947233930234147
"ERD1",0.66070048803018
"CAALFM_C107940WA",-0.0563198829828142
"CAALFM_C107950CA",-1.4316750553
"CAALFM_C107960WA",-1.32722447414196
"IRE1",-0.120912362840572
