SOU1,1.589643436
CAALFM_C603590CA,0.994468297
CAALFM_CR05500CA,0.791996557
CAALFM_C205550WA,2.854238631
CAALFM_CR04870CA,0.9511739
CAALFM_CR10020CA,3.211583687
UGP1,1.955276558
VPS35,1.785643638
OPT6,2.732881044
CAALFM_C502390CA,1.757488373
BUD2,1.162218122
CAALFM_C100580WA,0.909911354
CAALFM_C104560WA,1.996024221
CAALFM_C103150CA,2.116421915
ARE2,1.349396616
CAALFM_C601300WA,1.110129589
ARC35,0.966643472
MON2,1.13551019
CAALFM_C114320CA,1.715715069
CAALFM_C505200CA,1.205128654
RIB4,2.753846751
CAALFM_C104930CA,4.261088353
PRB1,1.394236063
CAALFM_C703040WA,2.633397132
CAALFM_C405390WA,2.916963518
PTC4,1.691858025
WOR4,1.493099867
ATO2,0.87266877
CAALFM_C703370CA,1.91366374
CAALFM_C600910CA,2.560040735
CAALFM_C200880WA,1.864084188
ISN1,1.901241645
PRC3,1.427676494
CAS1,2.511515671
CAALFM_C303410CA,2.427445278
CAALFM_CR06170WA,3.263468386
CAALFM_C305760WA,1.049701737
AHA1,1.306953346
CAALFM_C704240CA,2.352562367
CAALFM_C104360CA,1.057377435
SBA1,1.079720807
CAALFM_CR09330CA,2.761404251
CAALFM_CR04880WA,1.264708147
CAALFM_C401790WA,1.570881862
CAALFM_C111200WA,2.73899273
CAALFM_C405380CA,1.614808857
CAALFM_C205560WA,1.600659566
MODF,2.170725916
CAALFM_C306920WA,2.213814582
AAT1,1.288598477
IML2,0.843040865
CAALFM_CR05460WA,1.143965526
CAALFM_C100530CA,1.975704563
ERG7,1.754552546
RIC1,2.072344524
CAALFM_C701710WA,1.371001301
SOL3,0.983258886
UBC8,1.02525197
CAALFM_C601370WA,1.162495859
CAALFM_C303230CA,1.615444765
UGA32,1.754048217
CAALFM_C306940WA,1.103921536
CAALFM_C208330WA,2.643458133
CAALFM_C703650WA,1.390023351
RTS1,1.306186011
PEX4,2.119687753
CAALFM_C110820CA,2.410110436
CAALFM_C114060WA,0.839893276
CAALFM_CR09500CA,1.767442188
CAALFM_C703830CA,1.090351824
MDG1,1.042726979
INO4,2.225182719
TKL1,2.755727297
CAALFM_C403770WA,1.405362658
BUD7,1.341742991
CAALFM_C106390WA,0.70917018
CAALFM_C209560CA,1.583369985
CAALFM_C113840WA,1.104229464
DPP2,0.84414016
APR1,1.913975148
VMA7,1.389608902
CAALFM_C201660CA,2.655472363
CAALFM_C111890WA,2.982634734
HOS1,0.630788582
CAALFM_C210060CA,1.799601438
PHM7,1.643627614
GPX2,4.049751278
STB5,1.154943472
CAALFM_CR03620CA,2.287894333
LIP4,0.87645651
CAALFM_C111120CA,1.306788872
VPS20,2.164843607
YPT72,0.927542811
VPS15,0.832007042
SLA2,1.027751866
IFG3,1.164760421
CAALFM_CR00220WA,2.198563038
VMA13,1.172771027
SAM51,0.756398489
CAALFM_C402860WA,1.531618334
CAALFM_C110280CA,2.909741122
CAALFM_C304130WA,1.878252138
CAALFM_C109000WA,2.279191283
CAALFM_CR02960WA,1.597330058
CAALFM_C307350WA,1.239870085
VPS70,1.550332159
CAALFM_C306550CA,1.759797256
CAALFM_CR06500CA,1.487628808
CAALFM_C102500WA,0.838082415
CAALFM_C603820CA,1.53015444
ECI1,1.11971648
CAALFM_C209650WA,1.198853871
CAALFM_C110320WA,2.102569767
EXO84,0.929446771
CAALFM_CR05310WA,1.448134886
AGO1,1.412317609
STT4,1.798971274
CAALFM_C207270WA,2.445456473
CAALFM_C501420WA,0.860003087
CAALFM_C207140WA,3.826712905
FAA21,2.136869644
DOS2,1.783368042
CAALFM_C603580WA,2.101553064
GLO1,1.215216882
CAALFM_C504150CA,0.88306017
CAALFM_C109440WA,1.31628641
VTI1,0.891497416
SNL1,1.201192755
CAALFM_C505360CA,1.678010712
CAALFM_C208460CA,2.046636664
CAALFM_C505020CA,2.222741469
CAALFM_CR08610WA,1.362351737
CAALFM_CR07370WA,0.690140578
SNX4,1.498574633
VPS2,1.036472383
CYP1,0.907789639
BMT5,1.288448416
CAALFM_C210200WA,1.922373511
CAALFM_C103100WA,1.563915522
SPC3,1.796348907
ARC18,1.729675095
CAALFM_CR09040WA,0.848299444
PIKA,0.675408787
ALD5,-1.121832127
ABP1,3.638877766
CAALFM_CR07350WA,0.758259194
MNN24,2.421859643
CAALFM_C100410CA,1.802986727
CMK2,1.377569064
CAALFM_CR06620WA,0.768949449
CAALFM_C600270WA,1.140823945
LYS4,0.891579951
CAALFM_C108040WA,1.245330571
CAALFM_CR01280CA,0.725450398
CAALFM_C207770CA,2.681657556
GYP1,1.699785001
CAALFM_C303680WA,1.574023427
CAALFM_C209810CA,2.902215418
CAALFM_C202020WA,0.730503231
CAALFM_C306750WA,0.999163478
CAALFM_C100310WA,1.319628728
GLT1,1.241164728
CAALFM_C209910CA,1.090748438
FAD1,2.166022356
CAALFM_C203340WA,0.990267023
CAALFM_C700120WA,1.35561301
CAALFM_CR10230WA,1.068883675
CAALFM_CR06470WA,1.707290621
SAC1,0.785531774
CAALFM_CR06850CA,1.400921344
FGR22,1.883855746
CAALFM_C208920WA,0.922625023
APL4,1.289469885
BRO1,0.646376901
DCG1,1.564599383
YMC2,1.793709428
AKR1,1.046511052
CAALFM_C209030WA,1.530861354
CAALFM_C304420WA,2.105294101
CAALFM_C112650CA,0.735199875
CAALFM_C500750CA,1.911599415
FAB1,0.783872509
CAALFM_C208910CA,0.830273082
CAALFM_C502450WA,0.984219859
FGR34,2.17547329
BBC1,2.025312035
CAALFM_C101290CA,0.471132582
CAALFM_CR00910WA,1.802470459
CAALFM_C207430CA,1.216940683
CAALFM_C109620CA,0.668092143
CAALFM_C502520WA,4.194512035
MRP8,1.682579992
RBT5,-1.620043109
BMT8,1.142544781
SRO77,2.192563615
TVP18,1.069139877
CAALFM_C201900CA,1.127502358
VMA10,1.285977538
SEC22,1.713256864
CAALFM_C111960CA,1.340372967
CAALFM_C208930WA,0.684864788
CAALFM_C113260WA,1.022729763
CAALFM_C301070CA,0.863728259
PEP1,1.119681351
IST1,1.007174584
CAALFM_C101340CA,0.868721195
YHB4,1.538428804
CAALFM_C306680CA,2.496079524
ARP3,1.124000983
RRD1,1.226384698
CAALFM_C602190CA,0.773296299
CAALFM_C505040WA,1.165031639
EXO70,1.837832148
CAALFM_C201910WA,0.82058043
CAALFM_C300850CA,0.715769259
CAALFM_C701230CA,1.850725506
HSE1,1.118138245
CAALFM_C603960WA,1.758437898
CAALFM_C102160WA,0.974138046
PEX19,2.422788467
SMP2,1.457955848
SEC20,1.130807111
END3,1.281961567
MNS1,1.836753887
OXR1,1.931698537
BZZ1,1.063873272
CAALFM_C402670WA,0.481633374
VMA8,0.807135649
ARP2,1.061129135
CAALFM_C307450CA,1.024365569
CDC55,0.753234787
CAALFM_C404750WA,1.274513447
ADE17,0.854921634
CAALFM_C504420WA,1.125995501
CAALFM_CR03520CA,1.108274979
FGR38,1.81822542
BIG1,1.444598449
CAALFM_C110680CA,0.691737837
CAALFM_C206620WA,0.862290761
SEC18,1.171436063
CAALFM_C406740CA,0.62520403
MUQ1,1.932127565
CAALFM_C202410WA,1.649439118
PUP3,0.53677704
CAALFM_C702090CA,1.147901792
ADP1,1.380309117
CAALFM_C701960WA,0.806039293
CAALFM_CR01080WA,1.283072157
VPS27,0.542564555
CAALFM_C104910CA,0.636219054
ARC40,2.09408417
PHB1,0.834752262
VMA2,0.805451456
CAALFM_C404980WA,1.959946557
CAALFM_C502050WA,1.330616432
CAALFM_C304630WA,3.025614795
SEC8,0.598291399
ARC19,0.733760615
HYU1,1.553976411
CAALFM_C303510CA,0.817179756
CAALFM_C704000WA,0.88624628
CAALFM_C302090CA,0.595336031
YKT6,1.23225107
PUP2,0.940510651
CAALFM_CR03600CA,0.954855108
MDL1,1.060826616
CAALFM_C404550CA,1.533363242
COF1,1.874216359
CAALFM_CR08050CA,0.676859627
ALG6,0.739990022
CAALFM_C404330CA,1.240844807
CHS5,1.758291113
PRE5,0.668177716
ERG28,0.622770052
CAALFM_CR00470WA,0.83676055
SHP1,0.651012164
PNP1,1.173059842
COG4,0.721308323
GGA2,0.8485755
