"","condition_FL3_vs_ctl","condition_FL30_vs_ctl","condition_FS3_vs_ctl","condition_FS30_vs_ctl","condition_LL3_vs_ctl","condition_LL30_vs_ctl","condition_LS3_vs_ctl","condition_LS30_vs_ctl","condition_RL3_vs_ctl","condition_RL30_vs_ctl","condition_RS3_vs_ctl","condition_RS30_vs_ctl","condition_SL3_vs_ctl","condition_SL30_vs_ctl","condition_SS3_vs_ctl","condition_SS30_vs_ctl","condition_YL3_vs_ctl","condition_YS3_vs_ctl","condition_YS30_vs_ctl"
"CAALFM_C206620WA",0.898384907861809,0.948399432783509,0.543461845248369,0.818200496972812,0.65828841626095,0.825535573106512,0.489325630540919,1.87512439071902,1.04039294860109,0.76961081750802,0.699067100529003,1.09831863341035,0.890557510122161,1.11554465540359,0.758317303124833,0.591309364828336,1.31540068720686,0.716055598564286,0.747097101912793
"CAALFM_C206630CA",4.23066903694768,3.16737918613252,5.04518228636979,4.67013647081276,6.68065958304722,5.33023409112343,3.47653184433065,8.46806307585966,3.73148725488619,1.94044517384656,1.844620777807,4.83368989921375,3.70445081709516,5.10386349383108,2.83329121014454,5.28421736005627,2.53645666138573,2.1252973447712,2.07481718937353
"VAS1",-1.18936986950625,-0.84916801294154,-0.822949166465376,0.439382771492421,-1.71518336365161,-0.988549667428466,-0.560437326497872,-0.748558337150427,-1.13347621372047,-0.554967492132749,-0.482729249838437,-0.703367430083486,-1.08665588962021,-1.15444849449974,-0.727395586821902,-0.398374022374823,-0.338260634083195,-0.273088347375583,-0.173486794779334
"CAALFM_C206650CA",0.237827744158821,-0.206729202604961,0.466285052713257,-0.343988620244705,-0.0825789221363467,-0.578780606295996,0.509950663413181,-0.564525110067455,0.195896476784258,-0.298414417878933,0.604221703208911,-0.536776981615816,0.159182495533062,-1.02735707742546,0.354356549727624,-0.461767387602252,0.547471793024555,0.374080791483677,-0.375393223079305
"CAALFM_C206660WA",-0.850912415004716,-0.460108609312947,-0.114472651684097,-0.962287187905361,-1.5449557315117,-1.56814115550951,-0.341594836499893,-1.42573552457597,-1.0664135778698,-0.708709644958505,-0.294320814526925,-1.0349960957679,-1.01078152019304,-2.10575106426058,-0.471741357669393,-0.951879962048304,-0.417610120984957,-0.384255518260482,-0.26296700275156
"DBF2",0.408320999623461,-0.302204156215193,-0.530716179942361,-0.107144835716746,0.899715951360889,-0.0338785636470874,-0.314367558424574,-0.157252054632999,0.3341930259166,0.182273923802427,-0.212373355931363,-0.254671629931736,0.444075302267508,-0.13954303933028,-0.058545354003375,0.238314286995829,0.288675748511097,-0.155087301811712,-0.0431923937281737
"FRP3",2.75182456749127,1.10400041212198,0.804756242480995,3.40825096866459,6.01246563696624,2.75675042970114,1.13004055920738,4.45455285986531,1.6394321761493,2.64871573681968,0.443398649165934,3.74954097575885,3.50946297537349,3.97719126137601,3.34738021485128,6.11690492970536,1.18424937479936,0.784716897569102,1.27584415544547
"PEX22",1.37472828037677,1.52538409046144,1.15822379112558,1.39330907803022,1.9436784119023,2.26034734363664,1.30215028124778,2.94974623765004,1.03138050788739,1.10356176229479,0.846613309843281,2.51461558617619,1.2115177946739,2.62264304447496,1.52152112178302,3.7176553541228,0.911976720498061,0.441489312206784,0.00330416698364873
"AMO2",3.17261757085726,1.60778665982504,5.19600346221886,3.66856835189784,3.26938028773461,2.17826087488138,3.19985486657334,3.5244277963417,2.98041406981065,2.206052340348,3.45082650982244,4.48320339680068,4.16576092485969,4.08361925286342,3.62364437017231,7.01206765345279,2.89120604043981,2.52040320404152,0.573606710206779
"CAALFM_C206710WA",1.72215997543117,2.70028683987303,0.712224001253848,1.53745394536015,2.32278409476425,1.62541194713959,0.839015160086235,4.05925075249725,1.04686832913287,0.34805553617151,0.637317477010197,2.10498938093296,2.19828171544773,2.31380595114327,2.12594167089702,3.44043537363704,1.53927099568877,1.12503503073284,0.604802649082331
"GRE2",3.00948593301528,3.4934100190299,1.84333509282659,2.07336235078012,2.52313444915308,3.09308702871469,1.28739368750897,3.36613794119655,1.46149075106191,0.781561192983364,1.13054990800401,2.07178784302424,2.53589595062762,2.73320900590281,2.25343448385688,1.43077204562312,0.90981900877134,1.00109487763833,0.333950555997433
"LSP1",2.10226422196703,0.392682323803027,1.84323954724776,1.17852237988025,2.07652250019997,1.09347847157294,1.44630982636776,1.54918832879885,1.59605932626517,0.604993272339914,1.36165628739544,1.48725897025961,2.03161632888257,1.60583870865226,1.76004798298262,1.91527664709131,1.32580477302389,1.30062243793091,0.599513029697753
"CAALFM_C206740WA",-0.246936656832731,-1.10133506676464,-0.824845738124872,-0.830067910963953,0.0503727451004098,-0.972017046101971,-0.72124797234538,-0.816593011040654,-0.834114109844323,-0.665850955299382,-0.898853305097009,-0.528773666580135,-0.452549551505364,-0.199631782756174,-0.420501390981742,-0.613289439452811,-0.991751445343175,-0.841395558350079,0.0313604611958102
"CAALFM_C206750CA",-0.301524522884884,-0.41526811632838,-0.324134727617332,-1.03419166770559,-1.03371281016708,-0.612319506251776,-0.269367763163758,-1.04289297593096,-0.198975753588812,-0.355859672252499,-0.323003942961819,-0.854968346157406,-0.455481363889611,-0.974909601626747,-0.291059760031468,-0.62429500926195,0.369926072084878,-0.0694856172122515,-0.116918655520926
"CAALFM_C206760CA",1.15450703638944,-0.333423095564026,0.396093684747475,0.999262839258702,1.42474072512046,-0.108311248727368,0.380667136125993,1.35405996365845,0.763110719717081,0.283792056100641,0.802821402222275,1.07453385018377,1.17703849959372,-0.179879413621572,1.18215988597904,0.878905058094662,0.420686167550511,0.43948034264521,0.610601115690403
"CAALFM_C206770WA",2.66297924016642,1.69334982283075,2.31760401555021,2.1384682800065,2.39745348128572,2.01830433318172,2.37141620275914,2.73626789469624,2.57772309845456,1.9803840755603,2.63303638122581,2.65281144437094,2.78934135959029,2.13895298109712,2.71249148409363,2.23687698262058,2.60603049843938,2.58416837028378,1.59025251546683
"CAALFM_C206780CA",-0.167023110479446,0.455534817993805,-0.137613683521549,0.33424419722681,0.0362697544060456,0.523514931570781,0.0828255767090592,0.350764226882128,-0.273039010237291,0.0842563121603077,-0.0837374686860323,0.0694872089618462,-0.186915117336217,0.448570534127362,0.0657505310727142,0.593478720146591,-0.338872048502193,-0.0581457145744799,-0.373678883540919
"CAALFM_C206790WA",-0.300580948339122,-0.622884117547645,0.0550595598831758,0.0932567015696535,-0.515669380983262,-0.124481606107769,-0.198960310461237,0.802246732740846,-0.14223730562696,-0.447933329580637,-0.185708151760173,-0.104159290897975,-0.275874344212642,-1.02138186859422,-0.284896319795595,-0.37628352149202,0.324995476514412,-0.176822734716635,0.200270903739011
"CAALFM_C206800CA",-0.564213622161552,0.955245408357956,-0.688323512650621,-0.688257353231951,-0.54935578016392,-0.158267451232317,-0.771652038353949,-1.73548947342047,-0.665503083574314,-0.0825827962671336,-0.764357755646051,-0.00664430205026198,-0.631185832127739,0.309306698166146,-0.463382231444517,0.220534169746258,-0.614304329789522,-0.740702533502284,-1.12899941059933
"RPL11",-0.518238513730928,-0.359946433632653,-0.535157498643223,-0.0729108041405375,-1.08968217945495,-0.540214413169254,-0.263682937846687,-0.763528170571028,-0.361206978490778,-0.343184744490002,-0.240453145158083,-0.0137535682792053,-0.512614327595042,-1.17617405067023,-0.496761822569715,-0.280917555579762,0.233480477302653,0.0282763910248926,0.197925825242301
"PRE2",0.488646357288595,0.663349572527952,0.126439664101029,0.726325428056048,0.455461651021105,1.0311819819691,0.235290640269797,0.757125339333164,0.575468910607798,0.354608336662309,0.22903583290665,0.667423963110763,0.525280303701011,0.726129928135962,0.204722932539506,0.733495436891613,0.582621131803505,0.300031134370612,0.452212621668557
"FHL1",-1.37500040774107,-1.01894542573156,-0.701073917984786,-1.45518672913464,-1.81590569225213,-1.64797019505494,-0.957058014622184,-2.83326173151866,-1.71475714164967,-0.867111378004757,-0.963919761626912,-1.55471441577889,-1.42357793411374,-1.2563357495197,-0.870871493849962,-1.31398240534463,-1.04967418167899,-0.763464685996671,-0.900576609326232
"SPR1",1.04027895919155,-0.8240568029157,0.0178376954730645,1.83868914100997,0.126815812029928,0.143886284361724,1.18567575949478,0.708749085544953,0.0460647875512443,-0.570841140728653,0.590859551244307,0.573606744705979,0.88143439302692,0.0719194787425401,0.838763778692274,0.071872319815136,1.43416598885657,1.04579961502204,0.344612898120379
"CAALFM_C206850WA",-1.7563777252158,-1.04165967270459,-1.02495311179853,-1.34351241647943,-2.68864240574737,-2.26656104496793,-1.11340018380722,-2.651520566704,-1.86788683769536,-0.931611687680762,-0.897753324321431,-1.48970711470839,-1.81320350335377,-2.21751445199578,-1.36102857113345,-1.30147923245652,-1.11889375861944,-1.00206401048053,-0.485982554778784
"LTE1",0.118507493913188,-0.22678847533746,-0.0972981599315743,0.029306521735516,0.200400247787315,-0.341720304359885,0.112272398036307,-0.492934297011909,-0.202281461566348,-0.236719951505639,-0.169295423214121,-0.0780073334606023,0.0779722394594167,0.466953893593225,0.000240664177442919,-0.45296455136964,-0.306487960775697,-0.063753874534359,0.41886958052466
"PST1",5.64910418160602,1.06226020613396,3.82198633701178,1.50284125681292,6.60219613777621,2.79955083141984,2.92919359797248,5.62732365365555,4.92959208065359,1.96909029929607,3.12430971605222,3.73457154784986,5.03206489863612,2.7835990798631,3.16949960058485,2.09933727762153,1.68137615981723,1.83464829665424,1.42807415555989
"PRB1",2.947609345454,1.47235040040936,3.21054317170782,4.5738246117174,4.67021477428399,2.96648748033745,2.1736416245268,6.10723670083582,2.77859116711226,1.35474865371499,2.06184389978209,2.94480777716651,2.71279561571344,2.6292764854642,2.30255363588305,4.22581795155652,2.19236438124784,2.11665114194877,1.41650180016642
"CAALFM_C206890CA",1.28394533562628,1.79830040358608,1.78607987065882,2.85055622176966,0.963873686173339,2.98304214327484,0.871519983278599,3.41996108051838,1.13771749946502,0.639149581333243,2.54636304922474,2.6344329613885,0.963684725805805,0.842823955067761,0.876485684218627,0.0867093313579476,1.59917957778811,1.65005077424478,0.684649528723981
"YPT72",1.06688415146461,1.02932319418783,1.10707224207528,1.2561795974446,1.23733249681667,1.21489019569548,0.800993493131089,1.86270849300222,1.19682872609826,0.760768581422584,0.960627750880394,1.29921128873227,1.00874148266594,0.894516962617622,0.879435814753609,0.903593552182238,1.21115177160378,0.944572728222991,1.15889295516664
"CAALFM_C206920CA",0.714415799038214,-0.116982192456244,0.874778606522079,0.307526162187429,0.842445884893688,0.0605252686296851,0.500081691130361,-0.447609513396089,0.983784010576144,0.131045811594115,0.720779174970112,0.0378597118586231,0.552742609674535,-1.09210521195596,0.213157632453789,-0.947157715241729,0.527188122902184,0.208470958639984,0.131634262137397
"CAALFM_C206930CA",-0.472558908056341,0.311023636564284,0.329808035810937,0.357446118940276,-1.53736247411056,-1.38974006640214,-1.07709696558134,-1.49658901476375,-0.0374138740744861,-0.562649839462705,-0.26174084806991,-1.46644452537335,-0.756531281579726,-2.05767264973202,-1.12449896109431,-0.467495205298301,-1.07950975166257,-0.468402373107415,0.0807400482498445
"ARE2",2.56431720070642,1.41432426469836,1.86339670993025,1.98619767457559,2.41858702970143,1.87097769993258,1.47261992070366,2.64042441374505,2.26330403498712,1.62630386872724,1.55030812920896,2.75286836779586,1.82297305930494,1.65678070662225,1.63677959228078,1.26577316838151,1.07666031068183,1.23163235485345,1.38825816973295
"CAALFM_C206950CA",-0.241360637698214,-0.576145222292487,-0.445500518831152,-0.276131764012796,-0.676701227404942,-0.438028202156182,-0.108887583905879,-0.686341212846466,-0.0560521347834895,-0.219078991485151,-0.195757557805616,-0.167322746265371,-0.156406073490196,-0.124326542544384,-0.281450430117445,0.194172573316086,0.382644382070008,0.124891736358143,-0.0548434403810442
"SPE3",-0.937690690661456,-0.966955647940019,-0.663769704338363,-0.136458991587979,-1.32777060008986,-0.767522296276859,-0.563971116910762,-1.25903403728053,-0.564830911494672,-0.240118580940384,-0.393098384863222,-0.466587647360753,-0.748244912008603,-0.725496776862761,-0.507473749668852,-0.172354722422092,-0.247235017114829,-0.387907457451638,-0.0224681272580712
"AAH1",-1.86990204313104,-1.45264814118276,-0.424948434120655,-0.86281312468871,-4.13763065558041,-3.16044673135332,-0.689858059369468,-5.21521607595468,-2.39579450206496,-1.61635739401392,-0.470364873285755,-1.94713268503459,-1.92360697431977,-4.44937878179188,-1.43562217677705,-3.88357473689638,-1.40983951575415,-1.05239084107695,-1.0351160604635
"CAALFM_C206980WA",0.718555166435045,4.30202117854326,0.417232605774916,0.612514957529005,3.19605773461509,0.848089116348752,0.382779092493948,0.508246880274673,0.247246643816693,0.0594706655964939,0.0817593188484995,1.14178023379919,0.713969156970056,1.61255659168477,1.64312128150819,4.49188770821811,0.259211343402338,-0.299990172661374,0.0479280998870097
"CAALFM_C206990WA",-0.127110671712889,-0.0674276073341533,-0.965350222835408,-0.390794273127413,3.00235313700197,-0.144566139557957,-1.0834519026106,0.0573603907811076,-1.67158684760439,-0.77762184034961,-1.80717087448352,0.0877232345490979,0.123762349013667,0.621422104022844,0.39182108035009,4.29554921072285,-1.37169550366395,-2.05592666169939,-0.350141084207107
"CAALFM_C207000WA",-0.942183072467222,-0.924398334852469,-0.408792724564741,-0.863238634952586,-1.20650683888458,-1.25337309382468,-0.308256738752356,-1.97757002404269,-0.878707107943704,-0.685203308058192,-0.322333841535331,-1.21650643485056,-0.83954325349378,-1.49889946778599,-0.507709584693327,-1.00336621047336,-0.502948053080299,-0.380465198805975,-0.445178830869955
"CAALFM_C207010WA",0.270964188341029,0.294601179289367,0.087492399855263,0.246740394981716,0.0318137458939523,0.440916611680131,0.429650011854494,-0.0890411634185133,0.504841300123814,0.340479342658288,0.379197543722171,0.460909798311741,0.306649627221258,0.303049894011598,0.238206767412114,0.449452683898001,0.528466792697238,0.381815428608834,0.0891562304257637
"CAALFM_C207020CA",-1.33188983188695,-0.35448476127331,-0.858748922975526,-1.04878656344764,-1.48819800580749,-0.831258856272584,-0.824752174925507,-1.44964126300085,-1.06535154109228,-0.662023013445068,-0.773857597391646,-1.11416075210217,-1.44671132565199,-1.31027602515786,-0.757552753786999,-0.965348258429715,-1.08896206944528,-0.623439531111297,-0.633420500462572
"CAALFM_C207030CA",-0.66342961056668,-0.797577085384076,-0.7313600707314,-0.827854955201793,-1.04704503424083,-0.887917621905721,-0.306775490089652,-1.55707064729497,-0.46278431886361,-0.57648362390042,-0.346553636575143,-0.651473855240256,-0.523373250825317,-0.636499718210342,-0.446204869292486,-0.244686442897354,-0.00856518380048732,0.00392839233283222,-0.14525975962094
"CAALFM_C207040WA",-1.13303137789775,-0.212522625710455,-0.576874592836846,-0.690067185117242,-1.29961158059272,-0.487088425621817,-0.631227805377546,-1.64856725272248,-1.16750468823252,-0.595841492196607,-0.713943952552598,-0.743023816089227,-1.09112768282522,-0.723186416281698,-0.862839626776718,-0.912266857017281,-0.877762231830299,-0.683734512771303,-0.436854851411023
"CAALFM_C207060WA",0.059711258973697,-0.122580475430054,-0.145564057496431,-0.947253145937808,-0.420528312614784,-0.620670174658393,-0.254044590470098,-0.533820672372399,-0.454229716588222,-0.393477161605231,-0.519742987529835,-0.201966202360292,-0.437077153328377,-1.13246724306314,-0.247756485498666,-0.958842761367732,-0.666244320052405,-0.457718752109529,-0.0421467823247569
"CAALFM_C207070WA",0.866805825434288,3.72749081139693,-0.150412440166055,-2.43059110125062,1.26651355101476,1.16435429533657,-0.0493458491362844,1.08958446082367,0.260633316035053,0.00045666483877763,0.0489671930799035,-1.14028018149951,0.353259158359444,0.769361254952163,0.00193375597019026,-0.844846182873977,0.0289682197648222,-0.459094598985875,-2.40983738525451
"CAALFM_C207080CA",1.22951353543058,1.00699447342065,1.38777969278326,1.52345445360106,1.43743399577435,1.52717804322077,1.00746988317147,1.91628002431177,1.1920435210443,0.833509017106463,0.755005568597373,0.733020202243542,1.29017866744613,0.703392822312599,1.09699757546701,0.527476959945775,1.33191858015844,0.971258950246358,-0.0853326038685933
"OLE2",-1.0101200787133,-0.774591790228953,-0.450624871558519,-1.51918988953301,-1.31809408431872,-0.999866139556504,-0.873285861817094,-1.85887303531403,-1.12306039016924,-0.660800522665077,-0.921546244022361,-1.18621387005189,-1.24798918854705,-1.1977898258485,-1.26088995671213,-1.33519463884091,-0.824713310590145,-0.949630447501096,-0.712194989683714
"CAALFM_C207100WA",-0.361490437130083,-0.261357171232509,-0.363965608124588,-0.517419432591081,-0.442746842734191,-0.282504461788893,-0.227684821087314,-0.831727720240574,-0.34270739970385,-0.238752941119623,-0.216291455409673,-0.408909613632318,-0.288116920272685,-0.382950099061234,-0.14053701458416,-0.602223976756896,-0.045810452342323,-0.0139031419345612,0.041006886962447
"CAALFM_C207110CA",-1.13218389062218,-0.299454056734054,-0.49436231824526,-0.524049054537556,-1.37361133885242,-0.699373346349829,-0.530195002116792,-1.40882701334642,-1.20002103367884,-0.476987522041223,-0.516944392915094,-0.4086103363738,-1.07068394965879,-0.626449920253544,-0.499694978369433,-0.511906968231731,-0.808689983980476,-0.428764492605806,-0.223710451038605
"RFA2",-0.916698333650772,-1.45620225783619,-1.19509939192994,-0.698436704261497,-0.971836511113719,-1.62672102947883,-1.11364922201085,-0.897108004322884,-1.07520675183617,-1.08949243701739,-1.12137046195564,-0.452836392874037,-0.933199163395645,-1.56277489873435,-0.982711127630999,-0.928085992144497,-1.03088822779111,-1.07314242018124,0.0696415530612041
"RCK2",-0.598085837858999,-0.846286490216095,-0.546683264400672,-0.514610322789346,-0.569898848705463,-0.83151235079049,-0.705732140533888,-0.658476937702557,-0.481858571776699,-0.427611226182696,-0.482538725885828,-0.208774652380083,-0.467766212269691,-0.681764812448498,-0.583003562623714,-0.474398485259335,-0.534061792395481,-0.413866230114624,-0.285087239754623
"CAALFM_C207140WA",4.09365479205756,3.91865585860621,4.15263179768838,4.95400039024631,4.98952228591685,5.23133486592866,4.80766027699436,6.000159600542,4.36630424618235,3.90026214000311,3.79580514402804,4.71500149637889,4.17162817879803,4.3694018559448,3.79807110989825,1.96165541244998,3.78840413117083,3.54769819591695,1.11100700279676
"SMF12",-0.0239799216852504,-0.364539029928741,0.813333344285966,1.25195712033498,0.848538788209814,-0.513530879482383,-0.24018648009282,1.59637254791542,0.648745378281306,-0.426921107139513,-0.180876924576969,0.445980198568519,0.0321429097925683,0.112708475485849,0.0602511603980816,1.17490577919538,-0.331473508472652,-0.384620919631046,1.49520107094524
"AFT2",-0.699565724415895,-0.143587084448,-0.499949253663088,-0.773279972907662,-0.406873902445685,-0.332126223640211,-0.631133316486358,-1.13247215186168,-0.520819684166636,0.0471715694271704,-0.644253901682316,-0.941482598895531,-0.708016620512569,0.101732890905816,-0.772631400607966,-1.08984552843963,-0.680967550267037,-0.738652525357516,-0.644190956290745
"CAALFM_C207180WA",2.16705077458263,0.593267700869565,1.49208758551908,-0.501065899522423,2.44042871985497,0.817880296907917,0.794518342803584,-0.546123439954583,2.24360642101772,0.12550746892364,1.207416799606,0.446057353397797,1.81380092759409,-0.443078690844636,0.6408172019804,-1.26175485778384,0.522262515986804,0.350179539453662,-0.225911904512848
"CAALFM_C207190CA",-0.680117815075,-0.823533455260161,-0.903883636205372,-1.02460407075728,-1.38687940550899,-0.889583735863084,-0.414704767492632,-1.85249506495466,-0.609237665661565,-0.66967219300138,-0.502918992755113,-1.0915201178584,-0.605181916695111,-0.71717167633069,-0.573393866382143,-0.675594892692753,0.239813549402588,0.0182029087548064,-0.032819770556054
"CAALFM_C207200WA",-0.182477362152301,0.113960231211655,-0.307074711829097,0.243276425087552,-0.323929769222492,-0.0346933840433289,-0.411141681012974,0.401945030978088,-0.0311385072103837,-0.121877542444902,-0.292738249036443,0.30443799002478,-0.11077273696605,-0.398434605402455,-0.460243908532939,-0.326885679501339,0.410814534558582,0.0503626208133298,0.361564936932231
"TPK2",2.37588444395374,1.39690562023901,2.32225191432721,2.34901638880711,2.67033900832465,2.28751041924738,2.32265330333977,3.91925482597444,2.41793310139312,1.75924350228609,2.04786462810234,3.13915345753516,2.56496913719286,2.69809666320271,2.76225844135117,2.77299341766727,1.79473101895196,1.96215574880516,1.821797570732
"CAALFM_C207220WA",0.836976467873718,1.03512298172644,0.367601534527997,0.702919964978283,0.549461534094859,1.39786982139146,0.55436008381676,1.50715610115557,0.689576063940922,0.643255375421271,0.508333963358669,0.736581084947942,0.659707473545963,1.10293749378552,0.462670675116482,0.370091228317966,0.332796110860284,0.34560478409016,0.449329651119064
"ZCF10",0.371370042773033,0.0582180324854002,0.595952082044019,0.452530851455332,1.02328366854213,0.226497880724576,-0.0557928424113567,0.65465143574503,0.618996974576824,0.192614579334957,0.00493828775193355,0.880037727906328,0.250489480517682,0.495572191259062,-0.306320716438715,0.507415727681199,-0.648894457284288,-0.423965772859098,0.34420844569552
"CAALFM_C207240CA",-0.223415465827225,0.77921221633075,-0.082983960053906,-0.276027262365382,0.0569384085195225,1.19509242931032,-0.0794515119251201,-1.03961724670693,-0.388787804501331,0.158127082998216,-0.254506416663602,-0.134054748512047,-0.220813642172509,0.699867819084609,-0.48455602885804,-0.418582204475365,-0.653227988858391,-0.509493916064175,-0.558203473282034
"CAALFM_C207250CA",-0.170110972189486,2.42027667225331,-0.198202087829292,-0.240597379696213,0.274532971198094,0.764532999612532,-0.287555404516502,0.773364984598708,-0.298116942475433,0.0479184225691145,-0.416219541271899,-0.286835993881419,-0.222899095602422,0.805070402868273,-0.0819660965540613,0.245662790534791,-0.869580664682622,-0.651357566592326,-0.95273621894697
"DQD1",1.10001187568294,1.35700786802025,1.49386894118421,3.17047580589992,1.40871455977807,2.10243713702951,1.15348367976408,2.6259674628764,1.39014069753153,1.22689351625788,1.21662531330913,1.72026980166329,1.28001624438218,1.30567621072122,1.15118026169732,1.46133095515727,1.47693182422035,1.4748468887732,0.506656293724092
"CAALFM_C207270WA",2.16914847375826,2.54297493924981,2.40304305408356,4.280956483902,2.50744122187545,3.00058929188271,2.35583586029139,3.50133920341712,2.59142082976144,1.14222790320089,2.4214877696678,1.97142989003427,2.38899992267983,1.54083497893341,1.87379224965072,2.20924721927985,2.77037168447046,2.56204723562688,1.08412444635138
"CAALFM_C207280WA",-0.974401987837679,3.34591062105966,-2.5682482322881,-3.80110544066365,-1.50770538207375,0.509110919629658,-2.24195544466049,-3.39563006699877,-2.64492972501975,-0.482337410378637,-3.19775763581456,-2.64964309575375,-2.65273397128622,-0.930278742602629,-5.00937961629391,-5.35981692959185,-1.94670371758736,-3.03532726839423,-3.9183939184034
"CAALFM_C207290WA",-1.04003744125915,-0.613299400123993,-0.850531488103032,-1.09726429079862,-1.57967262678988,-1.12580537658808,-0.92715682806105,-2.16855689736062,-0.968930684666856,-0.603118434146049,-0.893782352782176,-1.16133504225394,-1.18988210631347,-1.53444339148061,-1.13968940027644,-1.14938060056295,-0.798744969674122,-0.880273159019787,-0.366152595259722
"RPA12",-1.41646925941157,-1.11151566917067,-0.949688804614655,-1.02641605540166,-1.89229246295514,-1.73651964510123,-1.1183668458954,-2.25986241474592,-1.35331934533785,-0.740434224134168,-1.0061302349543,-1.61359285524549,-1.48641563150191,-2.42790278966784,-1.20822542682043,-1.78477849918411,-0.716830463619945,-0.942504162262849,-0.530630557998341
"CCT5",-0.978856029252064,-0.446507611174218,-1.17640802565853,-0.838198058862221,-1.21060529088292,-0.669746891942659,-0.88528809677236,-1.41496829886763,-0.831144394960623,-0.513454039159384,-0.849353924659741,-0.871832383374962,-0.911273641107539,-0.54614809161625,-0.998860454936624,-0.792996902539275,-0.53109072351384,-0.603856874701716,-0.270973334481385
"ARP3",1.81202905124562,1.2220447335913,1.55431801243674,1.14003432051009,1.93178385792032,1.49998312323811,1.75660734854612,1.96965100073725,1.93623879292837,1.21945848006205,1.73514811770191,1.54300170490519,1.93623133198162,1.7136917374125,1.76876426832065,1.37393316934828,1.79203995510414,1.74152713160978,0.843121270426785
"TOR1",0.867157346963177,0.588152725359255,0.592051728636222,0.62193461540248,1.06243589430065,0.960645761303842,0.661750706355652,1.12707084354047,0.866377808690003,0.764155761510901,0.605803060309187,0.296612040853968,0.903723006000826,1.21431021896903,0.607897368101261,0.821074561881631,0.544970361845466,0.563681328914825,0.230260889838799
"NOC4",-1.32057338651308,-1.03164079087257,-0.276807726057736,-0.946645616296186,-2.07011268012175,-2.09717407234473,-0.383756981985103,-2.21042243791946,-1.66118879662297,-0.947453609391413,-0.43958115996612,-1.53111662634693,-1.32708762860439,-2.40596697139833,-0.608362715268263,-1.09410876331277,-0.898547399651973,-0.482414839250274,-0.381505694004593
"MCM3",-1.46268174831391,-0.592350646296691,-1.02372185168767,-0.958730209931479,-1.26901885827151,-1.29022354040516,-1.30482164424892,-1.54671282204962,-1.69016033544,-0.485015508485468,-1.45401212495876,-0.514061586344089,-1.47186841642453,-0.796985391298265,-1.14571881326834,-0.546188305384268,-1.61685481307688,-1.40126930239677,-0.531304492125626
"CAALFM_C207360WA",-1.02128309102214,-0.953983213705458,-0.472258095802434,-1.55248507050289,-1.49950439160295,-1.16025813814069,-0.664580270935262,-3.01404058510385,-0.976988739227198,-0.569935579199155,-0.605900952593906,-1.23300565512278,-1.04991574784633,-1.28950789273094,-0.852898469179441,-1.57249675356208,-0.637658460525956,-0.723647338421723,-0.772011357697201
"CAALFM_C207370WA",0.323476730721068,0.240953837442785,0.656360937478014,-0.532580426437458,0.523766312184602,0.318955086364512,0.247091650083925,-0.501730293311785,0.299460526316403,-0.248453328575994,0.162237649915204,-0.290749399755593,0.398523346221047,-0.462692003965669,0.134394732784213,-0.781404464891998,0.362832755511099,0.180025280945022,-0.154234140381192
"SSC1",-0.783258237041836,-1.0273897566262,-1.18102204816901,-0.932094646766453,-1.34036050735062,-1.59333843407711,-0.814568482393834,-1.21804612295437,-0.79303306023348,-0.83619164228099,-0.746923191443107,-0.782301338850458,-0.48215844630847,-0.234382773856613,-0.638421502403993,-0.0933968402297104,0.0926866387605139,-0.0521784452355474,-0.263127761835092
"CAALFM_C207390CA",1.89390082830151,0.584481102389022,1.8196659371844,0.575005966801712,2.62132603176361,0.300962892917892,1.07294333186739,1.18543242087835,1.51878639525998,0.156832284284931,1.1503493383888,0.44839852336209,1.73352472539052,0.530562428488056,1.25578046053403,0.772765652140576,1.29125111812733,1.36416435733749,0.268354234281335
"APR1",3.61436636263888,1.98384493891634,4.12228024594512,3.74150826650214,4.75325981195015,3.85864081015698,3.17635708497987,4.8305814735543,3.65620534666797,2.4480475263835,3.15867404591878,3.26949141907397,3.45628619587164,3.16904051073329,3.18231150716382,3.0557104951752,2.63402191628972,2.53620757382182,1.13699171038278
"CAALFM_C207410WA",-0.902284092911071,-1.13587123568111,-0.388664679294152,-0.847215331426552,-0.558796029366916,-2.26942975259971,-0.421796908072917,-0.438429138235687,-1.07732224976637,-0.982596161414351,-0.564968490998298,-0.9864906790606,-1.04498752435549,-2.35991182236727,-0.844490925246917,-1.13001476697565,-0.332504912746576,-0.180060625006029,-0.136793831655524
"CAALFM_C207420WA",-0.237724207930487,0.6080491687575,-0.175484613220658,0.0847375423372432,-0.429321828497843,0.555791034535641,-0.185109611265516,0.194924985418734,0.254256969634789,0.602037729047132,0.0622529679739371,0.346121004791448,-0.435348990423595,0.151523450994588,-0.469189852602819,-0.725426477183971,0.138929900237643,-0.101118696284184,-0.0609087664645552
"CAALFM_C207430CA",1.9550418923894,1.32977225908656,1.50616095301853,0.923111021637705,2.17076316774228,1.22294067516837,1.65267707919956,2.33053937850841,2.24304310295617,0.958440748413145,1.91206601935417,1.17164635344602,2.07801437612359,2.03783233086418,1.78812581808154,2.49538828390312,1.94387673932505,1.75329948671317,0.942185018193459
