"","condition_FL3_vs_ctl"
"CAALFM_C100890WA",0.0638663414302668
"RRS1",-0.287902559783834
"CAALFM_C100910WA",-0.105411800272365
"CAALFM_C100920WA",0.412510402663665
"SIN3",-0.166260331567695
"RPB11",-0.480021720098438
"CDC5",0.135025711783487
"SET1",0.0939078511930343
"CAALFM_C100970WA",-0.0452635297696151
"CAALFM_C100980WA",-0.523122325101704
"NMA111",-0.210599745601799
"CAALFM_C101000CA",-0.144644968885438
"CAALFM_C101010WA",-0.375525517957962
"tA(AGC)4",-0.00517273119429235
"HMT1",-0.469225112421432
"CAALFM_C101040WA",0.615532138978402
"CAALFM_C101050CA",-0.272253614066507
"MBF1",-0.486695291252979
"CAALFM_C101070CA",-0.0869288270922019
"CAALFM_C101080WA",0.280743881015052
"CAALFM_C101090CA",-0.516864171692076
"CCH1",0.452377110311328
"ZPR1",-0.529254639223249
"CAALFM_C101130WA",0.309413340333609
"CAALFM_C101140CA",0.326454806399806
"CAALFM_C101150CA",-0.580412851976492
"CAALFM_C101160CA",-0.213548931273888
"ZCF17",-0.408379959440153
"CAALFM_C101180CA",0.11374482578825
"CAALFM_C101190CA",0.0623973992487451
"STB5",-0.100017283757946
"CAALFM_C101210WA",-0.148882837029333
"CAALFM_C101220CA",2.90158515825788
"IFD3",0.446899280184102
"CAALFM_C101250WA",-0.870944074761988
"TRS20",0.216572019357045
"CTA9",0.190717207118436
"MED22",-0.15491424130064
"CAALFM_C101290CA",0.954602677837263
"CAALFM_C101300WA",-0.180987069943218
"MRS7",-0.572953028267381
"DUT1",0.0117403332432446
"CAALFM_C101340CA",0.976962171282978
"TIF",-0.577505980627926
"CAALFM_C101360CA",0.929329801174545
"RPS21B",-0.480865854681633
"TRM2",-0.26226502483757
"CAALFM_C101390CA",0.133793984490439
"CAALFM_C101400CA",0.184695798146178
"CRL1",-0.035371969895555
"POX18",-0.0866770773975599
"ABC1",-0.113496427736894
"CAALFM_C101460WA",0.327152680584654
"CAALFM_C101470WA",-0.475248758203543
"RPS21",-0.706413680914067
"CAALFM_C101490WA",0.0279272487565416
"CAALFM_C101510WA",0.188182797089439
"SOD2",-0.654370910882807
"CAALFM_C101530CA",-0.677594452444804
"CAALFM_C101540WA",0.125331680711007
"VPS17",0.225240030173206
"SIZ1",0.278299449146492
"RPB7",-0.450581569929716
"CAALFM_C101580WA",-0.726622454594323
"CAALFM_C101590CA",-0.356636637769371
"MRP20",-1.06984401878001
"CAALFM_C101610CA",0.362602975536058
"CAALFM_C101620CA",-0.453767850238772
"CAALFM_C101630WA",-0.153437858783206
"RPS42",-0.573072669674524
"ISN1",0.432556694063703
"tS(UGA)1",0.0458655101751144
"ESP1",0.115788275698968
"CAALFM_C101680CA",-0.642631064124195
"LSC1",-0.52291956359687
"ARP8",-0.138607124103322
"CAALFM_C101710WA",0.82363926667806
"CAALFM_C101720CA",-0.49836468541159
"tA(AGC)3",-0.00225129065341111
"CTN1",2.74713313641463
"CAALFM_C101750WA",-0.405868300484933
"FGR38",0.787345122695887
"MAK32",0.169226193483459
"HOL4",1.0287850215316
"SWI4",-0.0321421437027773
"CAALFM_C101800WA",0.00900130574599096
"UGA2",1.19189763085438
"CAALFM_C101820CA",-0.272135652534904
"UBC8",0.303359644856104
"CAALFM_C101840CA",1.73917785762544
"CAALFM_C101850CA",-0.155291356638219
"CAALFM_C101860WA",-0.393408676099516
"CYS4",-0.32064769260724
"PTR3",0.462408143631122
"CAALFM_C101890CA",0.615446420187524
"CAALFM_C101900CA",-0.111797618820515
"CAALFM_C101910WA",-0.535167494020806
"ROA1",0.327766189216583
"CAALFM_C101930WA",2.95896594532393
"CAALFM_C101940CA",-0.219931015261929
"CAALFM_C101950CA",-0.305998683667748
"CAALFM_C101970WA",0.0302959855906026
"HGT1",4.78514232112832
"HSP30",2.17229248890865
"CAALFM_C102000WA",0.207666134340356
"ZCF24",0.386430423083217
"CAALFM_C102020WA",0.245976623374004
"CAALFM_C102030CA",-0.116522070755585
"CAALFM_C102040CA",0.000179268101224135
"PHO91",0.534363360189926
"CAALFM_C102060WA",0.439201319835122
"HSP31",0.270281620794025
"SET6",-0.392857889907708
"CAALFM_C102090CA",-0.408457738417975
"CAALFM_C102100WA",0.755338979991916
"HGT2",0.838876707826026
"SHA3",1.87675549743086
"GAL1",1.57640362081837
"GAL10",3.01217888542118
"CAALFM_C102160WA",0.369742731570597
"GAL102",0.699582800652605
"GAL7",0.327475215686837
"ABP140",-0.244463326062409
"CAALFM_C102200CA",0.492612089484878
"CAALFM_C102210WA",0.540717697000678
"CAALFM_C102220CA",0.859669552097886
"SEP7",0.0939724731526664
"CAALFM_C102240WA",0.0119589296584723
"CWH8",1.10929732439314
"AGE3",-0.283113582120154
"CAALFM_C102270CA",3.55915021991337
"PSY2",0.0812831329297922
"CAALFM_C102290CA",-0.595004461988207
"CAALFM_C102300WA",-0.302995227773874
"CAALFM_C102310CA",0.00415101861070016
"CAALFM_C102320CA",0.0370195537267226
"CAALFM_C102330CA",-1.00783851259959
"tR(CCG)1",0.323461805131879
"TIM21",-1.00237291152854
"PGA5",-0.696377362042152
"CAALFM_C102370CA",0.274486316976537
"CAALFM_C102380CA",0.0168329254556854
"CAALFM_C102390WA",0.209628817589944
"MNN11",-0.150311629240162
"CAALFM_C102410CA",-0.249142894882204
"GSC1",0.0591301776682985
"CAALFM_C102430CA",-0.688072465131594
"CAALFM_C102440CA",-0.331477095814266
"CAALFM_C102450CA",-0.715186888807831
"RPL10",-0.624397145631983
"CAALFM_C102470WA",0.368456894386199
"PMM1",-0.235349094195302
"CAALFM_C102490CA",-0.672580573209033
"CAALFM_C102500WA",0.200202200256195
"CAALFM_C102510WA",0.146925864017106
"SCW4",0.331240025196787
"DIP5",0.166381972112891
"tR(UCU)4",8.15239336485349
"PUT4",0.436240511661172
"HNM4",0.905513655324882
"SNZ1",0.0663267978255022
"SNO1",-0.0509987433683331
"IML1",0.167218542447562
"HOM6",-0.671491788297292
"EXG2",1.47138016987507
"TOM20",-0.751170154114164
"CAALFM_C102650WA",-0.575077847525553
"MGM101",-0.618586014027673
"CAALFM_C102670CA",0.889083943938876
"CAALFM_C102680CA",1.24456145326845
"CAALFM_C102690CA",0.255984345533509
"CAALFM_C102700CA",1.74157105343749
"FRS2",-0.404739800158166
"CAALFM_C102720WA",-0.164297777324194
"CAALFM_C102730WA",0.710174453785218
"CAALFM_C102740CA",0.311924131608212
"CAALFM_C102750CA",-0.331731196203171
"CAALFM_C102760WA",-0.122946600491471
"CAALFM_C102770WA",0.138155628692365
"CAALFM_C102780WA",0.202547021197205
"TIF34",-0.570610850234469
"CAALFM_C102800WA",0.524589675875793
"RAD16",0.365645893062226
"LYS2",-1.00189141046185
"CAALFM_C102830WA",-0.125494707550389
"PDE2",0.112003354134092
"CAALFM_C102850WA",-0.300829771880809
"YKT6",0.0607196587417888
"YPT7",0.0860090541453457
"MIA40",-1.17127938201914
"CAALFM_C102890CA",-0.0746289115583415
"CAALFM_C102900CA",0.0151569413699768
"CAALFM_C102910CA",0.228454096595394
"CDC73",-0.649299423258367
"MST1",-0.764233834940168
"CAALFM_C102940CA",0.131073682694878
"CAALFM_C102950WA",0.561868706354828
"CAALFM_C102960CA",-0.0795408028575515
"CAALFM_C102970WA",-0.695960985256139
"GOR1",-0.191927227812552
"XOG1",2.09256888612437
"HOL1",0.438690157710689
"RPP1A",-0.732105933462592
"RPL13",-0.745302468585142
"RPS16A",-0.620046678316848
"CAALFM_C103040WA",0.0982907147571471
"CAALFM_C103050WA",0.0373164635689868
"TSR2",-0.301409471624272
"ORC1",-0.11649753961706
"TEM1",0.0592651923413608
"RPS1",-0.705540780020316
"CAALFM_C103100WA",0.402996364664766
"RPL6",-0.631359213540013
"CAALFM_C103120WA",0.818792618776814
"GGA2",-0.0288333457532523
"CAALFM_C103140WA",0.178539077729056
"CAALFM_C103150CA",0.459307300697583
"COQ4",-0.15030510078624
"CAALFM_C103170CA",0.725271342607806
"CAALFM_C103180WA",-0.205410926900013
"ECM33",0.391808342494512
"ARO80",-0.128098051136281
"CDC12",0.596688973400667
"BMH1",-0.209024871074762
"ARX1",-0.516948949855603
"CAALFM_C103240WA",-0.343608973959376
"SPP1",0.260439189020632
"CAALFM_C103260WA",0.273933984619997
"CAALFM_C103270WA",1.57191255450947
"CAALFM_C103280WA",-0.815818849894705
"NGG1",0.126832889159924
"MAS1",-0.711712753838358
"CAALFM_C103310WA",-0.253741160137838
"EHD3",1.50342968774642
"CAALFM_C103330CA",0.744654389220088
"SEC62",0.204812502466937
"RLI1",-0.397965685853674
"CAALFM_C103360WA",-0.356942427300533
"CAALFM_C103370WA",-1.10297750330849
"TPS2",0.672854760538554
"EHT1",-0.373744549417672
"CAALFM_C103400WA",0.130878678891517
"CAALFM_C103410WA",-0.100821213385882
"tN(GUU)3",-0.037557080223533
"CAALFM_C103430WA",0.0393018827793688
"CAALFM_C103440CA",-0.142801537771772
"CAALFM_C103450CA",0.599437653609214
"CAALFM_C103460CA",-0.797275719454389
"CAALFM_C103470CA",0.580219690525985
"AGE1",0.35933956871894
"CAALFM_C103490WA",0.541477331369126
"YPT1",0.119544705304325
"CAALFM_C103510CA",0.616484035510665
"RPN3",-0.225836484428636
"MED17",-0.239547224455853
"CAALFM_C103540CA",0.0796067913440478
"COQ6",-0.200208649869232
"SUA71",-0.179997556289529
"tL(UAA)3",0.0276980564979668
"CAALFM_C103580WA",0.120050677878274
"CAALFM_C103600WA",0.172659725555742
"IMP1",-0.0286190217056097
"CAALFM_C103620CA",-1.0457745626315
"CAALFM_C103630WA",-0.0747941253880072
"HFL1",-0.125804996556166
"MRPL27",-0.558761016611574
"CAALFM_C103660WA",0.513244581487301
"DAO1",-0.00901817566150001
"ENG1",-0.23065807455498
"CAALFM_C103690WA",-0.12983015577759
"tT(CGU)1",0.101821277675263
"MSB1",0.349779483361545
"CAALFM_C103720CA",0.583116898441556
"MNS1",0.15553382271388
"WAR1",-0.152618615233416
"CAALFM_C103750WA",0.386562912287811
"STR2",-0.45924040298152
"SKO1",-0.403944598489538
"HMG1",-0.183482063773486
"CAALFM_C103790CA",-0.496777524871691
"RPP1",-0.134097173688924
"ELA1",-0.209288882788289
"PDR16",0.497496781462389
"CAALFM_C103830CA",-0.36758352508389
"CAALFM_C103840WA",-0.546332637071522
"BNI4",0.376456073200592
"CAALFM_C103870CA",0.991114076929425
"CAALFM_C103880CA",0.0389903947914089
"CAALFM_C103890WA",0.191009954358356
"SEN15",-0.500252434557738
"CAALFM_C103910CA",0.260685558474485
"CAALFM_C103920CA",0.227087506755645
"CAALFM_C103930WA",-0.415121412591323
"CAALFM_C103940WA",-0.520413569897893
"CAALFM_C103950CA",0.0911945096233803
"CAALFM_C103960CA",0.100165986984596
"SPC19",0.231717528081842
"CAALFM_C103990WA",0.0261661747697398
"KTR4",-0.276969047856653
"CAALFM_C104010CA",0.385027992876487
"CSH1",2.80156879925244
"CAALFM_C104030WA",-0.479080552873778
"CAALFM_C104040CA",-0.420412340885234
"MFALPHA",0.402653939181726
"IFI3",1.06770012875526
"BET4",0.0515088735464114
"MAD2",-0.0025876737040017
"CAALFM_C104090CA",-0.379850251869558
"POR1",-0.196728865184777
"CAALFM_C104110WA",-0.149407558375015
"CAALFM_C104120CA",0.0740552540274067
"ERB1",-0.246071964429096
"IFD6",0.681206788175432
"CAALFM_C104150CA",0.25627071365284
"CAALFM_C104160CA",0.482791578627495
"HTA2",-0.200857681785557
"CAALFM_C104180WA",-0.133680089296976
"CAALFM_C104190CA",0.211588263036253
"CAALFM_C104200CA",0.167578541196464
"CDC3",0.790389413069317
"CAALFM_C104220CA",0.143304600653155
"CAALFM_C104230WA",-0.0257719021952188
"HHF1",-0.10749512878137
"HHT21",-0.16115368307703
"CAALFM_C104270CA",0.499288961808907
"CAALFM_C104280CA",0.285601298625896
"ACS2",-0.488021318837633
"SSA2",-0.772159848734496
"GIG1",0.432296690575812
"GPM2",0.253080390858571
"RPN4",0.598377311849535
"CAALFM_C104340CA",-0.27348414484819
"CAALFM_C104350CA",0.246596557583026
"CAALFM_C104360CA",-0.314683791922495
"CAALFM_C104370CA",-0.724199535420788
"SIT4",-0.519368944700275
"NOP4",-0.256256158289699
"APE2",-0.892287721170965
"ESS1",-0.287346363288985
"URA6",-0.301215475801165
"CAALFM_C104430CA",0.85316064062423
"CAALFM_C104440WA",NA
"FMA1",-0.834206080853672
"CAALFM_C104460CA",1.33380845299031
"CAALFM_C104470CA",0.544893049793578
"TUS1",0.965257557864098
"CAALFM_C104490WA",-0.179962653009652
"ICL1",0.335713383174452
"CAALFM_C104510WA",-0.130240145871552
"PHO85",0.052247861080697
"CAALFM_C104530CA",0.0369646868292075
"VPS16",0.235542695529457
"ELC1",-0.21201354420683
"CAALFM_C104560WA",0.307894941893537
"CHL4",0.219403303458974
"CAALFM_C104580CA",0.256142181595941
"CAALFM_C104590WA",1.77886282381608
"CAALFM_C104600CA",-0.878264810266085
"ATP1",-0.771657557231548
"CAALFM_C104620WA",0.433000617047443
"CAALFM_C104630CA",0.360012088443945
"CAALFM_C104640WA",-0.069570700537391
"DUR3",-0.0701211159581861
"DUR1%2C2",0.0300104475139889
"HAT1",-0.100475736021576
"PIL1",0.371597998116308
"CAALFM_C104690CA",0.859053029425057
"CAALFM_C104700CA",1.62366169383315
"CAALFM_C104710CA",-0.427580226169716
"CAALFM_C104720WA",0.156438350983389
"LYS21",-0.283567678856624
"LPG20",0.383616355579456
"IFE1",0.151846989399874
"SYG1",0.262970054140251
"ERG3",0.509613784000208
"CAALFM_C104780CA",0.102171134846348
"CAALFM_C104790WA",-0.132768342663934
"CAALFM_C104800CA",1.70249131453456
"TCO89",0.117878230252596
"CAALFM_C104820CA",-0.781742832816504
"SEC21",-0.0822882885385254
"CAALFM_C104840CA",0.00908582250205608
"CAALFM_C104850CA",0.15915660006049
"CAALFM_C104860WA",0.148132779541899
"SAP7",-1.15154904828101
"MRPL37",-0.658625319047251
"YBN5",-0.729728056997196
"MNN15",0.702734924024183
"CAALFM_C104910CA",-0.128459339180619
"CAALFM_C104930CA",1.42260526062753
"CAALFM_C104940CA",2.44678729506187
"RPM2",-0.153209996643945
"CAALFM_C104960CA",0.00030017460664332
"CAALFM_C104970WA",-0.898633041383017
"CAALFM_C104980CA",-0.181433491835635
"CAALFM_C104990CA",-0.123057706941055
"RHD1",-3.12979891707255
"CAALFM_C105010CA",0.0947743347211374
"ARG2",-0.360005002177831
"PSF2",0.268240326987954
"RRP6",-0.284628534527553
"REI1",-0.28948792844834
"GPI7",0.177031785396486
"GPT1",0.481937957709645
"TRY2",-0.0993917667403053
"CAALFM_C105100WA",0.315430085965191
"ARO4",-1.00454724954533
"CAALFM_C105120WA",0.603299139633554
"BRG1",3.97767027215841
"CAALFM_C105150CA",0.967619065149758
"CAALFM_C105160CA",2.56068500667371
"CUE5",0.232888092049235
"CAALFM_C105180CA",-0.555140899949942
"CAALFM_C105190CA",-0.771431355973921
"CAALFM_C105200CA",0.421610800624219
"CAALFM_C105210CA",-0.645947854857099
"CAALFM_C105220CA",-0.0102465571877001
"CAALFM_C105230WA",-0.473144203570061
"RPT1",-0.101402286742467
"CAALFM_C105250WA",NA
"SDH1",-0.0977203113783794
"CAALFM_C105270CA",-0.595248203203817
"CAALFM_C105280WA",0.104332762189577
"GRS1",-0.652281528784477
"PRD1",1.25160687361149
"tP(UGG)1",0.0380525043573004
"CAALFM_C105320CA",0.45622360651453
"CAALFM_C105330CA",-0.120672317395531
"ZCF2",0.035475439983068
"YPT53",0.242583399413269
"CAALFM_C105360CA",-0.187841634571025
"CAALFM_C105370CA",1.10159031494763
"CAALFM_C105380CA",0.0203676314945765
"CAALFM_C105390CA",-0.222303311649392
"CAALFM_C105400CA",0.182948744672801
"TRP99",0.0243022579525389
"CAALFM_C105420WA",-0.329162920806026
"SPT20",0.086309670615796
"CAALFM_C105440CA",1.66526938528021
"CAALFM_C105450WA",NA
"KOG1",0.257340139226837
"MTM1",-0.148110968354127
"CAALFM_C105480CA",-0.341360953109981
"CAALFM_C105490CA",-0.300250970750177
"RSM22",-0.415570664122823
"RPS27A",0.206771278103788
"CAALFM_C105520WA",1.77404180430744
"SSH1",-0.327728917206201
"CAALFM_C105540CA",0.381425827239415
"CAALFM_C105550CA",0.165620975345157
"RIB4",0.0376191281643616
"tN(GUU)2",0.0300201617564585
"tN(GUU)1",-0.308333436721834
"tT(AGU)1",-0.00735489316307907
"GSL1",0.378542498795854
"CAALFM_C105610WA",-0.0907857324427731
"STE3",-0.364294008789059
"CAALFM_C105630CA",-0.368435460068832
"FAL1",-0.285298926970812
"CAALFM_C105650WA",-0.18105436728173
"CAALFM_C105660CA",-0.403412934540018
"CAALFM_C105670WA",-0.00479492921890023
"RIM1",-0.193030077289318
"CAALFM_C105690CA",0.215518348132145
"AUT7",0.603903818822888
"UGA4",-0.414555197504073
"CAALFM_C105720WA",-0.778820354599462
"CAALFM_C105730WA",-0.388555858801717
"CAALFM_C105740CA",0.606579896176237
"CAALFM_C105750CA",0.113527036205307
"PGA26",-1.43805044246734
"PRC3",0.377628786243473
"CAALFM_C105780WA",-0.0469471397388795
"CAALFM_C105790WA",-0.515762175348235
"CAALFM_C105800CA",0.0224671391100611
"GIM5",-0.0929987180909699
"RAD10",0.0177049421109273
"CAALFM_C105830WA",0.226240320282031
"PRN1",0.467379854945434
"POL32",-0.168066040271992
"PRN2",0.74816556155373
"PRN3",0.741788286993275
"PRN4",0.33344826154618
"CAALFM_C105890WA",1.33008290466047
"CAALFM_C105900WA",0.356233151891317
"SIP5",0.571711794594077
"CAALFM_C105920WA",3.4015397384126
"CAALFM_C105930CA",0.167764308061846
"PHO87",-1.6204059661062
"CAALFM_C105950CA",0.187170243154754
"PGA45",-0.00381111329067086
"CAALFM_C105970WA",2.29142329714649
"CAALFM_C105980WA",0.678802008744059
"CAALFM_C105990CA",-0.693864900910842
"CAALFM_C106000WA",0.120917432527418
"CHS7",0.205610005112367
"RGD1",0.290499486314042
"CAALFM_C106030CA",-0.0183997049179854
"RTT101",0.149439857695292
"CAALFM_C106050CA",-0.264077522567655
"ACP1",-0.477744491586082
"CAALFM_C106070WA",-0.813253216919899
"ARC35",-0.0758515593684811
"CAALFM_C106090CA",-0.0737925191233098
"MSI3",-0.49944998782004
"NPL4",-0.234905355182519
"CAALFM_C106120CA",-0.252723604971227
"HAC1",1.94503056174474
"CAALFM_C106150WA",0.285593038735999
"CAALFM_C106160WA",2.12385955513891
"TLO34",1.46352553908157
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.327839545796691
"BUD16",-0.339359284400239
"CAALFM_C106220CA",-0.0643050869602447
"MDM34",0.224490901061581
"CAALFM_C106250WA",0.236115114237858
"PGA50",-0.312986552322052
"CAALFM_C106270WA",0.787518061303121
"UME6",3.89185746405788
"CAALFM_C106300WA",0.0103171956555111
"CAALFM_C106310WA",-0.0921010061076904
"CAALFM_C106320WA",-0.0269855346026524
"CAALFM_C106340WA",1.56358543292106
"CAALFM_C106350WA",-0.22589706846835
"CAALFM_C106360WA",0.259836417944589
"PBR1",2.64313421819529
"CAALFM_C106380CA",-0.0261334235252479
"CAALFM_C106390WA",-0.177953039546682
"CAALFM_C106400CA",0.00205033075671481
"CAALFM_C106410WA",0.166277196772515
"CAALFM_C106420CA",0.37906567013757
"CAALFM_C106430CA",0.253541812163685
"CAALFM_C106440CA",-0.494304441522732
"RPS14B",-0.652564429876765
"RPS22A",-0.556597471314537
"CAALFM_C106470WA",-0.908688015145082
"CAALFM_C106480CA",-0.0680949133751888
"CAALFM_C106490CA",-0.358966934260249
"CAALFM_C106500WA",-0.0977437338786031
"CAALFM_C106510CA",0.0604928690033264
"BPH1",0.680527581556206
"CAALFM_C106530CA",-0.0521963502684886
"CAALFM_C106540CA",-0.35029671539205
"GLT1",0.0221296201843642
"CAALFM_C106560WA",-0.167615615841152
"ANT1",0.950180100820724
"RPS23A",-0.685895456699565
"CAALFM_C106590CA",-0.311325262068135
"CAALFM_C106600WA",0.115088335274262
"HAK1",0.0671490746687659
"CAALFM_C106620CA",0.0752884678741288
"CAALFM_C106630WA",-0.118479762001824
"CAALFM_C106640CA",-0.392497901679328
"CAALFM_C106650WA",-0.377523033712997
"CAALFM_C106660WA",0.138384493601103
"CAALFM_C106670WA",0.0174021260015618
"VPS34",0.329793444106806
"CYK3",-0.124217181551375
"CAALFM_C106700WA",-0.384621451970158
"CAALFM_C106710WA",-0.0651984008354762
"CAALFM_C106720CA",-0.63586054355329
"RAC1",0.284413777817252
"NOP6",-0.501851052966431
"CAALFM_C106750WA",0.32529066010021
"CAALFM_C106760CA",-0.329027495560028
"CAALFM_C106770WA",-0.0273930972940249
"NPR1",0.12216223439376
"MRPL19",-0.872780045654179
"CAALFM_C106800WA",-0.324887180375332
"CAT1",1.48125636111693
"CAALFM_C106820WA",-0.152948537196034
"CAALFM_C106830WA",-0.159083402091577
"CAALFM_C106840CA",-0.156644567617079
"PCL7",-0.0729837804157655
"CAALFM_C106860WA",0.189051476337165
"CAALFM_C106870CA",0.437960909746461
"SPO22",-0.148814431346665
"CAALFM_C106890CA",-0.651329130750839
"MMD1",-0.208039463421036
"CAALFM_C106910CA",-0.147727576086088
"CAALFM_C106920CA",0.603349460908378
"PGA63",0.125824217154608
"ATC1",1.1895017210953
"tP(AGG)1",0.0373078779041463
"SUI2",-0.352336329956408
"CAALFM_C106970CA",0.541730145452456
"CAALFM_C106980CA",0.701502020073044
"tL(UAA)4",0.00315593284196639
"MEF2",-0.864908413850966
"CAALFM_C107010WA",-0.177872270304799
"PUT3",-0.0455020508544749
"RBT4",1.88926279123625
"CAALFM_C107040CA",3.75217893772266
"CAALFM_C107050CA",0.551522660374298
"CAALFM_C107060CA",0.0614279958134787
"DHH1",-0.132208133682093
"CAALFM_C107080WA",2.01444608485084
"CAALFM_C107090CA",-0.319601374733364
"CAALFM_C107100CA",0.561591016166408
"TAF145",0.243854954467364
"GAP4",0.4090390764844
"CAALFM_C107130CA",-0.114653110399242
"RIA1",-0.171314023395669
"CAALFM_C107150WA",-0.160739354715017
"CAALFM_C107160CA",5.84020963107618
"ZCF23",0.331408202609421
"CCS1",0.406067932352059
"SOG2",0.193680880810559
"YMC1",-0.59555977935497
"CAALFM_C107210CA",0.0817583381966318
"CAALFM_C107220WA",3.3231701278188
"PHO15",0.0591316091467929
"YPD1",-0.343786399987062
"ALG9",0.767657422578154
"CAALFM_C107260CA",0.211319206799995
"SEC34",-0.0415319707874486
"CAALFM_C107280CA",-0.140170680204303
"tL(AAG)2",-0.299459345967664
"CAALFM_C107320WA",-0.202624681282516
"RME1",-1.52304697199441
"CAALFM_C107340WA",-0.10035184188562
"GPX3",0.742361152114217
"CAALFM_C107360WA",-0.0455127981463005
"CPH1",0.913275775803927
"KSP1",0.22738419887125
"CAALFM_C107390WA",-0.105516734534176
"CAALFM_C107400CA",-0.384579892601025
"SKP1",0.0339367428935127
"PEX3",-0.294593461365129
"PHO100",0.0339834809558696
"CAALFM_C107440WA",0.596232820832086
"CAALFM_C107450WA",0.53707319909269
"GPI8",0.257604982976682
"CAALFM_C107470CA",-0.209168021935923
"CAALFM_C107480CA",0.487963869627101
"CAALFM_C107490CA",-0.0557658088631594
"LHP1",-0.625972625445736
"CAALFM_C107510WA",-0.254587644634737
"IST2",0.718608681237253
"CAALFM_C107530WA",0.276586604990293
"BBC1",0.44011426201101
"SWD2",-0.0324101657095898
"CAALFM_C107560WA",-6.99458251694153e-05
"CAALFM_C107570CA",-0.0939839640301427
"PRY1",0.112279263741029
"CAALFM_C107590CA",0.0559022758129463
"ATP7",-0.690065451743233
"CAALFM_C107610CA",0.0984591211869021
"PIR32",-0.059777390543035
"CAALFM_C107630WA",-0.50409110852845
"CAALFM_C107640CA",0.258299597417798
"CAALFM_C107650WA",1.44209615990468
"CAALFM_C107660WA",-0.268967576600552
"ZCF4",2.64826479794576
"HAP2",-0.175430013105562
"CAALFM_C107690CA",-0.173166756189009
"VRG4",-0.232665454976432
"ADE4",-0.724229436493505
"FGR6-3",0.653472975393627
"CAALFM_C107780WA",0.148521653418565
"CAALFM_C107790CA",-0.627850168960801
"MTO1",-0.43921607859188
"CAALFM_C107810CA",-0.0853166536044514
"CAALFM_C107820WA",-0.504950873925729
"CAALFM_C107830CA",-0.112775063568149
"CAALFM_C107840WA",-0.024949167097389
"CAALFM_C107850CA",0.0651543615872541
"CAALFM_C107860WA",0.0551078358800965
"SMI1",0.146082305785594
"GCS1",0.140100223558485
"ADE5%2C7",-0.855685178693016
"COI1",0.00120817137007233
"MRPL3",-0.865218067635917
"CAALFM_C107920WA",-0.787327417318814
"ERD1",-0.31519292508651
"CAALFM_C107940WA",-0.122469815306763
