"","condition_RL30_vs_ctl"
"CAALFM_C200940WA",0.0528372206907681
"RFC5",-0.136938194209953
"MXR1",-0.878375319324376
"UBP13",0.383942066319284
"HGT7",-0.0242480916642342
"HGT8",-0.19829252113127
"HGT6",1.14662383729263
"CAALFM_C201030WA",-0.563057896564437
"CAALFM_C201040WA",0.112326181565575
"CAALFM_C201050WA",-0.067819115115484
"CAALFM_C201060CA",0.262332060858398
"CAALFM_C201070WA",-0.149092479603771
"tL(CAA)2",0.023572178338216
"ERG28",-0.706059855575331
"BCY1",0.29715965443499
"KAR2",1.39800316562918
"NOT3",0.250290069280826
"CAALFM_C201140CA",0.0623182997019322
"PEX12",-1.51115222095749
"CAALFM_C201160WA",-0.135497333769282
"CAALFM_C201170CA",0.293741358158752
"COX17",-0.888897904876461
"CAALFM_C201190CA",-0.0667387719453623
"REG1",0.24993070074223
"HNM1",-0.00498365547286902
"CAALFM_C201220WA",-0.106998754402552
"CAALFM_C201230WA",0.154264313089878
"CAALFM_C201240CA",-0.0974775754046144
"CAALFM_C201250WA",1.03542153243434
"CAALFM_C201260WA",-0.874491468593847
"CHA1",-2.52347161572614
"tL(UAA)1",-0.518572584460438
"MNN24",1.28293907386564
"CAALFM_C201310WA",-0.0193671182056645
"CAALFM_C201320WA",-0.103439173669729
"SIR2",0.921861011607937
"CAALFM_C201340WA",0.523518330493274
"SNX4",0.470236310446194
"DCW1",-0.00208677522421393
"CAALFM_C201370CA",-0.389418391241996
"PLB4.5",-0.0530050259213505
"CAALFM_C201390WA",0.358426161092386
"ESC4",-0.145726740364033
"CLB2",-0.692341057886412
"CAALFM_C201420CA",-0.122391122525117
"APT1",-0.560348824276859
"CAALFM_C201440CA",0.0560100783301889
"CAALFM_C201450CA",-3.2726189119826
"CAALFM_C201460CA",0.345736422455639
"SRB9",0.0990527468377939
"SPT5",0.454971682019532
"CAALFM_C201490CA",0.0549415894139402
"CAALFM_C201500WA",0.968596199403881
"CAALFM_C201510CA",-0.0791055975841068
"PPE1",-0.44757977524217
"CAALFM_C201530CA",-0.198766359149887
"CAALFM_C201540WA",0.753601849363288
"SMP2",-0.933486434552272
"BMT5",0.699184709188416
"CAALFM_C201570WA",0.0842399930286697
"REX2",-1.1079087683147
"COX13",-1.15740211704537
"CDC55",-0.34770199076452
"RPS26A",-0.709857063411709
"COX4",-0.56360484613952
"CAALFM_C201630WA",0.0489896413079504
"SLA1",0.370731849367345
"CAALFM_C201650WA",0.544275587450888
"CAALFM_C201660CA",-0.0219020441889263
"STT3",0.643086616041696
"CAALFM_C201680CA",0.730639063619048
"CAALFM_C201690WA",-0.466963730740105
"HAP42",0.0137186536427804
"HSK3",0.122580251503827
"CAALFM_C201720CA",0.0556125478301545
"CAALFM_C201730WA",-0.600385881615338
"CAALFM_C201740CA",-1.78013419089749
"CAALFM_C201750CA",2.47122292651597
"CAALFM_C201760CA",0.206121096134421
"tL(CAA)1",0.0820114534716813
"MSB2",2.50815091377161
"CAALFM_C201800WA",0.321857162305479
"CAALFM_C201820CA",-0.205010041153048
"PRP39",-0.275007839606637
"RAD7",0.482057441593154
"RAD23",0.00832814287300266
"CAALFM_C201860CA",-0.700863247473327
"CAALFM_C201870CA",-0.0655437243794909
"ZCF6",0.496183108076527
"CTF1",0.0355440149710424
"CAALFM_C201900CA",0.692245647850556
"CAALFM_C201910WA",0.362921095237944
"CAALFM_C201920CA",-0.427607714952692
"CAALFM_C201930CA",2.17537405698609
"AMN1",-1.13955358698607
"CAALFM_C201960CA",-0.475306675102605
"ROD1",0.471255344330086
"SRD1",1.08052016585566
"FAB1",-0.279261206284634
"CAALFM_C202000WA",0.171024981389605
"CHT4",-0.208606432523429
"CAALFM_C202020WA",-0.135298483605254
"ARO3",-0.298069444302612
"CAALFM_C202040WA",0.598488187879852
"CAALFM_C202050CA",-0.119369712460655
"FMO1",0.2251965796868
"SPR3",0.72537666767294
"CAALFM_C202080WA",-1.64790340015098
"CAALFM_C202090WA",-0.088346489195711
"SNF2",0.266407680415946
"CAALFM_C202110CA",0.326066251837722
"CAALFM_C202120WA",-0.574711409041737
"CAALFM_C202130CA",1.37673328978941
"CAALFM_C202140CA",1.7370761587595
"CAALFM_C202150CA",-0.475585825899792
"SAM37",-0.949105653949676
"CAALFM_C202170WA",-0.0250777066901631
"CAALFM_C202180WA",0.265279684891686
"CAALFM_C202190CA",0.328542722537102
"CAALFM_C202200WA",0.0512411884153755
"TLG2",0.103306899286445
"CAALFM_C202220CA",1.9009217884143
"CAALFM_C202230CA",0.00788124686977169
"HEX3",0.860416583493897
"OPI1",0.557394637469002
"CAALFM_C202260WA",-0.157330518430156
"CAALFM_C202270CA",-0.843038161115004
"CAALFM_C202280WA",-1.04944745017429
"CAALFM_C202290CA",-0.377590352188866
"CAALFM_C202300WA",-0.50072779654106
"CAALFM_C202310WA",-0.824993202223608
"CPR3",-1.19057151672403
"CAALFM_C202330WA",0.802609915206605
"ENT3",0.367253419052221
"SAC3",-0.089114826948908
"CAALFM_C202360CA",-0.630238603579819
"HOM2",-0.0810925077567389
"POB3",0.0345266234704769
"CAALFM_C202390WA",0.200996398303677
"ECM3",0.0786146813358239
"CAALFM_C202410WA",0.0564102218591441
"CAALFM_C202420CA",0.133280692895435
"UTP21",-0.18349277168398
"CAALFM_C202440WA",0.104850552284681
"UTP22",-0.11748474431269
"ERG7",-0.553441684759954
"ATO7",0.163447174033729
"tV(AAC)1",-0.284692589978807
"CAALFM_C202490CA",0.367251602225248
"CAALFM_C202500WA",-0.352816439322288
"PRS1",-0.554111826234556
"CAALFM_C202520WA",0.098534036493186
"CAALFM_C202530WA",0.137540623213207
"CAALFM_C202540WA",-0.483450643835967
"CAALFM_C202550CA",1.15012060370653
"CAALFM_C202570WA",0.0584432358850018
"CAALFM_C202580WA",-0.732219775839836
"ZRT2",0.765607993574034
"FGR22",0.018128188958016
"HGT20",-0.398586945674912
"CAALFM_C202620WA",0.647369496356412
"CAALFM_C202630WA",0.367235018546086
"CAALFM_C202640CA",-2.70988547530681
"CAALFM_C202660WA",-0.212347183862441
"CAALFM_C202670CA",0.191759116864315
"PDR17",0.266761340888147
"SER2",-0.223926498323909
"CAALFM_C202700CA",-0.186039914370239
"CAALFM_C202710CA",-0.331806287326097
"CAALFM_C202720WA",0.232372563012928
"CAALFM_C202730WA",-0.0242437388497787
"HPT1",-0.344525931274706
"CAALFM_C202750CA",-0.462891072477385
"LHS1",1.2543588651757
"CAALFM_C202770WA",-0.345954867879448
"BUB2",-0.108106675128839
"CAALFM_C202790CA",0.781020104235578
"CAALFM_C202800WA",-0.273867914422792
"NCB2",-0.0303750521870406
"CAALFM_C202820CA",-0.206581992435544
"SGT2",0.601061569185173
"CAALFM_C202840CA",0.404745971672183
"UGA6",0.756455260596708
"SUR2",0.588219714370609
"CAALFM_C202870WA",0.701905456288465
"EBP7",-0.589792485454382
"SCT2",-0.877779104973963
"CAALFM_C202900WA",-0.208148563263205
"CAALFM_C202910WA",-0.018373645686312
"CAALFM_C202920WA",0.741658853971743
"CAALFM_C202930CA",-0.198620894147738
"MET1",-0.753873045559173
"CAALFM_C202950WA",-1.31033370779755
"CAALFM_C202960CA",-0.0102151155090604
"ALD5",-0.31370044036781
"DLD1",-2.87842189846255
"HYU1",-0.237578522279503
"CAALFM_C203000CA",0.225287250754825
"RNR21",0.213582085583123
"CAALFM_C203020CA",1.28505130356823
"LIG4",0.391477774742243
"PLC2",-1.45568868163799
"SHE9",-1.70837775169073
"PR26",-0.0175675801371935
"SMP3",-0.0767145730075796
"IDH2",-0.666090353896782
"ADE8",-0.0481691583336378
"EFT2",-0.195774474150587
"CAALFM_C203110WA",1.24239879687696
"AMO1",-0.297780235143272
"CAALFM_C203130WA",0.00519943912971597
"CAALFM_C203140CA",-0.241859990203393
"CAALFM_C203150CA",0.567960818141081
"RNR1",0.235976879188914
"CAALFM_C203170WA",1.26738559427877
"TOM1",-0.211976685834025
"PRP3",-0.177330542952278
"CAALFM_C203210WA",-1.70847423708583
"STP4",0.71138108269643
"FEN12",0.134866362939055
"ROM2",0.641713517878485
"AVT7",0.346909257580923
"CAALFM_C203260WA",-0.33730666683748
"GPM1",-0.409005128264191
"NSP1",-0.641517038574253
"CAALFM_C203290WA",-0.320716386700432
"HEM2",-0.253408407599322
"VPS20",-0.0334929702621543
"CHK1",0.441095852023551
"HOG1",0.778670669990855
"CAALFM_C203340WA",0.497784820108242
"PGA17",0.814734585732068
"CAALFM_C203360WA",0.554969014740837
"THI20",-0.594356318561665
"PAN1",0.133042519130433
"HSP78",-0.159596762225267
"DFG16",0.552119725171151
"CAALFM_C203410WA",0.100689787206435
"CAALFM_C203420CA",0.408848216479741
"NBN1",0.202617540658662
"PGA33",0.112004735759249
"CAALFM_C203450WA",-0.420038859451286
"CAALFM_C203460CA",-0.0924051804612743
"COX6",-0.810225032179472
"CAALFM_C203490CA",0.576073199273458
"CAALFM_C203500WA",0.64426308512223
"ADAEC",1.17296370678468
"CAALFM_C203530WA",0.677856661964621
"RAD32",-0.312809406043871
"CAALFM_C203550CA",0.0735582392818785
"CAALFM_C203560CA",-0.588794922148676
"CAALFM_C203570CA",0.27545970427962
"CAALFM_C203580WA",0.729939687686484
"CAP4",0.2042069736054
"BMT8",0.46461522043434
"FMO2",0.575561970691239
"IFK2",0.359716682910875
"CAALFM_C203630WA",-0.205937877622387
"UGA11",-0.374702425345114
"tE(CUC)1",0.048362203287
"SAP99",1.94280269046897
"SAP98",0.42815173473791
"CAALFM_C203690CA",-0.784025542613474
"CAALFM_C203700WA",-0.546682044676371
"CAALFM_C203710WA",2.22310348017555
"PGA16",-0.0714820440835485
"tR(UCU)2",NA
"tF(GAA)2",-4.71308108589442
"YIM1",1.88641466983206
"CAALFM_C203760CA",-0.181437861031746
"STE11",0.253711936557935
"CAALFM_C203780CA",0.241601365782217
"ASR3",0.771171909760179
"CAALFM_C203800CA",0.861972388318094
"RPL21A",-0.314802213319042
"RPS9B",-0.383302955160388
"CAALFM_C203830WA",-0.284376179789149
"INO4",-0.974100763796642
"tR(UCU)3",-0.00638382504857469
"tF(GAA)3",-0.0389209799475689
"GNA1",0.678043356504657
"CAALFM_C203880CA",-1.18935447766576
"CAALFM_C203890WA",-0.817784391911142
"CAALFM_C203900CA",0.13887580474976
"CAALFM_C203910CA",-0.296927798059435
"GPI13",0.303383648618586
"CAALFM_C203930CA",0.0633135330425763
"SCH9",0.175514393587371
"CAALFM_C203950WA",-0.868637488823863
"RPL39",-0.601025090231911
"CAALFM_C203970WA",-0.0185504209664857
"MED1",-0.729178070285259
"GCD7",-0.253371203535234
"CAALFM_C204000CA",-0.177627995624495
"HSP21",0.371962641186281
"SDS22",-0.12992754891868
"ACP12",-0.587471730474505
"DCK2",-0.654511712082098
"DCK1",3.77582526940808
"SSY1",1.37793328553739
"CAALFM_C204070CA",0.216477220485123
"CAALFM_C204080WA",-0.378763524678545
"CAALFM_C204090WA",1.91258140720494
"CAALFM_C204100WA",0.642739469021916
"CAALFM_C204110WA",0.34993062180011
"CAALFM_C204120CA",-0.222455155198484
"CAALFM_C204130WA",0.260581438544302
"CHS5",0.50749000333018
"VMA7",-0.113991883810934
"CAALFM_C204160WA",-0.392705066974108
"CAALFM_C204170CA",-0.592868046196327
"CAALFM_C204180CA",-0.0668860024413915
"UGA1",-3.6639390145771
"TBF1",-0.0603965517104435
"STE4",0.665037336035054
"TAF14",-0.544230513129149
"BAT21",0.0902582334716306
"HYM1",-0.485321941368367
"VPS36",-0.702158576384824
"SSN3",0.157138095168554
"CAK1",-0.0872687948411845
"CAALFM_C204280WA",-0.236822167663933
"RIM11",-1.23534732385899
"CAALFM_C204300CA",-0.122396653322432
"ERG10",-0.0829296569677474
"CAALFM_C204320WA",-0.342877995240984
"CAALFM_C204330CA",-0.163024463980081
"CAALFM_C204340CA",-2.27058908919484
"SUV3",-0.342801402534387
"CAALFM_C204360WA",0.368493288118933
"CAALFM_C204370WA",-0.121291596514358
"CAALFM_C204380CA",-0.501582279133945
"CAALFM_C204390WA",0.0929994439777622
"CAALFM_C204400WA",0.216153791218627
"CAALFM_C204410WA",0.0909039947847105
"IFA4",0.40048098750455
"CAALFM_C204430WA",1.66248044701257
"CAALFM_C204440WA",1.25600621662283
"CAALFM_C204450WA",0.311333215238915
"LYS22",-0.626334777824014
"ADH3",0.816795510762245
"CAALFM_C204480WA",-0.69094188963391
"CAALFM_C204490WA",-0.144457027772402
"CAALFM_C204500WA",-0.347729183526974
"RIM2",-0.675001906715886
"CAALFM_C204520CA",0.227905475355449
"MED8",-0.133455803634989
"GDT1",0.261182344495232
"NDH51",-0.419401389493928
"KTR2",0.0972004495889677
"CAALFM_C204570WA",-0.095368655578952
"ERG20",-0.686509847505667
"QCR8",-0.555406095585859
"RPL17B",-0.464067605245913
"CAALFM_C204610CA",-1.76786063694208
"CAALFM_C204620WA",0.458485980099762
"SNU114",-0.443568272369916
"RPB4",-0.709155119320883
"YAK1",0.156101757943422
"CAALFM_C204670WA",0.0766648071948232
"TIM17",-0.314396077470801
"TPO5",-0.249563831788077
"CAALFM_C204700CA",-0.211314953068439
"URE2",-0.41692460468113
"FGR51",0.589279814861099
"CAALFM_C204730WA",-0.375662245744199
"CAALFM_C204740CA",0.149970270316057
"CAALFM_C204750WA",0.20128510764969
"KIC1",-0.174138034871501
"CAALFM_C204770WA",0.290474720307939
"CAALFM_C204780WA",0.335259966164445
"CAALFM_C204790CA",-0.597718468512248
"MDM10",-0.0805749859774258
"HIS3",-0.366642670404186
"CAALFM_C204820WA",-0.506814119775677
"CAALFM_C204830WA",0.154607138418614
"CAALFM_C204850CA",-1.39523061953014
"PZF1",-0.895350065330331
"CAALFM_C204870CA",0.248789351241554
"ARH2",-0.0247184146225524
"tD(GUC)5",-0.0878060938251692
"tG(GCC)3",-0.0904798640361889
"CRK1",0.417201148764338
"ITR1",0.586738074113082
"CYT1",-0.966678335533374
"CAALFM_C204960CA",-0.209450460386518
"ABP2",1.4739482329398
"CKA2",-0.290867736497754
"CAALFM_C204990WA",-0.151809257850834
"MRPL10",-1.03093399316852
"tT(AGU)4",0.0151806051351529
"CAALFM_C205020WA",0.0269278509111659
"RHO3",0.904514603688985
"CAALFM_C205040CA",0.73444656441396
"CAALFM_C205050CA",0.0608023089935685
"CAALFM_C205060CA",3.14400275694312
"FRE9",2.21375338386009
"CAALFM_C205080CA",-0.073417759876887
"MAK5",0.0824367696397936
"ERF1",0.202640067227832
"LEM3",-0.186350806280254
"CAALFM_C205130WA",0.61715708602595
"CDC15",0.871781967823002
"PEX2",-1.01457945174071
"CAALFM_C205160CA",-0.0803580330045346
"CAALFM_C205170WA",-0.229676418825351
"WH11",0.39320650971069
"CDC21",-0.405713132113906
"SGO1",0.237860220016529
"DAD2",0.279558445333014
"CAALFM_C205220CA",-0.0605212034269891
"RPF2",0.069743781217115
"tQ(UUG)3",0.0887657197106352
"AAT1",-0.483876397065043
"BUD14",0.711106038699449
"CAALFM_C205270WA",-0.0476051565081428
"GPI19",0.181145508573776
"CAALFM_C205290CA",-0.0110533095264702
"CAALFM_C205300CA",-0.768900517341111
"CAALFM_C205310CA",-0.0347630945453597
"CDC7",0.486077734136138
"CAALFM_C205330CA",0.141357376569991
"RPC40",-0.169070731589576
"CAALFM_C205350CA",-0.0041459603290102
"BIO32",-0.031694778876335
"RXT3",-1.28683842550275
"CAALFM_C205380WA",0.267795512702973
"CAALFM_C205390CA",0.139206528468959
"CAALFM_C205400WA",-0.73929952661228
"CAALFM_C205410WA",-0.405873085635504
"CAALFM_C205420CA",-2.03276451224447
"tI(AAU)3",0.0963794623937512
"PEX6",-2.18224270942389
"MDJ2",-0.749186674929355
"CDC19",0.178868114625422
"COQ5",-0.633768123588603
"CAALFM_C205480CA",-0.173236407099666
"CAALFM_C205490WA",0.0232599591890581
"ATP4",-1.28343663878362
"CAALFM_C205510CA",0.240639173068195
"CAALFM_C205520WA",-0.726525313494409
"CAALFM_C205530CA",0.175251977070275
"CAALFM_C205540CA",-0.0668086293699
"CAALFM_C205550WA",-0.420359986271873
"CAALFM_C205560WA",-0.17991504275551
"CAALFM_C205570CA",0.273882686643794
"CAALFM_C205580WA",1.08321455332201
"CAALFM_C205590CA",0.012882670530887
"CAALFM_C205600WA",-1.46603461604371
"RPS8A",-0.438142530428142
"KTI11",0.474321074458419
"tS(AGA)4",-0.247474657153754
"CAALFM_C205640WA",0.0377851346278865
"VPS35",-0.188074374834415
"PNG2",-0.0117452332713619
"CAALFM_C205670CA",-0.27603637650467
"COG4",-0.00708047626346889
"YTH1",-0.211812938480154
"OSM1",0.212965709444057
"CAALFM_C205710CA",-0.907584635822044
"CAALFM_C205720CA",0.0585591355019654
"GWT1",-0.969523504834792
"SPO7",0.0288666372954699
"CAALFM_C205750WA",-0.0980241887137698
"CAALFM_C205760CA",-0.722792041506342
"CAALFM_C205770WA",0.199481566784378
"MKK2",0.821949295358822
"RFC1",-0.162879260421274
"CAALFM_C205800CA",0.727708194311646
"CAALFM_C205810WA",1.02005999908721
"CAALFM_C205820WA",0.0129498275831891
"CAALFM_C205830CA",0.0830300144839523
"CAALFM_C205840WA",-0.0883710008767234
"CAALFM_C205850CA",0.0512853611560562
"CAALFM_C205860CA",0.471561225245896
"CAALFM_C205870WA",1.30924496956518
"CAALFM_C205880WA",NA
"IDP1",-0.491652990834729
"CAALFM_C205900WA",1.66622908881762
"CAALFM_C205910WA",0.868791713441579
"COX8",-0.68390281390758
"COX9",-0.595586339714565
"VPS33",0.252252326427515
"TES15",-0.318919561538573
"CAALFM_C205960CA",-0.701601958040104
"TES1",-0.449019539005279
"CAALFM_C205980CA",-0.450438801239042
"CAALFM_C205990CA",-0.052512228969329
"LAS1",-0.234319080485627
"SPO72",0.140405464787973
"CNT",0.350668670291571
"CAALFM_C206030WA",-0.00714052412514929
"CAALFM_C206040CA",-0.465786274828477
"tM(CAU)3",-0.268792681554049
"FAA2-1",-1.15094095359089
"CAALFM_C206080CA",-0.400855601579638
"CAALFM_C206090WA",0.529943878660787
"PMT4",1.3178724716468
"CAALFM_C206110WA",-0.664390740903122
"CAALFM_C206120CA",0.156890882171878
"CSM3",0.340034231241438
"CAALFM_C206140CA",0.665764249631904
"RPN10",0.103869409509969
"CAALFM_C206160WA",1.1142013380391
"ECM17",-0.82660976042039
"FGR12",-0.202622284169919
"ILV1",-0.814894966675373
"CAALFM_C206200CA",-0.0387075700828385
"SER1",-0.863511988964276
"MEC3",-0.572815323581947
"CAALFM_C206230WA",-0.216445665342436
"SMD2",-1.03537116008839
"CDC46",0.692560742093981
"CAALFM_C206260WA",0.340148193887223
"CAALFM_C206270WA",-0.0139603559343698
"CAALFM_C206280CA",-0.0142089833411145
"ATP14",-0.573369385195021
"CAALFM_C206300WA",-0.190551563103104
"GSP1",-0.192585926571952
"CAALFM_C206320WA",1.7632956713678
"AVT1",0.218418010060539
"EFH1",0.878463674465281
"CAALFM_C206350CA",0.85892602924503
"MAK16",-0.116101218221333
"SCP1",0.450720457863496
"IMH3",-0.0988724564434245
"CAALFM_C206400CA",-0.437141829404847
"CAALFM_C206410WA",-0.732408378359803
"RTS1",0.379374007156613
"CAALFM_C206430CA",0.205770585597424
"CAALFM_C206440CA",1.01790196880565
"CAALFM_C206450CA",0.397218182458952
"RTA3",0.0604445555990141
"RTA2",-0.963089551829554
"CAALFM_C206480WA",-0.381029280759208
"CAALFM_C206490WA",0.0293458919762359
"tI(AAU)1",0.0269417667122748
"CAALFM_C206510WA",0.33916380108033
"CAALFM_C206520CA",-0.52159257141698
"CAALFM_C206530WA",-0.0901194726544926
"SPF1",0.090887713627733
"CAALFM_C206550WA",0.708868833048232
"CAALFM_C206560WA",0.553074910131054
"CAALFM_C206570CA",1.34550044540478
"GIT1",-0.362578703928853
"CAALFM_C206600WA",0.256946525794139
"CAALFM_C206610CA",-0.906510207526545
"CAALFM_C206620WA",-0.475335793715857
"CAALFM_C206630CA",-0.212792986069084
"VAS1",-0.204775788172917
"CAALFM_C206650CA",-0.848790453116187
"CAALFM_C206660WA",-0.253466280005271
"DBF2",-0.0855805773269521
"FRP3",0.907257662185243
"PEX22",0.146216408839291
"AMO2",-0.365692180241037
"CAALFM_C206710WA",-0.961676164570902
"GRE2",-0.0745396131028341
"LSP1",-0.661309576343886
"CAALFM_C206740WA",0.278264008451153
"CAALFM_C206750CA",-0.717091756802604
"CAALFM_C206760CA",-0.111062937398736
"CAALFM_C206770WA",-0.53110709461817
"CAALFM_C206780CA",0.418349364231634
"CAALFM_C206790WA",-0.770351344483698
"CAALFM_C206800CA",0.504840657305741
"RPL11",-0.546881096994966
"PRE2",-0.21831698799075
"FHL1",0.1313429561403
"SPR1",-2.33253449934008
"CAALFM_C206850WA",0.107321180249413
"LTE1",0.0593125397724053
"PST1",0.173657040688702
"PRB1",-0.458179980832164
"CAALFM_C206890CA",-0.748060826368978
"YPT72",-0.402391102055726
"CAALFM_C206920CA",-0.366455576297082
"CAALFM_C206930CA",0.327227380967319
"ARE2",0.481347871494172
"CAALFM_C206950CA",-0.587324539329757
"SPE3",0.00386329374884763
"AAH1",-0.108922518191342
"CAALFM_C206980WA",-0.122930913682793
"CAALFM_C206990WA",0.234233133472301
"CAALFM_C207000WA",-0.162360438649145
"CAALFM_C207010WA",-0.177045187723532
"CAALFM_C207020CA",0.373033992967266
"CAALFM_C207030CA",-0.535526708669416
"CAALFM_C207040WA",0.239653747591101
"CAALFM_C207060WA",0.244320239212441
"CAALFM_C207070WA",-0.0201278013410941
"CAALFM_C207080CA",-0.454349646147744
"OLE2",0.117825258274549
"CAALFM_C207100WA",-0.190490564233632
"CAALFM_C207110CA",0.284508453021183
"RFA2",-0.0631800266894767
"RCK2",0.102334650187942
"CAALFM_C207140WA",0.0789658880781369
"SMF12",-0.0918845062210244
"AFT2",0.714514369341111
"CAALFM_C207180WA",-0.350664244424476
"CAALFM_C207190CA",-0.906016112369132
"CAALFM_C207200WA",-0.504256793294958
"TPK2",-0.0223990989526373
"CAALFM_C207220WA",0.302832036283795
"ZCF10",0.835932049419869
"CAALFM_C207240CA",0.807756617386363
"CAALFM_C207250CA",0.886371513276581
"DQD1",-0.217486960900766
"CAALFM_C207270WA",-1.50118094615227
"CAALFM_C207280WA",0.77303743062115
"CAALFM_C207290WA",0.161881628147792
"RPA12",-0.0427933609243597
"CCT5",0.0135738257437027
"ARP3",-0.52142732413814
"TOR1",0.205374265590923
"NOC4",-0.0443732648186132
"MCM3",1.03167318880566
"CAALFM_C207360WA",0.0463983167467213
"CAALFM_C207370WA",-0.599882325363585
"SSC1",-0.924883543446597
"CAALFM_C207390CA",-1.09781978964741
"APR1",-0.143872106581953
"CAALFM_C207410WA",-0.596110387545562
"CAALFM_C207420WA",0.450366794664205
"CAALFM_C207430CA",-0.867874588549317
"CAALFM_C207440CA",0.67971576708428
"RCL1",-0.286560115654549
"TAF4",-0.0782647924346721
"YCS4",0.256685906824371
"LPT1",0.0593115574754339
"HEM15",-0.459645246856163
"MED4",0.0289587230742477
"CAALFM_C207510WA",-0.0365367166972338
"CAALFM_C207520CA",-0.135722475059458
"CAALFM_C207530CA",0.684670658642565
"CAALFM_C207540WA",-0.757919286352037
"CAALFM_C207550WA",-0.632668109061104
"SWR1",0.168874916088255
"RNR22",1.25832326988084
"CAALFM_C207580WA",-0.514521719060728
"VMA10",0.27871907887445
"MSC7",-0.717256946772832
"CAALFM_C207610CA",0.0428078975292699
"CAALFM_C207620WA",0.907109941381293
"CAALFM_C207630CA",3.14786538785627
"CAALFM_C207640WA",-0.395464789016914
"CAALFM_C207650CA",-0.202689067483752
"PDS5",0.20674258046764
"GLE1",0.160461999300819
"CAALFM_C207680WA",-0.698497927912153
"CAALFM_C207690WA",0.309634800469238
"CAALFM_C207700CA",0.135151464449363
"CAALFM_C207710WA",2.53203574553234
"CAALFM_C207720CA",3.48282082902368
"YVC1",0.864710026561165
"CAALFM_C207740WA",0.592386600955573
"RHO2",-0.128786516106617
"CAALFM_C207760WA",0.181118059199069
"CAALFM_C207770CA",2.10841838896756
"CAALFM_C207790CA",1.10472555900786
"CAALFM_C207800WA",-0.664365467300676
"CAALFM_C207810WA",-0.254768990422685
"PHO86",-0.124408908382077
"FLC3",0.553370077758388
"CAALFM_C207840WA",0.132060427090244
"tM(CAU)2",-0.0225800035324033
"CAALFM_C207860WA",-0.391208032408811
"CAALFM_C207870CA",NA
"APM4",-0.0568936910862637
"PRS5",-0.246215868629079
"GDH2",-0.625971765226276
"CAALFM_C207910CA",-1.98422867010648
"CAALFM_C207920WA",-0.385412709591591
"VRP1",0.024245263248825
"ALG7",0.106923348285017
"SEH1",-0.548411563193039
"NSA1",-0.17844217838135
"tI(AAU)2",-0.0354140668911204
"CAALFM_C207980WA",0.600163366389285
"tA(AGC)1",-0.204157737082343
"KRE30",-0.0268943747822387
"BLM3",0.127183375891452
"CAALFM_C208020CA",0.00617211090799617
"CAALFM_C208030WA",-0.209135240904669
"RPS10",-0.199627416569222
"SIT1",4.47409820438017
"RPR1",-0.152005402532238
"CAALFM_C208060WA",-0.482833402600857
"MRS4",-0.136185986997689
"IFM3",-0.162745934769706
"CAALFM_C208090WA",0.0930606522025564
"CAALFM_C208100WA",0.0867661081756824
"RAD57",0.322804905748471
"MAF1",-0.522731216133798
"ARA1",-0.797985722715917
"PHM7",0.443842875667926
"CAALFM_C208150WA",0.230825698508263
"CAALFM_C208160CA",0.170367958288106
"CAALFM_C208170WA",-0.491624510908868
"CAALFM_C208180CA",-0.0175090808030567
"VMA5",-0.00319486193170064
"CAALFM_C208200WA",0.568321964947213
"MFA1",0.855817943810354
"CAALFM_C208240WA",-0.23810521753637
"CAALFM_C208260WA",0.901990755983193
"CAALFM_C208270CA",-0.0999822469497401
"EAF3",-0.536778315417494
"UCF1",-0.143859402310737
"TIM22",-0.306965368904123
"CAALFM_C208320CA",-0.173578815166544
"CAALFM_C208330WA",3.27032022261465
"CAALFM_C208340CA",2.44631320061406
"CAALFM_C208350CA",0.716973689007716
"OPT5",2.52273268978046
"TEF1",-0.514579283152284
"CAALFM_C208380CA",-0.603538125775039
"CAALFM_C208390WA",-0.0419279785643892
"CAALFM_C208400CA",-0.153603076508153
"CAALFM_C208420WA",0.527734991734587
"PGA46",1.97661622633892
"CAALFM_C208450WA",1.0869056775759
"CAALFM_C208460CA",-0.821768130421999
"STN1",0.397144594801576
"RRP8",-0.465938892268585
"DSE1",-2.15560098145867
"RSP5",0.350220992622135
"CAALFM_C208510WA",-0.218992617739112
"CAALFM_C208520CA",1.17411311350264
"CAALFM_C208530CA",0.116102350504536
"CAALFM_C208540CA",-0.933715632078103
"MSU1",-0.31216489892125
"SMC2",-0.33828618125678
"ANP1",0.437431629655866
"CAALFM_C208580WA",-0.0952095226546147
"YWP1",-2.34121360281743
"GTR1",-0.219093716854027
"ERG9",-0.217005927102614
"CAALFM_C208620WA",-0.801122075236445
"CAALFM_C208630CA",0.010245913725355
"PST2",-2.21871453667507
"CAALFM_C208650WA",-0.982143608978985
"CAALFM_C208660CA",0.149843312156335
"UTP15",0.0620906468551177
"MSH3",0.131339158277682
"CAALFM_C208690CA",0.181076192359747
"CAALFM_C208700CA",0.0220852496937268
"PEX17",-0.512823108471417
"CAALFM_C208720WA",0.429310242217373
"MFG1",0.417239730161537
"CAALFM_C208740WA",0.608383120385803
"CAALFM_C208750WA",-0.0886364422370732
"TIF4631",0.198446356256396
"CAALFM_C208770CA",-0.151991866212487
"RPT6",-0.10761423192732
"JEM1",1.05888951715006
"APE3",-1.27851824040988
"IPP1",-0.531362754297568
"SPO11",0.319608743130659
"CAALFM_C208830WA",0.892845299273301
"CAALFM_C208840WA",0.0441904707945841
"CAALFM_C208850CA",-1.19367834499234
