"","condition_RS3_vs_ctl"
"PGA52",-0.0191089839592598
"CAALFM_C200110WA",-0.0200801576775857
"EMC9",-0.165541969178583
"NDT80",-0.130104790705423
"LEU5",-0.138321256634224
"NAT2",-0.260543559499644
"CAALFM_C200170CA",-0.0748980766694894
"CAALFM_C200180CA",0.256918202337212
"CAALFM_C200190CA",-0.229077894321386
"CAALFM_C200200WA",-0.00879234303098217
"RPL38",-0.0205732763789973
"CAALFM_C200220CA",-0.152055705857075
"CAALFM_C200230WA",-0.0972087259032151
"SOD6",-0.336074537834231
"STF2",0.0146300926364111
"MUQ1",-0.0305587722601947
"CAALFM_C200270CA",0.0823158893903333
"CAALFM_C200280CA",0.237078504581937
"CAALFM_C200290WA",-0.423761774036421
"CKB1",-0.38110206857967
"CAALFM_C200310WA",NA
"CAALFM_C200320WA",-0.307318597281068
"HIR1",0.151995571513874
"ARO8",0.0109406053415645
"CAALFM_C200350WA",0.305693513978273
"CAALFM_C200360CA",-0.154287316105786
"PDR6",0.128918776141317
"RFA1",-0.0719344405561552
"CAALFM_C200390CA",0.107119584912238
"CAALFM_C200400CA",-0.37642632299299
"CAALFM_C200410CA",0.12287009993808
"CAALFM_C200420WA",0.0564340694647312
"DPB4",-0.231991836494462
"SAS2",0.0935560569394173
"CDH1",0.0241758321228885
"SAP30",-0.0639258808572931
"POM152",0.0101081643005612
"PHHB",-0.117432202853815
"CAALFM_C200490WA",0.00278417199550071
"ZCF9",0.231901899601245
"CAALFM_C200510WA",0.217898943263347
"DFG5",0.125757010186589
"CAALFM_C200540WA",0.0428453736954264
"CAALFM_C200550WA",0.379630641339068
"CAALFM_C200560WA",0.101579900561356
"CAALFM_C200570WA",-0.434822450345445
"SMF3",-0.26983884349825
"CAALFM_C200590WA",-0.264628401900418
"CAALFM_C200600CA",-0.316888007611692
"ATP18",-0.189095545314754
"CAALFM_C200620CA",0.0758227209087415
"CAALFM_C200630CA",0.146954439168346
"CAALFM_C200640WA",0.717665746322366
"CAALFM_C200650WA",0.0635110088758599
"SOD4",3.23478335719823
"SOD5",6.7788238088708
"CAALFM_C200690WA",1.58284509003263
"CAALFM_C200700WA",-0.442040921309179
"NPL6",-0.150685332235952
"FGR15",-0.412483795393826
"CAALFM_C200730CA",-0.181531259026158
"CAALFM_C200740CA",-0.178812925453746
"CAALFM_C200750WA",-0.0368802214066703
"CAALFM_C200760CA",-0.0830040247982787
"CAALFM_C200770WA",0.109171485924381
"POT1-2",0.0344951047392359
"CAALFM_C200790CA",0.235577125518456
"PGA27",0.0159566244393573
"CAALFM_C200810CA",0.141981315234164
"CAALFM_C200820WA",-0.09365097053621
"CAALFM_C200830CA",-0.296483488404987
"CAALFM_C200840WA",0.109982453889933
"MSF1",-0.53190722927521
"CAALFM_C200860CA",0.283146214072892
"CAALFM_C200870WA",0.131622584398548
"CAALFM_C200880WA",0.0111882426041867
"CAALFM_C200890WA",-0.156208346146677
"CAALFM_C200900WA",-0.00933903066379487
"PGA19",-0.149462695333315
"CAALFM_C200920WA",-0.000857844536891648
"VPS24",0.294352842882763
"CAALFM_C200940WA",1.06343756508709
"RFC5",0.0263041563265105
"MXR1",0.337039689708296
"UBP13",0.157241850215088
"HGT7",0.089019095603402
"HGT8",0.393484799351452
"HGT6",0.214229931234984
"CAALFM_C201030WA",-0.443499694931454
"CAALFM_C201040WA",-0.0717873200117346
"CAALFM_C201050WA",0.0819751356793223
"CAALFM_C201060CA",0.272818495997532
"CAALFM_C201070WA",-0.0418548038924334
"tL(CAA)2",0.00846154401070253
"ERG28",-0.054079891298249
"BCY1",0.108172572460431
"KAR2",0.0367324842783925
"NOT3",-0.0750408997433721
"CAALFM_C201140CA",-1.30305822746476
"PEX12",-0.146731723378058
"CAALFM_C201160WA",0.2121073481026
"CAALFM_C201170CA",-0.0767305771533376
"COX17",-0.59187551191459
"CAALFM_C201190CA",-0.0418535493443703
"REG1",0.121678765986096
"HNM1",-0.00388078413605698
"CAALFM_C201220WA",0.38026888930868
"CAALFM_C201230WA",-0.0722419474620051
"CAALFM_C201240CA",0.0959217059016762
"CAALFM_C201250WA",0.0835096358023003
"CAALFM_C201260WA",-0.0724114455186488
"CHA1",-2.13833502006492
"tL(UAA)1",-0.147960892416832
"MNN24",0.527959281000995
"CAALFM_C201310WA",0.100266681325507
"CAALFM_C201320WA",-0.0734261588867509
"SIR2",0.305717278565851
"CAALFM_C201340WA",0.0950681650356462
"SNX4",0.441528570134869
"DCW1",-0.452789882807044
"CAALFM_C201370CA",-0.0910388303600527
"PLB4.5",1.10407843525906
"CAALFM_C201390WA",0.125877909706477
"ESC4",-0.107587297660923
"CLB2",-0.079828250607219
"CAALFM_C201420CA",-0.0404356440141496
"APT1",-0.00248184119155041
"CAALFM_C201440CA",-0.0547803447108065
"CAALFM_C201450CA",0.0114569158733745
"CAALFM_C201460CA",0.253727244807568
"SRB9",0.219055946998677
"SPT5",0.00408384303964899
"CAALFM_C201490CA",0.0250418857760667
"CAALFM_C201500WA",0.362155628163241
"CAALFM_C201510CA",-0.0580978890709658
"PPE1",0.0191346444120279
"CAALFM_C201530CA",0.0896067698514963
"CAALFM_C201540WA",0.202172579258182
"SMP2",0.110616092456724
"BMT5",0.158349066743892
"CAALFM_C201570WA",0.0297938035486367
"REX2",-0.33901595582863
"COX13",-0.806114973040097
"CDC55",-0.086826784920651
"RPS26A",-0.265988029903592
"COX4",-0.291911882734912
"CAALFM_C201630WA",-1.49431527103198
"SLA1",0.0111449916638801
"CAALFM_C201650WA",0.0178896886748743
"CAALFM_C201660CA",0.0731951177224452
"STT3",-0.0713565759461369
"CAALFM_C201680CA",-0.0258258075784084
"CAALFM_C201690WA",-0.445960886688853
"HAP42",-0.3736134834954
"HSK3",-0.203514036764561
"CAALFM_C201720CA",-0.180579009848148
"CAALFM_C201730WA",-0.808416122798348
"CAALFM_C201740CA",-1.23183766927369
"CAALFM_C201750CA",0.75778646380499
"CAALFM_C201760CA",0.225074970996035
"tL(CAA)1",0.0374166520333459
"MSB2",0.640170010368765
"CAALFM_C201800WA",0.286582616429181
"CAALFM_C201820CA",0.109532079682568
"PRP39",0.278482191262979
"RAD7",0.248565341138115
"RAD23",-0.0176925631238987
"CAALFM_C201860CA",0.00372471208122454
"CAALFM_C201870CA",0.036078185062671
"ZCF6",0.692917757271629
"CTF1",0.0848008750470032
"CAALFM_C201900CA",0.154300634816206
"CAALFM_C201910WA",0.0852119577855474
"CAALFM_C201920CA",0.0495980931525032
"CAALFM_C201930CA",0.401388343936205
"AMN1",0.183458266183635
"CAALFM_C201960CA",0.668156017129807
"ROD1",0.114680979848626
"SRD1",-0.251639269772533
"FAB1",0.125803742676107
"CAALFM_C202000WA",-0.104128419398176
"CHT4",0.345976102489906
"CAALFM_C202020WA",-0.0158341090626728
"ARO3",-0.388758817350281
"CAALFM_C202040WA",0.0353103891651316
"CAALFM_C202050CA",0.0385503126449484
"FMO1",0.109352792868778
"SPR3",-0.117830255387821
"CAALFM_C202080WA",-1.27104305854888
"CAALFM_C202090WA",-0.276610026362117
"SNF2",-0.111897165736717
"CAALFM_C202110CA",-0.0933654171736627
"CAALFM_C202120WA",-0.089535876053185
"CAALFM_C202130CA",0.0842933734667137
"CAALFM_C202140CA",0.0572694266326325
"CAALFM_C202150CA",0.0117467259990163
"SAM37",-0.213684356245121
"CAALFM_C202170WA",-0.43616593760684
"CAALFM_C202180WA",0.189039428801774
"CAALFM_C202190CA",-0.0711674218807159
"CAALFM_C202200WA",-0.121275667043678
"TLG2",-0.272804380955574
"CAALFM_C202220CA",2.07162363187978
"CAALFM_C202230CA",0.00192903675503052
"HEX3",0.117343705678453
"OPI1",-0.344237365147715
"CAALFM_C202260WA",-0.0875499204835045
"CAALFM_C202270CA",-0.441099820327586
"CAALFM_C202280WA",-0.558547976874066
"CAALFM_C202290CA",-0.125317265931944
"CAALFM_C202300WA",-0.595523587748344
"CAALFM_C202310WA",-0.506673513484879
"CPR3",-0.136563892098241
"CAALFM_C202330WA",-0.0936914919768239
"ENT3",-0.0185475657402713
"SAC3",0.0392119821331727
"CAALFM_C202360CA",0.0347154995531064
"HOM2",-0.124928652136705
"POB3",0.0224817307387682
"CAALFM_C202390WA",0.0470645665453962
"ECM3",0.00743943902756029
"CAALFM_C202410WA",0.17536530150252
"CAALFM_C202420CA",0.090893591590057
"UTP21",0.12647848727503
"CAALFM_C202440WA",0.123815733744359
"UTP22",0.025723018996603
"ERG7",-0.0301689607457763
"ATO7",-0.00742309583931462
"tV(AAC)1",-0.0840976921118911
"CAALFM_C202490CA",0.265124697194
"CAALFM_C202500WA",-0.143172495867889
"PRS1",-0.0708741148947267
"CAALFM_C202520WA",0.323674555631192
"CAALFM_C202530WA",0.0453335161042151
"CAALFM_C202540WA",-0.000816952392360874
"CAALFM_C202550CA",1.01912564047147
"CAALFM_C202570WA",0.457045911036645
"CAALFM_C202580WA",-0.0718855202814248
"ZRT2",0.13152944505982
"FGR22",0.776535702741914
"HGT20",2.34041497326588
"CAALFM_C202620WA",-0.0577837518919115
"CAALFM_C202630WA",0.470413469555366
"CAALFM_C202640CA",-0.146636688284542
"CAALFM_C202660WA",-0.172668771094079
"CAALFM_C202670CA",-0.0270663833202904
"PDR17",0.147945095258975
"SER2",0.15261773602394
"CAALFM_C202700CA",-0.018855145466275
"CAALFM_C202710CA",-0.220269937543038
"CAALFM_C202720WA",0.00500403409424956
"CAALFM_C202730WA",0.230552768866642
"HPT1",-0.177895836677259
"CAALFM_C202750CA",-0.086150712222531
"LHS1",0.0887221037379479
"CAALFM_C202770WA",-0.0974128038041193
"BUB2",0.0691139694400822
"CAALFM_C202790CA",0.104484462949881
"CAALFM_C202800WA",-0.218523682878465
"NCB2",-0.0644204440634394
"CAALFM_C202820CA",0.206213943024026
"SGT2",-0.160905081210821
"CAALFM_C202840CA",0.119223165705418
"UGA6",0.0510144676921487
"SUR2",0.188001633513235
"CAALFM_C202870WA",0.0772394113384541
"EBP7",0.261947545764464
"SCT2",0.147603018009967
"CAALFM_C202900WA",0.137829015850262
"CAALFM_C202910WA",0.16921902906392
"CAALFM_C202920WA",1.05389252765883
"CAALFM_C202930CA",0.318672026773213
"MET1",0.292828245361803
"CAALFM_C202950WA",-0.567430688237272
"CAALFM_C202960CA",-0.0496630077114047
"ALD5",0.259829259405144
"DLD1",-1.02571113565636
"HYU1",0.132556344015891
"CAALFM_C203000CA",0.0580229895428081
"RNR21",-0.11420330002792
"CAALFM_C203020CA",1.20533164473645
"LIG4",0.875151315504315
"PLC2",0.433104043980001
"SHE9",-0.10569489276666
"PR26",-0.0974531219959774
"SMP3",-0.0350430262480126
"IDH2",-0.445030877610283
"ADE8",0.517599145866706
"EFT2",-0.279094914044421
"CAALFM_C203110WA",-2.23982356715063
"AMO1",0.106793833181253
"CAALFM_C203130WA",0.085288085225948
"CAALFM_C203140CA",-0.0180470990403029
"CAALFM_C203150CA",0.0199180263162938
"RNR1",-0.132457254116134
"CAALFM_C203170WA",0.230116412001775
"TOM1",-0.000612576655155992
"PRP3",0.232237216991724
"CAALFM_C203210WA",-0.157406409333806
"STP4",0.210098170576765
"FEN12",-0.373963753348152
"ROM2",-0.0215430490103468
"AVT7",0.140692545305865
"CAALFM_C203260WA",0.112511795316507
"GPM1",0.176687303240684
"NSP1",0.0707257086310916
"CAALFM_C203290WA",0.245916762053334
"HEM2",0.0414240763464064
"VPS20",0.0698374458942697
"CHK1",0.297329322312192
"HOG1",0.0225886102744475
"CAALFM_C203340WA",0.112864484540228
"PGA17",-0.0919508292473765
"CAALFM_C203360WA",0.305911042652902
"THI20",-0.0468157301853646
"PAN1",-0.0721192020783942
"HSP78",-0.306352229283227
"DFG16",0.298438878648088
"CAALFM_C203410WA",0.285191996172205
"CAALFM_C203420CA",0.190707103417386
"NBN1",-0.237894951171
"PGA33",-0.516620300923296
"CAALFM_C203450WA",-0.137613799754904
"CAALFM_C203460CA",-0.349716692167802
"COX6",-0.323263045592451
"CAALFM_C203490CA",-0.0455890178808922
"CAALFM_C203500WA",0.175320123270931
"ADAEC",0.767647790201648
"CAALFM_C203530WA",-0.00489767195852191
"RAD32",-0.0298555841274064
"CAALFM_C203550CA",0.446837566478364
"CAALFM_C203560CA",-0.230122183434015
"CAALFM_C203570CA",-0.308498977716807
"CAALFM_C203580WA",-0.189217427281264
"CAP4",-0.577079404263312
"BMT8",0.483647058323056
"FMO2",0.0953472617200676
"IFK2",0.14476356185502
"CAALFM_C203630WA",0.0760363893015808
"UGA11",0.0196619186371705
"tE(CUC)1",-0.0357790943979076
"SAP99",1.51845030122618
"SAP98",0.130000092278733
"CAALFM_C203690CA",0.201194065302328
"CAALFM_C203700WA",0.524160747410175
"CAALFM_C203710WA",1.50647630242442
"PGA16",0.0165244931236739
"tR(UCU)2",NA
"tF(GAA)2",-0.112840216833078
"YIM1",0.234470549238126
"CAALFM_C203760CA",-0.00251257605359874
"STE11",0.153621654009668
"CAALFM_C203780CA",-0.0755859380520296
"ASR3",0.409355313454209
"CAALFM_C203800CA",0.178226095425569
"RPL21A",-0.0608926882668864
"RPS9B",-0.221179317267372
"CAALFM_C203830WA",0.164449189276639
"INO4",-0.158534920195949
"tR(UCU)3",-0.001411821621422
"tF(GAA)3",-0.132896033625358
"GNA1",-0.162967727545209
"CAALFM_C203880CA",-0.439995741340676
"CAALFM_C203890WA",-0.192211100303186
"CAALFM_C203900CA",-0.0816822614619916
"CAALFM_C203910CA",0.12517807380539
"GPI13",0.106975222773631
"CAALFM_C203930CA",-0.0980608412142477
"SCH9",-0.0791648598772009
"CAALFM_C203950WA",-0.345398903983486
"RPL39",-0.46853653556484
"CAALFM_C203970WA",-0.336670472539006
"MED1",-0.0940364502851782
"GCD7",-0.0308398307376274
"CAALFM_C204000CA",-0.0769979537021553
"HSP21",-0.00171600920174409
"SDS22",-0.0364805090889086
"ACP12",-0.322475964352417
"DCK2",0.331775975515799
"DCK1",1.52000830557721
"SSY1",0.542717774100242
"CAALFM_C204070CA",0.0383486465390128
"CAALFM_C204080WA",0.0924541606088365
"CAALFM_C204090WA",0.113072895223912
"CAALFM_C204100WA",0.163449062783426
"CAALFM_C204110WA",0.143759553984011
"CAALFM_C204120CA",0.153109248264128
"CAALFM_C204130WA",-0.0538651809974246
"CHS5",0.193746944528011
"VMA7",0.0199140900974838
"CAALFM_C204160WA",-0.402743716418634
"CAALFM_C204170CA",-0.363353234999421
"CAALFM_C204180CA",-0.351992943956721
"UGA1",-2.06522547044796
"TBF1",0.0218283901279105
"STE4",0.512136433484109
"TAF14",-0.242627975125475
"BAT21",-0.560876807577231
"HYM1",0.0629050303139456
"VPS36",-0.076008096853838
"SSN3",0.19341994567743
"CAK1",0.0627104770452639
"CAALFM_C204280WA",0.856444149926284
"RIM11",0.141954436487488
"CAALFM_C204300CA",-0.279838120535456
"ERG10",-0.0393097599943301
"CAALFM_C204320WA",-0.0986291712183803
"CAALFM_C204330CA",0.218781055485473
"CAALFM_C204340CA",-1.09058472209038
"SUV3",0.118007494409475
"CAALFM_C204360WA",0.131647738040451
"CAALFM_C204370WA",-0.0977575092399367
"CAALFM_C204380CA",0.213653705065673
"CAALFM_C204390WA",-0.0159054280528515
"CAALFM_C204400WA",-0.084522431713619
"CAALFM_C204410WA",0.244521615982117
"IFA4",0.521844796758979
"CAALFM_C204430WA",0.0622388949215386
"CAALFM_C204440WA",1.48572722263717
"CAALFM_C204450WA",0.634945911527724
"LYS22",-0.0835595667480751
"ADH3",0.219416889678293
"CAALFM_C204480WA",0.165562198360063
"CAALFM_C204490WA",-0.0864371884599646
"CAALFM_C204500WA",-0.340945735562543
"RIM2",-0.30464590092535
"CAALFM_C204520CA",0.744259888318706
"MED8",0.0840040398807659
"GDT1",-0.238059656124108
"NDH51",-0.406462164962065
"KTR2",-0.358962368312997
"CAALFM_C204570WA",0.0334708711239125
"ERG20",0.0503057459318323
"QCR8",-0.428498873902028
"RPL17B",-0.227828688846903
"CAALFM_C204610CA",-1.14629447742522
"CAALFM_C204620WA",0.0458842648990773
"SNU114",0.108482223195739
"RPB4",-0.525268783839426
"YAK1",0.0037052307969972
"CAALFM_C204670WA",-0.0414647763635038
"TIM17",-0.258145610848537
"TPO5",0.0078643008147299
"CAALFM_C204700CA",0.0598962472092797
"URE2",-0.420899296172117
"FGR51",0.597380232447167
"CAALFM_C204730WA",-0.186295545022027
"CAALFM_C204740CA",0.0507539285131104
"CAALFM_C204750WA",0.187182035607736
"KIC1",0.221257811209767
"CAALFM_C204770WA",0.468512873054689
"CAALFM_C204780WA",0.142792397044154
"CAALFM_C204790CA",-0.475084937941985
"MDM10",0.174600529819721
"HIS3",-0.307427168673949
"CAALFM_C204820WA",-0.0618816033602843
"CAALFM_C204830WA",0.0160998341854937
"CAALFM_C204850CA",-0.0702256413659851
"PZF1",-0.077334265945179
"CAALFM_C204870CA",0.0938369604711758
"ARH2",0.171678827595693
"tD(GUC)5",-0.0319670150641814
"tG(GCC)3",0.0118320444297644
"CRK1",-0.013832110899217
"ITR1",-1.47803058678527
"CYT1",-0.4626239178754
"CAALFM_C204960CA",-0.0215701431819334
"ABP2",1.19465215009507
"CKA2",-0.0347881215789604
"CAALFM_C204990WA",-0.245876954768793
"MRPL10",-0.693582326865583
"tT(AGU)4",-0.0216763565549671
"CAALFM_C205020WA",-0.0550196824817675
"RHO3",-0.0903711768872583
"CAALFM_C205040CA",0.13046858892946
"CAALFM_C205050CA",0.109278308428603
"CAALFM_C205060CA",-0.31536343807151
"FRE9",0.515694333084716
"CAALFM_C205080CA",0.32590812062363
"MAK5",0.171786013163527
"ERF1",0.0104410043188766
"LEM3",0.00205004212866612
"CAALFM_C205130WA",0.108731966076779
"CDC15",0.274258584695297
"PEX2",-0.00515702577970847
"CAALFM_C205160CA",0.142637696808827
"CAALFM_C205170WA",-0.291025311577756
"WH11",0.108236522121813
"CDC21",-0.327197570163845
"SGO1",0.0861274978270901
"DAD2",-0.154214868193001
"CAALFM_C205220CA",0.0558226324200297
"RPF2",0.0689074458862959
"tQ(UUG)3",0.0158784083845532
"AAT1",0.254666595618081
"BUD14",0.271353794846984
"CAALFM_C205270WA",0.146184024749542
"GPI19",-0.086938388911645
"CAALFM_C205290CA",-0.5922360081426
"CAALFM_C205300CA",-0.330931630638314
"CAALFM_C205310CA",-0.200181667357857
"CDC7",-0.110969977642235
"CAALFM_C205330CA",-0.236631137458542
"RPC40",0.028855025258806
"CAALFM_C205350CA",-0.432556979333291
"BIO32",0.196903486831725
"RXT3",-0.707250388891547
"CAALFM_C205380WA",-0.137864564591304
"CAALFM_C205390CA",-0.029297746567274
"CAALFM_C205400WA",-0.302399537047539
"CAALFM_C205410WA",-0.138359937296886
"CAALFM_C205420CA",-1.56444148394974
"tI(AAU)3",0.0326750523377071
"PEX6",-0.0102868118143081
"MDJ2",-0.125141481421786
"CDC19",0.0780160213263794
"COQ5",-0.401147304325701
"CAALFM_C205480CA",0.00434844335192925
"CAALFM_C205490WA",-0.110971355696472
"ATP4",-0.734067375543292
"CAALFM_C205510CA",0.0061664254139307
"CAALFM_C205520WA",-0.0511928379225409
"CAALFM_C205530CA",-0.0962730814683826
"CAALFM_C205540CA",0.0243152202486775
"CAALFM_C205550WA",0.157108441685419
"CAALFM_C205560WA",-0.0338701078131208
"CAALFM_C205570CA",1.0180490042473
"CAALFM_C205580WA",0.126887682964755
"CAALFM_C205590CA",-0.053826172958107
"CAALFM_C205600WA",-1.11938118224408
"RPS8A",-0.22078341572663
"KTI11",0.0641802052777126
"tS(AGA)4",0.0317411984612149
"CAALFM_C205640WA",-0.231560384505494
"VPS35",0.0588914982822868
"PNG2",0.0821475399519913
"CAALFM_C205670CA",0.091197065279486
"COG4",0.0298106899732141
"YTH1",-0.109289553468069
"OSM1",-0.02322943528822
"CAALFM_C205710CA",-0.567163624970278
"CAALFM_C205720CA",0.0795661371702812
"GWT1",-0.222777723729188
"SPO7",-0.380040589036351
"CAALFM_C205750WA",0.0936187960680606
"CAALFM_C205760CA",-0.552433532226247
"CAALFM_C205770WA",-0.0863229024613007
"MKK2",0.312034676339395
"RFC1",0.519874639321823
"CAALFM_C205800CA",0.16483089631433
"CAALFM_C205810WA",0.238365927917461
"CAALFM_C205820WA",0.062923455519192
"CAALFM_C205830CA",0.488975293625745
"CAALFM_C205840WA",0.142550714494259
"CAALFM_C205850CA",0.157875793680562
"CAALFM_C205860CA",-0.649135195276914
"CAALFM_C205870WA",-0.0096840748119689
"CAALFM_C205880WA",NA
"IDP1",-0.133134781215647
"CAALFM_C205900WA",0.131969203408786
"CAALFM_C205910WA",-0.0472801172743833
"COX8",-0.318722453139097
"COX9",-0.258939038023418
"VPS33",-0.0307008459644287
"TES15",0.110853902679729
"CAALFM_C205960CA",0.0683647897727725
"TES1",-0.407101232488771
"CAALFM_C205980CA",-0.371373966218647
"CAALFM_C205990CA",0.0445868250747517
"LAS1",-0.0236971094016648
"SPO72",0.241258673853846
"CNT",0.507517762698155
"CAALFM_C206030WA",-0.0508002145408695
"CAALFM_C206040CA",-0.119354685122684
"tM(CAU)3",-0.0864292457404842
"FAA2-1",0.252203110617016
"CAALFM_C206080CA",0.0124970774561663
"CAALFM_C206090WA",0.160239596538045
"PMT4",0.0856619901042643
"CAALFM_C206110WA",0.000269585777028944
"CAALFM_C206120CA",0.18912546965479
"CSM3",-0.0151442176902994
"CAALFM_C206140CA",0.0983045758816334
"RPN10",-0.459050034929604
"CAALFM_C206160WA",0.207444484508767
"ECM17",0.149840132735751
"FGR12",0.00891741237378197
"ILV1",-0.542553047661117
"CAALFM_C206200CA",-0.18159487652638
"SER1",0.176465823035291
"MEC3",0.220573601825983
"CAALFM_C206230WA",0.0518648721209384
"SMD2",-0.910653164286553
"CDC46",-0.0903941391349823
"CAALFM_C206260WA",-0.230814493122895
"CAALFM_C206270WA",-0.217980123789506
"CAALFM_C206280CA",-0.00269816051757042
"ATP14",-0.131859766076233
"CAALFM_C206300WA",-0.352062168760202
"GSP1",-0.0911720708480086
"CAALFM_C206320WA",0.0866436645171581
"AVT1",-0.153300951497439
"EFH1",0.154107805581848
"CAALFM_C206350CA",-0.0713204211815299
"MAK16",-0.0241258686833786
"SCP1",0.447150320586528
"IMH3",0.0204229176176021
"CAALFM_C206400CA",-0.231377213897248
"CAALFM_C206410WA",-0.201232530301333
"RTS1",0.159074841043036
"CAALFM_C206430CA",0.58224848002195
"CAALFM_C206440CA",-0.21654648802089
"CAALFM_C206450CA",-0.0898315906442579
"RTA3",-0.298377708913463
"RTA2",0.0453990802260544
"CAALFM_C206480WA",0.000353944851504655
"CAALFM_C206490WA",0.211890129084933
"tI(AAU)1",-0.0015851099625021
"CAALFM_C206510WA",0.315414967563298
"CAALFM_C206520CA",0.153190016801503
"CAALFM_C206530WA",0.316507211166321
"SPF1",-0.108643942370217
"CAALFM_C206550WA",0.122129918164438
"CAALFM_C206560WA",0.0731229251035083
"CAALFM_C206570CA",0.080632171688181
"GIT1",2.63230795635818
"CAALFM_C206600WA",0.172126406478863
"CAALFM_C206610CA",-0.904747294903037
"CAALFM_C206620WA",-0.446947640238837
"CAALFM_C206630CA",-0.0980845530347511
"VAS1",-0.0940713106821585
"CAALFM_C206650CA",0.0344070832311356
"CAALFM_C206660WA",0.0634601305976058
"DBF2",-0.400442545923816
"FRP3",-0.203696425276467
"PEX22",-0.0322193162990049
"AMO2",0.122545387354015
"CAALFM_C206710WA",-0.372260030407323
"GRE2",0.076296486932564
"LSP1",0.0212067622755467
"CAALFM_C206740WA",0.0595108781694302
"CAALFM_C206750CA",-0.562493502663752
"CAALFM_C206760CA",0.197675402904471
"CAALFM_C206770WA",0.0113373413888331
"CAALFM_C206780CA",0.217137023435585
"CAALFM_C206790WA",-0.417157484849201
"CAALFM_C206800CA",-0.0716755242493319
"RPL11",-0.240643221275691
"PRE2",-0.315292334590827
"FHL1",0.0415790166312726
"SPR1",-0.289636837916727
"CAALFM_C206850WA",0.0904122712334076
"LTE1",0.0882874837301223
"PST1",0.99289578647945
"PRB1",-0.0318241766258742
"CAALFM_C206890CA",0.52609950763764
"YPT72",-0.173532188509779
"CAALFM_C206920CA",0.123241426334016
"CAALFM_C206930CA",0.347593556763753
"ARE2",0.327916673679168
"CAALFM_C206950CA",-0.484298687829084
"SPE3",-0.092180717477008
"AAH1",0.325321857135061
"CAALFM_C206980WA",-0.0307633273096037
"CAALFM_C206990WA",-0.0614210288305201
"CAALFM_C207000WA",0.10692065631737
"CAALFM_C207010WA",-0.122420793326102
"CAALFM_C207020CA",0.221348554620849
"CAALFM_C207030CA",-0.204237278265616
"CAALFM_C207040WA",0.104476333295022
"CAALFM_C207060WA",0.1013259806468
"CAALFM_C207070WA",0.0057900623544362
"CAALFM_C207080CA",-0.489193886520871
"OLE2",-0.0417925101644043
"CAALFM_C207100WA",-0.159030054296196
"CAALFM_C207110CA",0.181611757353712
"RFA2",-0.059297383620484
"RCK2",0.0433779543781159
"CAALFM_C207140WA",0.00341363824902656
"SMF12",0.0908980786804579
"AFT2",0.0345966035968785
"CAALFM_C207180WA",0.391909283718867
"CAALFM_C207190CA",-0.650031890671547
"CAALFM_C207200WA",-0.629157180158494
"TPK2",0.115500013271799
"CAALFM_C207220WA",0.147720181800547
"ZCF10",0.586614468788896
"CAALFM_C207240CA",0.306664215547241
"CAALFM_C207250CA",0.257753245281428
"DQD1",-0.169248125732425
"CAALFM_C207270WA",-0.192653090454056
"CAALFM_C207280WA",-0.168602295894654
"CAALFM_C207290WA",-0.0490633750769959
"RPA12",-0.0885382442263988
"CCT5",-0.25214270444433
"ARP3",-0.0409378295883986
"TOR1",0.0391377474099966
"NOC4",0.214303100901619
"MCM3",0.0861763186954211
"CAALFM_C207360WA",0.0211641161415743
"CAALFM_C207370WA",-0.157746517246987
"SSC1",-0.807002465911569
"CAALFM_C207390CA",-0.0930137458449276
"APR1",0.312342711924952
"CAALFM_C207410WA",-0.129316653661061
"CAALFM_C207420WA",-0.0538173551012594
"CAALFM_C207430CA",-0.017234455756914
"CAALFM_C207440CA",0.263031667242242
"RCL1",0.0575737070319475
"TAF4",-0.0490436777185877
"YCS4",0.201037220907526
"LPT1",0.23149501501915
"HEM15",-0.531637009282065
"MED4",0.0308086132118838
"CAALFM_C207510WA",0.0035455140051677
"CAALFM_C207520CA",0.0583827027109962
"CAALFM_C207530CA",0.0917944693075406
"CAALFM_C207540WA",-0.335575799497319
"CAALFM_C207550WA",-0.43091322259421
"SWR1",-0.0757006918786834
"RNR22",0.144716083362948
"CAALFM_C207580WA",-0.0312227764096315
"VMA10",0.101282480087392
"MSC7",-0.143816020226065
"CAALFM_C207610CA",-0.159020433081112
"CAALFM_C207620WA",1.27954184159657
"CAALFM_C207630CA",3.6701235237835
"CAALFM_C207640WA",0.163752130039187
"CAALFM_C207650CA",-0.0364677918948556
"PDS5",-0.00589022283566853
"GLE1",0.0288659943317854
"CAALFM_C207680WA",-0.401812277408339
"CAALFM_C207690WA",0.124481871820279
"CAALFM_C207700CA",-0.305025426854629
"CAALFM_C207710WA",-0.021065441870587
"CAALFM_C207720CA",0.319159276573716
"YVC1",-0.0755210223884251
"CAALFM_C207740WA",0.0703301412800813
"RHO2",0.11682582405939
"CAALFM_C207760WA",-0.0277513032874629
"CAALFM_C207770CA",0.412380936663161
"CAALFM_C207790CA",2.01451043218583
"CAALFM_C207800WA",-0.220569788127322
"CAALFM_C207810WA",0.121050931716186
"PHO86",0.931874212703653
"FLC3",0.210066019421192
"CAALFM_C207840WA",-0.108753310704767
"tM(CAU)2",-0.0132009013745268
"CAALFM_C207860WA",-0.16937686197622
"CAALFM_C207870CA",NA
"APM4",0.123341367040601
"PRS5",0.0216306794776149
"GDH2",-0.10276264540722
