"","condition_YS3_vs_ctl"
"CMP1",-0.0421985595728605
"SPE1",-0.0130429586109804
"VPS27",0.0236302401738501
"CAALFM_C100760WA",0.000798985437828096
"ROT1",0.0487960611632849
"HGC1",0.0144662335244204
"CAALFM_C100790WA",0.0515413249589373
"ERG2",-0.0524790455206124
"CAALFM_C100810WA",-0.018952220817963
"CAALFM_C100820WA",-0.0147423319297168
"CAALFM_C100830WA",-0.00075594029152995
"NRM1",-0.0136659465959558
"IHD2",0.00445394730230319
"CAALFM_C100860WA",0.00139103127989182
"LRO1",-0.0168411234184573
"CAALFM_C100880WA",0.0129065780844017
"CAALFM_C100890WA",0.0404463395069634
"RRS1",0.00336909553517617
"CAALFM_C100910WA",-0.328989877328878
"CAALFM_C100920WA",0.0141228934721013
"SIN3",0.0379470865877896
"RPB11",-0.0309293917313717
"CDC5",-0.0621119075935762
"SET1",0.0154106674073466
"CAALFM_C100970WA",0.00844750417760473
"CAALFM_C100980WA",-0.0491788685459014
"NMA111",0.00936074387599549
"CAALFM_C101000CA",-0.0500337951107961
"CAALFM_C101010WA",0.000394160749779517
"tA(AGC)4",-0.00127640632668387
"HMT1",-0.00240643334423164
"CAALFM_C101040WA",-0.0409133522629135
"CAALFM_C101050CA",-0.0387713941532019
"MBF1",-0.0203218065151636
"CAALFM_C101070CA",0.00107499752004422
"CAALFM_C101080WA",0.0610558934332503
"CAALFM_C101090CA",0.00995883083420836
"CCH1",0.782404812958256
"ZPR1",0.0116908014795403
"CAALFM_C101130WA",0.0481747568295583
"CAALFM_C101140CA",0.00031849775998131
"CAALFM_C101150CA",0.018435480040824
"CAALFM_C101160CA",0.00829566260883817
"ZCF17",0.00640793900478284
"CAALFM_C101180CA",-0.0528954360866839
"CAALFM_C101190CA",-0.00598560429052359
"STB5",-0.00873066629995734
"CAALFM_C101210WA",0.00906025701328535
"CAALFM_C101220CA",0.00377914811907597
"IFD3",-0.00653965557993422
"CAALFM_C101250WA",-0.0357953374801803
"TRS20",-0.00806021199427389
"CTA9",-0.00521618806439454
"MED22",-0.0285467068269694
"CAALFM_C101290CA",0.0707310497956299
"CAALFM_C101300WA",-0.0216482531146258
"MRS7",-0.00529842074315554
"DUT1",-0.0859763333084847
"CAALFM_C101340CA",0.000448996649889242
"TIF",-0.00209601922350128
"CAALFM_C101360CA",0.00698297844248341
"RPS21B",0.00687591754640008
"TRM2",0.0163999252540834
"CAALFM_C101390CA",-0.0294740688304312
"CAALFM_C101400CA",-0.0383606380158958
"CRL1",0.456816610764329
"POX18",-0.00229574899357126
"ABC1",0.058134253325226
"CAALFM_C101460WA",0.00960203620161953
"CAALFM_C101470WA",0.0123210457567584
"RPS21",0.00484050100189075
"CAALFM_C101490WA",0.00194288996647949
"CAALFM_C101510WA",0.0159114035219439
"SOD2",-0.0336281040149584
"CAALFM_C101530CA",0.0375397814943874
"CAALFM_C101540WA",0.0202879760329511
"VPS17",0.0505165766486038
"SIZ1",0.0081666036648224
"RPB7",-0.0797463969544688
"CAALFM_C101580WA",-0.000497749764890524
"CAALFM_C101590CA",0.00566944496708971
"MRP20",-0.0277404326890037
"CAALFM_C101610CA",-0.0225747120442125
"CAALFM_C101620CA",-0.0443031764533585
"CAALFM_C101630WA",-0.038241553493497
"RPS42",-2.88818516843139e-05
"ISN1",0.00149133563093835
"tS(UGA)1",-0.000363857874458637
"ESP1",-0.0110021079084688
"CAALFM_C101680CA",-0.0429534721827304
"LSC1",-0.0917139681880136
"ARP8",0.028469227622056
"CAALFM_C101710WA",0.0361925647725156
"CAALFM_C101720CA",-1.29347097458405
"tA(AGC)3",-8.02766092699203e-05
"CTN1",0.0158784665839878
"CAALFM_C101750WA",0.055108463147262
"FGR38",-0.00381305904906173
"MAK32",0.0410842009887508
"HOL4",0.0147630814756569
"SWI4",0.0145404634359467
"CAALFM_C101800WA",-0.0386340394680092
"UGA2",-0.00103263754438933
"CAALFM_C101820CA",0.0876220953793522
"UBC8",-0.000500210739068946
"CAALFM_C101840CA",-0.00613415635472036
"CAALFM_C101850CA",0.026470525091567
"CAALFM_C101860WA",-0.0159084905076676
"CYS4",0.00789913451975189
"PTR3",0.0501548635667857
"CAALFM_C101890CA",-0.0079846819725495
"CAALFM_C101900CA",0.0189417455248114
"CAALFM_C101910WA",0.00646191813755119
"ROA1",-0.00758775701395829
"CAALFM_C101930WA",0.0102978321294076
"CAALFM_C101940CA",-0.00154529816723053
"CAALFM_C101950CA",-0.00593094776150972
"CAALFM_C101970WA",-0.00405813399561654
"HGT1",0.0694336771456662
"HSP30",-0.0023502286603499
"CAALFM_C102000WA",-0.204383964666991
"ZCF24",-0.0510727750138377
"CAALFM_C102020WA",0.0588195756035601
"CAALFM_C102030CA",0.0422065585089487
"CAALFM_C102040CA",-0.0163032209928009
"PHO91",0.0563772571194733
"CAALFM_C102060WA",-0.0188097449977289
"HSP31",-0.00621851179164283
"SET6",0.0187475993539944
"CAALFM_C102090CA",0.0542093910448186
"CAALFM_C102100WA",-0.0132581742749533
"HGT2",-0.00580420547630718
"SHA3",0.0474956600761976
"GAL1",0.0128436643566793
"GAL10",0.0161573631564199
"CAALFM_C102160WA",0.0694809591166269
"GAL102",0.00803583564094653
"GAL7",0.0266287733530167
"ABP140",0.00680845829502788
"CAALFM_C102200CA",0.044372500458404
"CAALFM_C102210WA",0.0352597463974471
"CAALFM_C102220CA",-0.00393845874997393
"SEP7",-0.0104101013984787
"CAALFM_C102240WA",0.00893472460231656
"CWH8",-0.020836812025239
"AGE3",-0.443799314255881
"CAALFM_C102270CA",-0.00158079691437713
"PSY2",0.0103395622463125
"CAALFM_C102290CA",-0.0554483712848261
"CAALFM_C102300WA",-0.0742273244951817
"CAALFM_C102310CA",-0.0293665109989462
"CAALFM_C102320CA",0.00372802132555611
"CAALFM_C102330CA",-0.0203360207726117
"tR(CCG)1",0.000477749731363163
"TIM21",-0.100028350321766
"PGA5",-0.0318189243954798
"CAALFM_C102370CA",0.00849294408784269
"CAALFM_C102380CA",-0.0548392648019696
"CAALFM_C102390WA",0.0158691916077428
"MNN11",-0.0569373915293749
"CAALFM_C102410CA",-0.291175578381418
"GSC1",0.0183672069375877
"CAALFM_C102430CA",0.00503332644999792
"CAALFM_C102440CA",-0.0367325772346268
"CAALFM_C102450CA",-0.0381070226155126
"RPL10",0.00435828813007927
"CAALFM_C102470WA",-0.0420670882272411
"PMM1",-0.0704954831592042
"CAALFM_C102490CA",-0.0262596717865474
"CAALFM_C102500WA",-0.0365232795219434
"CAALFM_C102510WA",-0.00178611414116816
"SCW4",0.00724346607853722
"DIP5",0.0183979752485133
"tR(UCU)4",-0.000923654081250895
"PUT4",0.0120117955483217
"HNM4",0.004058273106594
"SNZ1",0.00831451940644607
"SNO1",0.00954508120297132
"IML1",0.0438957810480489
"HOM6",-0.0321592534421866
"EXG2",0.000238174560158545
"TOM20",-0.0149173869749114
"CAALFM_C102650WA",-0.016263868442691
"MGM101",0.00567155763488136
"CAALFM_C102670CA",0.0595258813037951
"CAALFM_C102680CA",0.0406519530337442
"CAALFM_C102690CA",0.00443288971530856
"CAALFM_C102700CA",1.39738689649685
"FRS2",0.0140555491724611
"CAALFM_C102720WA",0.0227371051358747
"CAALFM_C102730WA",0.0910087709525409
"CAALFM_C102740CA",0.0106843543290444
"CAALFM_C102750CA",-0.0264269670179532
"CAALFM_C102760WA",-0.0185820870986577
"CAALFM_C102770WA",-0.012626666684286
"CAALFM_C102780WA",-0.0104971086285547
"TIF34",0.0103593013841841
"CAALFM_C102800WA",0.00204839956844823
"RAD16",0.550260664773241
"LYS2",0.0232247959456261
"CAALFM_C102830WA",0.0398427380329389
"PDE2",0.0520712711894537
"CAALFM_C102850WA",-0.00325906902677426
"YKT6",-0.09477343594472
"YPT7",-0.0135284271479104
"MIA40",-0.0196412813499702
"CAALFM_C102890CA",-0.00625519407983698
"CAALFM_C102900CA",0.214630305343978
"CAALFM_C102910CA",0.0322648236940597
"CDC73",-0.0421223415429547
"MST1",-0.0187129781815256
"CAALFM_C102940CA",0.0311653356999958
"CAALFM_C102950WA",-0.0124847781388498
"CAALFM_C102960CA",-0.0540886134114694
"CAALFM_C102970WA",-0.00375997244565098
"GOR1",-0.00659137547271063
"XOG1",0.00940239275187273
"HOL1",0.00732824585723775
"RPP1A",-2.03302939017177e-05
"RPL13",-0.00140081249194794
"RPS16A",0.00582085447070102
"CAALFM_C103040WA",0.0142458458923076
"CAALFM_C103050WA",0.0160921831689687
"TSR2",0.00653273945309732
"ORC1",-0.0987301935243588
"TEM1",-0.0664854568624559
"RPS1",0.012446600982355
"CAALFM_C103100WA",0.00165643141789379
"RPL6",0.0155037893601472
"CAALFM_C103120WA",0.0140256698448791
"GGA2",0.0555744002764122
"CAALFM_C103140WA",0.00253550136014694
"CAALFM_C103150CA",-0.0255137517596548
"COQ4",-0.0292528989813354
"CAALFM_C103170CA",-0.000989045152784073
"CAALFM_C103180WA",-0.00294172817854895
"ECM33",-0.0602054370617103
"ARO80",-0.0105722804990404
"CDC12",-0.0200687040859648
"BMH1",-0.0250009059523234
"ARX1",0.0217330059965113
"CAALFM_C103240WA",-0.00986601662890852
"SPP1",0.0219265337327869
"CAALFM_C103260WA",0.020745938686394
"CAALFM_C103270WA",0.00834717311234699
"CAALFM_C103280WA",-0.0420017741145971
"NGG1",0.0773397590796636
"MAS1",-0.0803583322323002
"CAALFM_C103310WA",-0.0743802624054615
"EHD3",-0.00705898540988365
"CAALFM_C103330CA",0.00225440269143227
"SEC62",-0.0472225712036493
"RLI1",0.0203019354501249
"CAALFM_C103360WA",-0.0108031186800982
"CAALFM_C103370WA",0.000867793539142873
"TPS2",0.00175621695563513
"EHT1",0.000938720465082144
"CAALFM_C103400WA",0.0273223515870183
"CAALFM_C103410WA",-0.0147227832468192
"tN(GUU)3",-0.00853727834196138
"CAALFM_C103430WA",-0.0160512446071662
"CAALFM_C103440CA",0.0919359479281583
"CAALFM_C103450CA",0.00761635281682713
"CAALFM_C103460CA",-0.0372569695333055
"CAALFM_C103470CA",-0.00239809631666719
"AGE1",0.0344801901770278
"CAALFM_C103490WA",-0.0364096254567343
"YPT1",0.0104084258252976
"CAALFM_C103510CA",-0.0123432249835946
"RPN3",0.00443734776070249
"MED17",-0.0412131548131271
"CAALFM_C103540CA",-0.0275289398176494
"COQ6",-0.0938305275201665
"SUA71",0.0169881849784694
"tL(UAA)3",-0.000149127832902076
"CAALFM_C103580WA",-0.00253904776156803
"CAALFM_C103600WA",-0.0337212603135735
"IMP1",0.0158430831851939
"CAALFM_C103620CA",-0.0765691389068685
"CAALFM_C103630WA",0.14737632336012
"HFL1",-0.0189654128458885
"MRPL27",-0.0035970210469203
"CAALFM_C103660WA",-0.0264823815161663
"DAO1",-0.00885929516609854
"ENG1",-0.0571132279368104
"CAALFM_C103690WA",-0.00137526213581877
"tT(CGU)1",-0.00194869709694808
"MSB1",-0.00318354401928247
"CAALFM_C103720CA",-0.00151224876001651
"MNS1",-0.0351959227535576
"WAR1",0.0168786691076535
"CAALFM_C103750WA",-0.0176240083861036
"STR2",0.0200385133556676
"SKO1",-0.0474381511642761
"HMG1",-0.0376186823406784
"CAALFM_C103790CA",0.0116053963073385
"RPP1",0.00995887110980163
"ELA1",-0.0481134799242396
"PDR16",-0.0461281638198975
"CAALFM_C103830CA",0.00515270607666349
"CAALFM_C103840WA",-0.0209441362001489
"BNI4",0.036284251041279
"CAALFM_C103870CA",0.0473768578028447
"CAALFM_C103880CA",0.000167135280398563
"CAALFM_C103890WA",-0.00484409004616959
"SEN15",0.00572128940244777
"CAALFM_C103910CA",0.0582209223485499
"CAALFM_C103920CA",0.0902045243414917
"CAALFM_C103930WA",-0.0242774046906464
"CAALFM_C103940WA",-0.044989709004323
"CAALFM_C103950CA",-0.0359398425320063
"CAALFM_C103960CA",-0.0218919486392651
"SPC19",0.00738506515661492
"CAALFM_C103990WA",-0.016690377392615
"KTR4",0.0443746419560758
"CAALFM_C104010CA",-2.08308726853868
"CSH1",-0.0461255677339653
"CAALFM_C104030WA",-0.00893018791084891
"CAALFM_C104040CA",0.0117377807597143
"MFALPHA",-0.000545500599170867
"IFI3",0.0100422104934984
"BET4",-0.0441954022456044
"MAD2",-0.537087694674186
"CAALFM_C104090CA",0.0318984920617727
"POR1",0.00260188116919415
"CAALFM_C104110WA",-0.0443571937985215
"CAALFM_C104120CA",-0.116757967877535
"ERB1",0.0157830635571053
"IFD6",-0.047949239730876
"CAALFM_C104150CA",-0.984825839005722
"CAALFM_C104160CA",-0.000674975733152931
"HTA2",0.00242994408564651
"CAALFM_C104180WA",-0.00488579095853716
"CAALFM_C104190CA",-0.104640126530657
"CAALFM_C104200CA",-0.034553263648197
"CDC3",-0.0442615208310097
"CAALFM_C104220CA",-0.0739295607932682
"CAALFM_C104230WA",-0.0351666944149288
"HHF1",-0.0141354444185059
"HHT21",0.0163940322043433
"CAALFM_C104270CA",-0.020855826394498
"CAALFM_C104280CA",-0.0531849599158413
"ACS2",0.00649675510199983
"SSA2",-0.012978287162058
"GIG1",-0.0596499609343994
"GPM2",-0.0021288394316889
"RPN4",0.0228822238718026
"CAALFM_C104340CA",-0.0464062822983069
"CAALFM_C104350CA",0.0179063764889025
"CAALFM_C104360CA",-0.046555494480171
"CAALFM_C104370CA",0.0095241136680186
"SIT4",0.0658147797637955
"NOP4",0.0235420697680769
"APE2",0.0120478901861052
"ESS1",-0.0117677125200121
"URA6",-0.417797650297721
"CAALFM_C104430CA",-0.0525790465299614
"CAALFM_C104440WA",NA
"FMA1",-0.00490480878832847
"CAALFM_C104460CA",-0.00872281578563051
"CAALFM_C104470CA",1.45230519856684
"TUS1",0.0029263818073169
"CAALFM_C104490WA",0.0018734157647299
"ICL1",0.00195566258014103
"CAALFM_C104510WA",0.00482280543873701
"PHO85",-0.0303521347242678
"CAALFM_C104530CA",0.0254142921410096
"VPS16",0.0467046119698375
"ELC1",-0.0562718350155579
"CAALFM_C104560WA",0.0117587428100845
"CHL4",0.0391193803778809
"CAALFM_C104580CA",0.0125466053138697
"CAALFM_C104590WA",-0.00499507740129373
"CAALFM_C104600CA",-0.0454242878964282
"ATP1",-0.0481608545289281
"CAALFM_C104620WA",-7.5384716889864e-05
"CAALFM_C104630CA",0.0265728269829565
"CAALFM_C104640WA",0.0595177209647247
"DUR3",-0.00717758227660493
"DUR1%2C2",0.00625930047911806
"HAT1",-0.0308256623035135
"PIL1",0.00357780399083713
"CAALFM_C104690CA",0.00368305360639726
"CAALFM_C104700CA",0.0188038148560856
"CAALFM_C104710CA",0.0154815821321244
"CAALFM_C104720WA",-0.0655908543258629
"LYS21",0.0093038801542491
"LPG20",-0.0018710485111071
"IFE1",0.136200474859846
"SYG1",0.0088964264119758
"ERG3",-0.0162639322352371
"CAALFM_C104780CA",0.0592985329537685
"CAALFM_C104790WA",-0.0143924081955531
"CAALFM_C104800CA",0.00363004803259114
"TCO89",0.00520829328008051
"CAALFM_C104820CA",-0.0247531645513716
"SEC21",-0.0369745425147022
"CAALFM_C104840CA",-0.0566491929908096
"CAALFM_C104850CA",0.0186427303150428
"CAALFM_C104860WA",-0.0177310967655078
"SAP7",-0.0220326638637625
"MRPL37",0.000202835678018228
"YBN5",-0.0296861161556018
"MNN15",0.0584857594769437
"CAALFM_C104910CA",0.0324540983498644
"CAALFM_C104930CA",0.0101170378302975
"CAALFM_C104940CA",0.0332449577657301
"RPM2",0.0614378265524963
"CAALFM_C104960CA",-0.0196909206305986
"CAALFM_C104970WA",0.0392603946862918
"CAALFM_C104980CA",0.00139685918493433
"CAALFM_C104990CA",0.0119153334960863
"RHD1",0.0432481981865906
"CAALFM_C105010CA",-0.0897191704884052
"ARG2",0.0238186106212245
"PSF2",-0.0251721240003607
"RRP6",0.0250587361837763
"REI1",0.0130103109354265
"GPI7",0.013975039715545
"GPT1",0.0165814632935011
"TRY2",0.0485708220307263
"CAALFM_C105100WA",-0.0351284109117554
"ARO4",0.0292275336074316
"CAALFM_C105120WA",0.0129028059023581
"BRG1",0.0481409721574431
"CAALFM_C105150CA",0.00625287758755569
"CAALFM_C105160CA",0.00574155198762443
"CUE5",-0.00695093459850981
"CAALFM_C105180CA",-0.00886446354021916
"CAALFM_C105190CA",-0.0703987951646544
"CAALFM_C105200CA",-0.0195178395680379
"CAALFM_C105210CA",-0.0183117201846942
"CAALFM_C105220CA",0.0248389271009472
"CAALFM_C105230WA",-0.0595347806424132
"RPT1",-0.0122591044108099
"CAALFM_C105250WA",NA
"SDH1",-0.0552706288157157
"CAALFM_C105270CA",-0.00176992316552749
"CAALFM_C105280WA",0.000363113816997731
"GRS1",-0.016691476734027
"PRD1",0.00741784356966341
"tP(UGG)1",0.00062119966089332
"CAALFM_C105320CA",0.0156983216869254
"CAALFM_C105330CA",-0.0396068326675977
"ZCF2",0.0422345970742794
"YPT53",-0.00968217295296372
"CAALFM_C105360CA",0.0334941905385828
"CAALFM_C105370CA",0.010387079758131
"CAALFM_C105380CA",0.013729917075101
"CAALFM_C105390CA",-0.0231207022746449
"CAALFM_C105400CA",-0.0385562696838021
"TRP99",-0.0113429394654015
"CAALFM_C105420WA",-0.0669714977479627
"SPT20",-0.00833494118671266
"CAALFM_C105440CA",-0.00228375795766688
"CAALFM_C105450WA",NA
"KOG1",-0.000498813876854193
"MTM1",-0.000980513132908023
"CAALFM_C105480CA",-0.00553523966292067
"CAALFM_C105490CA",0.0104256636680579
"RSM22",0.0115859170280138
"RPS27A",-0.0432170935228232
"CAALFM_C105520WA",0.0540477303462675
"SSH1",-0.0168902365463088
"CAALFM_C105540CA",-0.00169346784509526
"CAALFM_C105550CA",-0.0028867343608934
"RIB4",-0.0096396109866245
"tN(GUU)2",-0.000152995175168871
"tN(GUU)1",-0.00865733251187362
"tT(AGU)1",-0.000279367943070259
"GSL1",0.0681915938398579
"CAALFM_C105610WA",0.0420996312523479
"STE3",-0.0292687268834242
"CAALFM_C105630CA",0.0196332665135212
"FAL1",0.0242363782681483
"CAALFM_C105650WA",0.0131442781185412
"CAALFM_C105660CA",0.0472332046434602
"CAALFM_C105670WA",-0.0472704146292307
"RIM1",-0.0344465009879358
"CAALFM_C105690CA",0.00499167680340489
"AUT7",-0.00865244096033144
"UGA4",0.0256180768502772
"CAALFM_C105720WA",0.0111583341772468
"CAALFM_C105730WA",-0.87173890799629
"CAALFM_C105740CA",-0.0149332847684317
"CAALFM_C105750CA",0.0675592906196249
"PGA26",-0.00940573822276724
"PRC3",-0.00553208302898853
"CAALFM_C105780WA",0.213854375050869
"CAALFM_C105790WA",-0.106298239283001
"CAALFM_C105800CA",-0.000705427621488678
"GIM5",-0.00948163702314528
"RAD10",-0.00628196727083549
"CAALFM_C105830WA",-0.0142138995918386
"PRN1",-0.00245560530372854
"POL32",-0.0131394918298663
"PRN2",-0.0125034968608813
"PRN3",-0.00501303513811289
"PRN4",-0.0101735908473627
"CAALFM_C105890WA",0.00644578286161625
"CAALFM_C105900WA",0.00577957835714661
"SIP5",0.00558770403886994
"CAALFM_C105920WA",0.00796284656745492
"CAALFM_C105930CA",0.0765661705588021
"PHO87",0.00880566549689029
"CAALFM_C105950CA",-0.0176770542834149
"PGA45",-0.00324683877388117
"CAALFM_C105970WA",0.00649317714369927
"CAALFM_C105980WA",0.0514191572527638
"CAALFM_C105990CA",-0.0171493813324936
"CAALFM_C106000WA",0.030581261362151
"CHS7",-0.0465647280763548
"RGD1",-0.00730759028920069
"CAALFM_C106030CA",-0.0213584296547086
"RTT101",0.0388711402060354
"CAALFM_C106050CA",0.018586325644502
"ACP1",-0.0636094069386095
"CAALFM_C106070WA",-0.147525888120643
"ARC35",-0.0284437435937339
"CAALFM_C106090CA",0.0979982227825579
"MSI3",0.0164628841036439
"NPL4",0.00241728108873588
"CAALFM_C106120CA",-0.0450848525859729
"HAC1",1.26374523361705
"CAALFM_C106150WA",0.00232537466520141
"CAALFM_C106160WA",-0.000782676550897552
"TLO34",-0.0561363163117694
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",-0.0211467167275517
"BUD16",0.0192538438248485
"CAALFM_C106220CA",-0.0429514317967302
"MDM34",0.0089372744775453
"CAALFM_C106250WA",-0.0425124279043977
"PGA50",-0.00619437948373731
"CAALFM_C106270WA",-0.000254753857684991
"UME6",-0.0147247276535176
"CAALFM_C106300WA",-0.0165236906325929
"CAALFM_C106310WA",-0.0278410623845045
"CAALFM_C106320WA",0.0480858134180947
"CAALFM_C106340WA",-0.0307192930155939
"CAALFM_C106350WA",0.0233310994964253
"CAALFM_C106360WA",0.427425650402699
"PBR1",0.00300498364483376
"CAALFM_C106380CA",0.0254272826305004
"CAALFM_C106390WA",-0.0502838029695227
"CAALFM_C106400CA",-0.0576893507463281
"CAALFM_C106410WA",0.0536269584177894
"CAALFM_C106420CA",0.0476298625459832
"CAALFM_C106430CA",-0.000384502915655779
"CAALFM_C106440CA",-0.0413634001197221
"RPS14B",-4.15276058721703e-05
"RPS22A",0.00563754023687528
"CAALFM_C106470WA",-0.0446216051675016
"CAALFM_C106480CA",-0.0471787199280032
"CAALFM_C106490CA",-0.0359777417475556
"CAALFM_C106500WA",-0.0481282658088194
"CAALFM_C106510CA",-0.174898708777624
"BPH1",0.00836916424994231
"CAALFM_C106530CA",0.0397196273457473
"CAALFM_C106540CA",0.027105899724026
"GLT1",0.00719737760803519
"CAALFM_C106560WA",0.0828480662852838
"ANT1",-0.0222254345294878
"RPS23A",-0.00649115924333614
"CAALFM_C106590CA",0.0205573123342279
"CAALFM_C106600WA",0.00691591429862616
"HAK1",-0.0131868795207606
"CAALFM_C106620CA",0.00155271791722784
"CAALFM_C106630WA",-0.0160008744034073
"CAALFM_C106640CA",-0.00201569212392372
"CAALFM_C106650WA",-0.0123708403958009
"CAALFM_C106660WA",2.04648994181124
"CAALFM_C106670WA",-0.0227691556379858
"VPS34",0.0372381036115714
"CYK3",0.0190116716328295
"CAALFM_C106700WA",-0.0561970749937158
"CAALFM_C106710WA",0.090032564320841
"CAALFM_C106720CA",0.00287438132484288
"RAC1",-0.0399965792477744
"NOP6",0.00301839844877432
"CAALFM_C106750WA",-0.0128633605605776
"CAALFM_C106760CA",0.0186872123619629
"CAALFM_C106770WA",0.0133590671539947
"NPR1",0.00321014075206448
"MRPL19",-0.0337479323288283
"CAALFM_C106800WA",0.0162531301273082
"CAT1",-0.0146057195661947
"CAALFM_C106820WA",-0.00919270351302871
"CAALFM_C106830WA",-0.05382886877271
"CAALFM_C106840CA",0.00260007516410348
"PCL7",0.0107141294705274
"CAALFM_C106860WA",0.0126169026629883
"CAALFM_C106870CA",0.00321511843197276
"SPO22",0.00895708998729664
"CAALFM_C106890CA",-0.00538008883832159
"MMD1",-0.0395234802903193
"CAALFM_C106910CA",0.0320183253606207
"CAALFM_C106920CA",-0.0726276764139922
"PGA63",-0.0297007089927954
"ATC1",0.000381815875803969
"tP(AGG)1",-0.00929399970441724
"SUI2",0.00654587640624712
"CAALFM_C106970CA",0.00750616323541395
"CAALFM_C106980CA",1.02919499923453
"tL(UAA)4",-0.00200317199114032
"MEF2",-0.0158205389303816
"CAALFM_C107010WA",-0.87371036967
"PUT3",0.0136636008790026
"RBT4",-0.00262331347526406
"CAALFM_C107040CA",-0.0105748408825366
"CAALFM_C107050CA",0.0683751281565066
"CAALFM_C107060CA",-0.774387477935623
"DHH1",0.0208262995557074
"CAALFM_C107080WA",0.00315330422666155
"CAALFM_C107090CA",0.0324508844079679
"CAALFM_C107100CA",0.0267425621357425
"TAF145",0.0295281308857048
"GAP4",-0.0677109036072792
"CAALFM_C107130CA",0.0270150022864826
"RIA1",0.0392819819041103
"CAALFM_C107150WA",0.0427009413149966
"CAALFM_C107160CA",-0.000732269571035125
"ZCF23",-0.0211832984140085
"CCS1",-0.00704386182356223
"SOG2",-0.0304624537041579
"YMC1",-0.00762349205893787
"CAALFM_C107210CA",0.014055282793305
"CAALFM_C107220WA",0.0290901234187012
"PHO15",-0.00524637570375746
"YPD1",-0.0269238630330588
"ALG9",0.0030143991433244
"CAALFM_C107260CA",0.00433506623296953
"SEC34",0.0228742577227139
"CAALFM_C107280CA",-0.0286384178372498
"tL(AAG)2",-0.0189097037806471
"CAALFM_C107320WA",-0.0326246612041042
"RME1",0.013757964505365
"CAALFM_C107340WA",0.00137693658336501
"GPX3",0.0103374410144886
"CAALFM_C107360WA",-0.0277805471181387
"CPH1",0.00236643844873035
"KSP1",0.0328673709658859
"CAALFM_C107390WA",0.0743567889077558
"CAALFM_C107400CA",-0.0141752794259741
"SKP1",-0.749464506014012
"PEX3",-0.0190272635318711
"PHO100",0.009375128908478
"CAALFM_C107440WA",0.0243064974671072
"CAALFM_C107450WA",-0.0306402478578968
"GPI8",-0.052565273233064
"CAALFM_C107470CA",0.00680960528623521
"CAALFM_C107480CA",0.00188321002896372
"CAALFM_C107490CA",-0.0160472086835731
"LHP1",0.000480421404835347
"CAALFM_C107510WA",-0.00580389410615788
"IST2",-0.00826608988091405
"CAALFM_C107530WA",-0.00540950074132231
"BBC1",-0.0129453540437136
"SWD2",0.0113469698824842
"CAALFM_C107560WA",0.00392749023941464
"CAALFM_C107570CA",0.168781111819423
"PRY1",0.00432477375856932
"CAALFM_C107590CA",-0.00333878553517155
