"","condition_LS30_vs_ctl"
"CAALFM_C100810WA",-0.833024730813142
"CAALFM_C100820WA",0.959183187017223
"CAALFM_C100830WA",1.36506983065428
"NRM1",-0.823148751388563
"IHD2",2.13782477604158
"CAALFM_C100860WA",1.84279919057818
"LRO1",0.0220901438463297
"CAALFM_C100880WA",0.377397756808183
"CAALFM_C100890WA",0.863943769067314
"RRS1",-0.415785267774391
"CAALFM_C100910WA",-1.05398219427927
"CAALFM_C100920WA",0.387443706366323
"SIN3",-0.0765675564930125
"RPB11",0.200345634538893
"CDC5",-0.513383650529806
"SET1",-0.620317311554882
"CAALFM_C100970WA",-0.259550538881814
"CAALFM_C100980WA",-1.14489756968793
"NMA111",-1.19174945445648
"CAALFM_C101000CA",-0.891604645038678
"CAALFM_C101010WA",-0.559354110002945
"tA(AGC)4",-0.43585523803392
"HMT1",-0.98773474780285
"CAALFM_C101040WA",1.07677329327238
"CAALFM_C101050CA",-0.541424160307791
"MBF1",0.922018919900887
"CAALFM_C101070CA",-0.566130910723376
"CAALFM_C101080WA",-0.0423508339547794
"CAALFM_C101090CA",-0.381132609381091
"CCH1",0.00176974545868964
"ZPR1",-1.0646765616281
"CAALFM_C101130WA",0.528866239633235
"CAALFM_C101140CA",3.49250958992119
"CAALFM_C101150CA",-0.827140982105518
"CAALFM_C101160CA",-1.05609981863767
"ZCF17",-1.01207545772608
"CAALFM_C101180CA",-0.53127173187836
"CAALFM_C101190CA",-0.0288427741352203
"STB5",0.652514732739373
"CAALFM_C101210WA",0.970386165900222
"CAALFM_C101220CA",6.55529259342185
"IFD3",1.76309795004148
"CAALFM_C101250WA",-0.709853712571529
"TRS20",1.63226074898338
"CTA9",1.66749492996019
"MED22",0.805296233913383
"CAALFM_C101290CA",1.06402077343775
"CAALFM_C101300WA",0.727573823840791
"MRS7",-0.507698783829981
"DUT1",-0.278333262372107
"CAALFM_C101340CA",1.89907514891481
"TIF",-1.13782202090509
"CAALFM_C101360CA",2.91095573796722
"RPS21B",-0.467685158952018
"TRM2",-0.814405052367638
"CAALFM_C101390CA",-1.73730627319711
"CAALFM_C101400CA",0.22673136436721
"CRL1",-0.907047605067734
"POX18",2.14476949174473
"ABC1",-0.247306993045978
"CAALFM_C101460WA",0.951882780671874
"CAALFM_C101470WA",-0.795125243176935
"RPS21",-0.923261392248257
"CAALFM_C101490WA",0.707058409042316
"CAALFM_C101510WA",-1.57880710317109
"SOD2",-1.4393261866444
"CAALFM_C101530CA",-0.23235813435068
"CAALFM_C101540WA",1.99204775048627
"VPS17",0.668341308505733
"SIZ1",-0.173396451243195
"RPB7",-1.06339555648391
"CAALFM_C101580WA",-1.33047069845352
"CAALFM_C101590CA",-0.777124613690976
"MRP20",-1.53898614174092
"CAALFM_C101610CA",3.17317470064678
"CAALFM_C101620CA",0.743756507363626
"CAALFM_C101630WA",2.41208225261831
"RPS42",-1.35158467056251
"ISN1",2.37965119353254
"tS(UGA)1",0.098251821771321
"ESP1",-0.482482367575149
"CAALFM_C101680CA",-0.858768490947141
"LSC1",-0.67138121900978
"ARP8",1.82420933986362
"CAALFM_C101710WA",3.34522924664893
"CAALFM_C101720CA",0.588843108474639
"tA(AGC)3",-0.0135473832246592
"CTN1",6.76469546771785
"CAALFM_C101750WA",2.15970655374522
"FGR38",1.65255123923631
"MAK32",-0.0900420063353835
"HOL4",1.62669374671903
"SWI4",-0.113599265864226
"CAALFM_C101800WA",-0.375537242072552
"UGA2",2.02053934051839
"CAALFM_C101820CA",0.120262766947369
"UBC8",2.37297090061183
"CAALFM_C101840CA",4.60540298823385
"CAALFM_C101850CA",0.687958904982716
"CAALFM_C101860WA",-1.19479070270205
"CYS4",-1.04796164369014
"PTR3",1.32985328224013
"CAALFM_C101890CA",1.7174703209879
"CAALFM_C101900CA",-0.357461875956019
"CAALFM_C101910WA",-0.51113512529539
"ROA1",-0.976383762016606
"CAALFM_C101930WA",4.97020081646639
"CAALFM_C101940CA",-0.00433422048238771
"CAALFM_C101950CA",0.154840492644873
"CAALFM_C101970WA",0.168728059614118
"HGT1",5.02604787863832
"HSP30",8.45266238150952
"CAALFM_C102000WA",0.38300028146443
"ZCF24",0.0645778973439236
"CAALFM_C102020WA",-0.417317970209307
"CAALFM_C102030CA",-0.898954678860088
"CAALFM_C102040CA",1.33901988293375
"PHO91",1.35083182904942
"CAALFM_C102060WA",1.10177068938587
"HSP31",4.88742522583567
"SET6",-1.67865951758351
"CAALFM_C102090CA",-0.723772995605761
"CAALFM_C102100WA",-0.0448788151043535
"HGT2",7.37387226478104
"SHA3",5.55531770150092
"GAL1",5.37782781052723
"GAL10",6.74276924958483
"CAALFM_C102160WA",0.820729946278176
"GAL102",3.34929247343922
"GAL7",4.66320851397
"ABP140",-1.07759582518469
"CAALFM_C102200CA",2.20190014582018
"CAALFM_C102210WA",0.750139064270962
"CAALFM_C102220CA",0.999481876021664
"SEP7",-0.419955242880138
"CAALFM_C102240WA",-0.85607246127149
"CWH8",-0.188763177636504
"AGE3",0.41513939216742
"CAALFM_C102270CA",1.22592415536981
"PSY2",0.170510573345679
"CAALFM_C102290CA",-0.964123820294874
"CAALFM_C102300WA",-0.67733286944654
"CAALFM_C102310CA",-0.150071030517518
"CAALFM_C102320CA",0.986830884351007
"CAALFM_C102330CA",-0.039610128432122
"tR(CCG)1",-0.635256554306537
"TIM21",-1.67808591919865
"PGA5",-1.74118982542101
"CAALFM_C102370CA",0.00349231460927827
"CAALFM_C102380CA",0.400066591924853
"CAALFM_C102390WA",0.398467156132952
"MNN11",-1.6547681691576
"CAALFM_C102410CA",0.310839665051692
"GSC1",0.038636691830044
"CAALFM_C102430CA",-1.29597724711651
"CAALFM_C102440CA",-0.762540309014899
"CAALFM_C102450CA",-1.37842342302119
"RPL10",-0.8995841314807
"CAALFM_C102470WA",0.87721079258047
"PMM1",0.681991011998034
"CAALFM_C102490CA",-0.797298342759712
"CAALFM_C102500WA",1.33265574417657
"CAALFM_C102510WA",0.31983712814597
"SCW4",3.55758836623736
"DIP5",0.758806247010967
"tR(UCU)4",1.03577895501903
"PUT4",0.835345974734933
"HNM4",3.7370618208842
"SNZ1",1.97817749965946
"SNO1",1.37790953235313
"IML1",-0.250084880363031
"HOM6",0.466055592768772
"EXG2",-0.41574610882506
"TOM20",-0.42223906274527
"CAALFM_C102650WA",-0.558070292643044
"MGM101",-1.26413848258015
"CAALFM_C102670CA",1.49981069115233
"CAALFM_C102680CA",2.40556136760622
"CAALFM_C102690CA",-0.529861264356508
"CAALFM_C102700CA",4.13883938639868
"FRS2",-0.580252714407244
"CAALFM_C102720WA",0.355905676215825
"CAALFM_C102730WA",-0.0796020240760149
"CAALFM_C102740CA",0.558525033004591
"CAALFM_C102750CA",-0.506762874101375
"CAALFM_C102760WA",0.286990715140199
"CAALFM_C102770WA",-0.360451270923985
"CAALFM_C102780WA",0.836218685626259
"TIF34",-1.01688017956421
"CAALFM_C102800WA",4.07083130792606
"RAD16",0.937577641767364
"LYS2",1.12721734484987
"CAALFM_C102830WA",-0.918578358832911
"PDE2",-0.22148461998532
"CAALFM_C102850WA",-0.827347740007194
"YKT6",1.44454306800079
"YPT7",-0.542298142026757
"MIA40",-1.51219064547043
"CAALFM_C102890CA",-0.000322165216438138
"CAALFM_C102900CA",-0.925064336639962
"CAALFM_C102910CA",0.145627995559981
"CDC73",-0.382291178108059
"MST1",-1.63099071428086
"CAALFM_C102940CA",0.654106323193885
"CAALFM_C102950WA",0.986283534908529
"CAALFM_C102960CA",-0.722436058701239
"CAALFM_C102970WA",1.42154131344619
"GOR1",2.82631322995257
"XOG1",1.49288096595691
"HOL1",1.2229700779061
"RPP1A",-1.40668888475227
"RPL13",-1.55236090666723
"RPS16A",-1.27566232402013
"CAALFM_C103040WA",-0.0424578443012544
"CAALFM_C103050WA",-0.47605962608005
"TSR2",-1.66829002327207
"ORC1",-0.690615999451887
"TEM1",-0.291500204438303
"RPS1",-0.802617297450876
"CAALFM_C103100WA",0.566485248216137
"RPL6",-1.13016353381215
"CAALFM_C103120WA",3.04403224412798
"GGA2",0.490930963858932
"CAALFM_C103140WA",1.43788458943579
"CAALFM_C103150CA",0.589707556410855
"COQ4",0.367875682831401
"CAALFM_C103170CA",0.318840226135903
"CAALFM_C103180WA",-1.3855648846734
"ECM33",-0.487015550560786
"ARO80",-1.53405451330996
"CDC12",0.0745066353072279
"BMH1",-0.134911542863134
"ARX1",-0.830133952382613
"CAALFM_C103240WA",-0.938961249635535
"SPP1",0.19606397740905
"CAALFM_C103260WA",-0.271272135931723
"CAALFM_C103270WA",3.80466532566156
"CAALFM_C103280WA",-1.56468847706429
"NGG1",-0.103817843892927
"MAS1",-1.02152572648433
"CAALFM_C103310WA",-0.50289721473652
"EHD3",2.82066948020028
"CAALFM_C103330CA",1.4882375101188
"SEC62",-0.411939464772921
"RLI1",-0.729676784158656
"CAALFM_C103360WA",-0.11340105224346
"CAALFM_C103370WA",-1.0022096255678
"TPS2",3.96401043987776
"EHT1",-1.15522370464961
"CAALFM_C103400WA",1.88557638038384
"CAALFM_C103410WA",0.0546712501047389
"tN(GUU)3",-0.314140260880278
"CAALFM_C103430WA",0.221721700981529
"CAALFM_C103440CA",-0.287613816954428
"CAALFM_C103450CA",1.72064416014002
"CAALFM_C103460CA",-0.585494022495525
"CAALFM_C103470CA",0.962541030058322
"AGE1",0.130246723055784
"CAALFM_C103490WA",-0.327486831238052
"YPT1",0.761872132142676
"CAALFM_C103510CA",0.835895691838331
"RPN3",0.847684425684957
"MED17",-0.126817616254868
"CAALFM_C103540CA",-0.756716217051179
"COQ6",-0.244259394763704
"SUA71",0.374068133382132
"tL(UAA)3",-0.0224788216874364
"CAALFM_C103580WA",0.272051027674241
"CAALFM_C103600WA",-0.0889297059470157
"IMP1",-0.771700848743865
"CAALFM_C103620CA",-0.879233819901266
"CAALFM_C103630WA",-0.593433762736428
"HFL1",-0.821403878851454
"MRPL27",-0.967404225837396
"CAALFM_C103660WA",0.889491997917032
"DAO1",0.473467831348948
"ENG1",-1.26954388720858
"CAALFM_C103690WA",-0.244690449919863
"tT(CGU)1",-0.636956518029886
"MSB1",-1.11788968884257
"CAALFM_C103720CA",1.22729466287956
"MNS1",0.458672481353147
"WAR1",0.0249235521430429
"CAALFM_C103750WA",1.4877365206992
"STR2",0.938492588125644
"SKO1",-0.691274855498069
"HMG1",-1.41921208136881
"CAALFM_C103790CA",-1.16447222259736
"RPP1",-1.8611656958073
"ELA1",-1.20198131316346
"PDR16",-0.565407073705616
"CAALFM_C103830CA",-1.44170015215019
"CAALFM_C103840WA",-1.12882037183125
"BNI4",-0.111034777686517
"CAALFM_C103870CA",0.697664851569539
"CAALFM_C103880CA",0.378787975357769
"CAALFM_C103890WA",-0.789897982035954
"SEN15",-0.644394970281781
"CAALFM_C103910CA",-0.00969215294466117
"CAALFM_C103920CA",-0.178502731027236
"CAALFM_C103930WA",-0.715946258018249
"CAALFM_C103940WA",-0.0930072253100081
"CAALFM_C103950CA",0.670547181683255
"CAALFM_C103960CA",1.52467511786467
"SPC19",0.86986829178617
"CAALFM_C103990WA",1.48198077697531
"KTR4",-0.205425764043677
"CAALFM_C104010CA",1.0545473619934
"CSH1",1.98039961850272
"CAALFM_C104030WA",-0.730594984489448
"CAALFM_C104040CA",-1.12818063914395
"MFALPHA",-0.0873451526819349
"IFI3",1.31329913936021
"BET4",-0.197108526730669
"MAD2",0.0559697492134633
"CAALFM_C104090CA",0.325596691724076
"POR1",-0.405885011013096
"CAALFM_C104110WA",1.35395412357961
"CAALFM_C104120CA",-0.589231552032066
"ERB1",-1.48995582976092
"IFD6",0.555125835935796
"CAALFM_C104150CA",1.43112561527687
"CAALFM_C104160CA",0.439649626771151
"HTA2",0.414095083513796
"CAALFM_C104180WA",0.137401963064
"CAALFM_C104190CA",0.0629009486949497
"CAALFM_C104200CA",0.00927429309980531
"CDC3",0.168153258431933
"CAALFM_C104220CA",0.213519648645193
"CAALFM_C104230WA",0.643835312751436
"HHF1",0.598679670557544
"HHT21",0.626652337146515
"CAALFM_C104270CA",0.740189300479577
"CAALFM_C104280CA",0.708729705834824
"ACS2",-1.38037361978929
"SSA2",-0.91940224260202
"GIG1",0.248898984058952
"GPM2",2.77607831592864
"RPN4",1.06891635703841
"CAALFM_C104340CA",-0.81701381951404
"CAALFM_C104350CA",-0.311861792061344
"CAALFM_C104360CA",0.0489199535501391
"CAALFM_C104370CA",-1.38018315826953
"SIT4",0.333423880275497
"NOP4",-1.01859846059359
"APE2",-0.900306422486282
"ESS1",0.260500671691037
"URA6",-1.48521583288862
"CAALFM_C104430CA",-0.424423759881572
"CAALFM_C104440WA",NA
"FMA1",-4.97898928339551
"CAALFM_C104460CA",2.80890743869349
"CAALFM_C104470CA",1.16540326023241
"TUS1",1.91717620182982
"CAALFM_C104490WA",0.0512023069241799
"ICL1",2.22362287897658
"CAALFM_C104510WA",-2.70018471319684
"PHO85",0.324703934343701
"CAALFM_C104530CA",-1.09495702059435
"VPS16",0.186856945871489
"ELC1",1.01493037128183
"CAALFM_C104560WA",1.87633271428958
"CHL4",-0.596717780899741
"CAALFM_C104580CA",0.907529307804503
"CAALFM_C104590WA",4.81425580856453
"CAALFM_C104600CA",-2.33181736860662
"ATP1",-1.45638078190935
"CAALFM_C104620WA",-0.302561765288437
"CAALFM_C104630CA",0.150463048403032
"CAALFM_C104640WA",1.09268806817144
"DUR3",4.69654474120565
"DUR1%2C2",2.21697345326671
"HAT1",-0.476818101591479
"PIL1",1.88201280834458
"CAALFM_C104690CA",1.50330146219949
"CAALFM_C104700CA",3.46699471245003
"CAALFM_C104710CA",-1.91877259499825
"CAALFM_C104720WA",-0.712426918004107
"LYS21",-0.158708560290639
"LPG20",2.62003963643769
"IFE1",2.62368307856874
"SYG1",0.822205482046972
"ERG3",0.845683530796918
"CAALFM_C104780CA",0.420431965265535
"CAALFM_C104790WA",-0.832578137033828
"CAALFM_C104800CA",1.34505226098438
"TCO89",0.0467855454528741
"CAALFM_C104820CA",-0.412388407709099
"SEC21",0.2896053988648
"CAALFM_C104840CA",-0.563834356743235
"CAALFM_C104850CA",-0.0494391475289023
"CAALFM_C104860WA",0.403393786508239
"SAP7",-1.13219230906311
"MRPL37",-1.6238036269475
"YBN5",-1.28399022827257
"MNN15",0.665080837804598
"CAALFM_C104910CA",0.231575637898268
"CAALFM_C104930CA",3.34027578722648
"CAALFM_C104940CA",3.35170387714911
"RPM2",1.48580693395086
"CAALFM_C104960CA",1.36673977161201
"CAALFM_C104970WA",-1.19366531465839
"CAALFM_C104980CA",0.0681209452057748
"CAALFM_C104990CA",-0.893875772025622
"RHD1",0.149192557830421
"CAALFM_C105010CA",0.897077297837506
"ARG2",0.046491240732887
"PSF2",0.378861144316558
"RRP6",-1.14992135545167
"REI1",-1.26929925225104
"GPI7",-0.35888904964682
"GPT1",2.23007345011434
"TRY2",-0.404961360757964
"CAALFM_C105100WA",-0.789267727454772
"ARO4",-0.233371603114025
"CAALFM_C105120WA",1.2769630722935
"BRG1",4.09676995583005
"CAALFM_C105150CA",3.15964620615004
"CAALFM_C105160CA",6.02750294238492
"CUE5",0.506634952164182
"CAALFM_C105180CA",-0.0723029843259923
"CAALFM_C105190CA",0.115170687291899
"CAALFM_C105200CA",1.06328406810405
"CAALFM_C105210CA",-2.22358368582066
"CAALFM_C105220CA",-0.944752117475879
"CAALFM_C105230WA",-1.36209045294908
"RPT1",0.490746364223098
"CAALFM_C105250WA",NA
"SDH1",-1.07528501411764
"CAALFM_C105270CA",-1.63275661179228
"CAALFM_C105280WA",0.318966628086008
"GRS1",0.0687727508403975
"PRD1",2.18340552880544
"tP(UGG)1",-0.290936307082036
"CAALFM_C105320CA",0.566818608697731
"CAALFM_C105330CA",-0.838317226933403
"ZCF2",0.709648102327116
"YPT53",0.83892065868271
"CAALFM_C105360CA",-1.07362209758189
"CAALFM_C105370CA",1.19741901055996
"CAALFM_C105380CA",-0.282346985775501
"CAALFM_C105390CA",-0.00882307625593728
"CAALFM_C105400CA",-0.459030296237638
"TRP99",0.560675529612283
"CAALFM_C105420WA",0.534453497953581
"SPT20",-1.42065785433984
"CAALFM_C105440CA",6.67716264397074
"CAALFM_C105450WA",NA
"KOG1",0.969356076849117
"MTM1",-1.1706878277557
"CAALFM_C105480CA",0.177224518360895
"CAALFM_C105490CA",0.0750851158371656
"RSM22",-2.46967841988401
"RPS27A",1.66638650096135
"CAALFM_C105520WA",2.45612258086204
"SSH1",-0.736243013217465
"CAALFM_C105540CA",3.31444543447315
"CAALFM_C105550CA",1.62815951872429
"RIB4",0.355532617688095
"tN(GUU)2",-0.0230401778066514
"tN(GUU)1",-2.01385650057044
"tT(AGU)1",0.0201114211662804
"GSL1",0.250012361844169
"CAALFM_C105610WA",-1.19824833996612
"STE3",-0.819983819191493
"CAALFM_C105630CA",-0.528452526350051
"FAL1",-0.811234871760084
"CAALFM_C105650WA",-0.934542936627995
"CAALFM_C105660CA",-0.485860584083542
"CAALFM_C105670WA",0.576082339584987
"RIM1",0.132995391614304
"CAALFM_C105690CA",4.65273992656204
"AUT7",2.94720918405303
"UGA4",-0.334151883570718
"CAALFM_C105720WA",-0.938733184771243
"CAALFM_C105730WA",-1.5767018837714
"CAALFM_C105740CA",-0.3397067588564
"CAALFM_C105750CA",0.0896596673497684
"PGA26",-4.30884405388775
"PRC3",1.53835919820574
"CAALFM_C105780WA",-0.0185700379090264
"CAALFM_C105790WA",-0.0116708896683186
"CAALFM_C105800CA",0.729288487632135
"GIM5",-0.503268373720813
"RAD10",-0.26875033337703
"CAALFM_C105830WA",5.32806618865055
"PRN1",-0.857240323109668
"POL32",0.20240122121743
"PRN2",0.573430568623737
"PRN3",2.23699330610175
"PRN4",0.879971497826371
"CAALFM_C105890WA",3.33643008569183
"CAALFM_C105900WA",0.335554943565714
"SIP5",1.87411872524202
"CAALFM_C105920WA",-0.401496369877762
"CAALFM_C105930CA",-0.526741366892618
"PHO87",-2.21861044470289
"CAALFM_C105950CA",-1.02469012277269
"PGA45",-2.40976400007623
"CAALFM_C105970WA",3.05590608486202
"CAALFM_C105980WA",0.608889314815155
"CAALFM_C105990CA",0.688174468821024
"CAALFM_C106000WA",0.233374351546101
"CHS7",0.120101839032595
"RGD1",0.0436887117512396
"CAALFM_C106030CA",0.599046703248097
"RTT101",0.563698036584572
"CAALFM_C106050CA",-0.238742121115503
"ACP1",-0.732525687725782
"CAALFM_C106070WA",-1.04831503389152
"ARC35",1.45165085460044
"CAALFM_C106090CA",-0.1869351404523
"MSI3",-0.0472785267240416
"NPL4",0.588138853626383
"CAALFM_C106120CA",0.141391991326036
"HAC1",2.46196511369034
"CAALFM_C106150WA",2.11846939203222
"CAALFM_C106160WA",2.47308864434755
"TLO34",-0.106850189562845
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.597671882234264
"BUD16",-0.266989401444814
"CAALFM_C106220CA",0.133357272795553
"MDM34",2.7864541650526
"CAALFM_C106250WA",-0.649839444091062
"PGA50",-0.614021748380105
"CAALFM_C106270WA",0.362829592764369
"UME6",0.393952464241516
"CAALFM_C106300WA",-0.413003470024143
"CAALFM_C106310WA",0.184886124191927
"CAALFM_C106320WA",-0.384163781655777
"CAALFM_C106340WA",1.08970003017992
"CAALFM_C106350WA",0.26238476252951
"CAALFM_C106360WA",0.745947078653059
"PBR1",1.44521529106175
"CAALFM_C106380CA",-0.373635704148236
"CAALFM_C106390WA",2.19925552910422
"CAALFM_C106400CA",-0.300966977485405
"CAALFM_C106410WA",1.00726643711628
"CAALFM_C106420CA",-0.0791779149889383
"CAALFM_C106430CA",2.67676098513708
"CAALFM_C106440CA",-1.91834281878866
"RPS14B",-0.995233578922401
"RPS22A",-0.738308750748284
"CAALFM_C106470WA",-0.464076557772245
"CAALFM_C106480CA",-0.326896203579948
"CAALFM_C106490CA",0.0505096114740039
"CAALFM_C106500WA",-0.947186524784947
"CAALFM_C106510CA",-0.149806296437975
"BPH1",1.41468949334186
"CAALFM_C106530CA",-0.311250926215505
"CAALFM_C106540CA",-0.507105266565666
"GLT1",2.59609624409388
"CAALFM_C106560WA",0.394763475423946
"ANT1",0.371481355812144
"RPS23A",-0.926106861909102
"CAALFM_C106590CA",-0.532763894868501
"CAALFM_C106600WA",0.13238409199782
"HAK1",4.37300030179945
"CAALFM_C106620CA",2.0309361936665
"CAALFM_C106630WA",0.0836671978590254
"CAALFM_C106640CA",0.376904371340521
"CAALFM_C106650WA",1.54708975068119
"CAALFM_C106660WA",3.26607851394292
"CAALFM_C106670WA",-0.0353971653772522
"VPS34",-0.244588820575461
"CYK3",-0.0725538378178806
"CAALFM_C106700WA",-0.974258861719359
"CAALFM_C106710WA",-0.145706953516685
"CAALFM_C106720CA",-0.787675363972368
"RAC1",0.111666029216568
"NOP6",-1.43828203082508
"CAALFM_C106750WA",-1.48425839639351
"CAALFM_C106760CA",-1.35108961862695
"CAALFM_C106770WA",-1.04140092382115
"NPR1",2.42654147870816
"MRPL19",-2.13705189909731
"CAALFM_C106800WA",-0.830307433829157
"CAT1",2.29945147256469
"CAALFM_C106820WA",-1.33872519541
"CAALFM_C106830WA",1.39708043806984
"CAALFM_C106840CA",1.34201885139533
"PCL7",1.93185690472131
"CAALFM_C106860WA",4.11737003557397
"CAALFM_C106870CA",0.641529296454564
"SPO22",0.595329951974677
"CAALFM_C106890CA",-1.46281220334516
"MMD1",-0.916103996963853
"CAALFM_C106910CA",-0.332043508905173
"CAALFM_C106920CA",0.498108191221514
"PGA63",-0.0826155379134681
"ATC1",2.05619205268938
"tP(AGG)1",-0.283844249914285
"SUI2",-1.02375398473238
"CAALFM_C106970CA",1.4452108545542
"CAALFM_C106980CA",0.634714684548176
"tL(UAA)4",-0.0451805632089125
"MEF2",-2.33768239580301
"CAALFM_C107010WA",-1.7746671350076
"PUT3",-0.530079021409932
"RBT4",-0.303020522473055
"CAALFM_C107040CA",1.5541971854323
"CAALFM_C107050CA",-0.23111407958489
"CAALFM_C107060CA",0.634581005088644
"DHH1",-0.119371213451082
"CAALFM_C107080WA",1.76735875982894
"CAALFM_C107090CA",-0.895694476159602
"CAALFM_C107100CA",1.31931871503819
"TAF145",-0.113556539814171
"GAP4",-0.585792621585286
"CAALFM_C107130CA",-1.39876441083208
"RIA1",-0.519724688724188
"CAALFM_C107150WA",0.476980643730796
"CAALFM_C107160CA",9.00259508811307
"ZCF23",0.449981715995249
"CCS1",1.01135025774017
"SOG2",-0.791759728711379
"YMC1",-1.07421455100722
"CAALFM_C107210CA",-0.0583839312832156
"CAALFM_C107220WA",4.75971101333786
"PHO15",0.954789351562194
"YPD1",-0.0606106566555912
"ALG9",0.388515008459859
"CAALFM_C107260CA",0.172630066119755
"SEC34",0.447164012062757
"CAALFM_C107280CA",-0.303653085213314
"tL(AAG)2",-2.02333057600876
"CAALFM_C107320WA",-0.0107219328841071
"RME1",1.49357326276772
"CAALFM_C107340WA",-0.169444072905944
"GPX3",2.69907088626342
"CAALFM_C107360WA",0.128352131289149
"CPH1",-0.21185620482867
"KSP1",0.298067612357781
"CAALFM_C107390WA",0.625134265938805
"CAALFM_C107400CA",0.132014636899498
"SKP1",0.994832091502417
"PEX3",0.167979921804679
"PHO100",0.341844988706826
"CAALFM_C107440WA",0.94285235914655
"CAALFM_C107450WA",0.954754529613426
"GPI8",-0.354995725345162
"CAALFM_C107470CA",-1.94196632795539
"CAALFM_C107480CA",0.160601804488658
"CAALFM_C107490CA",-0.267939569317631
"LHP1",-0.652722141142395
"CAALFM_C107510WA",-0.208048822759859
"IST2",0.368875691274526
"CAALFM_C107530WA",0.709728531514412
"BBC1",1.26626587058004
"SWD2",-0.62283525195656
"CAALFM_C107560WA",0.135817657840226
"CAALFM_C107570CA",-0.213320780305622
"PRY1",0.541463121509135
"CAALFM_C107590CA",0.604914823014977
"ATP7",0.250805993988929
"CAALFM_C107610CA",-0.504825809828566
"PIR32",-0.926248451642172
"CAALFM_C107630WA",-0.475076650568023
"CAALFM_C107640CA",3.07781653076055
"CAALFM_C107650WA",1.84541494599464
"CAALFM_C107660WA",0.393861807587683
"ZCF4",8.02810705418906
"HAP2",1.39946323993663
"CAALFM_C107690CA",-0.179439483318276
"VRG4",-0.30235940149316
"ADE4",-0.130761836973023
"FGR6-3",1.02557252918511
"CAALFM_C107780WA",0.362415498791254
"CAALFM_C107790CA",-1.46475672513111
"MTO1",-3.02008341799284
"CAALFM_C107810CA",-0.468510406337831
"CAALFM_C107820WA",-0.672000447607937
"CAALFM_C107830CA",0.525982896593711
"CAALFM_C107840WA",0.907179390782787
"CAALFM_C107850CA",-0.510580094447472
"CAALFM_C107860WA",-0.584509710147102
"SMI1",1.76565036795601
"GCS1",0.0250345476019381
"ADE5%2C7",0.125185365590818
"COI1",1.60128386431659
"MRPL3",-1.93418644256676
"CAALFM_C107920WA",-0.135002491665905
"ERD1",-0.0586306553094639
"CAALFM_C107940WA",0.0561566130738963
"CAALFM_C107950CA",-0.897072012405201
"CAALFM_C107960WA",-1.63761848960663
"IRE1",1.46839715959787
"CAALFM_C107980CA",4.86617407093344
