"","condition_SS30_vs_ctl"
"PEX12",1.94731761792099
"CAALFM_C201160WA",-0.85966715150484
"CAALFM_C201170CA",0.0776662617343582
"COX17",0.0572144802528344
"CAALFM_C201190CA",0.444437091468188
"REG1",1.67728735244552
"HNM1",1.51096429305488
"CAALFM_C201220WA",-0.0357475947620217
"CAALFM_C201230WA",0.0375551238924128
"CAALFM_C201240CA",0.171261329777437
"CAALFM_C201250WA",0.120585487164352
"CAALFM_C201260WA",-0.358409071192919
"CHA1",2.79951166782212
"tL(UAA)1",-0.848037701216909
"MNN24",-0.369322546509105
"CAALFM_C201310WA",0.315759661994747
"CAALFM_C201320WA",0.361858654612968
"SIR2",1.23466273352392
"CAALFM_C201340WA",0.43502964737136
"SNX4",0.467809235071223
"DCW1",0.169966236468301
"CAALFM_C201370CA",-0.0429169387349105
"PLB4.5",0.879525309873711
"CAALFM_C201390WA",0.871269592892804
"ESC4",0.293495779631583
"CLB2",-0.101167470496872
"CAALFM_C201420CA",-0.190780796349805
"APT1",-0.430201720820846
"CAALFM_C201440CA",-0.399944217775075
"CAALFM_C201450CA",4.05430632754332
"CAALFM_C201460CA",3.62609345380533
"SRB9",0.36023118678596
"SPT5",0.676194129940887
"CAALFM_C201490CA",-0.349471532086851
"CAALFM_C201500WA",0.588122440767717
"CAALFM_C201510CA",-1.15634262298529
"PPE1",-0.0862438628466608
"CAALFM_C201530CA",-0.549126424744392
"CAALFM_C201540WA",0.453149813880701
"SMP2",0.559051406800391
"BMT5",0.115713083784252
"CAALFM_C201570WA",-0.513149945834489
"REX2",-0.0893018175063486
"COX13",-0.223614406068402
"CDC55",0.197709302089519
"RPS26A",-0.610561581050097
"COX4",-0.0387304879761028
"CAALFM_C201630WA",0.589905833651125
"SLA1",0.258174997957855
"CAALFM_C201650WA",1.34028841727441
"CAALFM_C201660CA",1.13874975155589
"STT3",-0.292984413171242
"CAALFM_C201680CA",0.368103547444379
"CAALFM_C201690WA",-0.231760196505211
"HAP42",0.780638666385194
"HSK3",0.682416144856548
"CAALFM_C201720CA",0.230387872808294
"CAALFM_C201730WA",-0.934889855339715
"CAALFM_C201740CA",-1.22958904786284
"CAALFM_C201750CA",3.01859417489024
"CAALFM_C201760CA",0.909025520813699
"tL(CAA)1",-0.183968401394283
"MSB2",1.10754756115732
"CAALFM_C201800WA",0.656034593297266
"CAALFM_C201820CA",-0.308303925663068
"PRP39",-0.342750399225772
"RAD7",0.656431807557563
"RAD23",0.0660680150948061
"CAALFM_C201860CA",-0.0822208386696107
"CAALFM_C201870CA",1.18439284979996
"ZCF6",2.26097717450856
"CTF1",1.48371700716394
"CAALFM_C201900CA",0.436642566256015
"CAALFM_C201910WA",0.166700178934902
"CAALFM_C201920CA",0.702979963659022
"CAALFM_C201930CA",0.641564608291487
"AMN1",-1.23615176939048
"CAALFM_C201960CA",-0.743938909902606
"ROD1",-1.57356027883296
"SRD1",0.234116819876344
"FAB1",0.0526809262988648
"CAALFM_C202000WA",-0.12918923329699
"CHT4",0.556889732748171
"CAALFM_C202020WA",0.641106390776563
"ARO3",-0.591277445067037
"CAALFM_C202040WA",-0.13151393023635
"CAALFM_C202050CA",-0.204999998989868
"FMO1",2.9541938261327
"SPR3",-0.638960852953618
"CAALFM_C202080WA",-2.40776173033566
"CAALFM_C202090WA",-0.579313438177494
"SNF2",-0.197074977012685
"CAALFM_C202110CA",-0.374434718977886
"CAALFM_C202120WA",-0.403339476348378
"CAALFM_C202130CA",0.14018114913847
"CAALFM_C202140CA",0.395358923690747
"CAALFM_C202150CA",0.079524380776352
"SAM37",-0.78811634721538
"CAALFM_C202170WA",-0.563013947549657
"CAALFM_C202180WA",-0.0703365630444336
"CAALFM_C202190CA",0.181005675622179
"CAALFM_C202200WA",-0.566070699443116
"TLG2",0.366740535095855
"CAALFM_C202220CA",2.88608263522869
"CAALFM_C202230CA",9.31598515726729
"HEX3",0.616737157079253
"OPI1",0.928542409906696
"CAALFM_C202260WA",-0.35544098228882
"CAALFM_C202270CA",-0.610639207745513
"CAALFM_C202280WA",0.068151344286038
"CAALFM_C202290CA",0.434424325159776
"CAALFM_C202300WA",0.216846899878598
"CAALFM_C202310WA",-0.0546763491268121
"CPR3",0.189187905256319
"CAALFM_C202330WA",-0.214598643359652
"ENT3",0.459435616794726
"SAC3",-0.0933475576382556
"CAALFM_C202360CA",0.0467987075023175
"HOM2",-0.558502388563188
"POB3",0.262533648869516
"CAALFM_C202390WA",1.9440002804512
"ECM3",-0.41800025387836
"CAALFM_C202410WA",-0.23033644696484
"CAALFM_C202420CA",0.315648720819576
"UTP21",-0.203772778482147
"CAALFM_C202440WA",0.355794921321827
"UTP22",-0.265895167553342
"ERG7",-0.117639248953615
"ATO7",0.764347134553253
"tV(AAC)1",-0.533528669950716
"CAALFM_C202490CA",0.0267985510573422
"CAALFM_C202500WA",-0.355483436580056
"PRS1",-0.0956881687267603
"CAALFM_C202520WA",0.155101267305603
"CAALFM_C202530WA",-0.231764122274525
"CAALFM_C202540WA",-0.129770232948709
"CAALFM_C202550CA",0.959019357077125
"CAALFM_C202570WA",3.28167102437591
"CAALFM_C202580WA",2.96018521045236
"ZRT2",-0.199349156696688
"FGR22",1.81875084458338
"HGT20",-0.590724146391798
"CAALFM_C202620WA",-0.0907143553407368
"CAALFM_C202630WA",0.264872626893028
"CAALFM_C202640CA",-2.80393023557363
"CAALFM_C202660WA",-0.772525195746196
"CAALFM_C202670CA",-1.05762876677194
"PDR17",-1.11695083969543
"SER2",-1.53085035306792
"CAALFM_C202700CA",-0.151755289951933
"CAALFM_C202710CA",-0.643735541759295
"CAALFM_C202720WA",0.471557851306162
"CAALFM_C202730WA",0.107677208931476
"HPT1",-0.594714862718708
"CAALFM_C202750CA",1.16425429511725
"LHS1",1.18454991183731
"CAALFM_C202770WA",-0.193791153636637
"BUB2",-0.751460665818602
"CAALFM_C202790CA",1.14983309809101
"CAALFM_C202800WA",-0.802831440615984
"NCB2",-0.594996706616768
"CAALFM_C202820CA",0.585014646237411
"SGT2",0.375967340443863
"CAALFM_C202840CA",0.17098352092385
"UGA6",1.01013498381833
"SUR2",0.251794507780115
"CAALFM_C202870WA",0.0954064940505267
"EBP7",-0.968213978491709
"SCT2",-0.075605608998245
"CAALFM_C202900WA",-0.350307063718886
"CAALFM_C202910WA",2.39851748519582
"CAALFM_C202920WA",1.527249419749
"CAALFM_C202930CA",-1.0461153251067
"MET1",-0.381785853449416
"CAALFM_C202950WA",-0.684869153098068
"CAALFM_C202960CA",-1.11362519284752
"ALD5",2.54248107064084
"DLD1",2.1818456226274
"HYU1",-0.1165069542575
"CAALFM_C203000CA",-0.356160704586642
"RNR21",0.630478026917936
"CAALFM_C203020CA",0.647853406535037
"LIG4",-1.00521265647326
"PLC2",0.211055437583668
"SHE9",0.58839332546596
"PR26",0.401842673928853
"SMP3",-1.28114168356992
"IDH2",-1.40036808079666
"ADE8",-0.776396299682219
"EFT2",-0.275934726926979
"CAALFM_C203110WA",0.261722058182213
"AMO1",3.39372763878959
"CAALFM_C203130WA",-0.106474788212536
"CAALFM_C203140CA",0.556246815974196
"CAALFM_C203150CA",0.056655612130478
"RNR1",0.650485607240837
"CAALFM_C203170WA",0.399637865698668
"TOM1",0.383759647833867
"PRP3",-0.303890911050185
"CAALFM_C203210WA",1.22409919847099
"STP4",0.510834517106375
"FEN12",0.265589524196474
"ROM2",1.13606527134711
"AVT7",-0.0238996955232267
"CAALFM_C203260WA",-0.37537678450119
"GPM1",-1.35466020033989
"NSP1",-0.627517647475084
"CAALFM_C203290WA",3.9555035551105
"HEM2",0.104475792320712
"VPS20",0.449185331517498
"CHK1",2.37787296747353
"HOG1",0.555943631649187
"CAALFM_C203340WA",0.796154272695448
"PGA17",9.3438612251859
"CAALFM_C203360WA",-0.0968476681401832
"THI20",0.0824377662767823
"PAN1",0.340109394209354
"HSP78",0.223085214504937
"DFG16",-0.142713049836832
"CAALFM_C203410WA",0.038846613966523
"CAALFM_C203420CA",0.5608200690628
"NBN1",0.309304777302186
"PGA33",-0.305889400831826
"CAALFM_C203450WA",-0.298530138171868
"CAALFM_C203460CA",-0.268957592149256
"COX6",0.0466180626073836
"CAALFM_C203490CA",0.441449860383394
"CAALFM_C203500WA",1.64865038043211
"ADAEC",2.84404039446422
"CAALFM_C203530WA",0.218746448672774
"RAD32",0.285807318628759
"CAALFM_C203550CA",-0.0918978276746921
"CAALFM_C203560CA",-0.277788058567114
"CAALFM_C203570CA",0.416102458817664
"CAALFM_C203580WA",-0.0937406336427822
"CAP4",-0.27607060679234
"BMT8",0.679104817401031
"FMO2",2.78036929241706
"IFK2",0.859847389334506
"CAALFM_C203630WA",0.534497371891107
"UGA11",4.88540653135641
"tE(CUC)1",-0.146838428836195
"SAP99",1.21637812011831
"SAP98",0.0392097803531423
"CAALFM_C203690CA",-0.266372753606802
"CAALFM_C203700WA",-0.561689841975483
"CAALFM_C203710WA",5.77162884048067
"PGA16",-0.0509645585123093
"tR(UCU)2",NA
"tF(GAA)2",-1.70175436589488
"YIM1",-0.64392606962427
"CAALFM_C203760CA",1.56424951013624
"STE11",0.415223013762341
"CAALFM_C203780CA",0.33673507475936
"ASR3",2.98026106881133
"CAALFM_C203800CA",0.302971646276764
"RPL21A",-0.153130678667475
"RPS9B",-0.439845186617043
"CAALFM_C203830WA",-0.247906382189524
"INO4",1.0484180387655
"tR(UCU)3",-0.012323659248069
"tF(GAA)3",-0.553419578426475
"GNA1",-0.571260606341248
"CAALFM_C203880CA",-1.05083094771447
"CAALFM_C203890WA",-1.18374758508776
"CAALFM_C203900CA",0.663185649031466
"CAALFM_C203910CA",0.358349277817207
"GPI13",-0.658460756775002
"CAALFM_C203930CA",0.127377788359886
"SCH9",-0.611530719743103
"CAALFM_C203950WA",-0.660428671060118
"RPL39",-0.429419687130709
"CAALFM_C203970WA",0.533609422697174
"MED1",-0.596123062745808
"GCD7",-0.767212714720094
"CAALFM_C204000CA",-0.773953909385681
"HSP21",3.76275674465167
"SDS22",-0.113185483635604
"ACP12",0.0915531973753715
"DCK2",-0.727069687154537
"DCK1",3.10731612417359
"SSY1",0.572797754942542
"CAALFM_C204070CA",1.90029454401484
"CAALFM_C204080WA",0.579661055157256
"CAALFM_C204090WA",2.23870414419164
"CAALFM_C204100WA",1.98335294019898
"CAALFM_C204110WA",2.22834648875369
"CAALFM_C204120CA",0.250155778579743
"CAALFM_C204130WA",0.128315772379267
"CHS5",0.00360812136857536
"VMA7",0.0932419670835319
"CAALFM_C204160WA",-0.278346280369291
"CAALFM_C204170CA",0.0545252850761976
"CAALFM_C204180CA",0.377838041438608
"UGA1",-0.650721257947942
"TBF1",-0.70024704013695
"STE4",0.171894883534653
"TAF14",-0.425570767913928
"BAT21",-2.2652805336801
"HYM1",0.448159443896563
"VPS36",-0.0586261470276863
"SSN3",0.910878470577457
"CAK1",0.193624415618014
"CAALFM_C204280WA",5.6056500705014
"RIM11",1.30485573119703
"CAALFM_C204300CA",-0.0563163420574934
"ERG10",0.329173116894618
"CAALFM_C204320WA",-0.34750674171721
"CAALFM_C204330CA",-0.491651642232819
"CAALFM_C204340CA",-1.15324336749807
"SUV3",-0.466221489972315
"CAALFM_C204360WA",-0.191532352254323
"CAALFM_C204370WA",0.0620524286583925
"CAALFM_C204380CA",-0.417491061453846
"CAALFM_C204390WA",-0.661279951329786
"CAALFM_C204400WA",-0.580220414402384
"CAALFM_C204410WA",-0.217661324586656
"IFA4",1.01408101993396
"CAALFM_C204430WA",0.868359160760957
"CAALFM_C204440WA",1.36382759868323
"CAALFM_C204450WA",0.0859100804451253
"LYS22",0.641061227778515
"ADH3",3.1237132223323
"CAALFM_C204480WA",3.48833725872593
"CAALFM_C204490WA",0.029179347268705
"CAALFM_C204500WA",0.0559092036363775
"RIM2",-0.931133671184259
"CAALFM_C204520CA",0.0777552740879756
"MED8",-0.569624727810119
"GDT1",-1.35924195507774
"NDH51",0.236385189094841
"KTR2",-0.299803046203758
"CAALFM_C204570WA",-0.0620037607608566
"ERG20",-0.382755131736455
"QCR8",0.379337221871531
"RPL17B",-0.313358990064857
"CAALFM_C204610CA",-0.0128821740911505
"CAALFM_C204620WA",1.22074273346642
"SNU114",-0.410355566691195
"RPB4",-0.836151530874302
"YAK1",2.17754373074026
"CAALFM_C204670WA",1.63948056761242
"TIM17",0.303880259556361
"TPO5",-1.51125010568272
"CAALFM_C204700CA",-0.723362819429937
"URE2",-0.349747216078325
"FGR51",0.77114357977898
"CAALFM_C204730WA",-0.295307324508416
"CAALFM_C204740CA",0.419523224401308
"CAALFM_C204750WA",0.822469867014138
"KIC1",0.78331006677407
"CAALFM_C204770WA",0.0179976835379889
"CAALFM_C204780WA",0.0109371289973992
"CAALFM_C204790CA",-0.453802303151599
"MDM10",-0.210992603154154
"HIS3",-0.183699854466892
"CAALFM_C204820WA",-0.31728298904994
"CAALFM_C204830WA",0.978604461485824
"CAALFM_C204850CA",0.373581268440226
"PZF1",-0.409383264644761
"CAALFM_C204870CA",0.0808855505497061
"ARH2",-0.0388905751808558
"tD(GUC)5",-0.248620782930613
"tG(GCC)3",-0.769773756063566
"CRK1",-0.151029102956811
"ITR1",1.60481697041101
"CYT1",-0.20421538208648
"CAALFM_C204960CA",-0.850973442926901
"ABP2",0.601906738337658
"CKA2",-0.274164059215905
"CAALFM_C204990WA",-0.298797578125515
"MRPL10",-0.75247441438765
"tT(AGU)4",-0.0392362897941916
"CAALFM_C205020WA",0.345232522109719
"RHO3",-0.249102415508434
"CAALFM_C205040CA",-0.248593913031583
"CAALFM_C205050CA",0.0574900801057151
"CAALFM_C205060CA",-0.716946043915343
"FRE9",0.571318512088755
"CAALFM_C205080CA",-0.435941226526386
"MAK5",0.13938902152008
"ERF1",-0.0252478425999009
"LEM3",-0.0446001170647025
"CAALFM_C205130WA",3.79275783737186
"CDC15",0.596874225444882
"PEX2",1.58416381877762
"CAALFM_C205160CA",0.0699958757859856
"CAALFM_C205170WA",-0.83777668707038
"WH11",5.54372741854797
"CDC21",-0.00569939994626565
"SGO1",-0.81087536616776
"DAD2",-0.958671871849829
"CAALFM_C205220CA",-0.164848202477647
"RPF2",0.264561889527572
"tQ(UUG)3",0.140166647476118
"AAT1",2.68268603176048
"BUD14",0.959937293243393
"CAALFM_C205270WA",-0.185743650230772
"GPI19",0.455595991179983
"CAALFM_C205290CA",-0.116201059979969
"CAALFM_C205300CA",-0.284801240042069
"CAALFM_C205310CA",-0.653238173047931
"CDC7",-0.163227133018538
"CAALFM_C205330CA",-0.814493544970174
"RPC40",-0.157761273322643
"CAALFM_C205350CA",0.312411431642203
"BIO32",1.01694192615967
"RXT3",0.0707862413578586
"CAALFM_C205380WA",1.01715730052031
"CAALFM_C205390CA",-0.70309106982634
"CAALFM_C205400WA",-1.3023976096066
"CAALFM_C205410WA",-0.17579798907074
"CAALFM_C205420CA",-2.21827034564508
"tI(AAU)3",0.0993742426803694
"PEX6",3.87799447787598
"MDJ2",-0.517415194173594
"CDC19",-3.76927937192635
"COQ5",-0.468806356287517
"CAALFM_C205480CA",0.248906933715444
"CAALFM_C205490WA",-0.0333890015537596
"ATP4",-0.641545650637105
"CAALFM_C205510CA",-0.179284034668692
"CAALFM_C205520WA",-0.373084705564869
"CAALFM_C205530CA",-0.216630140436283
"CAALFM_C205540CA",-0.449790503067699
"CAALFM_C205550WA",-0.628931529411259
"CAALFM_C205560WA",-0.106098796276859
"CAALFM_C205570CA",1.31168962695412
"CAALFM_C205580WA",0.794998575762607
"CAALFM_C205590CA",-0.824666818864986
"CAALFM_C205600WA",-2.36488144347611
"RPS8A",-0.485139501666588
"KTI11",-0.842754481505433
"tS(AGA)4",-0.115409215725327
"CAALFM_C205640WA",1.53760979542875
"VPS35",-0.127264058358614
"PNG2",0.854205202739917
"CAALFM_C205670CA",-0.709104221233375
"COG4",-0.0609406821441309
"YTH1",0.848489299330877
"OSM1",0.640135672054017
"CAALFM_C205710CA",-0.723342969398368
"CAALFM_C205720CA",-0.15600777718
"GWT1",-1.12670024187034
"SPO7",0.00477049435225363
"CAALFM_C205750WA",0.210853649495792
"CAALFM_C205760CA",-0.361737904689273
"CAALFM_C205770WA",1.3201344857204
"MKK2",-0.577656393228856
"RFC1",-0.242132627556272
"CAALFM_C205800CA",0.379920120512599
"CAALFM_C205810WA",0.254358501282738
"CAALFM_C205820WA",0.248546703994996
"CAALFM_C205830CA",-0.0939405211771267
"CAALFM_C205840WA",-0.191231520363319
"CAALFM_C205850CA",0.116359598113954
"CAALFM_C205860CA",-0.42917586025558
"CAALFM_C205870WA",0.634225884923132
"CAALFM_C205880WA",NA
"IDP1",-1.20065502480186
"CAALFM_C205900WA",1.54296544815387
"CAALFM_C205910WA",-0.178854302676645
"COX8",0.161203171801114
"COX9",0.100179631095288
"VPS33",0.101848196982727
"TES15",4.21681710240645
"CAALFM_C205960CA",-1.24843764937693
"TES1",1.03069249189361
"CAALFM_C205980CA",0.60720991764708
"CAALFM_C205990CA",5.30810947991692
"LAS1",-0.135079431368317
"SPO72",-0.153906933616953
"CNT",1.86241390233221
"CAALFM_C206030WA",-0.450418402099173
"CAALFM_C206040CA",0.224455083332647
"tM(CAU)3",-0.585249858717789
"FAA2-1",5.84394591985211
"CAALFM_C206080CA",-0.936735140376578
"CAALFM_C206090WA",0.793929757164267
"PMT4",0.497314138737496
"CAALFM_C206110WA",0.0996757657748127
"CAALFM_C206120CA",0.00542076257141013
"CSM3",0.245274250518068
"CAALFM_C206140CA",0.379829009797177
"RPN10",-0.164674877038575
"CAALFM_C206160WA",0.0233386803265684
"ECM17",0.230593831687408
"FGR12",-0.0129844621569739
"ILV1",-1.2005183144608
"CAALFM_C206200CA",-0.546769962088747
"SER1",-1.50773326148845
"MEC3",-0.338588732712993
"CAALFM_C206230WA",0.0432687796785769
"SMD2",-1.28575024756526
"CDC46",0.76915071808662
"CAALFM_C206260WA",-0.0256686195164155
"CAALFM_C206270WA",-0.688887130500192
"CAALFM_C206280CA",-0.213820141899699
"ATP14",-0.00586471456846628
"CAALFM_C206300WA",0.312643651951328
"GSP1",-0.509143926168927
"CAALFM_C206320WA",0.737957887846117
"AVT1",0.13421013739002
"EFH1",1.44131463654697
"CAALFM_C206350CA",-0.232660904619612
"MAK16",-0.323684469746807
"SCP1",0.274619213391623
"IMH3",-0.0395351221632704
"CAALFM_C206400CA",-0.36378593645595
"CAALFM_C206410WA",-1.78635901442614
"RTS1",1.00437803169788
"CAALFM_C206430CA",-0.700372012640956
"CAALFM_C206440CA",1.18442418333638
"CAALFM_C206450CA",0.957959998957711
"RTA3",-1.56603870490173
"RTA2",1.04009239391343
"CAALFM_C206480WA",-0.894467963993451
"CAALFM_C206490WA",-0.103390553799918
"tI(AAU)1",-0.0137444425765254
"CAALFM_C206510WA",0.667150952665682
"CAALFM_C206520CA",-0.567854624815558
"CAALFM_C206530WA",0.112219485040878
"SPF1",0.0466451006425186
"CAALFM_C206550WA",0.201837937170478
"CAALFM_C206560WA",0.665820432962386
"CAALFM_C206570CA",1.44258238804694
"GIT1",0.0703007143596004
"CAALFM_C206600WA",3.27250406561086
"CAALFM_C206610CA",-0.614520852318553
"CAALFM_C206620WA",-0.696919319894612
"CAALFM_C206630CA",2.13720332806336
"VAS1",-0.0476694899116525
"CAALFM_C206650CA",-1.02216949459852
"CAALFM_C206660WA",-0.473463035703976
"DBF2",-0.0513601132781478
"FRP3",4.5410547309338
"PEX22",2.64455971170695
"AMO2",3.85817252333773
"CAALFM_C206710WA",1.61340411716889
"GRE2",0.402318781533843
"LSP1",0.54555133630863
"CAALFM_C206740WA",0.369620371859554
"CAALFM_C206750CA",-0.988292360178772
"CAALFM_C206760CA",0.399237947001684
"CAALFM_C206770WA",-0.339481979959181
"CAALFM_C206780CA",0.937512593375929
"CAALFM_C206790WA",-0.702140058724993
"CAALFM_C206800CA",0.857128071917345
"RPL11",-0.509188696954403
"PRE2",0.147083446600725
"FHL1",-0.204876608488806
"SPR1",-1.34156605634993
"CAALFM_C206850WA",-0.118975305255601
"LTE1",-0.125838390301281
"PST1",0.285664602776938
"PRB1",1.69707619365767
"CAALFM_C206890CA",-1.50404805110642
"YPT72",-0.297227067072852
"CAALFM_C206920CA",-1.50259298155804
"CAALFM_C206930CA",0.566681543014855
"ARE2",0.157113842122451
"CAALFM_C206950CA",-0.18965819077472
"SPE3",0.0880412723587105
"AAH1",-2.09013161594496
"CAALFM_C206980WA",3.17216217035401
"CAALFM_C206990WA",6.16078664383457
"CAALFM_C207000WA",-0.449290204530583
"CAALFM_C207010WA",-0.0823538821420035
"CAALFM_C207020CA",0.129593400117773
"CAALFM_C207030CA",-0.218416569968045
"CAALFM_C207040WA",-0.0183435576536008
"CAALFM_C207060WA",-0.265010776918877
"CAALFM_C207070WA",-0.809060061863465
"CAALFM_C207080CA",-0.788186611650219
"OLE2",-0.427265682387279
"CAALFM_C207100WA",-0.548103075961964
"CAALFM_C207110CA",0.299373900447902
"RFA2",0.106665823583436
"RCK2",0.0622262173353966
"CAALFM_C207140WA",-1.70563986019647
"SMF12",1.5345057099381
"AFT2",-0.38444782903896
"CAALFM_C207180WA",-1.85921796330115
"CAALFM_C207190CA",-0.91755657236057
"CAALFM_C207200WA",-0.740825346149352
"TPK2",0.858902618810614
"CAALFM_C207220WA",0.0335508194125368
"ZCF10",1.16615466732589
"CAALFM_C207240CA",0.23818159201781
"CAALFM_C207250CA",1.13743720646218
"DQD1",-0.0264585423429152
"CAALFM_C207270WA",-0.505053874215243
"CAALFM_C207280WA",-2.78087865839866
"CAALFM_C207290WA",-0.300996419120319
"RPA12",-0.866621375670729
"CCT5",-0.246966968710779
"ARP3",-0.399798267003487
"TOR1",0.255923988452937
"NOC4",-0.128060489137004
"MCM3",1.02486210596241
"CAALFM_C207360WA",-0.809475663633202
"CAALFM_C207370WA",-1.15011220173299
"SSC1",-0.184147556538213
"CAALFM_C207390CA",-0.491231643746524
"APR1",0.366123435424897
"CAALFM_C207410WA",-0.742884008395715
"CAALFM_C207420WA",-0.859404921885709
"CAALFM_C207430CA",0.487678334075576
"CAALFM_C207440CA",-1.06081726511007
"RCL1",-0.384275166308593
"TAF4",0.45553551328078
"YCS4",-0.099917038992986
"LPT1",-0.135752409087296
"HEM15",-0.388663342797628
"MED4",-0.119022460142594
"CAALFM_C207510WA",-0.486040491293936
"CAALFM_C207520CA",-0.0195769379573008
"CAALFM_C207530CA",0.597154127578012
"CAALFM_C207540WA",-0.18838887074063
"CAALFM_C207550WA",-0.278007899506601
"SWR1",-0.0375181325850493
"RNR22",1.75394435086492
"CAALFM_C207580WA",0.990162841702916
"VMA10",-0.099313409500656
"MSC7",-1.32993905213856
"CAALFM_C207610CA",-0.0255121172424985
"CAALFM_C207620WA",0.961329996192577
"CAALFM_C207630CA",2.62180532298497
"CAALFM_C207640WA",0.991544055643717
"CAALFM_C207650CA",0.217282550442022
"PDS5",0.739719272518256
"GLE1",-0.272463342797425
"CAALFM_C207680WA",-0.422938734594941
"CAALFM_C207690WA",-0.475820791311526
"CAALFM_C207700CA",-0.955778608136953
"CAALFM_C207710WA",0.196556534911696
"CAALFM_C207720CA",0.437355206707259
"YVC1",0.104576650381092
"CAALFM_C207740WA",0.630139863788908
"RHO2",-0.943067422082607
"CAALFM_C207760WA",-0.210198203475281
"CAALFM_C207770CA",0.672942324296608
"CAALFM_C207790CA",1.08448684967499
"CAALFM_C207800WA",-0.295136864938277
"CAALFM_C207810WA",-0.249854519438774
"PHO86",1.56431183108257
"FLC3",0.147917096517907
"CAALFM_C207840WA",0.401012152218019
"tM(CAU)2",-0.100352476956615
"CAALFM_C207860WA",-0.588889421866936
"CAALFM_C207870CA",NA
"APM4",0.120217422350355
"PRS5",0.617918898209099
"GDH2",6.36857839701818
"CAALFM_C207910CA",-3.61746116302968
"CAALFM_C207920WA",-0.0963960683207335
"VRP1",-0.648249415314536
"ALG7",-0.495226707014409
"SEH1",-1.24548103559749
"NSA1",-0.10903060620665
"tI(AAU)2",-0.111305019470148
"CAALFM_C207980WA",-0.0403981879424556
"tA(AGC)1",-0.916138611366738
"KRE30",-0.490769204238114
"BLM3",0.576499323846792
"CAALFM_C208020CA",-0.0829603207744941
"CAALFM_C208030WA",-0.0817913657240237
"RPS10",-0.17281039200014
"SIT1",2.21738807601043
"RPR1",0.202952673923637
"CAALFM_C208060WA",-0.0912018197013502
"MRS4",0.495463553528377
"IFM3",-0.0697304289808215
"CAALFM_C208090WA",0.312860905886012
"CAALFM_C208100WA",-0.684467118882641
"RAD57",0.533899349310261
"MAF1",2.74781363197769
"ARA1",0.715040924539246
"PHM7",-0.800489108645908
"CAALFM_C208150WA",0.095764782912179
"CAALFM_C208160CA",-0.545155230471495
"CAALFM_C208170WA",4.15140192551197
"CAALFM_C208180CA",-0.0543339071838847
"VMA5",0.3901576946127
"CAALFM_C208200WA",-0.604697488038727
"MFA1",-1.50493201970311
"CAALFM_C208240WA",-0.583509728126196
"CAALFM_C208260WA",7.82329382946257
"CAALFM_C208270CA",-0.181266003085509
"EAF3",-0.154898854634656
"UCF1",9.04887652858688
"TIM22",0.187355590982939
"CAALFM_C208320CA",-0.824487391408767
"CAALFM_C208330WA",5.40238804387316
"CAALFM_C208340CA",2.74646330671076
"CAALFM_C208350CA",0.260110265898817
"OPT5",1.8753321155254
"TEF1",-0.276330294421909
"CAALFM_C208380CA",-0.231332395688153
"CAALFM_C208390WA",3.42452545052615
"CAALFM_C208400CA",1.34392636760606
"CAALFM_C208420WA",0.579731434917185
"PGA46",-0.0536523798965879
"CAALFM_C208450WA",0.267551059966688
"CAALFM_C208460CA",-0.101241034249101
"STN1",-1.04653535065689
"RRP8",-0.239405834709601
"DSE1",-0.392918984410764
"RSP5",0.700087128355692
"CAALFM_C208510WA",3.28312949056427
"CAALFM_C208520CA",4.82759554210057
"CAALFM_C208530CA",-1.09510058483541
"CAALFM_C208540CA",-1.22831798527759
"MSU1",-0.270225923842201
"SMC2",-0.171758553776491
"ANP1",-0.335511994705216
"CAALFM_C208580WA",-0.09177238823115
"YWP1",-6.18208290142599
"GTR1",-0.38451556571799
"ERG9",-0.0697755302770755
"CAALFM_C208620WA",0.00309054352335061
"CAALFM_C208630CA",0.244399691068585
"PST2",0.583208863847369
"CAALFM_C208650WA",-0.0142886747458446
"CAALFM_C208660CA",0.884704130356314
"UTP15",0.0304182047372015
"MSH3",0.288081619392067
"CAALFM_C208690CA",0.0212582784698175
"CAALFM_C208700CA",1.01194606851974
"PEX17",1.7649787023886
"CAALFM_C208720WA",0.401318670621738
"MFG1",0.150639584929854
"CAALFM_C208740WA",0.611091080174841
"CAALFM_C208750WA",-0.472294726276637
"TIF4631",0.290679318359248
"CAALFM_C208770CA",0.157177596678436
"RPT6",0.290086740768827
"JEM1",-0.117279422820926
"APE3",-0.736047619223137
"IPP1",-0.643725121809331
"SPO11",1.94448589772398
"CAALFM_C208830WA",2.40150257124055
"CAALFM_C208840WA",-0.187660966973924
"CAALFM_C208850CA",-0.623022205336636
"CAALFM_C208860WA",1.1816786110122
"PIR1",-0.0760058007090681
"BUD20",1.33324877434564
"CAALFM_C208890WA",1.62402664491572
"CAALFM_C208900WA",0.0469966609747444
"CAALFM_C208910CA",0.593393211674694
"CAALFM_C208920WA",1.39215433527238
"CAALFM_C208930WA",0.467839094230368
"VPS28",0.319673637753029
"CAALFM_C208950WA",1.67395908748462
"CAALFM_C208960CA",0.324639145340805
"DFG10",-0.734677350456375
"PGA55",0.412463048713925
"CAALFM_C208990CA",1.09218934081358
"CAALFM_C209000CA",-0.605115062865418
"STB3",2.55659361844302
"CDC47",0.194221158805952
"CAALFM_C209030WA",0.0249202301201937
"CAALFM_C209040WA",-0.339993362777356
