"","condition_LS3_vs_ctl"
"CAALFM_C201030WA",-0.402554260345816
"CAALFM_C201040WA",-0.145211528277276
"CAALFM_C201050WA",0.0941706822941693
"CAALFM_C201060CA",0.256256634107186
"CAALFM_C201070WA",-0.080851568601053
"tL(CAA)2",0.0143661297507407
"ERG28",-0.0283981375775457
"BCY1",0.0948706448667244
"KAR2",0.163795974196503
"NOT3",-0.183226906050405
"CAALFM_C201140CA",-0.630340016937764
"PEX12",-0.215899784361278
"CAALFM_C201160WA",0.0697795560789963
"CAALFM_C201170CA",-0.129403304251378
"COX17",-0.289258770611701
"CAALFM_C201190CA",-0.0295340298904692
"REG1",0.0451989745396139
"HNM1",0.668609491764715
"CAALFM_C201220WA",0.392285883779824
"CAALFM_C201230WA",-0.184079080395495
"CAALFM_C201240CA",0.131530855063183
"CAALFM_C201250WA",0.326519644303188
"CAALFM_C201260WA",-0.0958135681123405
"CHA1",-0.267453300533624
"tL(UAA)1",-0.0823398416100981
"MNN24",0.108918594888475
"CAALFM_C201310WA",0.137887611499903
"CAALFM_C201320WA",-0.268867901630535
"SIR2",0.249161830093074
"CAALFM_C201340WA",0.0449480314807798
"SNX4",0.351249913254613
"DCW1",-0.407354877199934
"CAALFM_C201370CA",-0.027005046321733
"PLB4.5",0.172302236849402
"CAALFM_C201390WA",0.060441046219382
"ESC4",-0.0733609880195263
"CLB2",-0.410247024875853
"CAALFM_C201420CA",-0.000521943651890378
"APT1",-0.0140198356493702
"CAALFM_C201440CA",-0.0639140474815922
"CAALFM_C201450CA",0.0639917464253726
"CAALFM_C201460CA",0.168008879721823
"SRB9",0.243888620209629
"SPT5",-0.0472793671183448
"CAALFM_C201490CA",-0.065687952523763
"CAALFM_C201500WA",0.244754738611116
"CAALFM_C201510CA",-0.168191179459859
"PPE1",-0.0880882426714427
"CAALFM_C201530CA",0.362833384746107
"CAALFM_C201540WA",0.497065794088915
"SMP2",0.245291983733497
"BMT5",0.122898539930844
"CAALFM_C201570WA",0.0488648965580405
"REX2",-0.387306706523454
"COX13",-0.818354349909156
"CDC55",-0.107350034018254
"RPS26A",-0.357661093641084
"COX4",-0.302065509581712
"CAALFM_C201630WA",-0.279102948403821
"SLA1",-0.0188615941432635
"CAALFM_C201650WA",0.180124072371264
"CAALFM_C201660CA",0.151415528824604
"STT3",-0.0703202758875105
"CAALFM_C201680CA",-0.0468270801997399
"CAALFM_C201690WA",-0.552508527828709
"HAP42",-0.408934062886455
"HSK3",-0.207290543984034
"CAALFM_C201720CA",-0.0986893076139534
"CAALFM_C201730WA",-0.990073639015072
"CAALFM_C201740CA",-1.32309069168242
"CAALFM_C201750CA",1.69597040599403
"CAALFM_C201760CA",0.304717755574406
"tL(CAA)1",0.0183399918179461
"MSB2",0.629067000655708
"CAALFM_C201800WA",0.0565554305275612
"CAALFM_C201820CA",0.118791305337935
"PRP39",0.187467453202302
"RAD7",0.157403469843599
"RAD23",-0.0354088706467684
"CAALFM_C201860CA",-0.0876168331674887
"CAALFM_C201870CA",0.0629687503010482
"ZCF6",0.484987185394681
"CTF1",-0.0295072204038238
"CAALFM_C201900CA",0.130633909552242
"CAALFM_C201910WA",0.189450758826764
"CAALFM_C201920CA",0.204370360625071
"CAALFM_C201930CA",0.468318229628319
"AMN1",-0.068526194746696
"CAALFM_C201960CA",0.267208949733502
"ROD1",0.598071782324063
"SRD1",-0.188527938636748
"FAB1",0.179819799068483
"CAALFM_C202000WA",-0.0677872121308676
"CHT4",0.454572374549694
"CAALFM_C202020WA",-0.0520746238054414
"ARO3",-0.211667923855282
"CAALFM_C202040WA",-0.0383236751598385
"CAALFM_C202050CA",-0.103272598016428
"FMO1",0.184301959194597
"SPR3",-0.0523990737268832
"CAALFM_C202080WA",-1.00573906385596
"CAALFM_C202090WA",-0.175126655620077
"SNF2",-0.169100058997475
"CAALFM_C202110CA",-0.178350786478496
"CAALFM_C202120WA",-0.0663992889343837
"CAALFM_C202130CA",0.0355376588511412
"CAALFM_C202140CA",-0.0209957730885787
"CAALFM_C202150CA",-0.0778634251233144
"SAM37",-0.448588408596795
"CAALFM_C202170WA",-0.434623103578341
"CAALFM_C202180WA",0.171027987407021
"CAALFM_C202190CA",-0.184106519094264
"CAALFM_C202200WA",-0.232484212657973
"TLG2",-0.291257690273336
"CAALFM_C202220CA",1.6882007364144
"CAALFM_C202230CA",0.0668783372275476
"HEX3",0.212823230062973
"OPI1",0.138269223961099
"CAALFM_C202260WA",0.0379013239783667
"CAALFM_C202270CA",-0.368989264412083
"CAALFM_C202280WA",-0.462635907951563
"CAALFM_C202290CA",-0.125327680138821
"CAALFM_C202300WA",-0.671710116033448
"CAALFM_C202310WA",-0.565845308247011
"CPR3",-0.207130688557397
"CAALFM_C202330WA",-1.95569530546696
"ENT3",0.0314542396235987
"SAC3",-0.0102987635748752
"CAALFM_C202360CA",0.00339865979245441
"HOM2",-0.177927320856449
"POB3",-0.0382595040814584
"CAALFM_C202390WA",-0.0353836938495631
"ECM3",0.143212796252199
"CAALFM_C202410WA",0.106273140719754
"CAALFM_C202420CA",0.0906512020909303
"UTP21",0.113490563982368
"CAALFM_C202440WA",0.326910928358388
"UTP22",0.0083139886331747
"ERG7",-0.147723010117043
"ATO7",-0.00652056947202142
"tV(AAC)1",-0.0313408607770437
"CAALFM_C202490CA",0.0604660936159019
"CAALFM_C202500WA",-0.0869804874778998
"PRS1",-0.111706900226506
"CAALFM_C202520WA",0.229918847010074
"CAALFM_C202530WA",0.00372168131396447
"CAALFM_C202540WA",-0.0955462622855053
"CAALFM_C202550CA",1.25666577205643
"CAALFM_C202570WA",0.864775110888095
"CAALFM_C202580WA",0.163924475424902
"ZRT2",0.163137586876102
"FGR22",1.20945650669602
"HGT20",1.9466121004546
"CAALFM_C202620WA",-0.194696681485921
"CAALFM_C202630WA",0.5908863069467
"CAALFM_C202640CA",-0.124661966447714
"CAALFM_C202660WA",-0.291398296286317
"CAALFM_C202670CA",0.0866912308302002
"PDR17",0.116493878934179
"SER2",0.195966337207093
"CAALFM_C202700CA",0.0667083592212214
"CAALFM_C202710CA",-0.118374791838079
"CAALFM_C202720WA",0.0851585283168277
"CAALFM_C202730WA",0.178631662620296
"HPT1",-0.287389927626668
"CAALFM_C202750CA",-0.142168946417991
"LHS1",0.183334943823758
"CAALFM_C202770WA",-0.16570239393011
"BUB2",0.0554236118703452
"CAALFM_C202790CA",1.24862094787262
"CAALFM_C202800WA",-0.249595367004709
"NCB2",-0.259572155440583
"CAALFM_C202820CA",0.277501490898893
"SGT2",-0.096892660535819
"CAALFM_C202840CA",0.139651715983795
"UGA6",0.0591126188631926
"SUR2",0.39600961445998
"CAALFM_C202870WA",-0.0359290422879294
"EBP7",0.821116421254851
"SCT2",0.222626137955465
"CAALFM_C202900WA",0.068236612296368
"CAALFM_C202910WA",0.25251049675208
"CAALFM_C202920WA",1.21696634013911
"CAALFM_C202930CA",0.113959074335411
"MET1",0.253492544262094
"CAALFM_C202950WA",-0.13373838643454
"CAALFM_C202960CA",-0.120582554661649
"ALD5",0.0060488386596487
"DLD1",-0.253750261215598
"HYU1",0.195607497720214
"CAALFM_C203000CA",0.0715841296442066
"RNR21",-0.240750843634366
"CAALFM_C203020CA",0.212544858496619
"LIG4",0.0134466715352911
"PLC2",0.730580344548693
"SHE9",-0.0237394962620795
"PR26",-0.110407861746207
"SMP3",0.00878815413441883
"IDH2",-0.588852132078257
"ADE8",0.565735948829315
"EFT2",-0.380143041041995
"CAALFM_C203110WA",-1.69248206551379
"AMO1",0.280561247048101
"CAALFM_C203130WA",0.143475890875023
"CAALFM_C203140CA",0.0850048880610009
"CAALFM_C203150CA",0.00763644817286756
"RNR1",-0.0487547149542735
"CAALFM_C203170WA",0.434909573278657
"TOM1",0.0332014273171712
"PRP3",0.26959098164913
"CAALFM_C203210WA",-0.0211574754507159
"STP4",0.288175024071083
"FEN12",-0.206133854627597
"ROM2",0.133189275933185
"AVT7",0.237962521182875
"CAALFM_C203260WA",0.005434505556089
"GPM1",0.313093503683942
"NSP1",-0.0582953339363106
"CAALFM_C203290WA",1.01949789617364
"HEM2",-0.0852664002444853
"VPS20",0.158024775141746
"CHK1",1.47200989901681
"HOG1",-0.0160633572908517
"CAALFM_C203340WA",0.218911742015874
"PGA17",-0.0224413056688573
"CAALFM_C203360WA",0.321201842013652
"THI20",3.00941493192288
"PAN1",-0.102472204142941
"HSP78",-0.277096849497211
"DFG16",0.237138285370939
"CAALFM_C203410WA",0.187723708367071
"CAALFM_C203420CA",0.147806898578676
"NBN1",-0.161127697940944
"PGA33",-0.224736053762283
"CAALFM_C203450WA",-0.0438422969168222
"CAALFM_C203460CA",-0.235139299508756
"COX6",-0.260878989445284
"CAALFM_C203490CA",-0.0022489915118335
"CAALFM_C203500WA",0.15561196154254
"ADAEC",0.650564465886173
"CAALFM_C203530WA",0.0471713196645743
"RAD32",-0.183393561503994
"CAALFM_C203550CA",0.488168321453889
"CAALFM_C203560CA",-0.248821268834098
"CAALFM_C203570CA",-0.0989765833938365
"CAALFM_C203580WA",-0.129276061676407
"CAP4",-0.791698186096475
"BMT8",0.371915322770779
"FMO2",0.130516048191278
"IFK2",0.0585732362830555
"CAALFM_C203630WA",0.122743733761532
"UGA11",0.033308391346922
"tE(CUC)1",-0.0434553956994319
"SAP99",1.66431581225077
"SAP98",0.0145283096221992
"CAALFM_C203690CA",0.620821567872588
"CAALFM_C203700WA",0.592577057480128
"CAALFM_C203710WA",3.2099658540835
"PGA16",-0.0142897237815435
"tR(UCU)2",NA
"tF(GAA)2",-0.104674213630192
"YIM1",0.367399555459819
"CAALFM_C203760CA",0.033911384382367
"STE11",0.215970096224328
"CAALFM_C203780CA",-0.0603810611074535
"ASR3",0.336491476235198
"CAALFM_C203800CA",0.222006446299787
"RPL21A",-0.0903921633489094
"RPS9B",-0.331897378040922
"CAALFM_C203830WA",0.223668427102868
"INO4",-0.0541021676337596
"tR(UCU)3",-0.00170770687345561
"tF(GAA)3",0.0422714783165436
"GNA1",-0.182273365535857
"CAALFM_C203880CA",-0.49454691358286
"CAALFM_C203890WA",-0.217079726969886
"CAALFM_C203900CA",-0.208061764097698
"CAALFM_C203910CA",0.0535340150042733
"GPI13",0.1180307723041
"CAALFM_C203930CA",-0.216200283676087
"SCH9",-0.238309762127724
"CAALFM_C203950WA",-0.293997857184265
"RPL39",-0.591533814605168
"CAALFM_C203970WA",-0.17804771984691
"MED1",-0.112214377751037
"GCD7",-0.00528766151354612
"CAALFM_C204000CA",-0.0324588824379086
"HSP21",0.0218823894143186
"SDS22",-0.0235075502735094
"ACP12",-0.318870243347836
"DCK2",0.328310743986064
"DCK1",2.33955788899255
"SSY1",0.593673949616214
"CAALFM_C204070CA",0.137054783234917
"CAALFM_C204080WA",0.116019016976214
"CAALFM_C204090WA",1.00961530907529
"CAALFM_C204100WA",0.367239246483326
"CAALFM_C204110WA",0.343404906872642
"CAALFM_C204120CA",0.181113368448186
"CAALFM_C204130WA",-0.0504446375013588
"CHS5",0.150097949298475
"VMA7",-0.00359922436166167
"CAALFM_C204160WA",-0.392836164948231
"CAALFM_C204170CA",-0.374814374598357
"CAALFM_C204180CA",-0.532753635440268
"UGA1",-0.725603007031931
"TBF1",0.0503051860156014
"STE4",0.498219467359611
"TAF14",-0.283842229532382
"BAT21",-0.267092544746049
"HYM1",0.150288931078448
"VPS36",-0.195260248301802
"SSN3",0.168429443875222
"CAK1",0.0200807865070427
"CAALFM_C204280WA",0.370826356184672
"RIM11",0.0296579047194079
"CAALFM_C204300CA",-0.348436000652962
"ERG10",-0.159983031127864
"CAALFM_C204320WA",-0.386926260067874
"CAALFM_C204330CA",0.227620866063119
"CAALFM_C204340CA",-0.484136002605905
"SUV3",0.110671845845535
"CAALFM_C204360WA",0.0888113462364155
"CAALFM_C204370WA",-0.259436896541536
"CAALFM_C204380CA",0.11878216226323
"CAALFM_C204390WA",0.00210673619584439
"CAALFM_C204400WA",-0.091951107852102
"CAALFM_C204410WA",0.136275410355192
"IFA4",0.765308869594595
"CAALFM_C204430WA",0.121564144549273
"CAALFM_C204440WA",1.45484959649218
"CAALFM_C204450WA",0.710619055841617
"LYS22",0.0618893969515914
"ADH3",0.455369832167866
"CAALFM_C204480WA",0.788503000555449
"CAALFM_C204490WA",-0.207409198973489
"CAALFM_C204500WA",-0.168362041174968
"RIM2",-0.311138629539276
"CAALFM_C204520CA",0.799493499753591
"MED8",-0.0494657183604188
"GDT1",-0.249165524785128
"NDH51",-0.343416129197136
"KTR2",-0.508282203407158
"CAALFM_C204570WA",0.0753953369254157
"ERG20",0.622289912835891
"QCR8",-0.349751122968811
"RPL17B",-0.266180260221557
"CAALFM_C204610CA",-0.313013296166919
"CAALFM_C204620WA",-0.0273700345594344
"SNU114",0.0334967420684538
"RPB4",-0.716043156061151
"YAK1",-0.0542234536112132
"CAALFM_C204670WA",-0.169632844856087
"TIM17",-0.120910927018188
"TPO5",0.0420949208603929
"CAALFM_C204700CA",0.0765704547237045
"URE2",-0.467628242558836
"FGR51",0.570104993777664
"CAALFM_C204730WA",-0.200459018147022
"CAALFM_C204740CA",-0.151724232430649
"CAALFM_C204750WA",0.228811432690643
"KIC1",0.214194341497907
"CAALFM_C204770WA",0.217085594295013
"CAALFM_C204780WA",0.0654891788082521
"CAALFM_C204790CA",-0.515029446354171
"MDM10",0.32046396123098
"HIS3",-0.117636108482015
"CAALFM_C204820WA",-0.0479088977426338
"CAALFM_C204830WA",0.24816648583403
"CAALFM_C204850CA",-0.090674312352507
"PZF1",-0.0711238740381797
"CAALFM_C204870CA",0.0831751950579905
"ARH2",0.217355214374742
"tD(GUC)5",-0.0390151960055655
"tG(GCC)3",-0.0453946983440773
"CRK1",0.0249275627206864
"ITR1",1.27995931792182
"CYT1",-0.485673531691484
"CAALFM_C204960CA",0.0643962303235882
"ABP2",0.832835778578764
"CKA2",0.0345699892935277
"CAALFM_C204990WA",-0.138864095643957
"MRPL10",-0.70081863341358
"tT(AGU)4",0.0173031625714264
"CAALFM_C205020WA",-0.0196284090073875
"RHO3",0.00585484803133303
"CAALFM_C205040CA",0.21008934431588
"CAALFM_C205050CA",0.143282714402252
"CAALFM_C205060CA",-0.841914412043362
"FRE9",1.26350427159856
"CAALFM_C205080CA",0.309374700155557
"MAK5",0.185867606125325
"ERF1",-0.0719878155103245
"LEM3",0.00376707648406021
"CAALFM_C205130WA",0.0986859638439573
"CDC15",0.239034200778942
"PEX2",-0.0401587713211531
"CAALFM_C205160CA",0.108938153963587
"CAALFM_C205170WA",-0.291251874611227
"WH11",0.180798509326704
"CDC21",-0.179731744208575
"SGO1",0.0616637065185939
"DAD2",-0.150572586887777
"CAALFM_C205220CA",0.0216265353222468
"RPF2",0.0589337468437274
"tQ(UUG)3",0.0200843340392844
"AAT1",0.246016675745489
"BUD14",0.416753386009272
"CAALFM_C205270WA",0.135314210809671
"GPI19",0.0910731544044024
"CAALFM_C205290CA",-0.629946094859366
"CAALFM_C205300CA",-0.238351972898998
"CAALFM_C205310CA",-0.395511514938556
"CDC7",-0.0160309836376464
"CAALFM_C205330CA",-0.00883591701752018
"RPC40",0.00812663563256448
"CAALFM_C205350CA",-0.36198785589284
"BIO32",0.390440222701673
"RXT3",-0.574038072573135
"CAALFM_C205380WA",-0.112271822315818
"CAALFM_C205390CA",0.0780939896748743
"CAALFM_C205400WA",-0.286291281005751
"CAALFM_C205410WA",-0.182377048921682
"CAALFM_C205420CA",-1.33485546186655
"tI(AAU)3",0.0398802994070315
"PEX6",-0.0415243223131166
"MDJ2",-0.13153711055586
"CDC19",0.0863037738689292
"COQ5",-0.573009178304492
"CAALFM_C205480CA",0.0493229222731592
"CAALFM_C205490WA",-0.044074620981547
"ATP4",-0.780522147900432
"CAALFM_C205510CA",-0.0526896250144363
"CAALFM_C205520WA",-0.066185389910686
"CAALFM_C205530CA",-0.176003080314713
"CAALFM_C205540CA",0.0757554508500959
"CAALFM_C205550WA",0.209660738919121
"CAALFM_C205560WA",-0.0933128985319206
"CAALFM_C205570CA",0.999459178753447
"CAALFM_C205580WA",0.292883829388768
"CAALFM_C205590CA",-0.2381710406897
"CAALFM_C205600WA",-1.05409769472294
"RPS8A",-0.326341992524784
"KTI11",0.224294002491206
"tS(AGA)4",0.0562380654773523
"CAALFM_C205640WA",0.184223857039769
"VPS35",-0.0826087521224725
"PNG2",0.132517500785905
"CAALFM_C205670CA",0.153550832514768
"COG4",0.0751660757976889
"YTH1",-0.116310131343634
"OSM1",0.0729644818391591
"CAALFM_C205710CA",-0.696897915214553
"CAALFM_C205720CA",0.129359984908044
"GWT1",-0.217261557683713
"SPO7",-0.236699614628336
"CAALFM_C205750WA",0.128292352721911
"CAALFM_C205760CA",-0.562505545004162
"CAALFM_C205770WA",0.162145374145183
"MKK2",0.248863232718098
"RFC1",0.334082105283561
"CAALFM_C205800CA",0.0470493321256045
"CAALFM_C205810WA",0.231862860250767
"CAALFM_C205820WA",0.123068452024985
"CAALFM_C205830CA",0.557557556304698
"CAALFM_C205840WA",0.12964039620567
"CAALFM_C205850CA",0.215737603793144
"CAALFM_C205860CA",-0.742282595700057
"CAALFM_C205870WA",0.0125011010155523
"CAALFM_C205880WA",NA
"IDP1",-0.236360938250408
"CAALFM_C205900WA",0.686454980075938
"CAALFM_C205910WA",-0.2359930450875
"COX8",-0.227070685140749
"COX9",-0.220097184877678
"VPS33",-0.0302506731197251
"TES15",0.155633105230164
"CAALFM_C205960CA",0.0616624594237981
"TES1",-0.234631331767244
"CAALFM_C205980CA",-0.195592062300989
"CAALFM_C205990CA",0.153792360651014
"LAS1",-0.00736704914885472
"SPO72",0.197581724388597
"CNT",0.0839276382266813
"CAALFM_C206030WA",-0.0694123863986714
"CAALFM_C206040CA",-0.122655761416163
"tM(CAU)3",0.00902180708957623
"FAA2-1",0.359031704356306
"CAALFM_C206080CA",-0.0208250735835888
"CAALFM_C206090WA",0.171631382717887
"PMT4",0.177237184698037
"CAALFM_C206110WA",0.011970098265694
"CAALFM_C206120CA",0.118189230407888
"CSM3",-0.0125031724388267
"CAALFM_C206140CA",0.0517019492816366
"RPN10",-0.414267750748843
"CAALFM_C206160WA",0.134848214452834
"ECM17",0.318362288400789
"FGR12",-0.0378941766880922
"ILV1",-0.547535050603705
"CAALFM_C206200CA",-0.139082634356211
"SER1",0.124552536093416
"MEC3",0.277600000382943
"CAALFM_C206230WA",-0.00700240761828354
"SMD2",-0.848553435855366
"CDC46",-0.00698129564736067
"CAALFM_C206260WA",-0.275223123526231
"CAALFM_C206270WA",-0.339127855657281
"CAALFM_C206280CA",-0.01866186316748
"ATP14",-0.152926641719058
"CAALFM_C206300WA",-0.232225002369492
"GSP1",-0.13574862269359
"CAALFM_C206320WA",0.148355382443573
"AVT1",-0.00523086796325913
"EFH1",1.4237118030798
"CAALFM_C206350CA",-0.00943807322884385
"MAK16",-0.00255876353880862
"SCP1",0.499837681588924
"IMH3",-0.0373793751641368
"CAALFM_C206400CA",-0.150259069183992
"CAALFM_C206410WA",-0.102989094592813
"RTS1",-0.0121065101350463
"CAALFM_C206430CA",0.453001176772298
"CAALFM_C206440CA",-0.0478149366692979
"CAALFM_C206450CA",0.0186511044495282
"RTA3",-0.467563160898955
"RTA2",0.377717748354118
"CAALFM_C206480WA",-0.0040822996212797
"CAALFM_C206490WA",0.174963956330866
"tI(AAU)1",-0.00188734164212805
"CAALFM_C206510WA",0.580929943357465
"CAALFM_C206520CA",0.320962659214902
"CAALFM_C206530WA",0.785405864077319
"SPF1",-0.168276400239386
"CAALFM_C206550WA",0.0530463844198165
"CAALFM_C206560WA",0.0482997466961686
"CAALFM_C206570CA",1.94140024079706
"GIT1",-0.121541861284024
"CAALFM_C206600WA",0.0696530984510529
"CAALFM_C206610CA",-0.996749772305505
"CAALFM_C206620WA",-0.720394665389489
"CAALFM_C206630CA",0.158888519701369
"VAS1",-0.160135326837344
"CAALFM_C206650CA",-0.035714381439437
"CAALFM_C206660WA",0.0474049545902665
"DBF2",-0.515045162311761
"FRP3",-0.0223519159160201
"PEX22",0.175077704814383
"AMO2",0.0775875990739222
"CAALFM_C206710WA",-0.280596716482768
"GRE2",0.158612829903672
"LSP1",0.0819140734795661
"CAALFM_C206740WA",0.189005478085012
"CAALFM_C206750CA",-0.519368787894766
"CAALFM_C206760CA",-0.0256579562451751
"CAALFM_C206770WA",-0.143590429987241
"CAALFM_C206780CA",0.388864344799939
"CAALFM_C206790WA",-0.445983413317034
"CAALFM_C206800CA",-0.0836026949554259
"RPL11",-0.289818772746008
"PRE2",-0.317750900198465
"FHL1",0.0564389389171046
"SPR1",-0.0807493933454849
"CAALFM_C206850WA",0.00957687047796604
"LTE1",0.320078404363313
"PST1",0.759875522651613
"PRB1",-0.00796449261815443
"CAALFM_C206890CA",-0.388897929397007
"YPT72",-0.31806138200145
"CAALFM_C206920CA",-0.0194323349483696
"CAALFM_C206930CA",0.0122661326306274
"ARE2",0.276728886894026
"CAALFM_C206950CA",-0.406706797068152
"SPE3",-0.22949120184584
"AAH1",0.244929431805096
"CAALFM_C206980WA",0.00946493782006595
"CAALFM_C206990WA",0.0599301640708663
"CAALFM_C207000WA",0.127153357595588
"CAALFM_C207010WA",-0.0843591251508311
"CAALFM_C207020CA",0.1909507809177
"CAALFM_C207030CA",-0.190450065130629
"CAALFM_C207040WA",0.172340041941947
"CAALFM_C207060WA",0.329271942426461
"CAALFM_C207070WA",-0.0267374603887559
"CAALFM_C207080CA",-0.257092192533144
"OLE2",-0.0198185026021868
"CAALFM_C207100WA",-0.172332363565617
"CAALFM_C207110CA",0.187736590833312
"RFA2",-0.0572488109134366
"RCK2",-0.15378249752665
"CAALFM_C207140WA",0.766949441977009
"SMF12",0.0613164909920562
"AFT2",0.0416251028089962
"CAALFM_C207180WA",0.135940292569641
"CAALFM_C207190CA",-0.561874768032786
"CAALFM_C207200WA",-0.770724571278132
"TPK2",0.302710193192305
"CAALFM_C207220WA",0.193731204701961
"ZCF10",0.528977793036061
"CAALFM_C207240CA",0.499364314887215
"CAALFM_C207250CA",0.393738164095194
"DQD1",-0.229147107779004
"CAALFM_C207270WA",-0.25619410529873
"CAALFM_C207280WA",-0.0399452237816264
"CAALFM_C207290WA",-0.0744348621695491
"RPA12",-0.150715620033554
"CCT5",-0.293744484218687
"ARP3",-0.0269423357274178
"TOR1",0.083223540829762
"NOC4",0.276614039002132
"MCM3",0.187233798215511
"CAALFM_C207360WA",-0.000912851565686823
"CAALFM_C207370WA",-0.0957056809667893
"SSC1",-0.880387299285026
"CAALFM_C207390CA",-0.142285415760462
"APR1",0.349860475837191
"CAALFM_C207410WA",-0.0523226834846934
"CAALFM_C207420WA",-0.250814025866956
"CAALFM_C207430CA",-0.178744520473117
"CAALFM_C207440CA",0.302498256481325
"RCL1",0.0815080805585871
"TAF4",0.10231990187317
"YCS4",0.286047787092488
"LPT1",0.129656304473488
"HEM15",-0.450929831699524
"MED4",-0.00132978038842451
"CAALFM_C207510WA",-0.0345622600971017
"CAALFM_C207520CA",0.0770622068496838
"CAALFM_C207530CA",0.102628437781452
"CAALFM_C207540WA",-0.3228499667685
"CAALFM_C207550WA",-0.534356446896472
"SWR1",-0.0692450039446225
"RNR22",0.248085568009725
"CAALFM_C207580WA",0.0163277679208149
"VMA10",0.18609565280086
"MSC7",-0.12629258783447
"CAALFM_C207610CA",-0.254916087397471
"CAALFM_C207620WA",0.752744579222587
"CAALFM_C207630CA",0.359480260426396
"CAALFM_C207640WA",0.129955863105108
"CAALFM_C207650CA",0.0310780148626019
"PDS5",0.0455868247852387
"GLE1",0.108895524012301
"CAALFM_C207680WA",-0.505389323904405
"CAALFM_C207690WA",0.231308078127912
"CAALFM_C207700CA",-0.330380470098695
"CAALFM_C207710WA",0.207469347275368
"CAALFM_C207720CA",0.66777972734186
"YVC1",0.185199200633212
"CAALFM_C207740WA",0.02411682152322
"RHO2",0.276225403105515
"CAALFM_C207760WA",0.100902111495614
"CAALFM_C207770CA",0.181032462902049
"CAALFM_C207790CA",1.18332310504941
"CAALFM_C207800WA",-0.174962899662594
"CAALFM_C207810WA",0.127181347157611
"PHO86",0.112987513593655
"FLC3",0.142573042507331
"CAALFM_C207840WA",0.0347907827252185
"tM(CAU)2",0.00550068975407382
"CAALFM_C207860WA",0.0646437423486777
"CAALFM_C207870CA",NA
"APM4",0.0879825915605654
"PRS5",0.0549012868659052
"GDH2",0.0959457495339465
"CAALFM_C207910CA",-0.318965520697609
"CAALFM_C207920WA",0.264948070920596
"VRP1",-0.389332706324247
"ALG7",-0.389876521192051
"SEH1",-0.363954671995931
"NSA1",0.215192006105239
"tI(AAU)2",-0.0183278721228162
"CAALFM_C207980WA",0.599174236911541
"tA(AGC)1",0.0453421352124491
"KRE30",-0.0815712014298033
"BLM3",0.0873608966838089
"CAALFM_C208020CA",-0.583029570267679
"CAALFM_C208030WA",-0.245346688247121
"RPS10",-0.0547832904212259
"SIT1",1.51508959656723
"RPR1",0.302453290445616
"CAALFM_C208060WA",0.0965433773846509
"MRS4",-0.196439526593269
"IFM3",0.0149201786296248
"CAALFM_C208090WA",0.139120162335685
"CAALFM_C208100WA",0.156108387470051
"RAD57",-0.0912965507625088
"MAF1",-0.00543249659801372
"ARA1",0.0880037145854565
"PHM7",0.461347143813636
"CAALFM_C208150WA",0.0998017831974563
"CAALFM_C208160CA",-0.34300209613745
"CAALFM_C208170WA",0.0379398481116369
"CAALFM_C208180CA",0.0746778378889197
"VMA5",-0.134903648493426
"CAALFM_C208200WA",-0.205289402829845
"MFA1",-0.234594735154212
"CAALFM_C208240WA",0.0134497184406811
"CAALFM_C208260WA",-0.00314249459090154
"CAALFM_C208270CA",0.0401346852252748
"EAF3",0.0807003067051737
"UCF1",-0.0275160111404073
"TIM22",-0.126713451043208
"CAALFM_C208320CA",0.0419850625131268
"CAALFM_C208330WA",0.782906254151749
"CAALFM_C208340CA",0.343496639834603
"CAALFM_C208350CA",0.0751050481099374
"OPT5",0.162770095742952
"TEF1",-0.262512691695527
"CAALFM_C208380CA",-0.23051989589175
"CAALFM_C208390WA",0.219948046164269
"CAALFM_C208400CA",0.0459642386904898
"CAALFM_C208420WA",0.119471536712554
"PGA46",1.44850112995432
"CAALFM_C208450WA",-0.0899594782606463
"CAALFM_C208460CA",-0.0765119563219414
"STN1",-0.0938894985532322
"RRP8",0.0403003559478708
"DSE1",-0.160840266930442
"RSP5",0.294375278332439
"CAALFM_C208510WA",0.286376601621905
"CAALFM_C208520CA",0.132187279600458
"CAALFM_C208530CA",0.215170881737481
"CAALFM_C208540CA",-0.83446663451125
"MSU1",0.122559956209077
"SMC2",-0.0661512102447827
"ANP1",-0.422551675024338
"CAALFM_C208580WA",-0.222699064349557
"YWP1",-0.121906015339205
"GTR1",-0.134758696976201
"ERG9",0.0197793898007501
"CAALFM_C208620WA",0.0166715348692978
"CAALFM_C208630CA",-0.452863536537007
"PST2",0.139759578672986
"CAALFM_C208650WA",-0.548853951312381
"CAALFM_C208660CA",-0.286834994741172
"UTP15",0.228674676041368
"MSH3",-0.0728208175447573
"CAALFM_C208690CA",-0.215587711290389
"CAALFM_C208700CA",0.0457770921569675
"PEX17",-0.221711132930718
"CAALFM_C208720WA",-0.133168465649758
"MFG1",0.0484042147698487
"CAALFM_C208740WA",0.462987795094438
"CAALFM_C208750WA",-0.112249532008424
"TIF4631",0.0622336464825096
"CAALFM_C208770CA",0.0015865283958805
"RPT6",-0.102181465923673
"JEM1",0.265921067385471
"APE3",-0.0159744679178832
"IPP1",-0.0654038218753831
"SPO11",-0.00269565360652926
"CAALFM_C208830WA",0.0911078899381881
"CAALFM_C208840WA",0.177330147793087
"CAALFM_C208850CA",0.567581615983736
"CAALFM_C208860WA",0.44395737220482
