"","condition_LL3_vs_ctl"
"tP(UGG)3",0.428507929744195
"CMP1",-0.099038884328571
"SPE1",-0.930082237265099
"VPS27",0.738286846764809
"CAALFM_C100760WA",0.488698757370721
"ROT1",-0.936656731523798
"HGC1",5.03321742198062
"CAALFM_C100790WA",0.519180694378119
"ERG2",-0.936277446773434
"CAALFM_C100810WA",-0.481285567390869
"CAALFM_C100820WA",0.394999675768334
"CAALFM_C100830WA",1.33641171245021
"NRM1",-0.0321493683771925
"IHD2",3.28512239553414
"CAALFM_C100860WA",1.19924045565605
"LRO1",0.708697404535574
"CAALFM_C100880WA",1.75680181084299
"CAALFM_C100890WA",0.119991186378384
"RRS1",-1.00286121230704
"CAALFM_C100910WA",0.249834537077937
"CAALFM_C100920WA",0.620964871314634
"SIN3",-0.14657737274477
"RPB11",-0.601479484002675
"CDC5",0.225451565936898
"SET1",0.369893393646084
"CAALFM_C100970WA",-0.227492785479956
"CAALFM_C100980WA",-1.05220651653254
"NMA111",-0.781745016809453
"CAALFM_C101000CA",-0.204806218100002
"CAALFM_C101010WA",-0.7306017863077
"tA(AGC)4",-0.128078248356394
"HMT1",-1.60832685610521
"CAALFM_C101040WA",1.0592932940341
"CAALFM_C101050CA",-0.434332400721056
"MBF1",-0.48510492178981
"CAALFM_C101070CA",0.0424111066319108
"CAALFM_C101080WA",0.465035418545205
"CAALFM_C101090CA",-0.899827002507039
"CCH1",0.402609147648532
"ZPR1",-1.61015284932404
"CAALFM_C101130WA",0.17389370498586
"CAALFM_C101140CA",0.759200375548541
"CAALFM_C101150CA",-1.26688807276316
"CAALFM_C101160CA",-0.699566414762865
"ZCF17",-0.51451780804059
"CAALFM_C101180CA",0.541412687886124
"CAALFM_C101190CA",0.217832506923157
"STB5",0.414696773755414
"CAALFM_C101210WA",0.00629480342057529
"CAALFM_C101220CA",4.4323057082416
"IFD3",0.701329840368242
"CAALFM_C101250WA",-1.12805382931784
"TRS20",0.475374724801711
"CTA9",0.673346200882583
"MED22",0.0425332348954894
"CAALFM_C101290CA",1.25481890373183
"CAALFM_C101300WA",-0.18963087230927
"MRS7",-0.755449007761161
"DUT1",-0.480449276010678
"CAALFM_C101340CA",1.67777783225819
"TIF",-1.09596003251839
"CAALFM_C101360CA",1.27811307256966
"RPS21B",-1.04419296204348
"TRM2",-0.98790905354525
"CAALFM_C101390CA",0.422258010037088
"CAALFM_C101400CA",0.483050708249136
"CRL1",0.0399581352666384
"POX18",0.718083987670129
"ABC1",-0.571850056852141
"CAALFM_C101460WA",0.983555768987496
"CAALFM_C101470WA",-0.756040317685729
"RPS21",-1.41966282394785
"CAALFM_C101490WA",0.354547980330642
"CAALFM_C101510WA",-1.20466799671253
"SOD2",-0.450247155841208
"CAALFM_C101530CA",-1.24493804807637
"CAALFM_C101540WA",0.30881296944408
"VPS17",0.468009023006585
"SIZ1",0.423766683109573
"RPB7",-0.520841794936621
"CAALFM_C101580WA",-1.33890480088727
"CAALFM_C101590CA",-0.504315268161685
"MRP20",-1.93358243815082
"CAALFM_C101610CA",2.4401996309619
"CAALFM_C101620CA",0.46827250500878
"CAALFM_C101630WA",0.263914090901394
"RPS42",-1.77979959898703
"ISN1",0.62191247072724
"tS(UGA)1",0.132774844657159
"ESP1",0.316696025155197
"CAALFM_C101680CA",-1.20763678942914
"LSC1",-0.705725708208011
"ARP8",-0.386460135948537
"CAALFM_C101710WA",1.10024100680425
"CAALFM_C101720CA",-0.932381960755395
"tA(AGC)3",0.101209877194178
"CTN1",7.45209531067993
"CAALFM_C101750WA",0.020222803170031
"FGR38",1.23631774894305
"MAK32",0.391774848304968
"HOL4",2.18811186692734
"SWI4",-0.194312415634919
"CAALFM_C101800WA",-0.00952386327102801
"UGA2",2.09696352492523
"CAALFM_C101820CA",-0.263756028244784
"UBC8",1.22109795712065
"CAALFM_C101840CA",2.86686176005939
"CAALFM_C101850CA",-0.365082371248634
"CAALFM_C101860WA",-0.484681322446061
"CYS4",-0.764320862174582
"PTR3",0.672977626813321
"CAALFM_C101890CA",0.913458761959766
"CAALFM_C101900CA",-0.323527905085322
"CAALFM_C101910WA",-1.45201313229736
"ROA1",-1.61324568335993
"CAALFM_C101930WA",3.42445368516389
"CAALFM_C101940CA",-0.257721065018006
"CAALFM_C101950CA",-0.14145768831686
"CAALFM_C101970WA",0.0480975865348035
"HGT1",5.08737666706357
"HSP30",0.658157641682375
"CAALFM_C102000WA",0.488854116221125
"ZCF24",1.04738466931279
"CAALFM_C102020WA",0.350242559852932
"CAALFM_C102030CA",-0.171550729847719
"CAALFM_C102040CA",0.10998117782543
"PHO91",0.523034361625912
"CAALFM_C102060WA",0.872329096012427
"HSP31",-0.362448816735081
"SET6",-1.24068391369982
"CAALFM_C102090CA",-0.779284463116253
"CAALFM_C102100WA",1.05873571674483
"HGT2",3.61943103390782
"SHA3",0.438074113548812
"GAL1",1.6437743840961
"GAL10",2.64435119053312
"CAALFM_C102160WA",0.547363663595522
"GAL102",1.05081684194196
"GAL7",0.326733042460233
"ABP140",-0.900765791507596
"CAALFM_C102200CA",0.996566577503232
"CAALFM_C102210WA",1.06471869979055
"CAALFM_C102220CA",0.773593937790434
"SEP7",0.0362649406632194
"CAALFM_C102240WA",-0.136448705993295
"CWH8",1.09433964603601
"AGE3",-0.471214467584257
"CAALFM_C102270CA",3.66918822980465
"PSY2",0.399194417507797
"CAALFM_C102290CA",-1.06283272562193
"CAALFM_C102300WA",-0.521708857435709
"CAALFM_C102310CA",-0.0957682911443448
"CAALFM_C102320CA",0.85385236063096
"CAALFM_C102330CA",-2.07688253870983
"tR(CCG)1",0.471363054926405
"TIM21",-1.55945283813142
"PGA5",-1.27705453830521
"CAALFM_C102370CA",0.595389366015627
"CAALFM_C102380CA",0.358646293796467
"CAALFM_C102390WA",0.348124283552891
"MNN11",-0.474895401532447
"CAALFM_C102410CA",-0.205076883594327
"GSC1",-0.342469687241993
"CAALFM_C102430CA",-1.17165604171515
"CAALFM_C102440CA",-0.296449572860033
"CAALFM_C102450CA",-1.89693266282365
"RPL10",-1.3008745365478
"CAALFM_C102470WA",1.19186434138757
"PMM1",-0.438080444952324
"CAALFM_C102490CA",-1.22525540223894
"CAALFM_C102500WA",0.502407456017704
"CAALFM_C102510WA",0.293971791088767
"SCW4",8.68537685928552
"DIP5",1.59284306760724
"tR(UCU)4",7.02004567475368
"PUT4",0.498248514599653
"HNM4",2.34046425011741
"SNZ1",1.18808653679069
"SNO1",0.906506813831088
"IML1",0.401245028373806
"HOM6",-0.540085823508878
"EXG2",1.49931638832401
"TOM20",-1.15818947124709
"CAALFM_C102650WA",-0.957231633400232
"MGM101",-0.823230455705833
"CAALFM_C102670CA",0.553594636385903
"CAALFM_C102680CA",1.47098724688201
"CAALFM_C102690CA",0.0587117464041821
"CAALFM_C102700CA",2.33871785058458
"FRS2",-0.693063356705049
"CAALFM_C102720WA",-0.231256998866341
"CAALFM_C102730WA",1.13615816871676
"CAALFM_C102740CA",0.7344932061423
"CAALFM_C102750CA",-0.432069544917971
"CAALFM_C102760WA",-0.364334132204019
"CAALFM_C102770WA",0.319947963200353
"CAALFM_C102780WA",0.447599839324291
"TIF34",-1.18187490697267
"CAALFM_C102800WA",1.25573783123497
"RAD16",0.285206313514069
"LYS2",-0.457693303403771
"CAALFM_C102830WA",-0.0610296689683179
"PDE2",-0.306666122703436
"CAALFM_C102850WA",-0.746319547100293
"YKT6",0.108896623196919
"YPT7",0.166052715313399
"MIA40",-1.81201495941784
"CAALFM_C102890CA",-0.31157285170535
"CAALFM_C102900CA",-0.19532243057991
"CAALFM_C102910CA",0.837090304537728
"CDC73",-0.74187529163843
"MST1",-1.31454024316539
"CAALFM_C102940CA",0.498422685166113
"CAALFM_C102950WA",1.1783703315037
"CAALFM_C102960CA",-0.0622172965890613
"CAALFM_C102970WA",-0.0601966270618049
"GOR1",0.894510785803657
"XOG1",2.67415156065457
"HOL1",1.10372858209103
"RPP1A",-1.6499024549506
"RPL13",-1.51910496478133
"RPS16A",-1.30516958851823
"CAALFM_C103040WA",0.177214110997429
"CAALFM_C103050WA",0.268445883647878
"TSR2",-1.09187065850467
"ORC1",-0.21143867033469
"TEM1",0.520349055292056
"RPS1",-1.44031774486678
"CAALFM_C103100WA",0.901607937461551
"RPL6",-1.3529139718024
"CAALFM_C103120WA",1.62582689922489
"GGA2",-0.0201711571122126
"CAALFM_C103140WA",0.64485115750124
"CAALFM_C103150CA",0.99032625587723
"COQ4",-0.413656161474272
"CAALFM_C103170CA",1.28294623136725
"CAALFM_C103180WA",-0.244609398300239
"ECM33",0.296806767314086
"ARO80",0.189783263395486
"CDC12",0.640065045435465
"BMH1",-0.2517415529505
"ARX1",-1.5919845869473
"CAALFM_C103240WA",-0.497998419453393
"SPP1",0.384715336169927
"CAALFM_C103260WA",0.507018999688129
"CAALFM_C103270WA",1.63876491520069
"CAALFM_C103280WA",-1.17251831435349
"NGG1",0.126556333110694
"MAS1",-1.10733210080958
"CAALFM_C103310WA",-0.0366746774175929
"EHD3",3.36480386672829
"CAALFM_C103330CA",1.51122628598182
"SEC62",0.293967817700127
"RLI1",-1.21643668670162
"CAALFM_C103360WA",-0.667692100607027
"CAALFM_C103370WA",-2.09250941160015
"TPS2",0.949364725540992
"EHT1",-0.439043699908627
"CAALFM_C103400WA",-0.0190013323640127
"CAALFM_C103410WA",0.0267225431974735
"tN(GUU)3",-0.219191880366876
"CAALFM_C103430WA",0.411436489533675
"CAALFM_C103440CA",-0.251543528964807
"CAALFM_C103450CA",1.13869351315377
"CAALFM_C103460CA",-1.59763148104749
"CAALFM_C103470CA",1.22644870488701
"AGE1",0.659203632638577
"CAALFM_C103490WA",0.569194016400488
"YPT1",0.526055669454155
"CAALFM_C103510CA",0.952656004666142
"RPN3",-0.0782889766197248
"MED17",-0.175024233492232
"CAALFM_C103540CA",-0.0935307174890449
"COQ6",-0.63333482878407
"SUA71",-0.413785550869676
"tL(UAA)3",0.0596406586922436
"CAALFM_C103580WA",-0.0264999714523771
"CAALFM_C103600WA",0.038309902776533
"IMP1",-0.0488663896103122
"CAALFM_C103620CA",-2.40661674486985
"CAALFM_C103630WA",-0.0878859153990887
"HFL1",-0.0837155882622057
"MRPL27",-0.873098460199404
"CAALFM_C103660WA",1.40717192879892
"DAO1",0.781985705585271
"ENG1",-0.61571847569816
"CAALFM_C103690WA",-0.200023258501243
"tT(CGU)1",-0.0856287337911432
"MSB1",0.409969960415433
"CAALFM_C103720CA",1.48617706348792
"MNS1",0.419210802943729
"WAR1",0.165466703656951
"CAALFM_C103750WA",0.386828586993304
"STR2",-0.326687323982796
"SKO1",-0.181869996082301
"HMG1",-0.61068618509751
"CAALFM_C103790CA",-1.56800033368534
"RPP1",-0.751020956107398
"ELA1",-0.18307154080147
"PDR16",0.338252708192881
"CAALFM_C103830CA",-0.971166130806645
"CAALFM_C103840WA",-0.917617518907625
"BNI4",0.390014864967639
"CAALFM_C103870CA",-0.950488854448923
"CAALFM_C103880CA",-0.142760389758056
"CAALFM_C103890WA",-2.17840086693499
"SEN15",-0.968754623463773
"CAALFM_C103910CA",0.202096197501039
"CAALFM_C103920CA",0.51378725070461
"CAALFM_C103930WA",-0.937461630237107
"CAALFM_C103940WA",-1.35256141982143
"CAALFM_C103950CA",-0.0425524937569917
"CAALFM_C103960CA",0.20748927489372
"SPC19",0.299703727700579
"CAALFM_C103990WA",-0.310205754242809
"KTR4",-0.390781840447923
"CAALFM_C104010CA",0.565078236366596
"CSH1",3.64749771100977
"CAALFM_C104030WA",-0.807420704940527
"CAALFM_C104040CA",-1.28979388144626
"MFALPHA",1.21169632315452
"IFI3",2.34880043532544
"BET4",0.178302666753455
"MAD2",0.0269053999865487
"CAALFM_C104090CA",-0.402341260899994
"POR1",0.0510206100197375
"CAALFM_C104110WA",-0.318885482815379
"CAALFM_C104120CA",-0.523872240061975
"ERB1",-1.24921189938622
"IFD6",-0.80338619440638
"CAALFM_C104150CA",0.446183565094642
"CAALFM_C104160CA",0.326388737772999
"HTA2",-0.167527506943581
"CAALFM_C104180WA",-0.193477171229716
"CAALFM_C104190CA",0.437899245257222
"CAALFM_C104200CA",0.244782321158976
"CDC3",1.03360195864238
"CAALFM_C104220CA",0.0513886034444385
"CAALFM_C104230WA",-0.00478333959534645
"HHF1",-0.0290777345962995
"HHT21",-0.298924070150675
"CAALFM_C104270CA",1.0888898421054
"CAALFM_C104280CA",-0.00201932509155248
"ACS2",-0.397879039410724
"SSA2",-1.00865381910104
"GIG1",0.900695695616614
"GPM2",0.0738333122642357
"RPN4",0.698050949771415
"CAALFM_C104340CA",-0.490262149788797
"CAALFM_C104350CA",1.60381072633068
"CAALFM_C104360CA",-0.316608059163714
"CAALFM_C104370CA",-1.12936410103004
"SIT4",-0.553775204878071
"NOP4",-1.40825535931446
"APE2",-1.28354906958867
"ESS1",-0.207842855883242
"URA6",-0.476325724347251
"CAALFM_C104430CA",1.19810204670374
"CAALFM_C104440WA",NA
"FMA1",-3.46166842946485
"CAALFM_C104460CA",1.96871497931997
"CAALFM_C104470CA",1.2493125143317
"TUS1",1.54137310004691
"CAALFM_C104490WA",-0.128555664204546
"ICL1",6.15761851696755
"CAALFM_C104510WA",-0.704059108461694
"PHO85",0.164567351436581
"CAALFM_C104530CA",-0.0735559710614862
"VPS16",0.394855306437795
"ELC1",-0.0882726673990011
"CAALFM_C104560WA",1.07163394914648
"CHL4",0.530488365330573
"CAALFM_C104580CA",0.910612357620887
"CAALFM_C104590WA",2.35486251581333
"CAALFM_C104600CA",-1.57282659944265
"ATP1",-0.897447562780689
"CAALFM_C104620WA",0.673867093014881
"CAALFM_C104630CA",0.472512702140465
"CAALFM_C104640WA",0.352187379735207
"DUR3",0.267838933729996
"DUR1%2C2",0.651821555746351
"HAT1",-0.0569024478634396
"PIL1",1.00195579604906
"CAALFM_C104690CA",0.894100805516094
"CAALFM_C104700CA",2.13269547476058
"CAALFM_C104710CA",-1.10659942778112
"CAALFM_C104720WA",0.416116940928696
"LYS21",-0.21639227743734
"LPG20",1.11278305014528
"IFE1",0.450237103946954
"SYG1",0.796896704946165
"ERG3",-0.186956985336788
"CAALFM_C104780CA",0.17482256410167
"CAALFM_C104790WA",-0.312993848901378
"CAALFM_C104800CA",1.54481251145706
"TCO89",0.367458722906814
"CAALFM_C104820CA",-1.00404946473832
"SEC21",-0.168744952137211
"CAALFM_C104840CA",0.229088588339577
"CAALFM_C104850CA",0.110006160295949
"CAALFM_C104860WA",0.416854709233149
"SAP7",-0.829835146157642
"MRPL37",-1.17784133707346
"YBN5",-1.03731822708253
"MNN15",0.792404689840319
"CAALFM_C104910CA",-0.532937745133949
"CAALFM_C104930CA",2.27139031319117
"CAALFM_C104940CA",3.25178945883611
"RPM2",-0.285087431311818
"CAALFM_C104960CA",0.106168061813399
"CAALFM_C104970WA",-1.62978411502363
"CAALFM_C104980CA",-0.326459252753527
"CAALFM_C104990CA",-0.210190026493212
"RHD1",-5.20774376085772
"CAALFM_C105010CA",-0.185104976104044
"ARG2",-0.113860349652029
"PSF2",0.135096912389707
"RRP6",-1.152263337895
"REI1",-1.31590803170338
"GPI7",0.279167025751058
"GPT1",0.990679069145881
"TRY2",-0.331387257614137
"CAALFM_C105100WA",0.380614922474221
"ARO4",-1.11705115979741
"CAALFM_C105120WA",1.22786872001982
"BRG1",4.36313240164332
"CAALFM_C105150CA",1.05530990253584
"CAALFM_C105160CA",3.35614243872164
"CUE5",0.547122179814508
"CAALFM_C105180CA",-0.886178367797063
"CAALFM_C105190CA",-1.16617469721927
"CAALFM_C105200CA",0.498464805838003
"CAALFM_C105210CA",-1.31629286054867
"CAALFM_C105220CA",-0.641972342836988
"CAALFM_C105230WA",-1.52197522241833
"RPT1",-0.0822082701710102
"CAALFM_C105250WA",NA
"SDH1",-0.442380804412579
"CAALFM_C105270CA",-0.940030030124292
"CAALFM_C105280WA",0.257128676452192
"GRS1",-0.509414657440006
"PRD1",1.69991384192989
"tP(UGG)1",-0.0809171390002727
"CAALFM_C105320CA",0.949194979988949
"CAALFM_C105330CA",-0.140132774426788
"ZCF2",-0.204278533714004
"YPT53",0.502550447215855
"CAALFM_C105360CA",-0.442407829318814
"CAALFM_C105370CA",1.52157936209499
"CAALFM_C105380CA",0.0980288723197146
"CAALFM_C105390CA",-0.193480471601053
"CAALFM_C105400CA",0.103815674104459
"TRP99",-0.140356859577059
"CAALFM_C105420WA",-0.494001208536834
"SPT20",-0.0608315844588985
"CAALFM_C105440CA",3.54336336692994
"CAALFM_C105450WA",NA
"KOG1",0.613995412991896
"MTM1",-0.337744667368373
"CAALFM_C105480CA",-0.627563768849923
"CAALFM_C105490CA",-0.21830765467101
"RSM22",-1.34487941421113
"RPS27A",0.527496818184958
"CAALFM_C105520WA",1.17676752847467
"SSH1",-0.740472496000619
"CAALFM_C105540CA",0.85689325011278
"CAALFM_C105550CA",-0.0892805098071387
"RIB4",0.0735782526959719
"tN(GUU)2",-0.0134819665359059
"tN(GUU)1",-1.69509169522611
"tT(AGU)1",0.0219682154814239
"GSL1",0.71400045758437
"CAALFM_C105610WA",-0.12402155515201
"STE3",-0.0468018230581396
"CAALFM_C105630CA",-1.12347369951039
"FAL1",-0.920436358819042
"CAALFM_C105650WA",-0.472203486153997
"CAALFM_C105660CA",-0.56848890417551
"CAALFM_C105670WA",0.192413808047771
"RIM1",-0.479393505322557
"CAALFM_C105690CA",1.72907274311955
"AUT7",2.46203613534142
"UGA4",-0.464919285928867
"CAALFM_C105720WA",-1.40243969490745
"CAALFM_C105730WA",-0.684306825729616
"CAALFM_C105740CA",0.877752065591287
"CAALFM_C105750CA",0.299457171727774
"PGA26",-3.18921905286101
"PRC3",0.830726252879973
"CAALFM_C105780WA",-0.084468624007606
"CAALFM_C105790WA",-1.03052314973111
"CAALFM_C105800CA",0.0356610582109609
"GIM5",-0.21641751631955
"RAD10",0.0189283958071966
"CAALFM_C105830WA",0.729161863991531
"PRN1",-0.871555127545239
"POL32",-0.347400195722343
"PRN2",0.832500917540778
"PRN3",0.118498312755026
"PRN4",0.213545067490782
"CAALFM_C105890WA",7.83128435084229
"CAALFM_C105900WA",0.890858591090894
"SIP5",1.75279212733596
"CAALFM_C105920WA",4.05837172826588
"CAALFM_C105930CA",0.110656275938516
"PHO87",-3.28513648475634
"CAALFM_C105950CA",0.786165658574852
"PGA45",0.137666644571753
"CAALFM_C105970WA",2.51946313881818
"CAALFM_C105980WA",1.00026850095858
"CAALFM_C105990CA",-0.0279745104143713
"CAALFM_C106000WA",-0.636938319007865
"CHS7",0.23331493771092
"RGD1",0.340571812802424
"CAALFM_C106030CA",0.176825008226394
"RTT101",0.114216594699832
"CAALFM_C106050CA",-0.52210114905613
"ACP1",-0.779942431833489
"CAALFM_C106070WA",-1.43319066079089
"ARC35",-0.133778240357022
"CAALFM_C106090CA",-0.0686852015412728
"MSI3",-0.581551527019005
"NPL4",-0.460844334984154
"CAALFM_C106120CA",-0.312638523857153
"HAC1",2.3817593312346
"CAALFM_C106150WA",0.317128148776585
"CAALFM_C106160WA",1.11045761779996
"TLO34",2.11267335242425
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.656415285763876
"BUD16",-0.610318583806166
"CAALFM_C106220CA",-0.402378296608212
"MDM34",0.527430055031983
"CAALFM_C106250WA",0.52278691111404
"PGA50",-0.0280779702825894
"CAALFM_C106270WA",0.813146768401306
"UME6",4.32509040398544
"CAALFM_C106300WA",-0.572657298738109
"CAALFM_C106310WA",-1.20346308480718
"CAALFM_C106320WA",-0.142434960219307
"CAALFM_C106340WA",2.65772345979336
"CAALFM_C106350WA",-0.375701460380166
"CAALFM_C106360WA",0.334337587294165
"PBR1",1.45481426839374
"CAALFM_C106380CA",-0.0140551600824181
"CAALFM_C106390WA",-0.151624410099091
"CAALFM_C106400CA",-0.200829168121964
"CAALFM_C106410WA",0.682798850128811
"CAALFM_C106420CA",0.378657511547219
"CAALFM_C106430CA",1.23502380664311
"CAALFM_C106440CA",-1.22244642530157
"RPS14B",-1.33049936050392
"RPS22A",-1.12898363243047
"CAALFM_C106470WA",-1.81541219889962
"CAALFM_C106480CA",0.00608877786277472
"CAALFM_C106490CA",-1.60512705113929
"CAALFM_C106500WA",-0.0500556330427214
"CAALFM_C106510CA",0.0459766195247787
"BPH1",1.22187125406168
"CAALFM_C106530CA",-0.209800688217773
"CAALFM_C106540CA",-1.03215549795969
"GLT1",0.115253994792726
"CAALFM_C106560WA",-0.179322695833955
"ANT1",1.17859763575555
"RPS23A",-1.251051336074
"CAALFM_C106590CA",-0.473412724298974
"CAALFM_C106600WA",0.336877926112577
"HAK1",-0.59264455194372
"CAALFM_C106620CA",0.0962087374126798
"CAALFM_C106630WA",-0.183213730210954
"CAALFM_C106640CA",-0.645883671811141
"CAALFM_C106650WA",-0.307442844863292
"CAALFM_C106660WA",1.20232890062488
"CAALFM_C106670WA",0.392416919346904
"VPS34",0.691107176547373
"CYK3",-0.419096212273918
"CAALFM_C106700WA",-0.293365839633855
"CAALFM_C106710WA",-0.155771133919508
"CAALFM_C106720CA",-0.791018327870685
"RAC1",0.386774293059941
"NOP6",-1.38205227596444
"CAALFM_C106750WA",0.877488398234783
"CAALFM_C106760CA",-1.12177994908618
"CAALFM_C106770WA",-0.349070040910985
"NPR1",0.435494038668735
"MRPL19",-1.50138156782004
"CAALFM_C106800WA",-0.96169258663868
"CAT1",1.39266563745734
"CAALFM_C106820WA",-0.46012780221726
"CAALFM_C106830WA",-0.459047108302211
"CAALFM_C106840CA",-0.845821754869855
"PCL7",-0.0617025307579864
"CAALFM_C106860WA",5.10538735926186
"CAALFM_C106870CA",0.760344731710421
"SPO22",-0.718922492518683
"CAALFM_C106890CA",-1.38252016213595
"MMD1",-0.0828045870038363
"CAALFM_C106910CA",-0.0384583226411463
"CAALFM_C106920CA",1.26260985150139
"PGA63",0.105419870212091
"ATC1",2.07066134474673
"tP(AGG)1",-0.64115624789155
"SUI2",-0.781372399703634
"CAALFM_C106970CA",1.10378638637123
"CAALFM_C106980CA",1.21287281080511
"tL(UAA)4",0.32658680828792
"MEF2",-1.6985929565974
"CAALFM_C107010WA",-0.214159624999339
"PUT3",0.048469590197424
"RBT4",2.1291564953026
"CAALFM_C107040CA",3.97203388925101
"CAALFM_C107050CA",0.724956810864211
"CAALFM_C107060CA",-0.0976580814069901
"DHH1",-0.502582687454998
"CAALFM_C107080WA",3.17945142135263
"CAALFM_C107090CA",-0.657111412815977
"CAALFM_C107100CA",0.945340006123102
"TAF145",0.400799512948519
"GAP4",0.172204951903681
"CAALFM_C107130CA",-0.41142353077505
"RIA1",-0.35456526619746
"CAALFM_C107150WA",-0.256608659120206
"CAALFM_C107160CA",1.27619870456287
"ZCF23",0.967926588126674
"CCS1",0.751833855670619
"SOG2",0.259647514571637
"YMC1",-1.02971999932677
"CAALFM_C107210CA",0.352691454694722
"CAALFM_C107220WA",5.86565832126896
"PHO15",-0.0756430896016667
"YPD1",-0.390867843285244
"ALG9",0.687200880787985
"CAALFM_C107260CA",0.498833591578715
"SEC34",0.125227019328247
"CAALFM_C107280CA",-0.179098481281779
"tL(AAG)2",-2.64631387142473
"CAALFM_C107320WA",-0.668279794656239
"RME1",-1.69159829733439
"CAALFM_C107340WA",-0.297831333921347
"GPX3",0.957332820412057
"CAALFM_C107360WA",-0.123572836824584
"CPH1",1.25024992802928
"KSP1",0.20799007850179
"CAALFM_C107390WA",-0.0829833672640927
"CAALFM_C107400CA",-0.349794931785444
"SKP1",-0.308080667205699
"PEX3",0.146318910954744
"PHO100",0.11133379349584
"CAALFM_C107440WA",0.884634404828251
"CAALFM_C107450WA",0.388635726699711
"GPI8",0.298909710977514
"CAALFM_C107470CA",-0.359268011822366
"CAALFM_C107480CA",0.48091361143535
"CAALFM_C107490CA",-0.106121778081363
"LHP1",-1.38034680097496
"CAALFM_C107510WA",-0.662893538581756
"IST2",1.00143758627805
"CAALFM_C107530WA",0.562216258478298
"BBC1",0.862934888276495
"SWD2",-0.146767041942177
"CAALFM_C107560WA",-0.0173029069059424
"CAALFM_C107570CA",-0.284949684232673
"PRY1",5.24007110127839
"CAALFM_C107590CA",0.406318446802333
"ATP7",-0.808207030994137
"CAALFM_C107610CA",0.331538393970908
"PIR32",-0.671960069331318
"CAALFM_C107630WA",-1.06242099725965
"CAALFM_C107640CA",1.4979922473051
"CAALFM_C107650WA",1.90418501648564
"CAALFM_C107660WA",-1.6167861284197
"ZCF4",5.31427559794839
"HAP2",0.399945627061731
"CAALFM_C107690CA",-0.33449421958329
"VRG4",-0.431855874339681
"ADE4",-1.04162214552172
"FGR6-3",0.948781775699535
"CAALFM_C107780WA",0.282813912211335
"CAALFM_C107790CA",-1.50292287994455
"MTO1",-1.00749666880889
"CAALFM_C107810CA",-0.333985303759993
"CAALFM_C107820WA",-0.846136357198701
"CAALFM_C107830CA",-0.0713957065769896
"CAALFM_C107840WA",0.174706742488426
"CAALFM_C107850CA",0.154938579477295
"CAALFM_C107860WA",0.123476362112625
"SMI1",0.276051573327556
"GCS1",-0.766934348501981
"ADE5%2C7",-1.13936869585018
"COI1",1.00699096576951
"MRPL3",-1.61383516210018
"CAALFM_C107920WA",-1.31023610808313
"ERD1",-0.88333042586282
"CAALFM_C107940WA",-0.628800505524118
"CAALFM_C107950CA",-1.88379072806655
"CAALFM_C107960WA",-1.17695567981296
"IRE1",0.618823891837501
