"","condition_RL3_vs_ctl"
"CAALFM_C105550CA",0.0473797600402492
"RIB4",0.557322732832368
"tN(GUU)2",-0.0042339563333282
"tN(GUU)1",-0.272444642851171
"tT(AGU)1",0.00582333428240407
"GSL1",0.617694775654429
"CAALFM_C105610WA",0.0819771309661026
"STE3",-0.181224935135437
"CAALFM_C105630CA",-0.481369798536167
"FAL1",-0.51923385278391
"CAALFM_C105650WA",-0.138252489756941
"CAALFM_C105660CA",-0.3010784255646
"CAALFM_C105670WA",0.0725537289878976
"RIM1",-0.155081760179549
"CAALFM_C105690CA",0.124284049667811
"AUT7",1.03379525656569
"UGA4",0.0251361085876996
"CAALFM_C105720WA",-0.605941817409211
"CAALFM_C105730WA",-0.418615903509523
"CAALFM_C105740CA",0.370098753767638
"CAALFM_C105750CA",0.23018317930866
"PGA26",-0.19866291120371
"PRC3",0.419633086479423
"CAALFM_C105780WA",-0.0632610845250398
"CAALFM_C105790WA",-0.507426377085889
"CAALFM_C105800CA",0.260616317442995
"GIM5",0.0139126902332496
"RAD10",0.104829844566444
"CAALFM_C105830WA",-0.292220417380691
"PRN1",-0.529620481034863
"POL32",-0.283892273646402
"PRN2",0.395198196860918
"PRN3",0.166876350097846
"PRN4",0.0869163240645771
"CAALFM_C105890WA",0.262643193794829
"CAALFM_C105900WA",0.78659942810036
"SIP5",1.0101625972322
"CAALFM_C105920WA",3.77074820513899
"CAALFM_C105930CA",-0.127009700140116
"PHO87",-1.85378258749697
"CAALFM_C105950CA",-0.11952180897405
"PGA45",-1.15731322433264
"CAALFM_C105970WA",0.81626367510541
"CAALFM_C105980WA",0.61093975436121
"CAALFM_C105990CA",-0.099863800779498
"CAALFM_C106000WA",-0.659231945632028
"CHS7",0.312902431800345
"RGD1",0.318960675181954
"CAALFM_C106030CA",-0.147973595132393
"RTT101",-0.0164715072458988
"CAALFM_C106050CA",-0.573834739070618
"ACP1",-0.623988999487884
"CAALFM_C106070WA",-0.715707974231041
"ARC35",-0.0267490195679608
"CAALFM_C106090CA",-0.167103715460604
"MSI3",-0.494491859151982
"NPL4",-0.141414031330177
"CAALFM_C106120CA",-0.132288565130159
"HAC1",1.69053780923052
"CAALFM_C106150WA",0.09732398810986
"CAALFM_C106160WA",0.196884734481202
"TLO34",1.80774972059136
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.371861641406083
"BUD16",-0.229409857429988
"CAALFM_C106220CA",0.072051747742281
"MDM34",-0.010036027481787
"CAALFM_C106250WA",0.250871463024007
"PGA50",-0.0827772204589606
"CAALFM_C106270WA",0.644811356266826
"UME6",4.18823303914207
"CAALFM_C106300WA",-0.383497867179615
"CAALFM_C106310WA",-0.25355316668799
"CAALFM_C106320WA",-0.185481216975402
"CAALFM_C106340WA",4.64634925106098
"CAALFM_C106350WA",-0.387268687645923
"CAALFM_C106360WA",-0.0148896023763174
"PBR1",1.57758133985266
"CAALFM_C106380CA",-0.0203120952602824
"CAALFM_C106390WA",-0.115887795027652
"CAALFM_C106400CA",0.133958474334858
"CAALFM_C106410WA",0.13289580947497
"CAALFM_C106420CA",0.273078204469795
"CAALFM_C106430CA",-0.0414676561100624
"CAALFM_C106440CA",-0.743759087377754
"RPS14B",-0.44295106556677
"RPS22A",-0.343730099581949
"CAALFM_C106470WA",-0.716818031086948
"CAALFM_C106480CA",0.142672936090837
"CAALFM_C106490CA",-1.81061325853969
"CAALFM_C106500WA",0.162173535051764
"CAALFM_C106510CA",-0.105566008405097
"BPH1",0.465178616568135
"CAALFM_C106530CA",-0.114312112373446
"CAALFM_C106540CA",-0.508252900792166
"GLT1",-0.107614843681878
"CAALFM_C106560WA",-0.174528324954384
"ANT1",-0.0631974433073544
"RPS23A",-0.414556019183165
"CAALFM_C106590CA",-0.236820551872741
"CAALFM_C106600WA",0.202794510464455
"HAK1",-0.395788222129728
"CAALFM_C106620CA",-0.254780754888954
"CAALFM_C106630WA",-0.259855697151113
"CAALFM_C106640CA",-0.232046293156607
"CAALFM_C106650WA",-0.195716422617193
"CAALFM_C106660WA",0.119375606831714
"CAALFM_C106670WA",0.245652002550419
"VPS34",0.452482221444973
"CYK3",-0.199738305012984
"CAALFM_C106700WA",-0.120003304024872
"CAALFM_C106710WA",-0.0315918811731899
"CAALFM_C106720CA",-0.398010024415759
"RAC1",0.20814034885333
"NOP6",-0.694321564129319
"CAALFM_C106750WA",0.601237954268007
"CAALFM_C106760CA",-0.555850782753811
"CAALFM_C106770WA",-0.104987480397774
"NPR1",-8.87359188389048e-05
"MRPL19",-0.757329414276891
"CAALFM_C106800WA",-0.610455747808183
"CAT1",-0.155665980930469
"CAALFM_C106820WA",-0.292609985361706
"CAALFM_C106830WA",-0.497163488740488
"CAALFM_C106840CA",-0.339322547011199
"PCL7",-0.0196135621191093
"CAALFM_C106860WA",-0.115365930523043
"CAALFM_C106870CA",-5.01874694094453
"SPO22",-0.449796967325924
"CAALFM_C106890CA",-0.458077264818189
"MMD1",0.124554914167736
"CAALFM_C106910CA",0.10250770529431
"CAALFM_C106920CA",0.588459938657203
"PGA63",0.238012670964784
"ATC1",0.976967032885278
"tP(AGG)1",-0.990866669078369
"SUI2",-0.214926128072956
"CAALFM_C106970CA",0.0915545215924375
"CAALFM_C106980CA",-0.287369052555172
"tL(UAA)4",-0.150693941186319
"MEF2",-0.831367340116098
"CAALFM_C107010WA",-0.0516027210537801
"PUT3",0.090103878687341
"RBT4",0.458870786457165
"CAALFM_C107040CA",3.24636781617798
"CAALFM_C107050CA",0.375275377194746
"CAALFM_C107060CA",0.18416818970963
"DHH1",-0.253981800409791
"CAALFM_C107080WA",1.77278583542855
"CAALFM_C107090CA",-0.319315354027821
"CAALFM_C107100CA",0.568382751737925
"TAF145",0.0907813176213127
"GAP4",0.937324756753303
"CAALFM_C107130CA",-0.164923764005895
"RIA1",-0.217772621878813
"CAALFM_C107150WA",-0.135821359295229
"CAALFM_C107160CA",0.0294298937822412
"ZCF23",0.554235870727734
"CCS1",0.625562980456711
"SOG2",0.349138459481288
"YMC1",-0.453330057978062
"CAALFM_C107210CA",0.079753911641444
"CAALFM_C107220WA",-0.0778283766076605
"PHO15",0.481647552788887
"YPD1",-0.011578066190744
"ALG9",0.526195411424613
"CAALFM_C107260CA",0.342397556173094
"SEC34",0.18808720490363
"CAALFM_C107280CA",0.0160158663243655
"tL(AAG)2",-0.878888189543558
"CAALFM_C107320WA",-0.730436071661237
"RME1",-2.43984928613696
"CAALFM_C107340WA",-0.117027220408156
"GPX3",0.537577032655304
"CAALFM_C107360WA",-0.118406366364582
"CPH1",0.812158131364679
"KSP1",-0.0962742342356361
"CAALFM_C107390WA",-0.0746190792900399
"CAALFM_C107400CA",0.0503642636948795
"SKP1",0.163839134867482
"PEX3",-0.330057306785824
"PHO100",0.0561816548932169
"CAALFM_C107440WA",0.617887298764118
"CAALFM_C107450WA",0.327011579533856
"GPI8",0.407588685740091
"CAALFM_C107470CA",-0.178127446297514
"CAALFM_C107480CA",0.328097917091675
"CAALFM_C107490CA",-0.124476904578963
"LHP1",-0.731316171655181
"CAALFM_C107510WA",-0.233447035357636
"IST2",0.603637557108165
"CAALFM_C107530WA",0.0207292513920626
"BBC1",0.3613025091614
"SWD2",0.0646392586963993
"CAALFM_C107560WA",-0.119504666224969
"CAALFM_C107570CA",-0.137403023278267
"PRY1",-0.090966385136291
"CAALFM_C107590CA",0.239539856103038
"ATP7",-0.345240679508658
"CAALFM_C107610CA",0.280022881392086
"PIR32",-0.500738867534299
"CAALFM_C107630WA",-0.605095188941206
"CAALFM_C107640CA",-0.0930463582943936
"CAALFM_C107650WA",0.912479070739582
"CAALFM_C107660WA",-0.816843198617849
"ZCF4",5.60233963510718
"HAP2",0.128036567450576
"CAALFM_C107690CA",-0.200693088650412
"VRG4",-0.170818726317259
"ADE4",-0.343837002222434
"FGR6-3",0.225870558810194
"CAALFM_C107780WA",0.145287139133674
"CAALFM_C107790CA",-0.67724808748445
"MTO1",-0.531252315727085
"CAALFM_C107810CA",-0.220783628706668
"CAALFM_C107820WA",-0.501580454673191
"CAALFM_C107830CA",-0.0375030252906592
"CAALFM_C107840WA",-0.0239362862893854
"CAALFM_C107850CA",-0.0172807646565935
"CAALFM_C107860WA",0.0603536429616132
"SMI1",0.00803085024432024
"GCS1",-0.568219897486733
"ADE5%2C7",-0.2557882717517
"COI1",1.76600903034233
"MRPL3",-0.914564116681565
"CAALFM_C107920WA",-1.15050537550958
"ERD1",-0.0807542292958384
"CAALFM_C107940WA",-0.253649946484842
