"","condition_FS30_vs_ctl"
"CAALFM_C104440WA",NA
"FMA1",-5.50265512758481
"CAALFM_C104460CA",-0.772971638474686
"CAALFM_C104470CA",1.763287909598
"TUS1",0.117902433420285
"CAALFM_C104490WA",0.306656325331281
"ICL1",-0.922849403506769
"CAALFM_C104510WA",-1.07339951972452
"PHO85",0.292710904116409
"CAALFM_C104530CA",-0.567306608088324
"VPS16",-0.329864237075265
"ELC1",0.181785896964027
"CAALFM_C104560WA",0.36324516226546
"CHL4",-0.138073705937389
"CAALFM_C104580CA",0.863122297657907
"CAALFM_C104590WA",2.27202313582498
"CAALFM_C104600CA",-1.72238302503324
"ATP1",-1.38494984027735
"CAALFM_C104620WA",0.0819429789251028
"CAALFM_C104630CA",0.616026454338971
"CAALFM_C104640WA",0.966265814344171
"DUR3",8.72756530892172
"DUR1%2C2",5.27788009474524
"HAT1",-0.415965212364943
"PIL1",0.411544495938455
"CAALFM_C104690CA",0.591593761460321
"CAALFM_C104700CA",0.845036218647282
"CAALFM_C104710CA",-0.382268064059082
"CAALFM_C104720WA",-0.0317332217500363
"LYS21",0.294249045114676
"LPG20",-0.216177293132277
"IFE1",2.19470836555811
"SYG1",1.93614735555801
"ERG3",1.30519316278885
"CAALFM_C104780CA",0.675113399552092
"CAALFM_C104790WA",-0.0712514023655394
"CAALFM_C104800CA",1.12338467346609
"TCO89",-0.332779552642704
"CAALFM_C104820CA",-0.508920715861248
"SEC21",0.689379608251344
"CAALFM_C104840CA",-0.0333635494769566
"CAALFM_C104850CA",0.432104223402013
"CAALFM_C104860WA",-0.464461744706554
"SAP7",-0.441020788480257
"MRPL37",-1.06368460505972
"YBN5",-0.538241433546603
"MNN15",0.574933024923868
"CAALFM_C104910CA",-0.227465322682334
"CAALFM_C104930CA",3.28583138306353
"CAALFM_C104940CA",2.83011052819462
"RPM2",1.19427022390853
"CAALFM_C104960CA",0.342179665505171
"CAALFM_C104970WA",-0.879211086359842
"CAALFM_C104980CA",0.364927908533463
"CAALFM_C104990CA",-0.916686203208995
"RHD1",0.762626025510586
"CAALFM_C105010CA",-0.0544137268451305
"ARG2",1.38826098039731
"PSF2",0.722232059252623
"RRP6",0.0476001347639638
"REI1",-0.0538226185711424
"GPI7",0.199113314527608
"GPT1",3.58713827509895
"TRY2",0.00386446577287445
"CAALFM_C105100WA",-0.35549485707761
"ARO4",0.415952360169161
"CAALFM_C105120WA",1.21846327894679
"BRG1",4.45073275364458
"CAALFM_C105150CA",3.1492577704868
"CAALFM_C105160CA",0.0638819321232398
"CUE5",-0.859975320774974
"CAALFM_C105180CA",-0.415646468320427
"CAALFM_C105190CA",-0.649911276080406
"CAALFM_C105200CA",0.347950421201345
"CAALFM_C105210CA",-1.56594711697686
"CAALFM_C105220CA",-0.30459011365295
"CAALFM_C105230WA",-1.04638303773295
"RPT1",0.599790836799307
"CAALFM_C105250WA",NA
"SDH1",-0.803780903378865
"CAALFM_C105270CA",-0.853445773445237
"CAALFM_C105280WA",-0.211472550918665
"GRS1",0.336290880625846
"PRD1",0.280560572798605
"tP(UGG)1",0.027001264972997
"CAALFM_C105320CA",0.873517537759227
"CAALFM_C105330CA",-0.541591939286314
"ZCF2",0.364151220189067
"YPT53",0.739080615514683
"CAALFM_C105360CA",-0.139718891067811
"CAALFM_C105370CA",-0.11982601090079
"CAALFM_C105380CA",0.382159443775093
"CAALFM_C105390CA",0.173717934059042
"CAALFM_C105400CA",-0.90064176266329
"TRP99",-0.090184814482454
"CAALFM_C105420WA",-0.315694407735106
"SPT20",-0.898712367090796
"CAALFM_C105440CA",3.03666117170127
"CAALFM_C105450WA",NA
"KOG1",0.226902669881692
"MTM1",-1.12383155437708
"CAALFM_C105480CA",0.376251982454963
"CAALFM_C105490CA",-0.209086612771847
"RSM22",-1.0778287125698
"RPS27A",1.2371449953241
"CAALFM_C105520WA",1.74665961302046
"SSH1",-0.0924691571873338
"CAALFM_C105540CA",1.23659195874132
"CAALFM_C105550CA",0.0342500114710198
"RIB4",-0.108858305447894
"tN(GUU)2",-0.0119043603530491
"tN(GUU)1",-0.796614137164423
"tT(AGU)1",-0.0180683385036329
"GSL1",0.111752019162451
"CAALFM_C105610WA",-0.775129972611923
"STE3",-0.177662593657291
"CAALFM_C105630CA",0.426443828332798
"FAL1",0.202715162732105
"CAALFM_C105650WA",-0.200466879303296
"CAALFM_C105660CA",-0.0642453415788779
"CAALFM_C105670WA",-0.477541355242047
"RIM1",-0.610756266434968
"CAALFM_C105690CA",3.60511109928109
"AUT7",1.49950064646022
"UGA4",1.83175081383718
"CAALFM_C105720WA",-0.141956563095303
"CAALFM_C105730WA",-0.123021041916699
"CAALFM_C105740CA",-0.00448562343461404
"CAALFM_C105750CA",0.151976350874672
"PGA26",-4.32221689438937
"PRC3",0.250061903981468
"CAALFM_C105780WA",0.0650229754240688
"CAALFM_C105790WA",-0.723290870602307
"CAALFM_C105800CA",0.350588205968673
"GIM5",-0.252998811783413
"RAD10",0.204399341948952
"CAALFM_C105830WA",6.22240303602026
"PRN1",-0.778444722059518
"POL32",0.577144584663625
"PRN2",0.511096377773492
"PRN3",-0.0189124064709773
"PRN4",0.107626018448039
"CAALFM_C105890WA",0.134472672495302
"CAALFM_C105900WA",0.349146136440364
"SIP5",-0.206330080712043
"CAALFM_C105920WA",1.02801318692133
"CAALFM_C105930CA",-0.58525523545231
"PHO87",-3.14648745613136
"CAALFM_C105950CA",-0.4603291861046
"PGA45",-1.64816092930427
"CAALFM_C105970WA",2.25112437070953
"CAALFM_C105980WA",0.933069661453901
"CAALFM_C105990CA",0.385097503505279
"CAALFM_C106000WA",1.27916756624615
"CHS7",0.392389761644564
"RGD1",-0.00482884011453318
"CAALFM_C106030CA",0.0732023630811094
"RTT101",0.102135461131237
"CAALFM_C106050CA",-0.448552393917928
"ACP1",-0.632754210254999
"CAALFM_C106070WA",-1.59459532418872
"ARC35",0.0220370018516467
"CAALFM_C106090CA",-0.240676891287374
"MSI3",0.34450965554556
"NPL4",0.327281355058088
"CAALFM_C106120CA",-1.33682672241324
"HAC1",2.97767733682883
"CAALFM_C106150WA",3.06335915173501
"CAALFM_C106160WA",1.70471637805044
"TLO34",-1.04338248497542
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.292771650543589
"BUD16",-0.0100408642065005
"CAALFM_C106220CA",0.230163634758326
"MDM34",-0.115380269837155
"CAALFM_C106250WA",-0.197298906377145
"PGA50",-3.20425966089682
"CAALFM_C106270WA",0.345293823581267
"UME6",3.19357380975864
"CAALFM_C106300WA",-0.447320648313015
"CAALFM_C106310WA",-0.907153015440729
"CAALFM_C106320WA",0.166410377923932
"CAALFM_C106340WA",3.83282135449464
"CAALFM_C106350WA",-0.32130486853857
"CAALFM_C106360WA",0.24498992984549
"PBR1",1.50235908318771
"CAALFM_C106380CA",-0.250060927870695
"CAALFM_C106390WA",0.42925725665043
"CAALFM_C106400CA",-0.182405765725614
"CAALFM_C106410WA",0.281304460913951
"CAALFM_C106420CA",-0.0276050822172052
"CAALFM_C106430CA",0.570708761362337
"CAALFM_C106440CA",-1.41524366231433
"RPS14B",-0.132660333885541
"RPS22A",0.125107058666746
"CAALFM_C106470WA",-0.653768192143205
"CAALFM_C106480CA",0.163593157161243
"CAALFM_C106490CA",-0.763405894490219
"CAALFM_C106500WA",-1.04764141522203
"CAALFM_C106510CA",0.0141964074042036
"BPH1",-1.12768043438006
"CAALFM_C106530CA",-0.126403794653833
"CAALFM_C106540CA",-0.121126896972246
"GLT1",2.64597396331318
"CAALFM_C106560WA",-0.374909746813476
"ANT1",-0.542143081965424
"RPS23A",-0.122570341281029
"CAALFM_C106590CA",-0.222649342167855
"CAALFM_C106600WA",-0.337781585456939
"HAK1",2.73287774029595
"CAALFM_C106620CA",0.725664885811507
"CAALFM_C106630WA",0.550124393031296
"CAALFM_C106640CA",-0.7898824081597
"CAALFM_C106650WA",0.573299502575596
"CAALFM_C106660WA",1.7304819244079
"CAALFM_C106670WA",-0.106022878206754
"VPS34",-0.356599212073172
"CYK3",0.167465128719891
"CAALFM_C106700WA",-0.498497523284344
"CAALFM_C106710WA",-0.0324097771520675
"CAALFM_C106720CA",-1.41007994381452
"RAC1",0.49400414065539
"NOP6",-0.159901756779374
"CAALFM_C106750WA",-1.37705289171957
"CAALFM_C106760CA",-0.0519926081788851
"CAALFM_C106770WA",-0.399450114660092
"NPR1",2.27167797627916
"MRPL19",-1.47321567667335
"CAALFM_C106800WA",-0.165744200332807
"CAT1",0.0367687712284373
"CAALFM_C106820WA",-0.322499854120535
"CAALFM_C106830WA",0.231259484667947
"CAALFM_C106840CA",-0.305565236799302
"PCL7",0.314341625461276
"CAALFM_C106860WA",0.452504445124771
"CAALFM_C106870CA",0.89138627819539
"SPO22",0.578176056279535
"CAALFM_C106890CA",-0.211596519672925
"MMD1",-2.16251275829207
"CAALFM_C106910CA",0.0750912665369965
"CAALFM_C106920CA",0.546479639236486
"PGA63",0.353668516019364
"ATC1",-0.444385946655055
"tP(AGG)1",-0.823095546783285
"SUI2",-0.100672848327967
"CAALFM_C106970CA",0.53334248265373
"CAALFM_C106980CA",-0.274358949800845
"tL(UAA)4",-0.592174261098517
"MEF2",-1.49492112019517
"CAALFM_C107010WA",-0.99853658458816
"PUT3",0.183455797498652
"RBT4",0.547071488589114
"CAALFM_C107040CA",0.809346726925743
"CAALFM_C107050CA",0.0720190436239233
"CAALFM_C107060CA",-0.268993447565205
"DHH1",0.139110579925413
"CAALFM_C107080WA",-0.193764426981257
"CAALFM_C107090CA",-0.184122106518665
"CAALFM_C107100CA",0.494605737191074
"TAF145",-0.270301321992204
"GAP4",-0.305143440286382
"CAALFM_C107130CA",-0.615153085012156
"RIA1",0.394488768860013
"CAALFM_C107150WA",0.687843468322883
"CAALFM_C107160CA",4.3337290193559
"ZCF23",-0.60069963039409
"CCS1",-0.354291749762886
"SOG2",-0.67544551302036
"YMC1",0.0186086092617279
"CAALFM_C107210CA",-0.113146081949767
"CAALFM_C107220WA",2.1907192003897
"PHO15",0.532765103903635
"YPD1",-0.24049316717958
"ALG9",0.151061591475372
"CAALFM_C107260CA",0.426408381319713
"SEC34",0.543830961754214
"CAALFM_C107280CA",-0.684328454099228
"tL(AAG)2",-1.70589853020415
"CAALFM_C107320WA",-0.780104721710909
"RME1",0.517651764120416
"CAALFM_C107340WA",0.0640651610863867
"GPX3",0.187124942818154
"CAALFM_C107360WA",0.0847137167866546
"CPH1",0.456534565171958
"KSP1",0.19683022680551
"CAALFM_C107390WA",0.755280101647319
"CAALFM_C107400CA",-0.324041013273486
"SKP1",-0.359046159682826
"PEX3",-0.530713201910761
"PHO100",1.43903448172104
"CAALFM_C107440WA",0.172881997352394
"CAALFM_C107450WA",0.225067482270814
"GPI8",0.210764940988974
"CAALFM_C107470CA",-0.990658294362738
"CAALFM_C107480CA",0.070877770932653
"CAALFM_C107490CA",0.0981725330708898
"LHP1",0.194976082780875
"CAALFM_C107510WA",-0.0852966759401608
"IST2",-1.24421262517296
"CAALFM_C107530WA",-0.0687481045192503
"BBC1",-0.473970624835035
"SWD2",-0.448035873876573
"CAALFM_C107560WA",-0.446878897636661
"CAALFM_C107570CA",0.137115770071646
"PRY1",-0.58843360521104
"CAALFM_C107590CA",0.279057211523587
"ATP7",-0.658003478880859
"CAALFM_C107610CA",-0.989134055479397
"PIR32",-0.927674881055805
"CAALFM_C107630WA",-0.312926194838113
"CAALFM_C107640CA",1.41902566233132
"CAALFM_C107650WA",1.34606766626284
"CAALFM_C107660WA",0.613658409049035
"ZCF4",8.15864954898399
"HAP2",0.619084092025796
"CAALFM_C107690CA",-0.129591105612328
"VRG4",0.601923095748633
"ADE4",0.368550509445417
"FGR6-3",1.53852828244899
"CAALFM_C107780WA",0.268723853580826
"CAALFM_C107790CA",-0.569274393879502
"MTO1",-1.65420425486294
"CAALFM_C107810CA",-0.136509488331036
"CAALFM_C107820WA",-0.729888598505037
"CAALFM_C107830CA",-0.645964605299678
"CAALFM_C107840WA",-0.828900552754951
"CAALFM_C107850CA",-0.0782770651440526
"CAALFM_C107860WA",-0.0643932183624924
"SMI1",-0.0724633825766606
"GCS1",0.439391660637155
"ADE5%2C7",0.180643361129243
"COI1",1.31281782306403
"MRPL3",-1.05677994788567
"CAALFM_C107920WA",-1.00839171089317
"ERD1",-0.794899072204094
"CAALFM_C107940WA",-0.191720309847194
"CAALFM_C107950CA",-0.479661994348546
"CAALFM_C107960WA",-0.751322502679445
"IRE1",0.640790945532256
