"","condition_RS30_vs_ctl"
"CAALFM_C101010WA",-0.531317579180472
"tA(AGC)4",-0.141468947855469
"HMT1",0.0730535159505882
"CAALFM_C101040WA",0.77736398903222
"CAALFM_C101050CA",-0.325979414575563
"MBF1",0.0401433156846153
"CAALFM_C101070CA",-0.186887504479695
"CAALFM_C101080WA",0.0944420406050474
"CAALFM_C101090CA",-0.495039898547491
"CCH1",0.27769019339186
"ZPR1",-0.0814642012010638
"CAALFM_C101130WA",-0.0171082718805536
"CAALFM_C101140CA",0.799657823255144
"CAALFM_C101150CA",-0.80014163419518
"CAALFM_C101160CA",-0.496489504589437
"ZCF17",-0.431741815062549
"CAALFM_C101180CA",-0.376079853966522
"CAALFM_C101190CA",-0.186328521259033
"STB5",-0.491064437482884
"CAALFM_C101210WA",0.818962826983704
"CAALFM_C101220CA",3.31246994936184
"IFD3",0.430249373871378
"CAALFM_C101250WA",-1.11488084906148
"TRS20",1.20054478262659
"CTA9",0.512213004956684
"MED22",0.0992076363654367
"CAALFM_C101290CA",1.04787741092844
"CAALFM_C101300WA",0.206305278973757
"MRS7",-0.610328120188679
"DUT1",0.117884725783033
"CAALFM_C101340CA",1.2035759902975
"TIF",-0.241623722723229
"CAALFM_C101360CA",1.69352124000257
"RPS21B",0.0930124572849358
"TRM2",-0.204499620412352
"CAALFM_C101390CA",-0.783891708604283
"CAALFM_C101400CA",0.263933282569573
"CRL1",-0.452723981241922
"POX18",0.203261262938915
"ABC1",-0.208329713249498
"CAALFM_C101460WA",0.459208584175895
"CAALFM_C101470WA",-0.0710004565949931
"RPS21",-0.135896423081605
"CAALFM_C101490WA",0.398386684441772
"CAALFM_C101510WA",-0.307701846683708
"SOD2",-1.60826474749203
"CAALFM_C101530CA",-0.362468258426365
"CAALFM_C101540WA",0.135458175675787
"VPS17",0.169254297223184
"SIZ1",0.00428881852735007
"RPB7",-0.296651700060368
"CAALFM_C101580WA",-0.648251360491355
"CAALFM_C101590CA",-0.287474756057405
"MRP20",-0.761853878622634
"CAALFM_C101610CA",0.213861136998962
"CAALFM_C101620CA",-1.07776103842187
"CAALFM_C101630WA",0.611591134077327
"RPS42",0.261040957049194
"ISN1",1.340451948929
"tS(UGA)1",0.0262077929988228
"ESP1",-0.297292171998661
"CAALFM_C101680CA",-0.757249748322412
"LSC1",-0.142423851938655
"ARP8",0.575124760317419
"CAALFM_C101710WA",0.587771888329507
"CAALFM_C101720CA",-0.172951904423784
"tA(AGC)3",-0.00461266971719609
"CTN1",0.391989184438681
"CAALFM_C101750WA",0.918212195064884
"FGR38",1.12201602602091
"MAK32",-0.300350881938795
"HOL4",0.995261506755458
"SWI4",0.57650688482185
"CAALFM_C101800WA",-0.357692099287104
"UGA2",0.0648132352647172
"CAALFM_C101820CA",-0.350548670891813
"UBC8",0.170384859140659
"CAALFM_C101840CA",2.4943558214925
"CAALFM_C101850CA",-0.0837564979688215
"CAALFM_C101860WA",-0.499132359675699
"CYS4",-0.322049885159238
"PTR3",0.618250599664559
"CAALFM_C101890CA",0.680224807706727
"CAALFM_C101900CA",-0.156909736049825
"CAALFM_C101910WA",-0.109274225696769
"ROA1",-0.275353068253851
"CAALFM_C101930WA",2.79469121212541
"CAALFM_C101940CA",-0.00214417244762349
"CAALFM_C101950CA",-0.221735628646231
"CAALFM_C101970WA",-0.083593191637562
"HGT1",2.20572226152691
"HSP30",0.0822008082572825
"CAALFM_C102000WA",-0.0557743257187952
"ZCF24",-0.0557424610041901
"CAALFM_C102020WA",-0.204885180340512
"CAALFM_C102030CA",-0.44683391323376
"CAALFM_C102040CA",0.343737170831624
"PHO91",1.26943378054818
"CAALFM_C102060WA",0.128157380746606
"HSP31",-0.101171055323857
"SET6",-0.638179977068222
"CAALFM_C102090CA",-0.160179450447742
"CAALFM_C102100WA",0.471057139723456
"HGT2",0.204736070226002
"SHA3",3.74433898122486
"GAL1",1.79639302226034
"GAL10",3.05488016127596
"CAALFM_C102160WA",0.142890528840635
"GAL102",0.321342114386546
"GAL7",1.14385812000412
"ABP140",-0.298485361770502
"CAALFM_C102200CA",0.423468093759975
"CAALFM_C102210WA",-0.195121829256838
"CAALFM_C102220CA",0.449618793875169
"SEP7",0.211579286097452
"CAALFM_C102240WA",-0.272870160363753
"CWH8",-0.112369534650409
"AGE3",-0.192484568372309
"CAALFM_C102270CA",-0.401931401131974
"PSY2",0.396165055392943
"CAALFM_C102290CA",-0.483393164834229
"CAALFM_C102300WA",-0.166374293264955
"CAALFM_C102310CA",-0.0664662162573438
"CAALFM_C102320CA",-0.111578027365678
"CAALFM_C102330CA",-0.10194854689048
"tR(CCG)1",-0.113121989211125
"TIM21",-1.38402891905173
"PGA5",-1.46312501533927
"CAALFM_C102370CA",0.529202859274261
"CAALFM_C102380CA",0.454889066679164
"CAALFM_C102390WA",0.788940967922917
"MNN11",-0.601883534957186
"CAALFM_C102410CA",0.134706882830472
"GSC1",0.617622861544696
"CAALFM_C102430CA",-0.420217527711759
"CAALFM_C102440CA",-0.647712595002548
"CAALFM_C102450CA",-1.00480140690806
"RPL10",-0.113229125290445
"CAALFM_C102470WA",0.67949923763887
"PMM1",0.859537555520755
"CAALFM_C102490CA",-0.704295055534971
"CAALFM_C102500WA",0.532508696079287
"CAALFM_C102510WA",0.656614671841212
"SCW4",0.528341493488593
"DIP5",0.70080864298723
"tR(UCU)4",0.6921880509637
"PUT4",2.16271296871098
"HNM4",2.92175664929378
"SNZ1",0.438475434532005
"SNO1",0.779597285088337
"IML1",-0.0979878058628596
"HOM6",0.00636463530776303
"EXG2",0.286187599179435
"TOM20",-0.0312840140335025
"CAALFM_C102650WA",-0.37057319528752
"MGM101",-0.508447545820452
"CAALFM_C102670CA",1.42942622652454
"CAALFM_C102680CA",2.01825898341074
"CAALFM_C102690CA",0.0908850769008587
"CAALFM_C102700CA",1.34450308616772
"FRS2",-0.32669427401003
"CAALFM_C102720WA",0.583957272915352
"CAALFM_C102730WA",0.251817623755037
"CAALFM_C102740CA",0.856728303615227
"CAALFM_C102750CA",-0.342657535010629
"CAALFM_C102760WA",0.226852776964152
"CAALFM_C102770WA",-0.132064304771807
"CAALFM_C102780WA",0.431444063675198
"TIF34",-0.0119479355391732
"CAALFM_C102800WA",2.15096552864439
"RAD16",1.45025864889524
"LYS2",0.7992369424943
"CAALFM_C102830WA",-0.302555066449083
"PDE2",-0.443722028936868
"CAALFM_C102850WA",-0.288385565607379
"YKT6",0.530189572523134
"YPT7",0.164358070874149
"MIA40",-1.26735690958764
"CAALFM_C102890CA",-0.263654661085208
"CAALFM_C102900CA",-0.404959498495828
"CAALFM_C102910CA",0.109435397303438
"CDC73",-0.176916523893813
"MST1",-1.20854963947502
"CAALFM_C102940CA",0.491714525536506
"CAALFM_C102950WA",0.727717991540314
"CAALFM_C102960CA",-0.49948077651439
"CAALFM_C102970WA",-0.483757212221145
"GOR1",1.09391351174987
"XOG1",2.68303873219692
"HOL1",1.12187560210781
"RPP1A",-0.257999422733934
"RPL13",-0.423359310407793
"RPS16A",-0.269210002519423
"CAALFM_C103040WA",0.378173379509838
"CAALFM_C103050WA",-0.0831827739176228
"TSR2",-0.327954640647968
"ORC1",-0.534694764703019
"TEM1",-0.564352578674964
"RPS1",-0.0261638169577048
"CAALFM_C103100WA",0.00374654145227563
"RPL6",-0.193572689332342
"CAALFM_C103120WA",0.759556150889835
"GGA2",0.0634409719110365
"CAALFM_C103140WA",-0.134381627519854
"CAALFM_C103150CA",0.202030875725915
"COQ4",-0.280619609193549
"CAALFM_C103170CA",0.534919202538941
"CAALFM_C103180WA",-0.276777467069969
"ECM33",-0.148504807422334
"ARO80",-0.608512640263534
"CDC12",0.435341274862352
"BMH1",-0.177128795614212
"ARX1",-0.212272697481244
"CAALFM_C103240WA",-0.2673360976092
"SPP1",0.320816476095224
"CAALFM_C103260WA",0.301076211158861
"CAALFM_C103270WA",1.6037437662116
"CAALFM_C103280WA",-0.89365031098219
"NGG1",0.0698393656691659
"MAS1",-0.815642837294223
"CAALFM_C103310WA",-0.454405246035423
"EHD3",-0.163629801348977
"CAALFM_C103330CA",0.567200884544255
"SEC62",0.30826416780072
"RLI1",0.112899431686289
"CAALFM_C103360WA",-0.607913401995699
"CAALFM_C103370WA",0.19240907815468
"TPS2",1.17415878485626
"EHT1",-0.730863056694978
"CAALFM_C103400WA",1.09875789410869
"CAALFM_C103410WA",-0.387933116331763
"tN(GUU)3",-0.224646718304319
"CAALFM_C103430WA",0.0736262858285071
"CAALFM_C103440CA",0.0439064229678368
"CAALFM_C103450CA",0.192945282077315
"CAALFM_C103460CA",0.231315835238247
"CAALFM_C103470CA",1.10995135039302
"AGE1",-0.132861654938791
"CAALFM_C103490WA",0.266328094222195
"YPT1",0.578747390426463
"CAALFM_C103510CA",-0.671885765741595
"RPN3",0.175544413876327
"MED17",-0.011803453883794
"CAALFM_C103540CA",0.0042246761585271
"COQ6",-0.292838250405187
"SUA71",-0.0907319233060242
"tL(UAA)3",-0.00713988854030423
"CAALFM_C103580WA",-0.126093037660864
"CAALFM_C103600WA",0.193321345174171
"IMP1",-0.588083367446762
"CAALFM_C103620CA",-0.275754223161668
"CAALFM_C103630WA",0.105669319429199
"HFL1",0.0699433978645795
"MRPL27",-0.402125396335661
"CAALFM_C103660WA",0.734077282627912
"DAO1",-0.0255680298002809
"ENG1",-1.10806512754397
"CAALFM_C103690WA",-0.400476205234755
"tT(CGU)1",-0.127844046053585
"MSB1",-0.247494112712557
"CAALFM_C103720CA",0.435004460427619
"MNS1",0.376553898254256
"WAR1",-0.684382101367121
"CAALFM_C103750WA",0.13876741760255
"STR2",0.327313130784
"SKO1",0.139726385693053
"HMG1",-0.42321033015588
"CAALFM_C103790CA",-0.238962650608864
"RPP1",-0.714164447706298
"ELA1",-0.544058356673045
"PDR16",-1.08170308434639
"CAALFM_C103830CA",-0.562918929629411
"CAALFM_C103840WA",-0.56570298371505
"BNI4",0.461493579816159
"CAALFM_C103870CA",0.651992956598514
"CAALFM_C103880CA",0.0272818044074193
"CAALFM_C103890WA",-0.362353649435918
"SEN15",-0.522780028778154
"CAALFM_C103910CA",0.00702106277312396
"CAALFM_C103920CA",0.180908126596144
"CAALFM_C103930WA",-0.499686776843888
"CAALFM_C103940WA",-0.254033987485246
"CAALFM_C103950CA",-0.131558917056065
"CAALFM_C103960CA",0.709437481953283
"SPC19",0.387326656924859
"CAALFM_C103990WA",-0.00332423039091969
"KTR4",0.185759150094958
"CAALFM_C104010CA",0.314437068775509
"CSH1",0.930212265946217
"CAALFM_C104030WA",-0.549705191579419
"CAALFM_C104040CA",-0.343276968796438
"MFALPHA",0.0471359190420261
"IFI3",0.47045200938289
"BET4",-0.0997413434188626
"MAD2",0.0731149907956281
"CAALFM_C104090CA",0.268856673089965
"POR1",-0.605530303167578
"CAALFM_C104110WA",0.189062708453631
"CAALFM_C104120CA",-0.709004655550491
"ERB1",-0.323435437898501
"IFD6",0.541054395011601
"CAALFM_C104150CA",0.513061478888912
"CAALFM_C104160CA",0.0345764056201454
"HTA2",0.440569152718552
"CAALFM_C104180WA",0.0585869485132937
"CAALFM_C104190CA",0.153392258238453
"CAALFM_C104200CA",-0.0365093120186872
"CDC3",0.275699375572901
"CAALFM_C104220CA",-0.243449311044895
"CAALFM_C104230WA",0.2219589907191
"HHF1",0.531662744724094
"HHT21",0.313183278137667
"CAALFM_C104270CA",0.867597743985025
"CAALFM_C104280CA",0.346110432259357
"ACS2",-0.565130084451144
"SSA2",-1.00108636503682
"GIG1",-0.0935695929445802
"GPM2",1.28754035615729
"RPN4",0.615864122992544
"CAALFM_C104340CA",-0.370234580769448
"CAALFM_C104350CA",0.18370656028867
"CAALFM_C104360CA",-1.02632456441147
"CAALFM_C104370CA",-1.02616166983879
"SIT4",0.139713524427659
"NOP4",-0.0708811089424187
"APE2",-1.03894710633438
"ESS1",-0.0896159819140087
"URA6",-1.11495460917037
"CAALFM_C104430CA",-0.610657988603802
"CAALFM_C104440WA",NA
"FMA1",-5.81754009067085
"CAALFM_C104460CA",-0.134640233845293
"CAALFM_C104470CA",1.11338584081868
"TUS1",0.18648119794353
"CAALFM_C104490WA",0.148658404111722
"ICL1",-0.378484902642294
"CAALFM_C104510WA",-0.746707829765769
"PHO85",0.289149726383782
"CAALFM_C104530CA",-0.243296215190131
"VPS16",-0.236404418154213
"ELC1",0.0363602771557811
"CAALFM_C104560WA",0.368348193145849
"CHL4",0.00678075520616864
"CAALFM_C104580CA",0.864729797412671
"CAALFM_C104590WA",2.85084425600729
"CAALFM_C104600CA",-1.05696861386065
"ATP1",-1.22291537433747
"CAALFM_C104620WA",0.231426063717043
"CAALFM_C104630CA",0.419185947214739
"CAALFM_C104640WA",0.372199126310936
"DUR3",5.25518297336353
"DUR1%2C2",3.07421582087302
"HAT1",-0.139581936048672
"PIL1",1.26309393802252
"CAALFM_C104690CA",0.718598115112116
"CAALFM_C104700CA",1.50675642348056
"CAALFM_C104710CA",-0.495176812239782
"CAALFM_C104720WA",-0.40241708617962
"LYS21",0.0249445361359989
"LPG20",0.134143850225187
"IFE1",2.82498026282739
"SYG1",0.636120255084257
"ERG3",0.838343538849739
"CAALFM_C104780CA",0.104816999983619
"CAALFM_C104790WA",-0.452092567395566
"CAALFM_C104800CA",1.45822129881493
"TCO89",-0.185906874539852
"CAALFM_C104820CA",-0.286402656243247
"SEC21",0.590120750040552
"CAALFM_C104840CA",-0.268413609114176
"CAALFM_C104850CA",0.168835268425385
"CAALFM_C104860WA",-0.124358450508777
"SAP7",0.0191396481478115
"MRPL37",-0.567023956880259
"YBN5",-0.455090232658583
"MNN15",0.923333984980969
"CAALFM_C104910CA",0.33152785419921
"CAALFM_C104930CA",2.75516682996033
"CAALFM_C104940CA",3.33128497072702
"RPM2",0.328817837773057
"CAALFM_C104960CA",0.22168501504347
"CAALFM_C104970WA",-0.640655593501432
"CAALFM_C104980CA",0.240329504618169
"CAALFM_C104990CA",-0.431791164182171
"RHD1",0.778802078958747
"CAALFM_C105010CA",0.846847956727172
"ARG2",-0.349511310129206
"PSF2",1.13894146090187
"RRP6",-0.313373507625956
"REI1",-0.258077277719722
"GPI7",-0.130843336762135
"GPT1",2.55930861452596
"TRY2",-0.00329459786696162
"CAALFM_C105100WA",-0.12507042440076
"ARO4",-0.571003122709866
"CAALFM_C105120WA",0.523696016525891
"BRG1",3.40720123379767
"CAALFM_C105150CA",2.9945656857284
"CAALFM_C105160CA",-0.207428999176999
"CUE5",-0.3661857638194
"CAALFM_C105180CA",-0.152599510864782
"CAALFM_C105190CA",-0.313999426474389
"CAALFM_C105200CA",0.412024865826699
"CAALFM_C105210CA",-1.22846180217153
"CAALFM_C105220CA",0.0398894225783601
"CAALFM_C105230WA",-1.51680763693123
"RPT1",0.368772572790211
"CAALFM_C105250WA",NA
"SDH1",-0.495459099336697
"CAALFM_C105270CA",-0.549277250484698
"CAALFM_C105280WA",0.00417899198938176
"GRS1",-0.246434178664639
"PRD1",1.57085155990268
"tP(UGG)1",0.00557871029938154
"CAALFM_C105320CA",0.738606772998339
"CAALFM_C105330CA",-0.519799698386967
"ZCF2",-0.337848397158516
"YPT53",0.319220589753524
"CAALFM_C105360CA",-0.129872311163442
"CAALFM_C105370CA",-0.157699058638109
"CAALFM_C105380CA",0.24714286250726
"CAALFM_C105390CA",0.109352979297138
"CAALFM_C105400CA",-0.849637741958222
"TRP99",0.215219502275188
"CAALFM_C105420WA",-0.405876057797883
"SPT20",-0.602274694533145
"CAALFM_C105440CA",1.95102966167453
"CAALFM_C105450WA",NA
"KOG1",0.183757794878923
"MTM1",-0.905249571585671
"CAALFM_C105480CA",0.400552737826093
"CAALFM_C105490CA",-0.134224201880844
"RSM22",-1.11929259226737
"RPS27A",0.801207930416259
"CAALFM_C105520WA",1.62594791554154
"SSH1",0.154129473927647
"CAALFM_C105540CA",1.80097343440247
"CAALFM_C105550CA",-0.0361969581867599
"RIB4",-0.0845235327312741
"tN(GUU)2",-0.00761508847240976
"tN(GUU)1",-0.581705074287953
"tT(AGU)1",-0.010801497759328
"GSL1",0.262114128652625
"CAALFM_C105610WA",-0.642789573283895
"STE3",0.000460992992009535
"CAALFM_C105630CA",-0.0416406586909922
"FAL1",-0.211024337369582
"CAALFM_C105650WA",-0.491339119052633
"CAALFM_C105660CA",-0.202137525744515
"CAALFM_C105670WA",-0.0531685503524113
"RIM1",-0.0904189071803356
"CAALFM_C105690CA",1.12578524401081
"AUT7",0.220535320230487
"UGA4",0.563296356951071
"CAALFM_C105720WA",0.0569247429695567
"CAALFM_C105730WA",-0.0375178467029691
"CAALFM_C105740CA",0.201602300153526
"CAALFM_C105750CA",0.0153034655953259
"PGA26",-2.49006573710795
"PRC3",0.322819056383591
"CAALFM_C105780WA",-0.0202232146661199
"CAALFM_C105790WA",-0.639200279523876
"CAALFM_C105800CA",0.424377038645461
"GIM5",-0.318902034524157
"RAD10",0.425275248766914
"CAALFM_C105830WA",6.04180824805636
"PRN1",-0.435870597078341
"POL32",0.592897151128971
"PRN2",0.643836959417059
"PRN3",0.247576879393066
"PRN4",-0.290756834058374
"CAALFM_C105890WA",1.48872262449425
"CAALFM_C105900WA",0.464426001760505
"SIP5",0.397705282559286
"CAALFM_C105920WA",0.320799964172306
"CAALFM_C105930CA",-0.613985095720727
"PHO87",-2.78695341143978
"CAALFM_C105950CA",0.260169485011314
"PGA45",-0.232071162908397
"CAALFM_C105970WA",1.37363768632683
"CAALFM_C105980WA",0.475178996513558
"CAALFM_C105990CA",-1.02955388965922
"CAALFM_C106000WA",0.260851095517118
"CHS7",0.507344895904116
"RGD1",0.150730863790927
"CAALFM_C106030CA",0.130380632640684
"RTT101",0.0920358804538649
"CAALFM_C106050CA",-0.329064716577597
"ACP1",-0.69845015178401
"CAALFM_C106070WA",-1.20801495562802
"ARC35",0.142342366917934
"CAALFM_C106090CA",-0.251872545091009
"MSI3",0.114684453452631
"NPL4",0.229842562159769
"CAALFM_C106120CA",-0.605111303269893
"HAC1",2.42895077343729
"CAALFM_C106150WA",1.97841320873828
"CAALFM_C106160WA",1.65810616649085
"TLO34",-1.41405292447478
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.243801488840072
"BUD16",0.0488245210807244
"CAALFM_C106220CA",0.350501958097946
"MDM34",-0.398584055650181
"CAALFM_C106250WA",-0.104762954360757
"PGA50",-0.469143134200334
"CAALFM_C106270WA",0.375057455742043
"UME6",0.946263194402613
"CAALFM_C106300WA",-0.411427170674776
"CAALFM_C106310WA",-0.292333064404432
"CAALFM_C106320WA",0.285686477066872
"CAALFM_C106340WA",2.33356759032349
"CAALFM_C106350WA",-0.129526800584478
"CAALFM_C106360WA",0.405839742731876
"PBR1",1.83626633056154
"CAALFM_C106380CA",-0.175657005065316
"CAALFM_C106390WA",0.016085625379399
"CAALFM_C106400CA",0.00688537319031822
"CAALFM_C106410WA",0.321251405627457
"CAALFM_C106420CA",0.0890928673048356
"CAALFM_C106430CA",1.45157345023002
"CAALFM_C106440CA",-1.08169734531594
"RPS14B",-0.0536413855652038
"RPS22A",0.143056857406268
"CAALFM_C106470WA",-0.514471474278974
"CAALFM_C106480CA",0.444648229470698
"CAALFM_C106490CA",-0.201325767587707
"CAALFM_C106500WA",-0.486260026369715
"CAALFM_C106510CA",-0.313743851356972
"BPH1",-0.271223706547936
"CAALFM_C106530CA",0.0439894489086598
"CAALFM_C106540CA",-0.119802961432214
"GLT1",2.47849893777517
"CAALFM_C106560WA",-0.209449952409145
"ANT1",-0.521969014970467
"RPS23A",-0.0881943192151513
"CAALFM_C106590CA",-0.275233091197326
"CAALFM_C106600WA",-0.269632546750115
"HAK1",-0.55871996801593
"CAALFM_C106620CA",-0.191693213498548
"CAALFM_C106630WA",0.601946106372077
"CAALFM_C106640CA",-0.717607528700832
"CAALFM_C106650WA",0.0774976236186141
"CAALFM_C106660WA",0.227699299465092
"CAALFM_C106670WA",0.254334618722163
"VPS34",-0.0731897479715716
"CYK3",0.144250911490311
"CAALFM_C106700WA",-0.396530617942787
"CAALFM_C106710WA",-0.123331868633058
"CAALFM_C106720CA",-0.726173187320181
"RAC1",0.293067324006479
"NOP6",-0.418342358874589
"CAALFM_C106750WA",-0.892278230054586
"CAALFM_C106760CA",-0.25454155216398
"CAALFM_C106770WA",-0.313300703413489
"NPR1",1.85576924210493
"MRPL19",-1.16929145576507
"CAALFM_C106800WA",-0.147311596679902
"CAT1",2.18891054811303
"CAALFM_C106820WA",-0.18383715420285
"CAALFM_C106830WA",-0.261622452984654
"CAALFM_C106840CA",0.0869626573279744
"PCL7",0.670715485093362
"CAALFM_C106860WA",0.0817401777750499
"CAALFM_C106870CA",-2.99068942174065
"SPO22",0.281476116204366
"CAALFM_C106890CA",-0.215025644002602
"MMD1",-0.781951065611508
"CAALFM_C106910CA",-0.00439663771079359
"CAALFM_C106920CA",0.880016371212654
"PGA63",0.342793336241552
"ATC1",0.770233277315078
"tP(AGG)1",-0.267006546059949
"SUI2",-0.38323793133649
"CAALFM_C106970CA",0.562763629893914
"CAALFM_C106980CA",-0.456491861470431
"tL(UAA)4",-0.204687647718189
"MEF2",-1.24335136602766
"CAALFM_C107010WA",-1.02609977589532
"PUT3",-0.317271773814875
"RBT4",0.79169798552901
"CAALFM_C107040CA",0.188177064612187
"CAALFM_C107050CA",0.165496472147215
"CAALFM_C107060CA",-0.237061680622562
"DHH1",-0.264585983221464
"CAALFM_C107080WA",0.510390127939783
"CAALFM_C107090CA",-0.0107886693824168
"CAALFM_C107100CA",0.617946358358693
"TAF145",-0.143711139646839
"GAP4",0.101059619464139
"CAALFM_C107130CA",-0.389550229880573
"RIA1",-0.296513567330331
"CAALFM_C107150WA",-0.392104547608421
"CAALFM_C107160CA",4.83405182103278
"ZCF23",-0.975374920541038
"CCS1",-0.170030460280564
"SOG2",-0.607200727749579
"YMC1",-0.665171024658189
"CAALFM_C107210CA",-0.10629567846283
"CAALFM_C107220WA",1.10774188571254
"PHO15",0.740746987475803
"YPD1",0.10560753644853
"ALG9",0.440960874234616
"CAALFM_C107260CA",0.563869947310263
"SEC34",0.305093789581978
"CAALFM_C107280CA",-0.402813944996474
"tL(AAG)2",-0.907858853326271
"CAALFM_C107320WA",-0.391670519306331
"RME1",0.846646271701283
"CAALFM_C107340WA",0.365872840406787
"GPX3",0.513778478315219
"CAALFM_C107360WA",0.108283322436487
"CPH1",0.125851122438995
"KSP1",-0.509997843544916
"CAALFM_C107390WA",0.239763548635191
"CAALFM_C107400CA",-0.0432156823361979
"SKP1",-0.336420188275228
"PEX3",-0.226384293856303
"PHO100",2.22712357619812
"CAALFM_C107440WA",0.22504617524608
"CAALFM_C107450WA",0.423418852453879
"GPI8",-0.0605439908435246
"CAALFM_C107470CA",-0.744752649772471
"CAALFM_C107480CA",0.131284852621047
"CAALFM_C107490CA",0.3741205891452
"LHP1",-0.120808154213388
"CAALFM_C107510WA",-0.10381103056093
"IST2",-0.29551393744168
"CAALFM_C107530WA",-0.0483115381253419
"BBC1",-0.0819556970621984
"SWD2",-0.133692744795436
"CAALFM_C107560WA",-0.568183677260523
"CAALFM_C107570CA",-0.0688973007341007
"PRY1",-0.175885771212085
"CAALFM_C107590CA",0.28825917917743
"ATP7",-0.585239448631196
"CAALFM_C107610CA",-0.432805087005512
"PIR32",-0.941919113330834
"CAALFM_C107630WA",-0.409135921505065
"CAALFM_C107640CA",1.95305394027573
"CAALFM_C107650WA",2.04558550211291
"CAALFM_C107660WA",-0.310055632915157
"ZCF4",4.42553761054684
"HAP2",0.29793392908951
"CAALFM_C107690CA",0.158230253840693
"VRG4",0.680220218539087
"ADE4",0.447442953945507
"FGR6-3",1.23368359262007
"CAALFM_C107780WA",0.1919564406103
"CAALFM_C107790CA",-0.924653119896356
"MTO1",-1.33719540319527
"CAALFM_C107810CA",0.244842156157602
"CAALFM_C107820WA",-0.130940714077548
"CAALFM_C107830CA",-0.318609278816181
"CAALFM_C107840WA",-0.159588596444255
"CAALFM_C107850CA",0.212290820432954
"CAALFM_C107860WA",0.362838858318165
"SMI1",-0.00963696683063231
"GCS1",-0.138551717571833
"ADE5%2C7",0.573095145920585
"COI1",1.50721589432228
"MRPL3",-0.711661133121121
"CAALFM_C107920WA",-0.769756542785665
"ERD1",-0.0175681564896531
"CAALFM_C107940WA",-0.285932061602704
"CAALFM_C107950CA",-0.878101348701558
