"","condition_LL30_vs_ctl"
"CAALFM_C102490CA",-1.26162000228707
"CAALFM_C102500WA",1.10365820371041
"CAALFM_C102510WA",1.38601280650936
"SCW4",1.26832169522429
"DIP5",0.330968404156235
"tR(UCU)4",0.535542285122794
"PUT4",0.202869084088586
"HNM4",3.21665862744162
"SNZ1",1.17279322898895
"SNO1",0.591282874292471
"IML1",0.0478713107773195
"HOM6",0.0117395091682005
"EXG2",1.45269532928614
"TOM20",-0.353369483141769
"CAALFM_C102650WA",-0.926274380328223
"MGM101",-0.958150943952908
"CAALFM_C102670CA",2.29202291247832
"CAALFM_C102680CA",1.8970444126799
"CAALFM_C102690CA",0.494573141488208
"CAALFM_C102700CA",-0.471524966161337
"FRS2",-0.275384796058759
"CAALFM_C102720WA",-0.22955277738078
"CAALFM_C102730WA",0.135297328528185
"CAALFM_C102740CA",-0.0985382905516634
"CAALFM_C102750CA",-0.289324559621444
"CAALFM_C102760WA",0.708300464062308
"CAALFM_C102770WA",0.570910907854162
"CAALFM_C102780WA",0.386364871879184
"TIF34",-0.530140761572436
"CAALFM_C102800WA",2.68040842831949
"RAD16",1.20074719646437
"LYS2",0.0557165622524037
"CAALFM_C102830WA",-0.276678768341015
"PDE2",0.158193287910709
"CAALFM_C102850WA",-0.551438454088108
"YKT6",0.951803047984468
"YPT7",0.514547770123367
"MIA40",-1.17951545152483
"CAALFM_C102890CA",-0.315003850907211
"CAALFM_C102900CA",-0.524227725604565
"CAALFM_C102910CA",0.35036796967327
"CDC73",-0.364931327846952
"MST1",-1.12691320217508
"CAALFM_C102940CA",0.933744979260397
"CAALFM_C102950WA",1.54943839988441
"CAALFM_C102960CA",-0.178029126289182
"CAALFM_C102970WA",0.634730044073052
"GOR1",0.567090849295974
"XOG1",3.89176539843496
"HOL1",0.956182840929764
"RPP1A",-0.758633705950412
"RPL13",-0.671433949784944
"RPS16A",-0.731604796929368
"CAALFM_C103040WA",1.47881537454857
"CAALFM_C103050WA",0.350353607597966
"TSR2",-1.44691711409204
"ORC1",0.171049373199454
"TEM1",0.249399423217451
"RPS1",-0.637208433344127
"CAALFM_C103100WA",0.451275250763526
"RPL6",-0.681059319626853
"CAALFM_C103120WA",1.10443209460685
"GGA2",-0.189232440621714
"CAALFM_C103140WA",0.147970849161218
"CAALFM_C103150CA",-1.24433730844033
"COQ4",-0.894528865275883
"CAALFM_C103170CA",0.718607196343881
"CAALFM_C103180WA",0.0216123901265986
"ECM33",0.370120223952688
"ARO80",-0.497264749115564
"CDC12",1.41772268870947
"BMH1",-0.0561053041079612
"ARX1",-1.90724115087861
"CAALFM_C103240WA",-1.42242011520071
"SPP1",0.517535340992944
"CAALFM_C103260WA",0.0765355947196122
"CAALFM_C103270WA",1.37073831919576
"CAALFM_C103280WA",-1.00384634789162
"NGG1",0.250773288582567
"MAS1",-0.902891398550511
"CAALFM_C103310WA",-0.00513870460717836
"EHD3",0.333031144327402
"CAALFM_C103330CA",1.40303534189019
"SEC62",2.02204937151623
"RLI1",-0.207367141810136
"CAALFM_C103360WA",-0.780666963993842
"CAALFM_C103370WA",-0.818819625308789
"TPS2",0.36034886499725
"EHT1",-1.3577808736519
"CAALFM_C103400WA",-0.179617090569817
"CAALFM_C103410WA",-0.920446391612954
"tN(GUU)3",-0.297553556922404
"CAALFM_C103430WA",0.0461062208967999
"CAALFM_C103440CA",-0.133801992826946
"CAALFM_C103450CA",0.243556273324334
"CAALFM_C103460CA",-2.62396271525714
"CAALFM_C103470CA",3.13031004691923
"AGE1",0.21265885861229
"CAALFM_C103490WA",0.835538125326213
"YPT1",1.088587669189
"CAALFM_C103510CA",-0.194551169977558
"RPN3",0.434326115555004
"MED17",0.0735671544812085
"CAALFM_C103540CA",-0.20299321714997
"COQ6",-0.84124635786319
"SUA71",0.00595535802317185
"tL(UAA)3",-0.0152606284475688
"CAALFM_C103580WA",0.501845302304792
"CAALFM_C103600WA",1.03101727870807
"IMP1",-0.066941589015724
"CAALFM_C103620CA",-1.95817536085923
"CAALFM_C103630WA",-0.00420136006581634
"HFL1",0.18994562752908
"MRPL27",-0.992680526234117
"CAALFM_C103660WA",1.4865149656768
"DAO1",-0.856954890957806
"ENG1",-2.50395449828844
"CAALFM_C103690WA",-0.184108460647755
"tT(CGU)1",-0.455901748994744
"MSB1",0.490871200674587
"CAALFM_C103720CA",0.53882506578716
"MNS1",1.03095517526242
"WAR1",-0.470258866831976
"CAALFM_C103750WA",-0.140775665058765
"STR2",0.216004439667073
"SKO1",0.434627526621312
"HMG1",-0.957837132631235
"CAALFM_C103790CA",-1.87973550225414
"RPP1",-0.635902595822609
"ELA1",0.372021874323773
"PDR16",0.652737059230578
"CAALFM_C103830CA",-1.10306014845471
"CAALFM_C103840WA",-1.28284153773442
"BNI4",0.472159046197017
"CAALFM_C103870CA",-3.52845747028943
"CAALFM_C103880CA",-0.0272447641587136
"CAALFM_C103890WA",-0.651741528560572
"SEN15",-0.937830001936004
"CAALFM_C103910CA",0.010092023556861
"CAALFM_C103920CA",-0.374713349889913
"CAALFM_C103930WA",-1.00304661807793
"CAALFM_C103940WA",-1.21545370400222
"CAALFM_C103950CA",-0.51375777185241
"CAALFM_C103960CA",-0.372590198318131
"SPC19",0.306954155681997
"CAALFM_C103990WA",0.736861076075033
"KTR4",-0.812744241371665
"CAALFM_C104010CA",1.5076939414902
"CSH1",1.19049836685919
"CAALFM_C104030WA",-0.758775577929583
"CAALFM_C104040CA",-1.52007422675919
"MFALPHA",0.33243464563513
"IFI3",0.948583253417489
"BET4",-0.650984473288584
"MAD2",-0.228034497233664
"CAALFM_C104090CA",-0.0300898643001332
"POR1",0.498951117778284
"CAALFM_C104110WA",0.289071367209429
"CAALFM_C104120CA",-1.34343474283806
"ERB1",-1.74387874687871
"IFD6",0.406869092284477
"CAALFM_C104150CA",1.08644713192253
"CAALFM_C104160CA",0.0166011875396265
"HTA2",-1.04833685747499
"CAALFM_C104180WA",-1.1652576497428
"CAALFM_C104190CA",0.702930074764091
"CAALFM_C104200CA",0.222335112989226
"CDC3",1.45014742090941
"CAALFM_C104220CA",-0.0395905466555225
"CAALFM_C104230WA",0.37332346344285
"HHF1",-0.194992607789375
"HHT21",-0.712377412616232
"CAALFM_C104270CA",1.22785308847872
"CAALFM_C104280CA",0.463305179023645
"ACS2",0.778723636753543
"SSA2",-2.01737257619961
"GIG1",0.508363242096391
"GPM2",-0.973867143454924
"RPN4",1.61728172946216
"CAALFM_C104340CA",-0.847109899485327
"CAALFM_C104350CA",0.542298387827434
"CAALFM_C104360CA",-1.2819933547296
"CAALFM_C104370CA",-1.26692612296128
"SIT4",-0.174768197586173
"NOP4",-0.985345434911183
"APE2",-2.10837408480253
"ESS1",0.397884449558029
"URA6",0.0709157613926654
"CAALFM_C104430CA",1.05689386125513
"CAALFM_C104440WA",NA
"FMA1",-6.01264586893361
"CAALFM_C104460CA",0.276770669659868
"CAALFM_C104470CA",2.5135617376704
"TUS1",0.905812050718158
"CAALFM_C104490WA",-1.37434212793272
"ICL1",-0.788480360459793
"CAALFM_C104510WA",-0.506344956431496
"PHO85",1.02927112090223
"CAALFM_C104530CA",0.049877654092791
"VPS16",-0.274834892047353
"ELC1",0.13038737371607
"CAALFM_C104560WA",0.268805879196121
"CHL4",-0.265916749873232
"CAALFM_C104580CA",0.570260552061614
"CAALFM_C104590WA",0.809336803565895
"CAALFM_C104600CA",-1.20058413739276
"ATP1",-0.98504427073632
"CAALFM_C104620WA",0.74611906501126
"CAALFM_C104630CA",1.24772983418437
"CAALFM_C104640WA",0.025782286498889
"DUR3",0.677551732102345
"DUR1%2C2",0.423530086365619
"HAT1",0.109996879318817
"PIL1",-0.454788336383585
"CAALFM_C104690CA",1.2312739108993
"CAALFM_C104700CA",0.0420695989080205
"CAALFM_C104710CA",-0.919256953419014
"CAALFM_C104720WA",0.93758038084417
"LYS21",0.11101802134921
"LPG20",0.0552952405196649
"IFE1",1.198113408109
"SYG1",-0.326928676698231
"ERG3",0.0969993118355677
"CAALFM_C104780CA",0.815268773359489
"CAALFM_C104790WA",0.0334142327175065
"CAALFM_C104800CA",2.62311430073311
"TCO89",0.530988538305839
"CAALFM_C104820CA",-0.691108637024075
"SEC21",1.24902879632611
"CAALFM_C104840CA",0.898241704202612
"CAALFM_C104850CA",0.631666706373304
"CAALFM_C104860WA",0.530094737426189
"SAP7",1.11030856668527
"MRPL37",-1.08849558416815
"YBN5",-0.596129424643687
"MNN15",0.901136546619989
"CAALFM_C104910CA",-0.237976863597379
"CAALFM_C104930CA",4.16892146787326
"CAALFM_C104940CA",4.10869398721252
"RPM2",-0.565501530006584
"CAALFM_C104960CA",-0.0827636752261594
"CAALFM_C104970WA",-1.69334994638204
"CAALFM_C104980CA",-0.0282938601195577
"CAALFM_C104990CA",-1.28625987393387
"RHD1",-5.55182787120917
"CAALFM_C105010CA",0.303873265256592
"ARG2",0.284642569423417
"PSF2",0.645726618540867
"RRP6",-0.965810648037478
"REI1",-0.878356462075316
"GPI7",-0.441334373813821
"GPT1",0.960003986806819
"TRY2",-0.304407030672524
"CAALFM_C105100WA",0.395817290028107
"ARO4",-0.0396817399504062
"CAALFM_C105120WA",0.885412586116833
"BRG1",5.69940204649317
"CAALFM_C105150CA",2.67475127103879
"CAALFM_C105160CA",-1.23429299778212
"CUE5",0.224443560071787
"CAALFM_C105180CA",-0.920511579697859
"CAALFM_C105190CA",-1.03372359453781
"CAALFM_C105200CA",-0.0637133287877752
"CAALFM_C105210CA",-1.38513250309832
"CAALFM_C105220CA",-0.446489497517209
"CAALFM_C105230WA",-2.1881164946986
"RPT1",0.733316620998837
"CAALFM_C105250WA",NA
"SDH1",0.0346634121367297
"CAALFM_C105270CA",-0.866154100730563
"CAALFM_C105280WA",0.0509445436890364
"GRS1",0.0975974279662848
"PRD1",1.70937255008065
"tP(UGG)1",-0.1886988999541
"CAALFM_C105320CA",1.61679419474812
"CAALFM_C105330CA",0.417001707528445
"ZCF2",-0.115295357985606
"YPT53",1.17714707145146
"CAALFM_C105360CA",-0.63733445581962
"CAALFM_C105370CA",0.0114693862420318
"CAALFM_C105380CA",-0.492745808507869
"CAALFM_C105390CA",0.0358127253988353
"CAALFM_C105400CA",-0.0596045572364194
"TRP99",-0.198491664346236
"CAALFM_C105420WA",-0.374917125165972
"SPT20",-0.157626025900609
"CAALFM_C105440CA",2.04244510985853
"CAALFM_C105450WA",NA
"KOG1",0.751999035017848
"MTM1",0.399343231192297
"CAALFM_C105480CA",1.07765842683402
"CAALFM_C105490CA",0.0983055300921644
"RSM22",-1.26605014252369
"RPS27A",1.28944871308862
"CAALFM_C105520WA",0.498239398844783
"SSH1",-0.486419825589233
"CAALFM_C105540CA",0.990565070017155
"CAALFM_C105550CA",-0.00366019565975313
"RIB4",0.293130520012708
"tN(GUU)2",-0.0161483173707301
"tN(GUU)1",-5.15345214375082
"tT(AGU)1",0.0192849787445192
"GSL1",0.676642030021481
"CAALFM_C105610WA",-0.578032803700476
"STE3",0.475166885624439
"CAALFM_C105630CA",-1.42155547289326
"FAL1",-0.669923715670419
"CAALFM_C105650WA",-0.72710669483202
"CAALFM_C105660CA",-0.637139128086081
"CAALFM_C105670WA",-0.740825537660031
"RIM1",-0.657059956656987
"CAALFM_C105690CA",2.23831401660994
"AUT7",1.17285454116025
"UGA4",0.36039799538392
"CAALFM_C105720WA",-1.04269123762027
"CAALFM_C105730WA",-0.502131030225196
"CAALFM_C105740CA",0.143220954527086
"CAALFM_C105750CA",0.388525161758835
"PGA26",-3.99084477821361
"PRC3",-0.151197699441107
"CAALFM_C105780WA",0.12257252707809
"CAALFM_C105790WA",-0.963218995031851
"CAALFM_C105800CA",-0.0830495033999659
"GIM5",-0.431635069402501
"RAD10",-0.254602004455594
"CAALFM_C105830WA",-0.690513066320503
"PRN1",-0.259508692282732
"POL32",-1.22782701673542
"PRN2",1.64069088885744
"PRN3",1.80853187308298
"PRN4",0.903249428913613
"CAALFM_C105890WA",0.135918571136479
"CAALFM_C105900WA",0.788625105355625
"SIP5",1.09133948394647
"CAALFM_C105920WA",4.67052130701993
"CAALFM_C105930CA",-0.830387104659472
"PHO87",-3.08348581884185
"CAALFM_C105950CA",0.353461777119845
"PGA45",-0.293042391620908
"CAALFM_C105970WA",3.63336469931898
"CAALFM_C105980WA",0.73554925016703
"CAALFM_C105990CA",-0.812733387737581
"CAALFM_C106000WA",1.27508265221632
"CHS7",0.900122743981029
"RGD1",0.603162464420313
"CAALFM_C106030CA",0.122848613193237
"RTT101",-0.216146211333552
"CAALFM_C106050CA",-0.46945275257143
"ACP1",-0.561025176852311
"CAALFM_C106070WA",-1.64777970491175
"ARC35",-0.268748327995041
"CAALFM_C106090CA",-0.422272002461451
"MSI3",-0.618277326757369
"NPL4",0.165505780457174
"CAALFM_C106120CA",0.791663266774555
"HAC1",4.14258074300415
"CAALFM_C106150WA",3.44025803076918
"CAALFM_C106160WA",4.09470873774801
"TLO34",0.969704717986399
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.609354845358508
"BUD16",-0.353100075126078
"CAALFM_C106220CA",1.45098370142395
"MDM34",-0.677738613845038
"CAALFM_C106250WA",-2.06868644920088
"PGA50",-0.370868086640563
"CAALFM_C106270WA",0.371034447994695
"UME6",7.28383131503796
"CAALFM_C106300WA",-0.170030096432133
"CAALFM_C106310WA",0.0468578651674002
"CAALFM_C106320WA",0.358353717595977
"CAALFM_C106340WA",6.32323705986914
"CAALFM_C106350WA",-0.451745653080188
"CAALFM_C106360WA",-0.213619152079115
"PBR1",4.83969708502678
"CAALFM_C106380CA",-0.208200793406857
"CAALFM_C106390WA",-0.0636392458217615
"CAALFM_C106400CA",-0.663556917185689
"CAALFM_C106410WA",-0.000629661207545011
"CAALFM_C106420CA",0.482952780177375
"CAALFM_C106430CA",2.20138315768795
"CAALFM_C106440CA",-1.49748558721458
"RPS14B",-0.507980578795056
"RPS22A",-0.347858610854408
"CAALFM_C106470WA",-1.32884517811063
"CAALFM_C106480CA",1.28544031408757
"CAALFM_C106490CA",-1.72517917605561
"CAALFM_C106500WA",-0.349453012450307
"CAALFM_C106510CA",-0.49340683759725
"BPH1",-0.878740166821906
"CAALFM_C106530CA",-0.674505158832029
"CAALFM_C106540CA",-0.776995159898135
"GLT1",0.9310370926277
"CAALFM_C106560WA",-0.594094927167238
"ANT1",-0.167363224086095
"RPS23A",-0.649549330602939
"CAALFM_C106590CA",-0.125978155934952
"CAALFM_C106600WA",0.862481749112008
"HAK1",2.03957440568126
"CAALFM_C106620CA",1.27555416799133
"CAALFM_C106630WA",-0.927747535075485
"CAALFM_C106640CA",-0.554271215746849
"CAALFM_C106650WA",0.0981180177395194
"CAALFM_C106660WA",1.45257302044725
"CAALFM_C106670WA",0.665134204899648
"VPS34",-0.0202351522185723
"CYK3",-0.389236902856685
"CAALFM_C106700WA",-0.32122719209846
"CAALFM_C106710WA",0.0539500892301041
"CAALFM_C106720CA",-1.42571944315932
"RAC1",1.48489990369765
"NOP6",-1.62970022126758
"CAALFM_C106750WA",0.0932314837699601
"CAALFM_C106760CA",-0.954559903604141
"CAALFM_C106770WA",-0.0840748506202634
"NPR1",0.508232722730587
"MRPL19",-1.31108896113316
"CAALFM_C106800WA",-0.359161254902037
"CAT1",1.55110165943093
"CAALFM_C106820WA",0.106120650826467
"CAALFM_C106830WA",-0.486839014981023
"CAALFM_C106840CA",-0.781808800248252
"PCL7",-0.290376316507027
"CAALFM_C106860WA",3.11787381483046
"CAALFM_C106870CA",0.498199704566372
"SPO22",0.227381787397418
"CAALFM_C106890CA",-0.479275152105487
"MMD1",-0.84060185377263
"CAALFM_C106910CA",0.19064671349992
"CAALFM_C106920CA",1.45915694260953
"PGA63",1.35701497448768
"ATC1",0.363627752472289
"tP(AGG)1",-0.58085172797065
"SUI2",-0.308707988789547
"CAALFM_C106970CA",-0.591005857941309
"CAALFM_C106980CA",0.319681379827345
"tL(UAA)4",-0.0949715981084547
"MEF2",-1.68609971165441
"CAALFM_C107010WA",-0.257072789100522
"PUT3",0.0819588928583796
"RBT4",2.40252721596419
"CAALFM_C107040CA",3.65630244315248
"CAALFM_C107050CA",0.447823707408969
"CAALFM_C107060CA",-0.375613310078437
"DHH1",-0.448300807908045
"CAALFM_C107080WA",2.1330812549515
"CAALFM_C107090CA",0.170873708400543
"CAALFM_C107100CA",1.35331268590038
"TAF145",-0.163187792465351
"GAP4",-0.145019738118132
"CAALFM_C107130CA",-0.116362570850148
"RIA1",-0.436834811124152
"CAALFM_C107150WA",-1.03594264852342
"CAALFM_C107160CA",0.371887240521958
"ZCF23",1.46217662451057
"CCS1",1.1780453253426
"SOG2",0.186560444528168
"YMC1",-0.916040424534326
"CAALFM_C107210CA",0.379928281268062
"CAALFM_C107220WA",4.55392111317714
"PHO15",0.271960265238057
"YPD1",-0.0176357941564601
"ALG9",0.162892254148753
"CAALFM_C107260CA",0.781483784383156
"SEC34",0.5644824241455
"CAALFM_C107280CA",-0.126058499385786
"tL(AAG)2",-3.67069241271908
"CAALFM_C107320WA",-0.958809133602136
"RME1",-0.826752479328248
"CAALFM_C107340WA",0.00184309777676502
"GPX3",-0.322015474004284
"CAALFM_C107360WA",-0.558760185662837
"CPH1",2.24397944818555
"KSP1",0.158963639457429
"CAALFM_C107390WA",0.278106460022903
"CAALFM_C107400CA",0.0535263965935149
"SKP1",-0.169437549116135
"PEX3",-0.645681222652648
"PHO100",0.661045197291707
"CAALFM_C107440WA",0.323571451861654
"CAALFM_C107450WA",0.489273490131753
"GPI8",0.960299485880198
"CAALFM_C107470CA",-0.474184754840171
"CAALFM_C107480CA",0.710814847254289
"CAALFM_C107490CA",-1.65218729096094
"LHP1",-1.19788237177356
"CAALFM_C107510WA",-0.582892219241098
"IST2",-0.538781138031818
"CAALFM_C107530WA",0.261593665806668
"BBC1",0.38615698599127
"SWD2",-0.468803607834621
"CAALFM_C107560WA",-0.256881591180963
"CAALFM_C107570CA",0.102791277189618
"PRY1",-0.159148632471523
"CAALFM_C107590CA",0.374107411437782
"ATP7",-0.621184327129694
"CAALFM_C107610CA",0.131359576679947
"PIR32",0.280213581259285
"CAALFM_C107630WA",-0.637528917138161
"CAALFM_C107640CA",0.486627509967031
"CAALFM_C107650WA",1.73453371857031
"CAALFM_C107660WA",-4.84568573421401
"ZCF4",7.0225152105085
"HAP2",-0.00537421806360699
"CAALFM_C107690CA",-0.751304947231218
"VRG4",0.0553401621446799
"ADE4",-0.534238393247963
"FGR6-3",-0.549207763203013
"CAALFM_C107780WA",0.403105764450231
"CAALFM_C107790CA",-1.48231209058327
"MTO1",-0.82844962156463
"CAALFM_C107810CA",-0.49110281497846
"CAALFM_C107820WA",-1.03671806997694
"CAALFM_C107830CA",-0.771033618839662
"CAALFM_C107840WA",-0.949411868776961
"CAALFM_C107850CA",-0.620029397256842
"CAALFM_C107860WA",-0.9155818685178
"SMI1",-0.38180144852573
"GCS1",-0.233263833540935
"ADE5%2C7",-1.48452666398242
"COI1",1.42676017378427
"MRPL3",-1.28249495143139
"CAALFM_C107920WA",-1.48361820199488
"ERD1",-0.77222217349217
"CAALFM_C107940WA",-2.00657116499854
"CAALFM_C107950CA",-1.19351488672787
"CAALFM_C107960WA",-0.875091545547745
"IRE1",0.183466266006404
