"","condition_FL30_vs_ctl"
"RPS42",0.623073744659979
"ISN1",1.64943410709462
"tS(UGA)1",0.194750830713686
"ESP1",-0.56979534637061
"CAALFM_C101680CA",-1.04519777468648
"LSC1",-0.490822499878809
"ARP8",-0.183453079930142
"CAALFM_C101710WA",1.37297871749954
"CAALFM_C101720CA",-1.3529923762676
"tA(AGC)3",0.0729910668392835
"CTN1",-0.390910789576216
"CAALFM_C101750WA",-0.863107866302722
"FGR38",1.45922575375789
"MAK32",-0.562478681038416
"HOL4",0.613194855295368
"SWI4",-0.829204533040385
"CAALFM_C101800WA",-0.324952411508839
"UGA2",0.704891494279827
"CAALFM_C101820CA",-0.252718264605911
"UBC8",-0.246085507536702
"CAALFM_C101840CA",1.07077718199227
"CAALFM_C101850CA",0.293868369665047
"CAALFM_C101860WA",0.000225893745711754
"CYS4",-0.483712499317011
"PTR3",0.15950142808277
"CAALFM_C101890CA",0.948997948319885
"CAALFM_C101900CA",0.0354392523618623
"CAALFM_C101910WA",-0.58268124654162
"ROA1",1.14488936129833
"CAALFM_C101930WA",0.5598333315226
"CAALFM_C101940CA",-0.210713665474916
"CAALFM_C101950CA",-1.19890943226192
"CAALFM_C101970WA",3.94971363472985
"HGT1",3.6946352415747
"HSP30",3.28017825302719
"CAALFM_C102000WA",-0.191426636380491
"ZCF24",0.482418862323129
"CAALFM_C102020WA",0.175496975158235
"CAALFM_C102030CA",-0.597044265432978
"CAALFM_C102040CA",0.504640310142502
"PHO91",0.707006690414074
"CAALFM_C102060WA",-1.81218633126646
"HSP31",1.31738469089437
"SET6",-0.14120585322392
"CAALFM_C102090CA",-0.141573507747433
"CAALFM_C102100WA",0.907111188271704
"HGT2",0.369489931192959
"SHA3",2.95204875334745
"GAL1",0.109061596793525
"GAL10",1.30195863715911
"CAALFM_C102160WA",0.764006452174257
"GAL102",0.43843547625063
"GAL7",-0.134991996828209
"ABP140",-0.253767251563467
"CAALFM_C102200CA",-0.0501680692171702
"CAALFM_C102210WA",-0.489965929935759
"CAALFM_C102220CA",0.155972419776057
"SEP7",0.578567657405756
"CAALFM_C102240WA",0.3721672469388
"CWH8",-1.27164962565216
"AGE3",-0.384225167900127
"CAALFM_C102270CA",-0.405458711186058
"PSY2",0.156338208511242
"CAALFM_C102290CA",-0.885568596161758
"CAALFM_C102300WA",-0.404986397725589
"CAALFM_C102310CA",-0.426720535993671
"CAALFM_C102320CA",-0.0440924959177422
"CAALFM_C102330CA",-0.597674511691658
"tR(CCG)1",-0.127177250357512
"TIM21",-1.65349670351821
"PGA5",-0.213662735785483
"CAALFM_C102370CA",-2.79605278167716
"CAALFM_C102380CA",-0.618405873390182
"CAALFM_C102390WA",0.0393497339562417
"MNN11",-0.225587272978508
"CAALFM_C102410CA",-0.800567093819585
"GSC1",1.21132750326065
"CAALFM_C102430CA",-0.113417867016216
"CAALFM_C102440CA",-0.64642531034446
"CAALFM_C102450CA",-0.822477610157148
"RPL10",-0.160538798247944
"CAALFM_C102470WA",2.06385323520813
"PMM1",1.04413243312231
"CAALFM_C102490CA",-0.75260264036265
"CAALFM_C102500WA",0.90960698909277
"CAALFM_C102510WA",1.45281514788046
"SCW4",4.87612416191801
"DIP5",-0.950793344238015
"tR(UCU)4",0.220105603308953
"PUT4",0.0683323106503814
"HNM4",3.29704763451412
"SNZ1",-3.81268434064927
"SNO1",-3.51341491055876
"IML1",-0.814171274437353
"HOM6",-1.17042160174957
"EXG2",1.68714294330937
"TOM20",-0.266568992396646
"CAALFM_C102650WA",-0.815426824983796
"MGM101",-0.5912804224629
"CAALFM_C102670CA",2.88339185123203
"CAALFM_C102680CA",1.31062707204987
"CAALFM_C102690CA",1.84292757081497
"CAALFM_C102700CA",-0.962893009600398
"FRS2",-0.279899373305839
"CAALFM_C102720WA",-0.25942186606283
"CAALFM_C102730WA",-0.09785354632506
"CAALFM_C102740CA",-0.178643502047959
"CAALFM_C102750CA",-0.112096739726006
"CAALFM_C102760WA",0.689423093854236
"CAALFM_C102770WA",0.10556539273683
"CAALFM_C102780WA",-0.646321252566359
"TIF34",-0.196781609573979
"CAALFM_C102800WA",3.3485614961678
"RAD16",1.31723018009722
"LYS2",-2.96088447417285
"CAALFM_C102830WA",-0.19635907791622
"PDE2",1.36158480190203
"CAALFM_C102850WA",0.0918463129014155
"YKT6",0.959956011031241
"YPT7",0.520733685627727
"MIA40",-0.34289384943951
"CAALFM_C102890CA",0.195094500904865
"CAALFM_C102900CA",-0.373708969195363
"CAALFM_C102910CA",-0.751233204869067
"CDC73",-0.641782394672112
"MST1",-0.850496865846741
"CAALFM_C102940CA",0.451199727298242
"CAALFM_C102950WA",1.09096865862968
"CAALFM_C102960CA",-0.333895013235069
"CAALFM_C102970WA",-1.63724834187273
"GOR1",-2.31465538303376
"XOG1",2.22514695111442
"HOL1",-0.274344202738878
"RPP1A",-0.652298019132107
"RPL13",-0.525088071942673
"RPS16A",-0.451012014440927
"CAALFM_C103040WA",1.11256409316522
"CAALFM_C103050WA",0.460861429339042
"TSR2",-0.843006703548678
"ORC1",0.249912113748481
"TEM1",-0.0250231515498934
"RPS1",-0.3564744930624
"CAALFM_C103100WA",-0.18390155418462
"RPL6",-0.451648610250066
"CAALFM_C103120WA",0.956819706848559
"GGA2",-0.21369261047466
"CAALFM_C103140WA",-0.575560134282815
"CAALFM_C103150CA",-1.59541161541284
"COQ4",-0.717427598588328
"CAALFM_C103170CA",0.298144829364573
"CAALFM_C103180WA",-0.22614866294111
"ECM33",0.658815096933892
"ARO80",0.00112619270057161
"CDC12",1.37616244359934
"BMH1",-0.23619670778524
"ARX1",-0.444849231432516
"CAALFM_C103240WA",-1.73425975116212
"SPP1",-0.14485316115909
"CAALFM_C103260WA",0.171535428934997
"CAALFM_C103270WA",1.35333851870222
"CAALFM_C103280WA",-0.784989165123449
"NGG1",0.0956453478048119
"MAS1",-0.40941847949593
"CAALFM_C103310WA",-0.142973558881926
"EHD3",1.06302029368763
"CAALFM_C103330CA",2.39880547659007
"SEC62",1.86081852035612
"RLI1",0.337238148990267
"CAALFM_C103360WA",-0.152365541223006
"CAALFM_C103370WA",0.00860249354824006
"TPS2",-0.209900845767577
"EHT1",-0.280102932920322
"CAALFM_C103400WA",0.182352025632338
"CAALFM_C103410WA",-0.314220791589378
"tN(GUU)3",-0.235382951883058
"CAALFM_C103430WA",-0.526058915109199
"CAALFM_C103440CA",-0.438452101454172
"CAALFM_C103450CA",-0.325403450536219
"CAALFM_C103460CA",-2.08349162180977
"CAALFM_C103470CA",3.98199873627051
"AGE1",-0.36428368790007
"CAALFM_C103490WA",0.5644183506109
"YPT1",0.943740647352322
"CAALFM_C103510CA",0.0908864282152126
"RPN3",0.0634898369913837
"MED17",-0.170475253692695
"CAALFM_C103540CA",-0.117513374723844
"COQ6",-0.744031865694557
"SUA71",0.549762855794866
"tL(UAA)3",-0.0171503527547769
"CAALFM_C103580WA",0.193089557482101
"CAALFM_C103600WA",0.870931173285829
"IMP1",-0.18844938603106
"CAALFM_C103620CA",-1.18144084538129
"CAALFM_C103630WA",-0.0639579826088393
"HFL1",0.223528615653936
"MRPL27",-0.705946456740218
"CAALFM_C103660WA",0.414559429737113
"DAO1",-2.15717197013554
"ENG1",-2.15161601689762
"CAALFM_C103690WA",-0.504622568531657
"tT(CGU)1",-0.132739472554191
"MSB1",0.714968581833625
"CAALFM_C103720CA",-0.588008406688346
"MNS1",0.845942879787614
"WAR1",-0.229303864649667
"CAALFM_C103750WA",-0.192788644782353
"STR2",-0.219204854097718
"SKO1",0.156183483433059
"HMG1",-0.610928901045895
"CAALFM_C103790CA",-0.0916069550524918
"RPP1",0.0764914139703897
"ELA1",0.629354210523595
"PDR16",2.65038745416482
"CAALFM_C103830CA",-0.194472080105836
"CAALFM_C103840WA",-0.460377895945098
"BNI4",0.645584269997793
"CAALFM_C103870CA",-3.30405209087851
"CAALFM_C103880CA",0.190146567699245
"CAALFM_C103890WA",1.97439730367764
"SEN15",-0.537688482319451
"CAALFM_C103910CA",0.263641089076286
"CAALFM_C103920CA",-0.604871745957368
"CAALFM_C103930WA",-0.759572456140215
"CAALFM_C103940WA",-0.88888973431197
"CAALFM_C103950CA",-0.234681819374135
"CAALFM_C103960CA",-0.231461315575635
"SPC19",0.368713088621327
"CAALFM_C103990WA",1.9475537832514
"KTR4",-0.934328856691252
"CAALFM_C104010CA",-0.204784783285564
"CSH1",0.215393154193892
"CAALFM_C104030WA",-0.700620103120628
"CAALFM_C104040CA",-0.151913436624962
"MFALPHA",3.51883778023342
"IFI3",-0.324096376761178
"BET4",-0.399047722437885
"MAD2",-0.381469667328159
"CAALFM_C104090CA",0.255204702742599
"POR1",0.635701405051191
"CAALFM_C104110WA",0.286509386484123
"CAALFM_C104120CA",-0.955580064241312
"ERB1",-0.27215319998249
"IFD6",-0.419705325673075
"CAALFM_C104150CA",0.686608209418838
"CAALFM_C104160CA",-0.334248388966269
"HTA2",-2.16564890661171
"CAALFM_C104180WA",-2.30886755639091
"CAALFM_C104190CA",0.728579508051368
"CAALFM_C104200CA",-0.0201988112307891
"CDC3",1.16313395404666
"CAALFM_C104220CA",-0.392845749030457
"CAALFM_C104230WA",0.0501736021938425
"HHF1",-1.35670302618519
"HHT21",-1.99039397085974
"CAALFM_C104270CA",3.4190856424077
"CAALFM_C104280CA",0.704697786858948
"ACS2",0.547801176946825
"SSA2",-1.69437240250067
"GIG1",0.469711964812572
"GPM2",-0.69917918702613
"RPN4",2.81857799971779
"CAALFM_C104340CA",-1.1184357101706
"CAALFM_C104350CA",0.801716492942382
"CAALFM_C104360CA",-1.49786000813296
"CAALFM_C104370CA",-0.830477365492171
"SIT4",0.434616999115974
"NOP4",0.333292743149639
"APE2",-1.70687842667539
"ESS1",0.0276187327780883
"URA6",-0.119047583479492
"CAALFM_C104430CA",0.371108076080777
"CAALFM_C104440WA",NA
"FMA1",-3.17312229795047
"CAALFM_C104460CA",0.882900252989745
"CAALFM_C104470CA",1.93824532319664
"TUS1",0.865826863632538
"CAALFM_C104490WA",-1.1649920496362
"ICL1",-1.0084539980834
"CAALFM_C104510WA",0.108921913273098
"PHO85",0.79106879434083
"CAALFM_C104530CA",0.186337583330412
"VPS16",-0.664573798571347
"ELC1",-0.106958603413087
"CAALFM_C104560WA",-0.248474512423037
"CHL4",-0.552289847025993
"CAALFM_C104580CA",0.225523291873215
"CAALFM_C104590WA",0.600301415443752
"CAALFM_C104600CA",-0.914770664313868
"ATP1",-0.969107973343558
"CAALFM_C104620WA",0.588222712127555
"CAALFM_C104630CA",1.10931295230791
"CAALFM_C104640WA",-0.70348909778595
"DUR3",0.281805259902786
"DUR1%2C2",-0.124868024336256
"HAT1",0.115262067755347
"PIL1",-1.97097519153319
"CAALFM_C104690CA",5.29863874718122
"CAALFM_C104700CA",0.675346385750563
"CAALFM_C104710CA",-0.203280179686921
"CAALFM_C104720WA",0.667158389470758
"LYS21",-0.228566970579003
"LPG20",-1.29156290080976
"IFE1",1.10189193868417
"SYG1",-1.22622909796026
"ERG3",-0.0660672161273984
"CAALFM_C104780CA",0.720918200427254
"CAALFM_C104790WA",0.201774537446459
"CAALFM_C104800CA",3.73183025320153
"TCO89",0.511690957897858
"CAALFM_C104820CA",-0.612556563944656
"SEC21",1.25521455891257
"CAALFM_C104840CA",0.719352460962533
"CAALFM_C104850CA",1.07593359240752
"CAALFM_C104860WA",0.118736823619055
"SAP7",1.55357272797285
"MRPL37",-0.802864500831322
"YBN5",-0.434659190571873
"MNN15",1.07977992211195
"CAALFM_C104910CA",-0.272548144897241
"CAALFM_C104930CA",3.66632622126912
"CAALFM_C104940CA",3.71288886716719
"RPM2",-0.736558925023858
"CAALFM_C104960CA",-0.449614013147881
"CAALFM_C104970WA",-1.00829192013661
"CAALFM_C104980CA",0.208365460185059
"CAALFM_C104990CA",-0.993190396588643
"RHD1",-5.85273724615297
"CAALFM_C105010CA",0.704181527985484
"ARG2",-0.673696643940203
"PSF2",0.346102595423304
"RRP6",0.331861892052367
"REI1",0.109295305414974
"GPI7",-0.124378791339942
"GPT1",-0.140670283591675
"TRY2",0.0316604652965342
"CAALFM_C105100WA",1.03432372810946
"ARO4",-0.13440219812079
"CAALFM_C105120WA",0.483323613880731
"BRG1",6.31979235942483
"CAALFM_C105150CA",2.71964011933415
"CAALFM_C105160CA",-2.96147266198081
"CUE5",-0.342274644890189
"CAALFM_C105180CA",-0.550402411510954
"CAALFM_C105190CA",-0.778870276924949
"CAALFM_C105200CA",-0.294307542683903
"CAALFM_C105210CA",-0.927100095433275
"CAALFM_C105220CA",0.44899476805865
"CAALFM_C105230WA",-1.69139415616104
"RPT1",0.514387555356193
"CAALFM_C105250WA",NA
"SDH1",-0.0494873284417598
"CAALFM_C105270CA",-0.471666668093728
"CAALFM_C105280WA",-0.232220565824324
"GRS1",-0.273652454107791
"PRD1",0.826766532689497
"tP(UGG)1",0.0978172777916195
"CAALFM_C105320CA",1.78388451690694
"CAALFM_C105330CA",0.687693893795155
"ZCF2",0.374582232478506
"YPT53",0.592334958703472
"CAALFM_C105360CA",-0.424352744730073
"CAALFM_C105370CA",1.03677995514316
"CAALFM_C105380CA",0.0151217984907043
"CAALFM_C105390CA",-0.186483680223344
"CAALFM_C105400CA",-0.331026993649974
"TRP99",-1.19359704943967
"CAALFM_C105420WA",-0.358436041558481
"SPT20",-0.473811975808396
"CAALFM_C105440CA",0.884073472663351
"CAALFM_C105450WA",NA
"KOG1",0.552916477853616
"MTM1",0.240391148712126
"CAALFM_C105480CA",1.08752681252287
"CAALFM_C105490CA",-0.103497823989587
"RSM22",-0.448875384213464
"RPS27A",0.495388634528171
"CAALFM_C105520WA",0.577755512446183
"SSH1",-0.317481329075643
"CAALFM_C105540CA",0.4442682466647
"CAALFM_C105550CA",0.46224814728233
"RIB4",-0.619154538670892
"tN(GUU)2",-0.0176711127662022
"tN(GUU)1",-2.43291178280048
"tT(AGU)1",0.0109081747246855
"GSL1",0.215065057198546
"CAALFM_C105610WA",-0.757638443571895
"STE3",0.577530592187308
"CAALFM_C105630CA",-0.261668083296263
"FAL1",-0.0526908498512363
"CAALFM_C105650WA",-0.320693182624895
"CAALFM_C105660CA",-0.509141996101837
"CAALFM_C105670WA",-1.49796931854036
"RIM1",-1.19230333235482
"CAALFM_C105690CA",3.48104049072528
"AUT7",-0.0146496960698969
"UGA4",-0.521179316551326
"CAALFM_C105720WA",-0.573246875967974
"CAALFM_C105730WA",-0.408274549814109
"CAALFM_C105740CA",1.98252737618717
"CAALFM_C105750CA",0.45631863829447
"PGA26",-4.21462008798986
"PRC3",-1.18243552979103
"CAALFM_C105780WA",0.320891144099121
"CAALFM_C105790WA",-1.08916203098782
"CAALFM_C105800CA",-0.202670233134988
"GIM5",-0.390144980373772
"RAD10",0.418220962289613
"CAALFM_C105830WA",1.34750886422055
"PRN1",2.55221556416098
"POL32",-0.565564988929443
"PRN2",2.12827837297729
"PRN3",3.60227957473655
"PRN4",3.5102839790932
"CAALFM_C105890WA",0.864736398785811
"CAALFM_C105900WA",1.18675807612806
"SIP5",0.254424104377569
"CAALFM_C105920WA",5.02966446451711
"CAALFM_C105930CA",-0.536249282642518
"PHO87",-2.1086342809392
"CAALFM_C105950CA",0.728685516064159
"PGA45",0.193609828495822
"CAALFM_C105970WA",3.86983692278131
"CAALFM_C105980WA",0.216812400014661
"CAALFM_C105990CA",-3.03250407492938
"CAALFM_C106000WA",0.941753756335597
"CHS7",0.539617520932779
"RGD1",0.651117989138435
"CAALFM_C106030CA",-0.0565017729458858
"RTT101",-0.166201003913429
"CAALFM_C106050CA",-0.451494500329301
"ACP1",-0.319891769773479
"CAALFM_C106070WA",-1.4013313719789
"ARC35",-0.515202216192135
"CAALFM_C106090CA",-0.180749857129848
"MSI3",-0.472107127342625
"NPL4",1.10097309065405
"CAALFM_C106120CA",2.64122915429864
"HAC1",4.46439452905982
"CAALFM_C106150WA",4.70689366415627
"CAALFM_C106160WA",4.77373345148428
"TLO34",-0.41750351029431
"CAALFM_C106190CA",NA
"CAALFM_C106200WA",0.126451471521995
"BUD16",-0.280844069843987
"CAALFM_C106220CA",2.72450669982861
"MDM34",0.48209428593593
"CAALFM_C106250WA",-2.53920999500844
"PGA50",0.196008927104628
"CAALFM_C106270WA",0.253799042918148
"UME6",7.68055596268128
"CAALFM_C106300WA",2.02027272542656
"CAALFM_C106310WA",2.90851374025867
"CAALFM_C106320WA",0.0247574780096453
"CAALFM_C106340WA",5.40794396625366
"CAALFM_C106350WA",-0.256596997801207
"CAALFM_C106360WA",0.1282179713861
"PBR1",7.75243315692506
"CAALFM_C106380CA",0.0575554492953208
"CAALFM_C106390WA",-0.369674993117743
"CAALFM_C106400CA",-0.542712601566105
"CAALFM_C106410WA",0.123863772349984
"CAALFM_C106420CA",0.446067245545096
"CAALFM_C106430CA",5.94802559124784
"CAALFM_C106440CA",-0.94161027228482
"RPS14B",-0.236916989352106
"RPS22A",-0.0822632131862655
"CAALFM_C106470WA",-1.1440882773745
"CAALFM_C106480CA",1.15044949026233
"CAALFM_C106490CA",0.12385271024901
"CAALFM_C106500WA",-1.04981543869532
"CAALFM_C106510CA",0.17853770238479
"BPH1",-1.08895697072028
"CAALFM_C106530CA",-0.488171472750983
"CAALFM_C106540CA",-0.210763171320009
"GLT1",-0.70618180453793
"CAALFM_C106560WA",-0.318306603188726
"ANT1",-0.34729745944738
"RPS23A",-0.524710546519156
"CAALFM_C106590CA",-0.147733515584054
"CAALFM_C106600WA",0.633665577668285
"HAK1",0.534890233519815
"CAALFM_C106620CA",3.08689075609181
"CAALFM_C106630WA",-0.756705355137953
"CAALFM_C106640CA",-0.843024876421051
"CAALFM_C106650WA",-0.585224490612607
"CAALFM_C106660WA",0.56688591152255
"CAALFM_C106670WA",0.793414508493525
"VPS34",-0.837463099376946
"CYK3",-0.320786846371154
"CAALFM_C106700WA",-0.485101977275259
"CAALFM_C106710WA",0.00602589071551516
"CAALFM_C106720CA",-1.03149321775457
"RAC1",1.77149774328625
"NOP6",-0.574011967604044
"CAALFM_C106750WA",0.189906491083809
"CAALFM_C106760CA",0.216405915414785
"CAALFM_C106770WA",0.16884563916038
"NPR1",-0.253121165123773
"MRPL19",-1.40195839536291
"CAALFM_C106800WA",0.241111410167675
"CAT1",4.25604833324295
"CAALFM_C106820WA",0.229429399446611
"CAALFM_C106830WA",-0.44335861967687
"CAALFM_C106840CA",-0.829272315853539
"PCL7",0.180924974373888
"CAALFM_C106860WA",4.15199914522155
"CAALFM_C106870CA",-0.244274706207436
"SPO22",2.13519191952993
"CAALFM_C106890CA",-0.33678881139081
"MMD1",-2.4178927950567
"CAALFM_C106910CA",0.0445388220696819
"CAALFM_C106920CA",0.717660278556439
"PGA63",1.4245971297656
"ATC1",-0.428998748144162
"tP(AGG)1",-0.389555161097201
"SUI2",-0.118068755084866
"CAALFM_C106970CA",-0.265074866069605
"CAALFM_C106980CA",0.102088967485717
"tL(UAA)4",0.238756055218176
"MEF2",-0.907652896094997
"CAALFM_C107010WA",-0.179847137763806
"PUT3",0.257594043158322
"RBT4",2.46902330970564
"CAALFM_C107040CA",3.76072740701768
"CAALFM_C107050CA",0.659182650539082
"CAALFM_C107060CA",-0.483516978403031
"DHH1",0.0445582990660699
"CAALFM_C107080WA",1.15012916599896
"CAALFM_C107090CA",0.524737793527869
"CAALFM_C107100CA",1.00569475572479
"TAF145",-0.273199379728332
"GAP4",-0.873960384426731
"CAALFM_C107130CA",0.279129085011878
"RIA1",-0.41863595681697
"CAALFM_C107150WA",-0.70183672106494
"CAALFM_C107160CA",0.602578955397726
"ZCF23",2.08578882570116
"CCS1",1.1202451063824
"SOG2",0.951821595228142
"YMC1",-0.836050099152657
"CAALFM_C107210CA",0.302581488251356
"CAALFM_C107220WA",2.58030240143558
"PHO15",-0.286530875850915
"YPD1",0.0721518267908731
"ALG9",0.0322002209894409
"CAALFM_C107260CA",0.570565319837045
"SEC34",0.540104825966634
"CAALFM_C107280CA",-0.213314590989259
"tL(AAG)2",-1.96010476631123
"CAALFM_C107320WA",1.40655107674056
"RME1",1.06691171486051
"CAALFM_C107340WA",-0.0418384975964879
"GPX3",-0.480854353079973
"CAALFM_C107360WA",-0.271053131176163
"CPH1",3.21534764319449
"KSP1",0.381368110841626
"CAALFM_C107390WA",0.269028439699012
"CAALFM_C107400CA",-0.00258900871570694
"SKP1",-0.457502511220434
"PEX3",-0.753797009114872
"PHO100",1.78058512089792
"CAALFM_C107440WA",0.265512912504929
"CAALFM_C107450WA",0.565621799823553
"GPI8",0.802498633607032
"CAALFM_C107470CA",-0.391127070841107
"CAALFM_C107480CA",1.414465890803
"CAALFM_C107490CA",-1.13050415395019
"LHP1",-0.469679102342832
"CAALFM_C107510WA",-0.435599220627463
"IST2",-0.908882541335
"CAALFM_C107530WA",0.197845034828091
"BBC1",0.0230189625808978
"SWD2",-0.36705957120309
"CAALFM_C107560WA",-0.164392455796996
"CAALFM_C107570CA",0.19489550636063
"PRY1",1.35519661688633
"CAALFM_C107590CA",0.0193026171853781
"ATP7",-0.806261732268718
"CAALFM_C107610CA",-0.173989363265217
"PIR32",0.52398822639666
"CAALFM_C107630WA",-0.500972315372005
"CAALFM_C107640CA",1.09811938156726
"CAALFM_C107650WA",2.11423415733245
"CAALFM_C107660WA",-2.76740330742171
"ZCF4",6.57111663817052
"HAP2",0.0831029428439586
"CAALFM_C107690CA",-0.411843378011189
"VRG4",0.234310369878906
"ADE4",-0.526025155683991
"FGR6-3",-0.723771420655226
"CAALFM_C107780WA",-0.0963077656978419
"CAALFM_C107790CA",-0.546241140902167
"MTO1",0.102195135158102
"CAALFM_C107810CA",-0.236012049719078
"CAALFM_C107820WA",-0.939442603492079
"CAALFM_C107830CA",-0.450653220839239
"CAALFM_C107840WA",-1.16233934518419
"CAALFM_C107850CA",0.130008855826793
"CAALFM_C107860WA",2.10316609308497
"SMI1",0.129095960860836
"GCS1",0.850310088522512
"ADE5%2C7",-1.55792230616843
"COI1",0.428891675372836
"MRPL3",-0.538936624685824
"CAALFM_C107920WA",-1.32351292757537
"ERD1",0.292491682649035
"CAALFM_C107940WA",-1.08354639490176
"CAALFM_C107950CA",-0.170292317269058
"CAALFM_C107960WA",-0.142222582964101
"IRE1",0.368095587625472
